f1,f2,f3,f4,f5,f6,f7,f8
40.2816518954462,16.9782003960068,14.7959972891987,3.73661298099484,0.771080691979256,-9.77658887572007,3.00764599873452,-10.6152641954178
39.9179942399519,2.65027648721335,14.8094111586678,-2.91922822009602,0.577984161728873,-11.9456678854378,3.06472326649853,-10.6609070195317
39.9961006262062,16.9288599055037,0.567118802483392,3.37621792481056,-8.13066016570899,-13.7093820608654,-10.9284930916817,-22.525680752758
40.2739901208339,16.9773186911428,14.7361908523738,3.72217913815819,0.712634282428934,-9.84240866732632,2.82677484527078,-10.8079834379506
27.3054881741415,16.9742061135978,14.7887417846082,-3.80088902594202,-4.66867609124908,-18.3048161663153,2.99109314572726,-12.8356689403242
40.1543499175218,16.9776453753918,14.6316348749147,3.55253092610731,0.561794006461615,-10.1104411393982,2.40196003575601,-11.2364165027449
40.2573574564671,16.9707365699488,14.786895170918,3.7105718232125,0.714284524112772,-9.85612491181946,2.96701988953951,-10.7348061340526
40.2548524961878,17.0299446853329,14.5915166760118,3.60857525707119,0.668582467931248,-10.0500373022149,2.87782972789202,-10.8384252622551
40.2666492307996,16.9769341766156,14.674346141222,3.71058281339108,0.663499722565568,-9.89090826891565,2.66540261388086,-10.9787192680919
40.2813164164155,16.9780063341362,14.7942442444297,3.73472567167326,0.768459129781833,-9.78249826247399,3.00239190834042,-10.6223206233192
40.2816519060217,16.9782003820065,14.7959972833568,3.73661300869795,0.771080669355668,-9.77658885382506,3.00764598281198,-10.6152641926181
40.2816519060217,16.9782003820065,14.7959972833568,3.73661300869795,0.771080669355668,-9.77658885382506,3.00764598281198,-10.6152641926181
37.7358162141716,14.3431216543024,12.0849780794492,1.00448303998671,-1.98341947931978,-12.6117121277597,0.219150862225204,-13.4860629999024
36.4671135771444,13.030103454814,10.7332860271623,-0.357206704764137,-3.35652704745539,-14.0252328932688,-1.17181466023039,-14.9182641387461
37.4079082342622,13.6974707699432,28.5188285861475,0.70969423734266,7.91164698012989,-8.70737832124545,16.3024215344794,0.0517888274480215
39.3381186496904,16.1149827030464,7.43134936558798,2.70008731227656,-4.16469922939149,-12.4702625215821,-4.25033631414368,-16.9669439083642
52.6369773160984,13.4852045771433,12.6215069360293,9.17297734601954,4.48274976270446,-2.90749471094477,0.712527118758255,-10.6133303420487
41.5274921501559,12.8480690982343,12.2187940392934,2.49530111193135,-0.344943840668027,-10.3606437936436,0.278023174868588,-12.8432292103084
41.7554817727799,12.1006131404544,11.7530899936349,2.27271159187932,-0.544370925731472,-10.4590160508908,-0.211398826125707,-13.2396810885998
42.0547520023876,11.2277069112076,11.2097354982638,2.03808745709949,-0.717508082295549,-10.4915380624012,-0.753529639684693,-13.5820494819553
42.3625598709459,10.1812783750853,10.6229878445015,1.72042859808562,-0.97497899521423,-10.6236766118858,-1.25707321450099,-14.0076593319881
42.7511392663991,8.95464463830942,9.93019750579725,1.36751214925574,-1.24152913726459,-10.7269331748385,-1.86118140054731,-14.4477867517459
44.0043815061983,4.98563868390305,7.54791837945658,0.201152273364355,-2.2091945333927,-11.1585798348559,-4.17165727509652,-16.2421411837623
43.575129306708,6.78588970992545,8.72602273680059,0.927740618993236,-1.60540799305972,-10.6556901446389,-2.67599864078679,-14.9779942481426
44.0770920072116,4.8872014531358,7.69028457735704,0.381557114553049,-2.13862734467022,-10.8407284632329,-4.20914400738866,-16.1760191881453
30.38938370959,6.82336262524114,8.74878706764745,-6.65561177913411,-7.09520517595539,-19.2885074336764,-2.95801775868887,-17.4063431307585
41.1188705785558,18.515512678908,5.48152228101228,4.65198040330701,-4.63824699184607,-11.7299616559896,-6.37489406102461,-18.587187964823
