disp f1,disp f2,disp f3,disp f4,disp f5,disp f6
5.44594454049378e-07,2.92951421616803e-07,5.13304627224602e-07,2.86810367686847e-07,4.85197697041054e-07,4.58893456417913e-07
5.4222043243654e-07,1.39510370287529e-07,5.34914301301202e-07,1.42815945810601e-07,5.16441923513175e-07,5.18704976182908e-07
5.39994976319295e-07,3.80113490864932e-07,4.92377606425259e-07,3.70669890245109e-07,4.48545482021472e-07,4.03125677289772e-07
5.43110339678095e-07,4.63067510989722e-08,5.38376917059245e-07,5.02533029126732e-08,5.29932949578212e-07,5.38729019181096e-07
5.31161768213791e-07,3.14812978624509e-07,5.04935826658388e-07,3.13818146903541e-07,4.51985728021643e-07,4.26909432632189e-07
5.40289306276074e-07,1.46200365404154e-07,5.32117491355052e-07,1.49202797340104e-07,5.12804740650237e-07,5.14442949727222e-07
5.36247383431292e-07,4.7381192699887e-07,4.69630087382526e-07,4.58534147256572e-07,4.04059850136892e-07,3.33189989717675e-07
5.36247747827197e-07,4.73839045389751e-07,4.69589045708735e-07,4.58559217019427e-07,4.04111622993565e-07,3.3309588728392e-07
5.26265272429826e-07,3.83015347191529e-07,4.89814905235151e-07,3.79456350952503e-07,4.19570865740921e-07,3.80097616318282e-07
5.42914482015631e-07,2.00925049125753e-07,5.23707606294241e-07,1.96678568894626e-07,5.09683461187219e-07,5.02071285911501e-07
5.16835972076462e-07,4.91307264266344e-07,4.60071263702397e-07,4.79659823785549e-07,3.57562998289786e-07,2.90126485623337e-07
5.29226400028479e-07,3.21375250612451e-07,5.01639119604807e-07,3.19628875753327e-07,4.47121113167776e-07,4.20801780748409e-07
5.4218603068502e-07,1.41293780499196e-07,5.28916458774937e-07,1.36882722509157e-07,5.20295923356162e-07,5.20901022670403e-07
5.41538838422062e-07,1.98995950968185e-08,5.35641107576861e-07,1.65951563794725e-08,5.30623579039863e-07,5.40267412526704e-07
5.24872515688593e-07,3.70545542997423e-07,4.89809233279052e-07,3.66757583281113e-07,4.23244603712554e-07,3.87081797241374e-07
5.35088526582351e-07,2.03905220079736e-07,5.21786492132583e-07,2.06277546642057e-07,4.93476305823234e-07,4.88806795186477e-07
5.15047487060413e-07,4.96614889184696e-07,4.56800384998531e-07,4.8392626224721e-07,3.52533192121353e-07,2.8378619849664e-07
5.33766549803984e-07,1.96269354503314e-07,5.20855190096773e-07,1.98450658618755e-07,4.94382167105249e-07,4.91564448765241e-07
5.36143702970403e-07,3.1940031651925e-07,4.97803996802224e-07,3.10189387766133e-07,4.65781080525264e-07,4.35289450285702e-07
5.35881132046858e-07,3.51411832634549e-07,4.93068400015559e-07,3.41662216572952e-07,4.55569184650367e-07,4.18450620920075e-07
5.35462873141321e-07,3.50396625071347e-07,4.9266561683395e-07,3.40537143996448e-07,4.55415230950302e-07,4.18327744257608e-07
5.37689792657635e-07,3.90843868424616e-08,5.31904227907354e-07,4.13931911723165e-08,5.25777551890011e-07,5.3607704549677e-07
5.31291001786415e-07,1.66902422263577e-07,5.19239177323577e-07,1.6848911204902e-07,4.97791219029734e-07,4.99194336977993e-07
5.20874623932441e-07,3.42975509869665e-07,4.87815336195056e-07,3.38290135801356e-07,4.28625109100894e-07,3.99227053064414e-07
5.36938320088065e-07,3.71311994347237e-08,5.31011689813768e-07,3.91233899921175e-08,5.2543978425966e-07,5.36415106608415e-07
5.37274049056092e-07,1.7407047353321e-07,5.20508503076105e-07,1.69344750013506e-07,5.10115527356362e-07,5.08308364735444e-07
5.37027688157746e-07,1.72477099572001e-07,5.2029859079084e-07,1.67684647612098e-07,5.09998459790399e-07,5.08059672615693e-07
5.06615593464551e-07,5.12551098091031e-07,4.42137889399099e-07,4.95340671628562e-07,3.32436823480483e-07,2.59269269453204e-07
5.00472320705867e-07,5.23106549091926e-07,4.3178263061934e-07,5.02378359721288e-07,3.18426078581577e-07,2.42518849542957e-07
5.07590714109115e-07,5.20921202268732e-07,4.19098348853364e-07,4.89917839041115e-07,3.38256028817339e-07,2.52796130155641e-07
5.08893374743197e-07,5.22113783846262e-07,4.2125601860051e-07,4.91453373694405e-07,3.40082476596623e-07,2.54246194522073e-07
5.08905012355564e-07,5.22085449229985e-07,4.21266875513173e-07,4.91379746004607e-07,3.40303040338498e-07,2.54487874064022e-07
5.04659610610308e-07,5.44544726204384e-07,4.11285355325942e-07,5.10361617581962e-07,3.26429715191654e-07,2.36993809400147e-07
4.81765352798468e-07,5.30610818718793e-07,4.04357785632638e-07,4.99763997499395e-07,2.86709352008896e-07,2.07429911726511e-07
4.81796247983401e-07,5.3059461373066e-07,4.04502388898796e-07,4.99758470714029e-07,2.8686624197998e-07,2.07861851406119e-07
4.8033889773369e-07,5.29377384212296e-07,4.01764708037825e-07,4.97965731279899e-07,2.83790468696473e-07,2.04596201326352e-07
4.82703027412406e-07,5.08824719235925e-07,3.82930135643968e-07,4.66150871989277e-07,2.95558146113941e-07,2.05659243894899e-07
4.87244610675931e-07,3.42419137373625e-08,4.28416710763509e-07,3.16206063827487e-08,3.49722901542694e-07,2.60647343423541e-07
4.86922313226004e-07,3.30574492211723e-08,4.27688252485281e-07,2.96598729921024e-08,3.49197964868607e-07,2.59871031924835e-07
4.84746355716714e-07,3.39200082529076e-07,4.02184867989971e-07,3.10991190460929e-07,3.19633272071266e-07,2.27397679695686e-07
4.79623088276004e-07,5.37791744032493e-07,3.7601940836953e-07,4.90489526348221e-07,2.86028316082453e-07,1.945195009476e-07
4.7959203323184e-07,5.37766927611127e-07,3.75967904390947e-07,4.90435714457506e-07,2.86200060853594e-07,1.94688667577662e-07
4.82772766449328e-07,3.45922537227173e-07,3.98896128123344e-07,3.16357856930503e-07,3.15894086442897e-07,2.23820290327571e-07
4.784836221824e-07,4.92191116353331e-07,3.77884436124713e-07,4.48749362427946e-07,2.89442535397654e-07,1.98415413964435e-07
4.78363835035186e-07,1.93438133023971e-07,4.1535714316881e-07,1.82835770201619e-07,3.26553506330633e-07,2.39539212477042e-07
4.77245791593289e-07,5.02009406886584e-07,3.75513488876671e-07,4.57283888158542e-07,2.8713053947894e-07,1.96703263307818e-07
4.7840291222822e-07,4.73136505467612e-07,3.80053219156581e-07,4.31331785889099e-07,2.91918156188617e-07,2.00550180317906e-07
4.58183084950372e-07,5.4776259203245e-07,3.69425574231314e-07,5.02804750795745e-07,2.46845159342131e-07,1.65781299837829e-07
4.78037024912901e-07,4.70912003155617e-07,3.79703808532588e-07,4.29124779550943e-07,2.91739290205696e-07,2.00299640586265e-07
4.66476260031453e-07,3.84213534175238e-07,3.89747708097408e-07,3.56361803200273e-07,2.82817346556915e-07,1.98668515890099e-07
4.60769531017831e-07,4.71284192365126e-07,3.76866829464261e-07,4.34029999136757e-07,2.61283123722772e-07,1.79081814136824e-07
4.82122054110121e-07,1.55408686344957e-07,4.14573516481376e-07,1.41088754147898e-07,3.3731745863619e-07,2.47169293879815e-07
4.66356703015441e-07,3.65672852825273e-07,3.90712035511257e-07,3.39435211646937e-07,2.85750849675826e-07,2.01213894109998e-07
4.81357893180392e-07,1.3812838791554e-07,4.14700031353377e-07,1.25093632485059e-07,3.3776214067704e-07,2.48042532105397e-07
4.74139457021211e-07,2.04572709301321e-07,4.09422180622013e-07,1.92514728638965e-07,3.19878909235402e-07,2.33692019380633e-07
4.54046500755837e-07,5.45774788055114e-07,3.62772232644088e-07,4.98881294948363e-07,2.39299013481457e-07,1.57816614971177e-07
4.74438925480691e-07,5.01600132987509e-07,3.71968611371288e-07,4.5551643221877e-07,2.83308086257483e-07,1.92725523270209e-07
4.75966046608964e-07,1.45433664225824e-07,4.13409788048759e-07,1.38665121030061e-07,3.28203767291921e-07,2.41397836372664e-07
4.55329054559651e-07,5.46919134338319e-07,3.65469183700215e-07,5.00579559963669e-07,2.42621880245777e-07,1.61755134448391e-07
4.78756348169181e-07,1.96458586923653e-07,4.07174521912933e-07,1.78487843363145e-07,3.29439449359504e-07,2.39432403288581e-07
4.71892958194112e-07,4.38117758536107e-07,3.73330969844758e-07,3.97103583938399e-07,2.855125563618e-07,1.93988837499385e-07
4.57071457925051e-07,4.61406600741495e-07,3.72422727711521e-07,4.23358968514641e-07,2.57989482982863e-07,1.75925212207225e-07
4.72490996272773e-07,1.33568078425471e-07,4.0893601674004e-07,1.27249265258555e-07,3.24492706773026e-07,2.37800243131944e-07
4.76316641102336e-07,2.13887981421495e-07,4.02518836695522e-07,1.94135341704881e-07,3.24209706677818e-07,2.34178082619158e-07
4.75021299746775e-07,2.81647262265009e-07,3.94729422381691e-07,2.56379613468841e-07,3.14211363873201e-07,2.23655964492767e-07
4.74964834714856e-07,7.90815904091285e-08,4.09402741056012e-07,6.99861424104369e-08,3.32291925445065e-07,2.4378267595989e-07
4.74814388550344e-07,6.71939580426581e-08,4.09787772389527e-07,5.87859080168961e-08,3.32665899460753e-07,2.44491792456221e-07
4.73386768576326e-07,2.69087831387471e-07,3.93772960365529e-07,2.44461737118383e-07,3.1393118912551e-07,2.23826719945983e-07
4.63393809698888e-07,2.78954002683181e-07,3.91782384133242e-07,2.59125073413816e-07,2.95712637213361e-07,2.11309165345481e-07
4.64079983905141e-07,2.63214060173504e-07,3.93426873715953e-07,2.44799079572627e-07,2.98797378082118e-07,2.1395611027902e-07
4.695915042644e-07,4.08281527831565e-07,3.74664999529765e-07,3.69157846064456e-07,2.88724496385182e-07,1.98051331758521e-07
4.71229904539083e-07,6.85935839850126e-08,4.07660890865488e-07,6.54524808912895e-08,3.27095652551752e-07,2.40125280172017e-07
4.69504526399591e-07,4.02801493272438e-07,3.75138642070391e-07,3.6410093852351e-07,2.89648427746376e-07,1.99010823368715e-07
4.69043317985646e-07,8.03852599474388e-08,4.04838907682833e-07,7.64693462729105e-08,3.23798268293933e-07,2.37416119766679e-07
4.45609752687238e-07,4.7668643466399e-07,3.33944951896625e-07,4.20937220407899e-07,2.43691753759741e-07,1.54581134700965e-07
4.44055653969541e-07,4.89805460386761e-07,3.31634602017969e-07,4.31621426484101e-07,2.41313272623053e-07,1.52740139035892e-07
4.43331856170438e-07,4.90448249280291e-07,3.30699093108077e-07,4.31903369689406e-07,2.40248552910264e-07,1.51939292293225e-07
4.3809197110457e-07,5.26020468294592e-07,3.18647490930502e-07,4.60757508039685e-07,2.25840782485287e-07,1.37136570093528e-07
4.13128724337063e-07,5.01819105802302e-07,3.10013411150509e-07,4.39957317412009e-07,1.91232899418282e-07,1.14257233257136e-07
4.10828107808988e-07,4.82907248523672e-07,3.07871637953649e-07,4.22010453403444e-07,1.91155548046794e-07,1.14279424386673e-07
4.3079224304608e-07,4.74562936364745e-08,3.52017545197482e-07,4.01145087469906e-08,2.74814623055079e-07,1.92094333128729e-07
4.27912902091498e-07,1.01240837356189e-07,3.49868789217161e-07,9.21058715621719e-08,2.68121600486012e-07,1.86791783999706e-07
4.19707550317666e-07,4.9088123943335e-08,3.38917131605756e-07,4.48677808629777e-08,2.60133612538692e-07,1.79719154594728e-07
4.16429990108347e-07,1.44384410106479e-07,3.34025297878818e-07,1.28847618175113e-07,2.49900172552441e-07,1.70412202626774e-07
4.20331231127778e-07,1.48545283624743e-07,3.32717136356345e-07,1.27821773434389e-07,2.55857217124525e-07,1.73572623808994e-07
4.14457563573517e-07,4.37420552650608e-07,2.97166464230415e-07,3.74830083098666e-07,2.0860241827781e-07,1.24692926000814e-07
4.1502354245023e-07,2.95743173439134e-07,3.13284578326673e-07,2.54093709959693e-07,2.32144146448041e-07,1.49509336312272e-07
4.10215147440183e-07,1.88153820303203e-07,3.24586918608227e-07,1.66069047922536e-07,2.37499169028343e-07,1.59206160364726e-07
4.14615352385637e-07,2.87556156933552e-07,3.13527001307989e-07,2.46908011513393e-07,2.32953249819561e-07,1.50595623794222e-07
4.10574745678492e-07,1.42434427284177e-07,3.26356283254434e-07,1.26251296330042e-07,2.42622521931164e-07,1.6426478541166e-07
4.07709378480765e-07,1.99750795963919e-07,3.20947216393799e-07,1.75649031031016e-07,2.33150549637184e-07,1.55683592867687e-07
4.02527161648381e-07,3.01424343818165e-07,3.09089607913742e-07,2.62259604746726e-07,2.12323263491621e-07,1.36078767915927e-07
3.964162084668e-07,4.03208113024945e-07,2.94239408235484e-07,3.47556627515177e-07,1.87071367678114e-07,1.12463975416103e-07
4.12527901171164e-07,2.23048665638608e-07,3.16687718742142e-07,1.91137479409532e-07,2.38250220150323e-07,1.56450828389587e-07
3.95200765471828e-07,3.9886857104619e-07,2.9293584770343e-07,3.43294520551616e-07,1.86206057805037e-07,1.12150693090384e-07
4.09643322925924e-07,3.54233383915777e-07,2.99920822162739e-07,3.02405263068973e-07,2.1615864219492e-07,1.3399573974644e-07
4.11542758689849e-07,3.42448904899245e-08,3.2765507818568e-07,3.05250177378034e-08,2.49710685791098e-07,1.69851794630815e-07
4.0663532816851e-07,4.28784275024646e-07,2.87282348934418e-07,3.6448001723743e-07,1.99061968815851e-07,1.16379551655206e-07
4.10879861330024e-07,2.16148017795189e-07,3.15094771560296e-07,1.84824515270405e-07,2.37098635384426e-07,1.557994014656e-07
3.88516487680213e-07,4.61354982551506e-07,2.79195003115231e-07,3.9397758080052e-07,1.65376573789016e-07,9.23809026181404e-08
4.06755874878275e-07,3.58011072094478e-07,2.95598532575548e-07,3.04717848664168e-07,2.11304715904066e-07,1.29408155712885e-07
3.96892968003682e-07,3.13951599460475e-07,3.00889674012671e-07,2.71302288285388e-07,2.03102122599919e-07,1.28229954199837e-07
4.09358366537872e-07,8.72882781150538e-08,3.21792197415599e-07,7.3668847323605e-08,2.4558002248698e-07,1.65562955587839e-07
4.08204977259021e-07,3.55416775252822e-08,3.22709287676029e-07,2.98326498068956e-08,2.45668420192776e-07,1.66366196632041e-07
4.08623797507717e-07,1.52031820774472e-07,3.1699824462979e-07,1.29411704623122e-07,2.40447837082538e-07,1.59971590435626e-07
3.99030206125653e-07,5.17293073499447e-07,2.66081121527315e-07,4.35645341368172e-07,1.71797679899057e-07,8.92889309984956e-08
3.96070266384092e-07,5.16600699045409e-07,2.62074479972066e-07,4.33744124634807e-07,1.67414199014263e-07,8.55455232263907e-08
3.98816741034248e-07,6.51327545554787e-08,3.11317178691584e-07,5.78137548014859e-08,2.32041411484458e-07,1.54262489673739e-07
3.74555066518003e-07,5.24351546438695e-07,2.54949365952439e-07,4.40747541354826e-07,1.34308234989784e-07,6.45090207951991e-08
4.0049628568915e-07,8.25163185554535e-08,3.10244706663198e-07,6.90247990002674e-08,2.33950922152231e-07,1.5488541553085e-07
3.96289315807904e-07,8.34430000494096e-08,3.08082685357111e-07,7.34819932807237e-08,2.28145588888016e-07,1.51273127554121e-07
3.67751102079364e-07,5.22360755051829e-07,2.45171740565925e-07,4.35210258686589e-07,1.24080147647466e-07,5.59176300198463e-08
3.83528546667395e-07,4.74324028184047e-07,2.47949903291677e-07,3.93221488752156e-07,1.54072621402036e-07,7.17349895209713e-08
3.58120225272888e-07,4.86931535495014e-07,2.32780480507388e-07,4.01102823049279e-07,1.13549284888677e-07,4.23892688044269e-08
3.60234084462528e-07,4.76059613943534e-07,2.16699042660525e-07,3.83324002206634e-07,1.22657664615295e-07,4.97020938560824e-08
3.42817350291913e-07,4.91987020791956e-07,2.12261401823749e-07,3.96461587654444e-07,9.47840663037889e-08,3.54632085477143e-08
3.5886055667519e-07,4.74310320568173e-07,2.14806833611537e-07,3.81214624458502e-07,1.20996582715618e-07,4.83368430643266e-08
3.24607640614673e-07,5.08794556197925e-07,1.81132045671123e-07,3.98694684503698e-07,5.63403018494556e-08,1.07483016597125e-08
3.53112310623518e-07,2.38283542255457e-07,2.3669674352232e-07,1.9172903038438e-07,1.59079415905335e-07,8.79450418108679e-08
3.45362704076923e-07,2.33967834833901e-07,2.36924538486383e-07,1.9053271843648e-07,1.48906175246675e-07,8.30284626993802e-08
3.52660583787418e-07,2.42553959717936e-07,2.35678013377391e-07,1.94881336427164e-07,1.57557704442824e-07,8.61511750740284e-08
3.50485374711444e-07,9.72145189675478e-08,2.47537650426658e-07,8.0569382328927e-08,1.68290818383819e-07,9.8472969962232e-08
3.44963255545755e-07,2.22204813876864e-07,2.36854253232836e-07,1.81116114829879e-07,1.49658364749476e-07,8.2863889190447e-08
3.49157703998799e-07,1.05571562911119e-07,2.45799375573098e-07,8.7028082389989e-08,1.66400876603415e-07,9.75933669130641e-08
3.46703372892435e-07,3.69234685578045e-07,2.13233908579563e-07,2.93467801561268e-07,1.28106232598575e-07,6.03608204294775e-08
3.4670280969208e-07,3.69161150550601e-07,2.13178560154518e-07,2.93319405637897e-07,1.28420547981454e-07,6.0939149743041e-08
3.29401155085235e-07,4.24269257296329e-07,1.99589742989913e-07,3.34815843598526e-07,9.17940389273723e-08,4.04599543542817e-08
3.50879047716617e-07,1.05906730017908e-07,2.43666448663251e-07,8.46784222383905e-08,1.68912317373588e-07,9.81976479304177e-08
3.33455343438886e-07,3.62519917631877e-07,2.12301424956643e-07,2.89493084421363e-07,1.12492880849221e-07,5.46406555202847e-08
3.49073120044707e-07,5.09797949925547e-08,2.43922257751265e-07,4.12446359651252e-08,1.68720969474047e-07,9.80751436662121e-08
3.35889856055953e-07,4.99895228398101e-07,1.74577489627203e-07,3.88414180683547e-07,7.25559986624608e-08,4.73713568693214e-09
3.49259390562388e-07,1.12210278952479e-07,2.41096428085432e-07,8.97121348526419e-08,1.66039974481514e-07,9.51069212212778e-08
3.47027969055894e-07,4.5793606259578e-08,2.41546597594888e-07,3.71860098034245e-08,1.66634793821383e-07,9.70342444849501e-08
3.31408403994958e-07,3.48485073149492e-07,2.10633182311536e-07,2.77549715899493e-07,1.12552463674041e-07,5.415147019553e-08
3.22372354244782e-07,4.31207700897844e-07,1.89056433290554e-07,3.3630391434034e-07,8.10546757518135e-08,3.90262296092037e-08
3.32391140457259e-07,2.87076010827415e-07,2.1656309086609e-07,2.28805686200226e-07,1.24638003674323e-07,6.32967232947703e-08
3.41932483610327e-07,4.36179297184826e-08,2.36263519398901e-07,3.69559544322049e-08,1.6010510868603e-07,9.20541347416755e-08
