disp f1,disp f2,disp f3,disp f4,disp f5,disp f6
5.70967774440348e-07,7.38990391313732e-08,5.68818264920991e-07,8.67689352040257e-08,5.65655935012778e-07,5.52172217783666e-07
5.74123308730152e-07,1.11500277495209e-07,5.72574385309539e-07,1.03504778681304e-07,5.68859302498969e-07,5.52425250869722e-07
5.67832087023121e-07,3.74407205950692e-07,5.36073843069363e-07,3.68225634401049e-07,4.89458997384526e-07,4.32796157892124e-07
5.62020832541779e-07,5.07865728195083e-07,5.06636072236409e-07,4.97956928625227e-07,4.27171397489906e-07,3.41266573527192e-07
5.6248256866085e-07,2.95941497123979e-07,5.36755867646544e-07,3.10807141282967e-07,4.99574286832882e-07,4.59271692006762e-07
5.66225634372406e-07,2.29083208445564e-07,5.50444000952883e-07,2.44079653361611e-07,5.2708272500168e-07,4.97776480431507e-07
5.73483769489756e-07,1.77339940632625e-07,5.67397600336509e-07,1.70457801232278e-07,5.57177877629094e-07,5.34219988422599e-07
5.70091042659261e-07,3.13371722245915e-07,5.47926046689786e-07,3.07651653070145e-07,5.14863390131641e-07,4.70422085347823e-07
5.62740033523906e-07,2.91705125817003e-07,5.37734234231387e-07,3.06628971343426e-07,5.01550046485466e-07,4.61989017219389e-07
5.65988520879261e-07,2.33596239665543e-07,5.49562074342915e-07,2.48603187085567e-07,5.25309298279853e-07,4.95327712602484e-07
5.69007323667374e-07,1.6875770371196e-07,5.6018128341056e-07,1.83093122665549e-07,5.4654969837492e-07,5.24962877517789e-07
5.69171544907141e-07,1.65146422276406e-07,5.60780473006541e-07,1.79442962675021e-07,5.47745428503674e-07,5.26612527484565e-07
5.73482150986654e-07,1.77744195274162e-07,5.67395042871953e-07,1.70895369980984e-07,5.57146057455841e-07,5.34230746801194e-07
5.72047473234204e-07,2.46804957062002e-07,5.58724455513458e-07,2.40760446788243e-07,5.38172753536295e-07,5.05468443784146e-07
5.7010310508352e-07,3.13100027009039e-07,5.47999528654274e-07,3.07405076894184e-07,5.14987286525234e-07,4.70695388758612e-07
5.7205154794616e-07,2.46478523751329e-07,5.58738353354494e-07,2.40409326671864e-07,5.38233302427638e-07,5.05489886131249e-07
5.64529522038833e-07,4.22579469242282e-07,5.23505234994477e-07,4.15103243773878e-07,4.65018138279537e-07,3.97710594077936e-07
5.62193885154296e-07,4.74944334313674e-07,5.11704512172368e-07,4.65834987867174e-07,4.40026272513268e-07,3.61022091547003e-07
5.60016612164077e-07,5.24456410601733e-07,5.00751475262225e-07,5.13294725893901e-07,4.16934721019538e-07,3.2730844832616e-07
5.72665478697794e-07,1.70302038441539e-08,5.72902817009729e-07,6.37678844046427e-09,5.7300076150758e-07,5.61208449787213e-07
5.72999072122938e-07,7.18090936366814e-08,5.72389536345437e-07,6.25342822840893e-08,5.712133661039e-07,5.5761030978989e-07
5.72849155582179e-07,1.26453145778917e-07,5.69793070869182e-07,1.18454593816681e-07,5.65075075254567e-07,5.47685608807762e-07
5.71391615558695e-07,2.22705391441812e-07,5.60074334600304e-07,2.16301534797235e-07,5.43535852717617e-07,5.14648503065478e-07
5.69975531151712e-07,2.77193926241115e-07,5.52031796667987e-07,2.71236729855108e-07,5.26068977243161e-07,4.88341889368e-07
5.68375640833197e-07,3.26580826909456e-07,5.43393436347805e-07,3.20584478974967e-07,5.07463375762756e-07,4.60543854446706e-07
5.57302474025429e-07,1.34662324806044e-08,5.54668181827017e-07,1.86197491938802e-08,5.57523045733501e-07,5.50398513353228e-07
5.48572995609512e-07,1.20723627929551e-07,5.39189820675815e-07,1.31075787455282e-07,5.35374840614193e-07,5.24630728964122e-07
5.30010077916453e-07,3.95291201227075e-07,4.79519483713533e-07,3.97664043352073e-07,4.1990610097173e-07,3.64632446173611e-07
5.37959535921253e-07,4.61547021704271e-07,4.83927252282412e-07,4.4449926457902e-07,4.17939828243805e-07,3.46875355333209e-07
5.31888651241996e-07,3.77011877708757e-07,4.86039572229238e-07,3.80763785185422e-07,4.32061201954008e-07,3.81339083548572e-07
5.37049399018043e-07,4.8914726515471e-07,4.77938832687787e-07,4.70488578662218e-07,4.03908529534499e-07,3.2571746712005e-07
5.37051808668306e-07,4.89125277173373e-07,4.77947559558634e-07,4.70441732927065e-07,4.03987113425811e-07,3.25711029075885e-07
5.3175642310432e-07,3.77097368597016e-07,4.8583302753098e-07,3.80787171737187e-07,4.31804246435142e-07,3.81152723227725e-07
5.44309723537858e-07,3.22661544405185e-07,5.15344156137819e-07,3.11008824676767e-07,4.83904704124013e-07,4.44045419717383e-07
5.42065623471731e-07,2.04575660109606e-07,5.24340114004766e-07,2.13868739544202e-07,5.09604326730051e-07,4.90721717930551e-07
5.42056284196419e-07,2.04481635857256e-07,5.24286342324383e-07,2.13741329892908e-07,5.09500249574805e-07,4.90600393805595e-07
5.48414442538097e-07,1.51916813766086e-07,5.39680462107849e-07,1.4277286966302e-07,5.3716048972529e-07,5.24678141644975e-07
5.48410708803416e-07,1.51879178011968e-07,5.39644139821224e-07,1.42712240609705e-07,5.3710697409381e-07,5.24542869463531e-07
5.47845901308131e-07,4.46065507478602e-08,5.43357776587376e-07,5.17136763635619e-08,5.47129694493257e-07,5.42304376178926e-07
5.4784030594418e-07,4.44666486057458e-08,5.43308703549053e-07,5.15715367426433e-08,5.47042175533641e-07,5.42165838901153e-07
5.44107255578239e-07,3.22648121302135e-07,5.15111718723162e-07,3.10944761802666e-07,4.83679767607525e-07,4.43963268921054e-07
5.47023715481793e-07,1.04051380725025e-07,5.40568428257244e-07,9.48895137166402e-08,5.42904437775011e-07,5.35423641430229e-07
5.43844295529481e-07,2.77499449811899e-07,5.20813955862574e-07,2.6694960947366e-07,4.99405239555434e-07,4.69077546372843e-07
5.4481101569032e-07,7.0199508358882e-08,5.37935496184756e-07,7.97154081897097e-08,5.4003930105283e-07,5.34535714100596e-07
5.37535540615354e-07,2.44235094983751e-07,5.12974178010508e-07,2.51594878602317e-07,4.90357557512308e-07,4.65394401707493e-07
5.32452930164465e-07,5.07262349464176e-07,4.67414153896642e-07,4.85907066465643e-07,3.8715149954065e-07,3.03637573892355e-07
5.29128521014731e-07,3.55913416884591e-07,4.8569854926608e-07,3.59265528631564e-07,4.37541490389588e-07,3.92123752312767e-07
5.41571336363494e-07,9.64213307844224e-08,5.33241029905911e-07,1.05018689515422e-07,5.33805612377082e-07,5.27550015479743e-07
5.41557398512691e-07,9.63621074829892e-08,5.33152995479497e-07,1.04942370176299e-07,5.33631578681769e-07,5.27302672784569e-07
5.41519378344129e-07,2.5984563331725e-07,5.20868438896541e-07,2.49441288757482e-07,5.03457915328003e-07,4.77323493743822e-07
5.44136611576381e-07,9.15883597548832e-08,5.38184434544884e-07,8.35879073990096e-08,5.41877375232767e-07,5.36274527510613e-07
5.44129831358051e-07,9.15119210914477e-08,5.38132590028679e-07,8.34579416712958e-08,5.41789705714585e-07,5.36114726867117e-07
5.41510560886376e-07,2.5980047406888e-07,5.20833311770948e-07,2.49375450236342e-07,5.03422973999563e-07,4.7720155875643e-07
5.3740503845668e-07,1.69853045934119e-07,5.21826902554597e-07,1.78558901686132e-07,5.13565657807797e-07,5.00766715292911e-07
5.41954434920418e-07,1.77439305676293e-07,5.29295418876028e-07,1.67006813140094e-07,5.24592202747034e-07,5.10568848490232e-07
5.42340489075901e-07,3.92757631890645e-09,5.37063988534663e-07,6.04782373955455e-09,5.43145468539588e-07,5.40762872363464e-07
5.33768485763119e-07,2.65319482141808e-07,5.06081343234643e-07,2.71192551503862e-07,4.79621890488886e-07,4.51919716149133e-07
5.33763684566316e-07,2.65373330437587e-07,5.06108088989137e-07,2.71265449585945e-07,4.79690032978266e-07,4.51974329706272e-07
5.3479690537049e-07,4.28916954692807e-07,4.86803971896282e-07,4.12302039009993e-07,4.30773054833971e-07,3.69395706857469e-07
5.34794329463414e-07,4.28903345414745e-07,4.86785686413379e-07,4.12276089380976e-07,4.30782870029975e-07,3.69298398238916e-07
5.36605845686367e-07,3.49288998564536e-07,5.01139051036641e-07,3.34747708776297e-07,4.640368124881e-07,4.19796368078511e-07
5.21304292320355e-07,4.38490316342361e-07,4.60831498703766e-07,4.3571405245321e-07,3.89081619982021e-07,3.24381551194099e-07
5.21258381052242e-07,4.38657659461938e-07,4.60704741106077e-07,4.35832778948888e-07,3.8884756768553e-07,3.24194670514492e-07
5.2948219204115e-07,4.01224386020767e-07,4.84293397113468e-07,3.83767826395193e-07,4.35726484836334e-07,3.81725175277484e-07
5.33930779496444e-07,1.16183031450408e-07,5.22032695994121e-07,1.23858363627835e-07,5.21378291842741e-07,5.15243266811827e-07
5.35437299641677e-07,2.29435807531679e-07,5.16463615672525e-07,2.1827979979213e-07,5.05237824394981e-07,4.85640861868184e-07
5.25441024674158e-07,2.88518892018507e-07,4.91750062395247e-07,2.91395851072106e-07,4.60620597506432e-07,4.29988486938212e-07
5.37196737107347e-07,5.68270100168098e-08,5.30424393636238e-07,4.76972406065129e-08,5.36851894408614e-07,5.34851777026506e-07
5.19252670184096e-07,5.56883046724646e-07,4.40748222118526e-07,5.27062253372825e-07,3.46431756543508e-07,2.52213193146532e-07
5.17863447844936e-07,5.34702189308178e-07,4.42053349093738e-07,5.05303080840093e-07,3.51373740837126e-07,2.60346592828221e-07
5.17883804772204e-07,5.34683619606162e-07,4.42141804746435e-07,5.05283873774054e-07,3.51630231648925e-07,2.60570417089622e-07
5.16524302353909e-07,5.33456329956756e-07,4.39755613838678e-07,5.0355364798297e-07,3.49022119918777e-07,2.58036064152339e-07
5.05051455857934e-07,4.81145483122557e-07,4.30307369062989e-07,4.69426146620368e-07,3.44805740742352e-07,2.70164973279287e-07
5.12527547735048e-07,3.2007276325835e-07,4.71492812803438e-07,3.18751766363081e-07,4.35096830334266e-07,4.01719486982641e-07
5.21734030274695e-07,1.49531338073455e-07,5.05082409082202e-07,1.55548203134647e-07,5.02794192596325e-07,4.97106361600461e-07
5.26107590502273e-07,2.20860997033089e-08,5.17959455950285e-07,1.25411908138706e-08,5.27465577411033e-07,5.30051292894594e-07
5.251278198771e-07,1.93782224687946e-07,5.07758726116016e-07,1.81114647336599e-07,5.03826017640499e-07,4.9245657477321e-07
5.19588992320876e-07,3.63731358896649e-07,4.78073867104844e-07,3.43894777357955e-07,4.39663402492018e-07,3.96219094189719e-07
5.13822713378762e-07,3.22126710669393e-07,4.73477973565469e-07,3.21303999528736e-07,4.36726619426466e-07,4.02850133502974e-07
5.13821151526211e-07,3.22113718027272e-07,4.73440892684838e-07,3.21280016442212e-07,4.36642178451201e-07,4.02795752362826e-07
5.2301241356486e-07,1.53918612419751e-07,5.06912132611566e-07,1.60325563446226e-07,5.04054695283378e-07,4.97725001871192e-07
5.23004534308895e-07,1.53785855522235e-07,5.06843941153307e-07,1.60050970337347e-07,5.03917893496072e-07,4.97539392776713e-07
5.27370959345717e-07,4.2376991232212e-08,5.19687039200766e-07,3.92918112455814e-08,5.28505766067841e-07,5.3038019191806e-07
5.27363754515031e-07,4.22210576792204e-08,5.19630033201865e-07,3.90330132677642e-08,5.28407708008476e-07,5.30221038145052e-07
5.26411725721286e-07,1.97124832232319e-07,5.09600815195638e-07,1.84944568909388e-07,5.05133239916289e-07,4.93233409000759e-07
5.26408565379242e-07,1.97086815941851e-07,5.09569433125772e-07,1.84875029153218e-07,5.05094881717152e-07,4.93112118553489e-07
5.20915489542156e-07,3.65580480915942e-07,4.80165441887371e-07,3.4623832719602e-07,4.4153071052876e-07,3.97864561376528e-07
5.20914260434006e-07,3.65549229480317e-07,4.80150841588489e-07,3.46175185816576e-07,4.41539754468931e-07,3.97763740317577e-07
5.00162394254621e-07,4.93756504487524e-07,4.22022070294109e-07,4.79043751760492e-07,3.32928868817828e-07,2.55817015741296e-07
5.00127050399153e-07,4.93793335658698e-07,4.21926453166053e-07,4.79035156172479e-07,3.32748320069036e-07,2.5574981370596e-07
4.93254619347793e-07,5.53559154852304e-07,4.01791315509955e-07,5.3274673061871e-07,2.96767790531404e-07,2.08186415370736e-07
4.87678056306308e-07,5.05955496299165e-07,4.01480393140038e-07,4.84281682377974e-07,3.06571296496132e-07,2.25915192404855e-07
4.87304215910408e-07,5.05964524832688e-07,4.00949555676897e-07,4.84096777201733e-07,3.05978176569068e-07,2.25243432655205e-07
4.93836533266181e-07,5.15925233311755e-07,4.06923642411539e-07,4.76411935552691e-07,3.10581570277038e-07,2.16642492007262e-07
4.8746794407179e-07,5.03290609047904e-07,3.98698284587111e-07,4.61862356625898e-07,3.01868197480494e-07,2.07693957790602e-07
4.72776457959919e-07,5.47076647989294e-07,3.74545290500395e-07,5.14041335906852e-07,2.68415171187678e-07,1.81560691993702e-07
4.72768529455091e-07,5.47100597090363e-07,3.74552735564289e-07,5.1409352778317e-07,2.68483328623852e-07,1.81437564475911e-07
4.68846252820363e-07,5.20344019433835e-07,3.71164993703182e-07,4.87124315793822e-07,2.6787777698308e-07,1.82283791028975e-07
4.70442485526025e-07,5.21510080716824e-07,3.74542827172046e-07,4.88939242112019e-07,2.72472057783492e-07,1.87753004537784e-07
4.70434302193745e-07,5.2150026396971e-07,3.74470282601193e-07,4.88903458804544e-07,2.72282125171989e-07,1.87679349544355e-07
4.82127890654161e-07,5.45783487645295e-07,3.88928987108063e-07,4.97382562419579e-07,2.88732354463321e-07,1.94151627358779e-07
4.72173146214156e-07,3.54031464427803e-07,3.84766571533907e-07,3.32781796085691e-07,2.86812078463945e-07,1.89466254264953e-07
4.8020845213704e-07,1.86894763133205e-07,4.08284945741197e-07,1.80154946364918e-07,3.23063910621285e-07,2.22601710868568e-07
4.84881381508764e-07,1.84482716892018e-08,4.20386144164857e-07,2.26930570298928e-08,3.41660642956295e-07,2.39733896835659e-07
4.85586013220437e-07,1.49686583392061e-07,4.18903331829478e-07,1.34408185738977e-07,3.38874429181308e-07,2.36982933998489e-07
4.82728683369021e-07,3.16853839296781e-07,4.05286682806719e-07,2.88282283809474e-07,3.17101560957497e-07,2.16803866304632e-07
4.73764082721185e-07,3.55412793144094e-07,3.88141043861676e-07,3.34050560728468e-07,2.91193759795775e-07,1.94298658923853e-07
4.73771331064036e-07,3.55387768338648e-07,3.88144515462734e-07,3.33993864771998e-07,2.91186354729469e-07,1.94450976188361e-07
4.81767032299381e-07,1.89534670410632e-07,4.1147027643446e-07,1.82009746413452e-07,3.27034168556148e-07,2.26963434559317e-07
4.81776354603376e-07,1.89486123976143e-07,4.11487222901342e-07,1.81909924697401e-07,3.27072293959802e-07,2.27099206584374e-07
4.86421259664594e-07,3.77202730005811e-08,4.23466034057686e-07,3.66111817480019e-08,3.45390338291772e-07,2.43821068616097e-07
4.86427811649946e-07,3.75657384159432e-08,4.23477242996287e-07,3.63757803378486e-08,3.45440755302247e-07,2.43915308722535e-07
4.8713864148893e-07,1.53256927364548e-07,4.22052551064462e-07,1.3757033420254e-07,3.42742562167726e-07,2.41282563853234e-07
4.87143783119383e-07,1.53173407353139e-07,4.22065744198296e-07,1.37403165895558e-07,3.42810792463398e-07,2.41332994131512e-07
4.84315152662354e-07,3.1850625970184e-07,4.08624874228694e-07,2.89897637114973e-07,3.21363436386319e-07,2.21627124613736e-07
4.84296804985374e-07,3.18548350626999e-07,4.08551827247328e-07,2.90012732740524e-07,3.21309981372182e-07,2.21486727853842e-07
4.78355230740453e-07,5.44599455069644e-07,3.83647893809354e-07,4.94361529865955e-07,2.82817602704627e-07,1.88402947747168e-07
4.79118557825783e-07,4.83729306824876e-07,3.88922551763179e-07,4.40328660626837e-07,2.92107489533756e-07,1.97531195706059e-07
4.76934343174539e-07,4.78393733688561e-07,3.86230384168255e-07,4.34548032581625e-07,2.89308589872611e-07,1.94772025798942e-07
4.68954108153787e-07,2.15551560150036e-07,3.918465528751e-07,2.02993788939922e-07,3.05156745154245e-07,2.06915427184401e-07
4.6890906400817e-07,2.15573833415138e-07,3.91775888370602e-07,2.0301926692914e-07,3.05075402048426e-07,2.06804006247782e-07
4.74081628229353e-07,4.97148364587806e-08,4.05803739241539e-07,4.99058706586301e-08,3.26661169601615e-07,2.26577102804008e-07
4.73826145912678e-07,5.01706462704645e-08,4.05433647726586e-07,5.03815412149433e-08,3.26269845324751e-07,2.26231164798948e-07
4.76488300815217e-07,1.22318325696655e-07,4.09040683303704e-07,1.08818743802141e-07,3.30555658095456e-07,2.30710854193508e-07
4.76492882328025e-07,1.22206977563228e-07,4.09053798435084e-07,1.08601108030495e-07,3.30623718799763e-07,2.30772743440535e-07
4.74185367784158e-07,2.86073325769294e-07,3.97400976976443e-07,2.58762537260698e-07,3.11996767833355e-07,2.13506160178816e-07
4.54983289469863e-07,5.14842841738269e-07,3.51664426035346e-07,4.73672055634484e-07,2.45384720938184e-07,1.58150719214748e-07
4.54983022052559e-07,5.14830972395453e-07,3.51626625129225e-07,4.73640306102418e-07,2.45265537679809e-07,1.58189458668922e-07
4.53462908907641e-07,5.13621658614398e-07,3.48701791636241e-07,4.71857420174471e-07,2.41839897520217e-07,1.54460697906509e-07
4.59394440437757e-07,3.84690380438497e-07,3.6566904083361e-07,3.55119471273498e-07,2.65879658852219e-07,1.71565555409025e-07
4.59134147075794e-07,3.85003614502259e-07,3.65273702603435e-07,3.5531428712351e-07,2.6544961253513e-07,1.71126786368776e-07
4.65270923492382e-07,4.37768471200483e-07,3.72248071388183e-07,3.9312604147298e-07,2.76182626074762e-07,1.81264116236647e-07
4.6454185354014e-07,4.2219706285094e-07,3.73785511183084e-07,3.78743684613694e-07,2.79550479905412e-07,1.84788198083107e-07
4.56446239459748e-07,3.33623530689175e-07,3.6597357164733e-07,3.08727941252663e-07,2.70206097537318e-07,1.753495389236e-07
4.65297224613833e-07,3.30095277623445e-07,3.8102545446468e-07,2.95380982721246e-07,2.91832439808501e-07,1.94493595781235e-07
4.53967374963112e-07,4.10708728874171e-07,3.57554274562797e-07,3.76490617327154e-07,2.56795979917505e-07,1.64584226089676e-07
4.53974076413396e-07,4.10689508378856e-07,3.57555581632319e-07,3.76443136826724e-07,2.56778041532668e-07,1.6476750117756e-07
4.63944063461104e-07,1.67242055758366e-07,3.87986400260033e-07,1.58986764742501e-07,3.04111544327101e-07,2.0614359584821e-07
4.68287853730798e-07,8.28500702317901e-08,3.9862066666082e-07,7.96164468360156e-08,3.19497893605475e-07,2.21083093133199e-07
4.6828529696831e-07,8.28445992880578e-08,3.98603558526297e-07,7.96701778652067e-08,3.19497344915226e-07,2.21150544022874e-07
4.62460337656297e-07,2.44531828226846e-07,3.82649820300922e-07,2.27834972419553e-07,2.95106287618768e-07,1.98918491971922e-07
4.62462359735831e-07,2.44501459931745e-07,3.82638049241715e-07,2.27767314963178e-07,2.95089995290648e-07,1.99030065313215e-07
4.68483461302323e-07,2.58758711480758e-07,3.91693190708845e-07,2.3258118591135e-07,3.07743240656428e-07,2.10017973360898e-07
4.68050891729991e-07,5.15493822782555e-09,3.98424885733072e-07,6.6112493419917e-09,3.20112440994018e-07,2.20802151652472e-07
4.68014027831891e-07,1.68373177522516e-07,3.94870267079362e-07,1.49326574984713e-07,3.14203509138025e-07,2.15109928992361e-07
4.6335000599059e-07,4.1393437020538e-07,3.72870740353624e-07,3.70948110714322e-07,2.79093805856828e-07,1.84528958450415e-07
4.65609230608456e-07,8.02357597298452e-08,3.93887623193657e-07,7.77847242643652e-08,3.13959650092104e-07,2.15270800077483e-07
4.50874472051817e-07,4.15574634566861e-07,3.51695211923559e-07,3.79808697018435e-07,2.49558107435787e-07,1.57399731114796e-07
4.59590589624534e-07,2.4675819701891e-07,3.77337890242594e-07,2.29411530255573e-07,2.88614796621863e-07,1.92150102341877e-07
4.65257291579857e-07,1.80624685035675e-08,3.94891796643682e-07,1.26733192704577e-08,3.16779763267848e-07,2.17934357465007e-07
4.59194161062532e-07,3.96958491655439e-07,3.6730916907406e-07,3.54122408455776e-07,2.73525511000725e-07,1.78379771253569e-07
4.62732353984965e-07,2.3241365788213e-07,3.84407823756605e-07,2.07507718941429e-07,3.0085036103996e-07,2.02920639729925e-07
4.43868786970291e-07,4.79770335619724e-07,3.37327286316272e-07,4.35663548399213e-07,2.30940387838368e-07,1.42354474553837e-07
4.60487561440584e-07,3.59011606525052e-07,3.73742884977806e-07,3.20072047987445e-07,2.837240087542e-07,1.88592064166093e-07
4.54031668224713e-07,3.04245611315758e-07,3.66853341488564e-07,2.80908341923416e-07,2.74834776746856e-07,1.80823859065941e-07
4.54032699144552e-07,3.04230987981849e-07,3.66834530484508e-07,2.80874218773757e-07,2.747950006924e-07,1.80938559808589e-07
4.61088435453369e-07,1.40867124641185e-07,3.86973378467981e-07,1.33337369427446e-07,3.05573296060742e-07,2.08648350116977e-07
4.61090788058287e-07,1.40853956905698e-07,3.86970065531381e-07,1.33336874356439e-07,3.05587682352234e-07,2.08755444129074e-07
4.6407924652614e-07,1.97709511142825e-07,3.89588972251038e-07,1.75448611472366e-07,3.08716390105828e-07,2.11260774056998e-07
4.60069838488925e-07,3.61788631915549e-07,3.72960541035744e-07,3.22302153910354e-07,2.82817036287356e-07,1.87647424617842e-07
4.44561981072929e-07,4.70398992520736e-07,3.40003257960554e-07,4.27330863600118e-07,2.34809618209989e-07,1.45995496522565e-07
4.44568793565269e-07,4.70383839186834e-07,3.39998332075384e-07,4.27296087076329e-07,2.34762056855762e-07,1.46144180611037e-07
4.63178268896357e-07,2.08697720377962e-07,3.87804903591364e-07,1.85567263944748e-07,3.06507719992958e-07,2.09222158851394e-07
4.63905806056438e-07,5.22766908383612e-08,3.94051010107547e-07,4.35910311439798e-08,3.16672694573733e-07,2.18723894295248e-07
4.63902484779176e-07,5.21624877295562e-08,3.94033082512907e-07,4.3421006365464e-08,3.16686223154484e-07,2.18766281294055e-07
4.41383611890378e-07,3.56153663034e-07,3.44314953507472e-07,3.23663643202477e-07,2.47113372634203e-07,1.55285986837607e-07
4.31564263596047e-07,5.32881144238423e-07,3.16282526991259e-07,4.76926538165192e-07,2.0506925156204e-07,1.18447618125274e-07
4.48591304644137e-07,4.94301461095348e-08,3.72324515982898e-07,4.90020841076277e-08,2.93446458286698e-07,1.97401839266466e-07
4.41392297602866e-07,4.72751169801427e-07,3.37552658312371e-07,4.14061853898727e-07,2.38520830467161e-07,1.47148784387394e-07
4.43317610550482e-07,1.69829549481616e-07,3.60720816584898e-07,1.57307398146368e-07,2.77003357877672e-07,1.82429626666102e-07
4.40146187946669e-07,5.00800346783153e-07,3.34807141276063e-07,4.37872665028973e-07,2.34534732293287e-07,1.44391276405234e-07
4.42437113426839e-07,3.50853565453521e-08,3.64411369363074e-07,3.58525725446168e-08,2.85853716993268e-07,1.90713277679896e-07
4.26923600190751e-07,5.29176318343765e-07,3.13341522502454e-07,4.56715851128157e-07,2.09900645041372e-07,1.2137488781369e-07
4.27128376807563e-07,4.78517762208661e-07,3.18981170580898e-07,4.13054109526464e-07,2.19870010904711e-07,1.3130837552085e-07
4.09843998492437e-07,5.27398942641351e-07,2.88306022568635e-07,4.60912809627016e-07,1.77801412607561e-07,9.58509775226453e-08
4.09846844403312e-07,5.27415534665584e-07,2.88363405678659e-07,4.60962859233253e-07,1.7798598507117e-07,9.5807909134016e-08
4.30167143434567e-07,7.40080372899072e-08,3.47916765318103e-07,6.10221118010653e-08,2.69670435544824e-07,1.76228458140583e-07
4.0127047787661e-07,4.75785988927223e-07,2.8153822367235e-07,4.12690989336917e-07,1.75372703611915e-07,9.37412004759095e-08
4.01271528538177e-07,4.758016634813e-07,2.81587448995505e-07,4.12734674740791e-07,1.75533842912555e-07,9.36764003648759e-08
4.06623243254419e-07,3.01859845776317e-07,3.03108649894754e-07,2.65116715652811e-07,2.10785396616885e-07,1.23809100490722e-07
4.07526968026507e-07,5.24639320477602e-07,2.88071450298616e-07,4.43723337803957e-07,1.84796061395194e-07,1.00585467561224e-07
4.08389436965477e-07,2.20331744662727e-07,3.11706219124853e-07,1.95300508034957e-07,2.25402016746893e-07,1.37006583297556e-07
4.07412583391488e-07,4.40229137707425e-07,2.95617806234407e-07,3.72094891347563e-07,1.98854843775425e-07,1.13499257986114e-07
