disp f1,disp f2,disp f3,disp f4,disp f5,disp f6
5.44859642313149e-07,4.63754652609607e-07,5.0006062726038e-07,3.87025655642649e-07,4.6401513215078e-07,2.84193644766575e-07
1.67303065408035e-07,4.76626043760238e-07,1.63419152567042e-07,4.11508413248299e-07,1.4718044384848e-07,3.57733974725029e-07
1.66996087942265e-07,4.73753689682353e-07,1.49466084115483e-07,4.13072150045653e-07,1.4255642860445e-07,3.46212099746002e-07
8.03893386452018e-09,4.7592002708586e-07,9.69742823204661e-09,4.1661762837928e-07,6.87482770595059e-09,3.60431537451423e-07
4.71113869522611e-07,4.69336278539774e-07,4.35817207778534e-07,3.7793254109565e-07,3.81984197673684e-07,3.10530279340645e-07
4.71119302250272e-07,4.6927612802355e-07,4.35781651322232e-07,3.77800181373061e-07,3.81851800355276e-07,3.10345568063144e-07
9.27840382356687e-09,4.75292716773515e-07,9.99319339212461e-09,4.15615580612891e-07,7.36702490120707e-09,3.5896842745734e-07
5.02321389885014e-07,4.60658150041315e-07,4.58686040657163e-07,3.84945034508323e-07,4.25151521950859e-07,2.87996574922411e-07
5.02218530913428e-07,4.60298555534236e-07,4.58407443163756e-07,3.8438904666335e-07,4.24632631509251e-07,2.8724998046309e-07
1.99895721575749e-07,4.68417068397722e-07,1.78189352097811e-07,4.03021088474264e-07,1.65773549986657e-07,3.28373652218132e-07
1.35346017989213e-07,4.71535294659064e-07,1.34197545436183e-07,4.03658867492972e-07,1.21036114684974e-07,3.44087880159367e-07
5.33133164728239e-07,4.6381872974115e-07,4.87070625177922e-07,3.6802041392897e-07,4.22863803616962e-07,3.01002534166661e-07
5.32948183539842e-07,4.63567011355926e-07,4.86685217556747e-07,3.67934171568816e-07,4.22434659271656e-07,3.01314985664085e-07
2.9537664244744e-07,4.6696912669975e-07,2.79190376317168e-07,3.89030655560708e-07,2.49642149961217e-07,3.27888231171358e-07
3.79443189119872e-07,4.5289665750648e-07,3.39241998474144e-07,3.71278294423087e-07,3.02796357433972e-07,2.71305075409701e-07
3.18355190565055e-07,4.59582963724141e-07,2.96046870075207e-07,3.7464771843736e-07,2.59287566864045e-07,3.08487966769506e-07
5.02416278149304e-08,4.61011118834211e-07,3.84273164853924e-08,3.91312264208164e-07,3.67025659548994e-08,3.20248697493287e-07
7.27686618418807e-08,4.54911679698423e-07,5.85504587664137e-08,3.83944797476256e-07,5.2359645367095e-08,3.12785424013667e-07
3.50534294037666e-07,4.46416777382032e-07,3.11827003333827e-07,3.64488524845659e-07,2.77607232617089e-07,2.68602773685641e-07
3.50554263154841e-07,4.46411565452559e-07,3.11901030710003e-07,3.6454776782814e-07,2.77837464438565e-07,2.68947145549115e-07
3.48870876819961e-07,4.444469150626e-07,3.09819178408234e-07,3.58974308474442e-07,2.74394880462329e-07,2.5835169125015e-07
2.61570980142487e-07,4.51692580311267e-07,2.44258704533826e-07,3.66583984289194e-07,2.13932354144663e-07,2.9769805929445e-07
7.69653845100295e-08,4.52612610251232e-07,6.21508663516641e-08,3.80262741638959e-07,5.529568787081e-08,3.07624916370181e-07
4.06540564086862e-07,4.40733739082173e-07,3.58394918953659e-07,3.53770441939194e-07,3.12751941347261e-07,2.5057292476333e-07
4.06427006370663e-07,4.40698909483836e-07,3.58054002711325e-07,3.53642685292384e-07,3.12085185513015e-07,2.50448900333046e-07
5.12595394941982e-07,4.35740263956303e-07,4.54247608165643e-07,3.44150595138404e-07,3.99316579596671e-07,2.33088189620861e-07
5.12601763273772e-07,4.3574677440105e-07,4.54313101848942e-07,3.44292542077755e-07,3.99588992002013e-07,2.33647962175264e-07
5.11312972142955e-07,4.34132918300448e-07,4.52427265048256e-07,3.4093692154613e-07,3.96815520621807e-07,2.2905935578674e-07
9.14315134117384e-08,4.48906317941193e-07,9.07008052816064e-08,3.70823535457948e-07,8.0115827967093e-08,3.00358676076247e-07
9.15868808160464e-08,4.48912207964621e-07,9.11339730641443e-08,3.7079154309373e-07,8.07758507487419e-08,3.00357855286541e-07
2.48619139911274e-07,4.43243956087365e-07,2.16724460009999e-07,3.63632902892029e-07,1.90945334337976e-07,2.76175554048758e-07
2.4886030931419e-07,4.4310556192726e-07,2.16792495557175e-07,3.63304488582735e-07,1.90699897297218e-07,2.75392837292109e-07
1.83809157128858e-07,4.4156100064364e-07,1.59794301317737e-07,3.59427540868139e-07,1.4285817431548e-07,2.70843541356467e-07
1.8685006111664e-07,4.43607250013086e-07,1.62759385952893e-07,3.65457810056005e-07,1.46021752180138e-07,2.8256335518559e-07
1.86765639750581e-07,4.43597160585965e-07,1.62546254584743e-07,3.65428607646176e-07,1.45748948258804e-07,2.82620308590393e-07
3.85678489488517e-08,4.46580790952924e-07,3.08985744179632e-08,3.70745326601715e-07,2.70901557658805e-08,2.98592133260221e-07
2.02148473372567e-08,4.44531280483519e-07,1.23175633899285e-08,3.64704434542657e-07,1.41338976769131e-08,2.86984847538622e-07
3.85928112572988e-08,4.46580877535435e-07,3.09859137875974e-08,3.70755521822694e-07,2.72433846452498e-08,2.98741147795981e-07
8.79086684839505e-08,4.430931737626e-07,7.16719066271891e-08,3.62434596292971e-07,6.39214285278112e-08,2.79823089451337e-07
5.31944229215298e-07,4.2747181888956e-07,4.66735363619973e-07,3.29122584001583e-07,4.02441788617952e-07,2.11632351397453e-07
4.28804718638012e-07,4.2798253438171e-07,3.73512728023956e-07,3.31001033373219e-07,3.18293779543666e-07,2.17771041499993e-07
1.50701582269696e-07,4.40621181612666e-07,1.41256281160615e-07,3.55939948899699e-07,1.20904274604741e-07,2.83602972603706e-07
1.5067647327072e-07,4.40633588764309e-07,1.41202115260327e-07,3.55984120487682e-07,1.2076913374823e-07,2.83807703530934e-07
1.47121583451583e-07,4.3858241991756e-07,1.38051441397425e-07,3.49976508516044e-07,1.17353579350712e-07,2.72257424887401e-07
3.08394284501577e-07,4.36227418322918e-07,2.78723535958133e-07,3.38057401756317e-07,2.34336369669048e-07,2.59934144026842e-07
3.10203606233068e-07,4.38160343144407e-07,2.80934207771897e-07,3.43509445811118e-07,2.37883393166875e-07,2.70116109463906e-07
3.10213049022839e-07,4.38158003132509e-07,2.80959438408072e-07,3.43379737472558e-07,2.37855577528198e-07,2.69701785519583e-07
3.83038901255217e-07,4.35464843203888e-07,3.43307344175013e-07,3.33926547554793e-07,2.87864014871371e-07,2.57359215809443e-07
3.83100687711816e-07,4.35411314797448e-07,3.43427353936569e-07,3.33592336815529e-07,2.87935776888281e-07,2.5657628166276e-07
2.18189832827046e-07,4.38157186148658e-07,2.01472486642642e-07,3.48334644981689e-07,1.72846449862869e-07,2.7456968516728e-07
1.71112110606103e-07,4.36185791591711e-07,1.58846242754161e-07,3.45031822970907e-07,1.34554207999608e-07,2.66161960016777e-07
3.35680154362016e-07,4.31857397570029e-07,3.00648185301466e-07,3.29508932566194e-07,2.5017315978659e-07,2.49131741339828e-07
2.01381909790219e-07,4.35934229657397e-07,1.85791375999971e-07,3.45873449010189e-07,1.58575533390351e-07,2.71386948509583e-07
1.61179252608897e-07,4.32034094537817e-07,1.38160152648969e-07,3.44575331371694e-07,1.21935236267544e-07,2.5309634237329e-07
2.8598393531622e-07,4.27575411402472e-07,2.47219485987213e-07,3.35043666714775e-07,2.12046801077024e-07,2.33021361175455e-07
5.01840719233618e-07,4.2176213871028e-07,4.36723022952754e-07,3.21565306975662e-07,3.71522298404144e-07,2.04365219350789e-07
5.01858092799428e-07,4.21715210635565e-07,4.36739477501034e-07,3.2148590006728e-07,3.71531359100596e-07,2.04500107375154e-07
5.00536905500177e-07,4.19954625522021e-07,4.34621951980031e-07,3.17436181556652e-07,3.67888970475097e-07,1.9821238322258e-07
4.5584341426838e-08,4.3352285345899e-07,4.77971334098124e-08,3.45106410121191e-07,4.00990002671519e-08,2.62507014184293e-07
1.30830668278228e-07,4.33419739091931e-07,1.10069326761516e-07,3.50027338891198e-07,9.64361433025869e-08,2.66669352086969e-07
3.24146671975e-07,4.23805287074891e-07,2.8083230696564e-07,3.27827400178147e-07,2.39869661258343e-07,2.2137419114148e-07
4.72246800142437e-07,4.18213586835702e-07,4.08617382989099e-07,3.14825613813553e-07,3.4364925927848e-07,1.9580964122441e-07
4.59003938407607e-07,4.20510024154443e-07,3.97605820986009e-07,3.20502928874029e-07,3.3572609017515e-07,2.05781584701534e-07
4.58967881355557e-07,4.20481503964392e-07,3.9747351110282e-07,3.20476657777353e-07,3.35454709446933e-07,2.06048267602946e-07
1.36435883746601e-07,4.30777247755075e-07,1.14987596350685e-07,3.45761337400655e-07,1.00380052927617e-07,2.60768698902528e-07
3.06504759585943e-07,4.25626938447323e-07,2.65030285329269e-07,3.34370801295018e-07,2.27185136368501e-07,2.3594361376927e-07
3.06773184174114e-07,4.25279455341522e-07,2.65170780486525e-07,3.3378369055101e-07,2.27081304124723e-07,2.34963419103868e-07
4.17186711675277e-08,4.31507249734491e-07,4.11121427924743e-08,3.45529019573364e-07,3.39093468132446e-08,2.6718830604565e-07
4.17747330013538e-08,4.3151522809109e-07,4.12806168135706e-08,3.4555525459594e-07,3.41118135740506e-08,2.67380839469094e-07
6.54659047747636e-09,4.28354918557746e-07,1.19402639821853e-08,3.38058258414752e-07,8.15210979119939e-09,2.52564853193019e-07
5.25107682266983e-07,4.02821442334875e-07,4.47177538190482e-07,2.92370900003712e-07,3.66237898069989e-07,1.68906704894453e-07
