rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
435,12113068727.8323,1004356460.27588,360961009.682382,830798962.673376,32561472.8922449,1018936915.08488,0.327331306539116,1.13994698733221,0.972317748995036,0,1.4e-06,0.581,0.218,0.005
2.50774991141051,2.5908958050315,16.3179587522326,10.8180208659731,2.91252744616863,3.90820416033469,5.50613530988823,10.8967950529538,3.67478748442141,10.8625088943064,NaN,0,1.91088300279717e-14,1.27319154200133e-14,1.73472347597681e-14
