rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
413.7,10236159196.5475,922033690.524215,484961638.355084,654084215.192185,23155454.6857219,660275118.205528,0.193556323542975,0.735760109168263,0.451723223447068,0,4e-07,0.58,0.217,0.005
3.74480447911046,4.46002666912412,4.09189645833269,40.9443373734657,3.4802173803049,33.6903247002912,26.2540946241254,22.4796216540553,39.8463041320528,27.2407936253963,NaN,0,0,1.27905878413036e-14,1.73472347597681e-14
