rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
468,15487379901.0889,864920558.458291,548948973.101005,478240422.367143,28392924.3580279,405282600.220778,0.335940506064628,0.428676267441239,0.380511744772473,0,3e-07,0.577,0.209,0.004
4.01800317044211,4.69265159295293,17.482146827106,47.3228971068126,64.4507917833361,34.283400446004,71.3251880617228,59.2165761087573,81.6534181133422,56.0014450824241,NaN,1.76465197344646e-14,0,1.32801797203966e-14,2.16840434497101e-14
