rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
426.9,10754158061.5777,1044689788.79288,384478969.734774,817046560.212742,28608238.4056571,879833776.182714,0.331379053782163,1.07335928815557,1.09088322063934,0,1.6e-06,0.581,0.217,0.005
1.74494284998489,1.69374306344296,5.09988584469035,17.6808144234152,5.87357221325241,16.6266256232839,30.149514611207,8.69246201024835,15.7362411650511,17.2035264160609,NaN,0,1.91088300279717e-14,1.27905878413036e-14,1.73472347597681e-14
