rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
431.775878451396,11833055215.1016,1053514416.75063,337212250.85109,757772515.951513,32583729.147118,573187608.046991,0.232712019099956,0.588415339202956,0.329769588641467,0.973544726851343,4.21821081830272e-07,0.58,0.217,0.0047
2.75136362463721,2.78171174100057,2.61930680475557,61.7370566727105,2.7333004356059,16.4238848702356,26.6707608391239,39.7953724591262,47.17263955481,54.8579495069738,31.8666452470788,51.2349522099045,0,1.34824633969919e-14,1.9452756364011e-14
