rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
397.9,9260711179.13706,633498945.711288,434433011.057005,608976296.405566,26421304.726234,602396036.64145,0.402530590594059,0.608677321519161,0.500013899339354,0,6e-07,0.579,0.218,0.005
5.81678257275144,9.23006338799791,10.9582857711368,37.258647973006,11.6916484991185,16.3688159905162,13.9121185270911,13.4778565707948,35.4018924442157,20.0922676120003,NaN,1.76465197344646e-14,1.91748363493119e-14,1.27319154200133e-14,1.73472347597681e-14
