rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
394.1,7806267619.39118,801411893.121048,732487202.831029,537989082.277525,35784098.1770952,629662228.443778,0.139078158339513,0.81090750865513,0.399796017046574,0,1e-06,0.58,0.213,0.005
2.96010197149875,5.91759787986605,17.1989850648759,46.3811388225052,3.4902971224793,21.8251473389846,32.1007549665572,32.6942608726575,24.3603096087146,37.8083799904172,NaN,2.11758236813575e-14,0,1.30307866740042e-14,1.73472347597681e-14
