rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
439.7,13457986996.5895,1998233029.68378,568811938.809349,1102386514.48222,17440115.1869466,751685737.476798,0.412771776215535,0.936075684412413,1.03709589793271,0.1,2e-07,0.58,0.217,0.004
2.55297193242833,4.16808075286971,4.48541550786108,48.129221423655,3.68481611191854,25.0987776220488,55.1052561423874,16.6442072714573,70.2760782742749,43.2077813736687,1.38777878078145e-14,0,0,1.27905878413036e-14,2.16840434497101e-14
