rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
426.3,11479871744.8637,545533330.576246,400872618.618883,740104701.904243,25037762.9094724,544400073.727895,0.357678071716888,0.704390235897506,0.488237500043241,0,1.4e-06,0.581,0.218,0.005
4.98611839823265,4.00159527668567,15.647874817993,35.8504717480544,10.3839600586815,21.3924541281112,22.9034403601634,15.7344148609247,12.2077729784515,4.45518658745107,NaN,0,1.91088300279717e-14,1.27319154200133e-14,1.73472347597681e-14
