rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
405.777442647464,9012584052.55657,906370139.722527,472829185.624929,887955489.423887,22979587.7027611,435255476.459494,0.228745527773513,0.646510240428067,0.722927121017746,10,5e-06,0.58,0.2172,0.0046
1.66438698729094,1.77033588374621,3.48145291079368,75.4485822729902,2.33888223278133,31.9683120891175,35.8638071118808,72.2603100028661,74.3935990104898,51.988799890449,0,0,0,0,0
