f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
0.999996518767412,0.999991974047684,0.999987649038492,0.999985076377885,0.999888695351082,0.999865861371026,0.999975571375583,0.999972838960037,0.999835284592496,0.999952117264041,0.999950717812057,0.999968492266255,0.99025788223695,0.99480103410135,0.999947602930359
0.999991758287062,0.999927804273947,0.999939480093167,0.999984211231802,0.999946706084308,0.999952774413078,0.999971045404671,0.999953460891095,0.999991724992884,0.999953041987815,0.999949575679401,0.999991899491535,0.999976783612228,0.972747290188088,0.999914902989286
0.999998730192693,0.999991407108284,0.999997767776615,0.999992813828077,0.999951683827552,0.999945636676571,0.999995486166325,0.999987779341246,0.999998066070346,0.999756966494676,0.999755788031639,0.999987301880131,0.999989669952563,0.971495812416998,0.999967192757316
0.999998123524369,0.999998418847497,0.999993271361062,0.999991906343117,0.999737816497321,0.999694976935815,0.999978490199351,0.999984106457443,0.999788958415754,0.999961857378636,0.999965979778135,0.999971775293458,0.917098819054949,0.977432238646651,0.99996333378199
0.999994858344826,0.999881943708077,0.99997074036827,0.999887511480555,0.998692232188707,0.998478105961726,0.999943056479511,0.999876520781984,0.99993480289896,0.995168362752247,0.999939115845349,0.999860880932381,0.972860347393815,0.998681911930168,0.999852496573881
0.999996428080257,0.999868586699425,0.99998567373361,0.99988933895103,0.99995985317236,0.999950918729569,0.999982061353926,0.99993280406925,0.999960508212905,0.999792919000009,0.999944760629821,0.999989517222027,0.990001588186809,0.990767038021094,0.9999220609979
0.999991012275383,0.999701217831751,0.999976487100903,0.999730727490542,0.999972009607156,0.999954538785362,0.999948394704271,0.999849271034486,0.99989868459925,0.99992214919022,0.999832776133707,0.999906142753502,0.968093178103946,0.9996829883157,0.99986992702892
0.999999803095969,0.99999936303979,0.999998717817926,0.999998177661706,0.999939113796092,0.999928980812124,0.999995958727603,0.999997362598724,0.99995071863604,0.99981506518617,0.99981853077077,0.999992629346408,0.99323688830653,0.992250940712814,0.999995769673593
0.999998753126261,0.999926134328458,0.999995325394218,0.999937656138377,0.999989460243601,0.999989047241269,0.999994560810197,0.999964644397334,0.999993139265151,0.99998875653845,0.99996898083754,0.999993992652231,0.99682057361164,0.981988634614607,0.999969548504435
0.999989886836456,0.999929855205742,0.999954215385412,0.999923745849091,0.99939626294884,0.999275945082395,0.999934190608269,0.999881010996519,0.999895581101974,0.996626865079488,0.999926832970682,0.999851049149695,0.97534844930375,0.996492398592237,0.999817937632113
