f1,f2,f3,f4,f5,f6,f7,f8
62,105.5,147.5,155.5,184.5,288,393.5,420.5
57.8375626363778,102.514666432831,143.862650667841,154.531594461912,184.262892694173,292.692762649836,391.527485509606,427.939530988327
57.8751405994692,105.033993050084,143.859353091592,156.256566649098,184.322269868388,293.733920594489,391.490052411864,427.971519001855
57.8670696019587,102.523342133282,147.360583294389,154.624996854487,187.000178000956,294.580503389215,400.667270052628,436.286747927558
57.8383543527118,102.514821463549,143.877353085044,154.535335228462,184.280864968026,292.724356153651,391.646106808525,428.074595078504
59.1784328889702,102.515368759644,143.864434307944,156.4850637447,185.93561789122,296.786311756672,391.538341399083,429.495664645367
57.8507171784268,102.514764021715,143.903056427131,154.579302403872,184.327248342481,292.853011734763,391.924714539565,428.374855240959
57.8400730638241,102.51597882108,143.86488827321,154.538343464616,184.280357519838,292.730939955904,391.554129404668,428.023309993586
57.8403319069002,102.505568064312,143.912918818743,154.564777568209,184.294410902026,292.824017905028,391.612623371122,428.095929712476
57.8391129142415,102.514889074861,143.892556570821,154.538340631692,184.295973826235,292.747635976193,391.75194010849,428.194252416294
57.8375973036371,102.514700552914,143.863081623244,154.532083596758,184.263698817592,292.695599165988,391.53093130678,427.944476370176
57.8375626362994,102.514666433945,143.862650666008,154.531594470027,184.262892684418,292.692762648321,391.527485500367,427.939530988187
57.8375626393314,102.514666433374,143.862650670594,154.531594463092,184.262892700107,292.692762663553,391.527485449956,427.939530989365
58.1006323238947,102.978001107969,144.529109554541,155.239671479482,185.109901487009,294.053621840331,393.356273545189,429.951482479945
58.2317315929688,103.208873474467,144.861400525019,155.592576058711,185.532132081458,294.732111762535,394.26851510144,430.955216788722
58.13451615307,103.091528054369,140.489121301842,155.316070910427,182.06716855045,292.179541563729,382.808328600562,420.4637046792
57.9350610752725,102.666448878418,145.673126613024,154.800227377588,185.780645003876,293.98572603071,396.287512253414,432.390999854286
58.1843137108628,103.129750007072,144.399459148542,155.463609024764,185.116976724429,294.315177886463,393.046055162541,429.783141551545
58.2470978336939,103.241134460636,144.496406907132,155.631895527666,185.270929205365,294.605882752476,393.317751639267,430.111990015251
58.3180727717223,103.370993603484,144.609258828858,155.823125092689,185.433223553816,294.90840924963,393.614957194573,430.411539609581
58.4068196551233,103.527163897357,144.729401416399,156.059671549815,185.642095142892,295.312318009455,393.878970571729,430.784110203907
58.508972269376,103.710081322378,144.871357602954,156.333008233512,185.87697605525,295.76346017468,394.197584255609,431.180571590722
57.0212103117431,103.925164831652,145.07622824945,154.341710275268,184.212183154025,291.479264854876,394.852544205309,430.138611579529
58.2249827987555,104.180121182636,145.246676822009,156.217351224898,185.802276778529,295.201463103859,394.962844188342,431.539890966293
58.4095982097084,105.002440836523,145.908856830849,157.024906044361,186.526434147532,296.348547373725,396.417971599014,433.054668967979
58.3397130793504,104.640928226902,145.603201105137,156.68085455727,186.246114297171,295.884070823696,396.190087002654,432.764269720559
58.3877270018775,102.02841936491,145.97348096543,155.070688947486,186.564611974168,295.3699298759,397.16404066775,433.7601300853
58.4115920032138,104.296362555015,144.215962567994,156.573736017622,185.257531531652,295.371784365658,392.530152612836,429.598139367249
58.6120746477388,104.766302950242,146.086127000828,157.207788732112,186.946850396437,297.138492620608,397.461990416601,434.333499465179
58.3456514560784,104.457696113215,145.860470455005,156.602633425553,186.433167725169,296.043510515963,396.759607425158,433.33314052079
58.3007927859308,104.567508282268,146.011336331016,156.611232574752,186.490889599563,296.014725206171,397.113766427674,433.590969230519
58.327177968719,105.224203205078,146.763551916166,157.09800048161,187.097705292349,296.715653873241,398.998779391114,435.321669400316
58.2312313264454,104.775147972784,146.29053600209,156.65245344161,186.631901981721,296.041701219031,397.798241074995,434.187653392178
58.1099497817605,104.846517766687,146.451557726963,156.523752764322,186.601176336503,295.766810474984,398.227195263477,434.413980920843
57.9339271985372,104.871311711948,146.600621463734,156.285728837761,186.502734379523,295.321951872377,398.666192909865,434.637654562773
57.6428707376357,105.447094071811,147.461905459544,156.260707877353,186.818146935273,295.103482621388,400.903240526338,436.387023057691
59.5042672977412,104.934594412838,146.82429019846,158.583518034834,188.60138078037,300.160189495901,399.069239254071,436.734163207038
58.5569416193952,105.94725572346,147.391716520859,157.908767201729,187.866099967745,297.98043930794,400.520741396944,436.991485705153
58.4896811241636,104.77237548752,146.98757042014,157.054154902486,187.453906425302,297.223919119897,399.41924627785,435.979946606482
