force,acceleration
-0.021374,0.018938
-0.007772,0.015831
-0.023101,0.017212
-0.01792,0.014598
-0.023749,0.02022
-0.022886,0.014253
-0.03001,0.014203
-0.029147,0.016028
-0.014249,0.012675
-0.016408,0.01376
-0.017056,0.011244
-0.029147,0.014647
-0.016408,0.01731
-0.01792,0.013316
-0.011443,0.010998
-0.031306,0.014943
-0.022238,0.017458
-0.020727,0.01514
-0.008204,0.015584
-0.018999,0.012921
-0.012738,0.01662
-0.043828,0.012675
-0.033249,0.01514
-0.016193,0.014697
-0.025908,0.014549
-0.012306,0.013266
-0.028715,0.012132
-0.027419,0.014006
-0.009931,0.013562
-0.017272,0.014006
-0.012954,0.01445
-0.011443,0.012971
-0.036703,0.012379
-0.03109,0.015584
-0.014034,0.015732
0.001295,0.014253
-0.014897,0.012675
-0.028499,0.011984
-0.028067,0.014253
-0.022022,0.014845
-0.021806,0.01159
-0.018999,0.014598
-0.035408,0.016719
-0.007988,0.013168
-0.021158,0.018247
-0.028715,0.013168
-0.031953,0.013217
-0.023317,0.010801
-0.017056,0.014154
0.052896,0.013612
0.556162,0.014894
1.407892,0.013809
2.271929,0.015288
3.089547,0.017458
3.803533,0.010751
4.385387,0.013957
4.889516,0.012231
5.258275,0.013168
5.457336,0.014253
5.491233,-0.010209
5.34442,-0.105885
5.025966,-0.164326
4.57538,-0.161564
4.0665,-0.091977
3.508827,0.061203
2.970801,0.1951
2.488262,0.247426
2.062073,0.210191
1.673667,0.142922
1.327793,0.136067
1.011713,0.184694
0.781347,0.230313
0.578831,0.203188
0.422951,0.177198
0.307012,0.138681
0.227128,0.064063
0.17488,-0.113924
0.156744,-0.196136
0.109894,-0.174239
0.090894,-0.034226
0.080963,0.027815
0.06218,-0.107759
0.055487,-0.150221
0.048794,-0.015732
0.042101,-1.221744
0.03951,0.101989
0.029794,0.26883
0.027419,0.908725
0.004534,-0.116537
-0.005613,-1.246945
-0.023533,-0.797662
-0.047498,-0.752734
-0.055703,-0.095035
-0.068441,-0.208169
-0.089383,0.393159
-0.106008,1.02255
-0.075134,1.872883
