force,acceleration
-0.016624,0.01302
0.007557,0.008088
0.007341,0.008926
0.020942,0.010998
0.000864,0.01228
0.005182,0.007841
-0.01684,0.010801
-0.005613,0.012823
0.015761,0.013365
0.004102,0.010258
0.010363,0.009765
-0.015977,0.009173
0.003023,0.011935
-0.00108,0.010061
0.020079,0.011195
0.000432,0.007989
-0.006261,0.008581
0.006477,0.010307
0.008636,0.010159
0.00108,0.01228
0.012738,0.007694
-0.002807,0.008335
0.005182,0.008532
0.00475,0.012231
-0.006261,0.010998
0.006909,0.010603
-0.002159,0.011442
-0.011875,0.011244
0.019647,0.013316
0.008852,0.012181
0.007772,0.006609
-0.002375,0.00794
0.004102,0.011195
0.005613,0.009173
0.019647,0.010751
0.012306,0.009617
-0.004102,0.010899
0.003023,0.014105
0.011875,0.009321
0.001727,0.005622
-0.005182,0.012823
0.010579,0.012132
0.00367,0.010357
0.029578,0.009321
0.014897,0.007398
0.00842,0.01514
0.033896,0.011787
0.079883,0.01085
0.121121,0.009765
0.177039,0.011984
0.282615,0.011146
0.430723,0.006115
0.623307,0.012379
0.882388,0.010505
1.212286,0.009666
1.627248,0.005622
2.132889,0.0036
2.635939,0.001874
3.066878,0.012231
3.401093,0.028062
3.650027,0.04049
3.774386,0.027519
3.771363,0.01731
3.677662,0.000493
3.468454,-0.009617
3.195123,-0.003255
2.855078,0.009321
2.486967,0.034177
2.120582,0.055729
1.799105,0.052277
1.476333,0.023574
1.235171,0.02387
1.020781,0.039405
0.849787,0.063866
0.713554,0.092421
0.617046,0.107808
0.550332,0.117228
0.491823,0.092618
0.450802,0.008483
0.422087,-0.108696
0.40719,-0.278891
0.408269,-0.375307
0.394236,-0.372347
0.387111,-0.194163
0.402224,0.066233
0.388406,0.225085
0.404383,0.233371
0.380202,0.227009
0.369839,0.089561
0.363362,0.025201
0.354942,-0.114219
0.34026,-0.157767
0.305716,0.026927
0.279808,0.207972
0.244184,0.212361
0.20122,0.190711
0.183516,0.164425
0.154369,-0.037876
0.141199,-0.23416
0.118746,-0.408842
0.095428,-0.426005
0.084417,-0.212016
0.06218,0.008236
0.051385,0.172168
0.031737,0.221041
0.041885,0.124971
0.042748,-0.109337
0.0611,-0.280124
0.068441,-0.32229
0.045555,-0.235639
0.070384,0.018593
0.060021,0.421616
0.081611,0.947587
0.083338,1.409643
0.093917,1.653223
0.084201,1.704661
0.090679,1.624076
0.08852,1.509265
0.093917,1.387845
0.081827,1.234172
0.077724,0.936984
0.071463,0.430394
