force,acceleration
-0.16171,0.011442
-0.150483,0.010998
-0.145302,0.007447
-0.163005,0.007595
-0.14962,0.012132
-0.148756,0.009864
-0.147892,0.01011
-0.161278,0.004093
-0.154801,0.010554
-0.150267,0.010899
-0.146165,0.009666
-0.143574,0.004143
-0.14962,0.008187
-0.151347,0.006559
-0.138609,0.009518
-0.158687,0.009962
-0.155017,0.00794
-0.162358,0.009617
-0.142711,0.006855
-0.136881,0.009173
-0.155665,0.008187
-0.166028,0.009814
-0.163869,0.008976
-0.145733,0.008433
-0.146165,0.011886
-0.148972,0.004143
-0.132779,0.007447
-0.150699,0.010307
-0.149188,0.006855
-0.144438,0.006806
-0.146813,0.009864
-0.148756,0.00942
-0.134075,0.007989
-0.150699,0.008335
-0.150915,0.010307
-0.129757,0.008581
-0.160631,0.010801
-0.153722,0.012083
-0.147245,0.010998
-0.145949,0.011639
-0.137529,0.009025
-0.131052,0.006954
-0.16646,0.009716
-0.153074,0.010751
-0.154154,0.008877
-0.142711,0.01228
-0.142711,0.010899
-0.138609,0.010159
-0.125439,0.00725
0.178334,0.005721
0.808982,0.011294
1.675394,0.01228
2.455661,0.01085
3.175692,0.0072
3.835054,0.009321
4.471315,0.005474
5.018193,0.011047
5.377021,0.00286
5.543265,0.009568
5.51563,-0.040144
5.370328,-0.137004
5.079077,-0.219512
4.645979,-0.195248
4.152213,-0.086799
3.660174,0.029245
3.142011,0.138138
2.686675,0.135475
2.272793,0.226417
1.902954,0.308531
1.55341,0.446916
1.253307,0.503581
0.99768,0.562664
0.789119,0.576522
0.618557,0.576818
0.485346,0.466988
0.365521,0.168863
0.276785,-0.304289
0.193663,-0.645863
0.131268,-0.769354
0.093917,-0.454215
0.042964,-0.297631
0.027635,0.071954
-0.009716,-0.389263
-0.020727,-0.512311
-0.03951,-0.656367
-0.086576,-0.108351
-0.093917,0.203336
-0.11853,-0.553244
-0.148108,-0.931756
-0.175528,-0.804714
-0.176607,-0.036692
-0.197766,0.070721
-0.219572,-0.327271
-0.212447,-0.215567
-0.231662,0.55285
-0.220651,1.754127
-0.217413,2.376317
-0.234037,2.032524
-0.21439,1.208527
-0.21914,0.324559
-0.194095,-0.300443
-0.187186,-0.635309
-0.185459,-0.828288
-0.180278,-0.978362
-0.164517,-1.055248
-0.145517,-0.618097
-0.118314,0.465903
-0.122416,1.547585
-0.129325,1.990259
-0.090894,1.737457
-0.085281,1.26973
-0.066498,1.024375
-0.066713,0.850037
-0.060884,0.433797
-0.059373,-0.244566
-0.085065,-0.761167
-0.074486,-1.173314
-0.102337,-1.573723
-0.102121,-2.082039
-0.111837,-3.032536
-0.1222,-3.801791
-0.137097,-5.086267
-0.144654,-6.112368
-0.150483,-7.012758
-0.15804,-8.306357
-0.16538,-9.268691
-0.17855,-9.8028
-0.187834,-9.252169
-0.17855,-7.768895
-0.180709,-5.922594
-0.201004,-3.612757
-0.196902,-1.273133
-0.205106,0.986302
-0.20964,3.177924
-0.197334,5.442487
