force,acceleration
0.000648,0.010159
0.003239,0.008483
-0.002807,0.009321
-0.009068,0.009272
-0.009284,0.008976
-0.018352,0.011392
-0.018999,0.005524
-0.023749,0.007151
-0.02159,0.00508
-0.019647,0.009074
-0.005829,0.00503
0.005613,0.005967
0.003239,0.004882
-0.025476,0.011836
-0.013818,0.009666
-0.015977,0.00794
-0.004102,0.011787
-0.0095,0.008828
-0.008852,0.012724
-0.020727,0.012527
-0.005182,0.007546
-0.011227,0.00937
-0.011875,0.008779
-0.011875,0.013118
-0.002807,0.012231
-0.002159,0.005474
-0.01209,0.008631
0.005398,0.008433
-0.003454,0.007546
-0.001511,0.007595
-0.009716,0.00942
-0.011875,0.008926
-0.003239,0.008877
-0.008636,0.005819
-0.003454,0.012083
-0.011443,0.007003
-0.023965,0.007644
-0.021806,0.008779
-0.006261,0.009666
0.007125,0.010011
-0.005182,0.011639
-0.020727,0.009025
-0.006261,0.008581
-0.001943,0.009321
-0.000432,0.007003
0.011011,0.007792
0.007341,0.006066
0.006693,0.006017
0.04318,0.006855
0.118746,0.009814
0.204027,0.007546
0.404815,0.004587
0.732553,0.011984
1.103255,0.005869
1.577159,0.010603
2.219465,0.009765
2.946621,0.002663
3.800078,-0.019924
4.461816,-0.019678
4.884766,-0.001332
5.136723,0.01371
5.175153,0.022144
5.024886,0.004241
4.760839,-0.014302
4.398125,-0.043005
3.972152,-0.067762
3.511202,-0.100411
3.057594,-0.188196
2.665301,-0.280173
2.274952,-0.29773
1.885898,-0.122998
1.571545,0.135179
1.284181,0.449727
1.039781,0.672494
0.842879,0.79421
0.656988,0.740996
0.544719,0.634618
0.451018,0.495444
0.370271,0.323424
0.31025,-0.112395
0.238355,-0.408547
0.229287,-0.85926
0.192584,-1.193337
0.158472,-0.919822
0.142711,-0.746273
0.119825,-0.249547
0.095212,0.4155
0.086792,0.644876
0.084417,0.781782
0.06952,1.049675
0.02526,0.26158
0.030874,0.527155
0.001295,0.039701
-0.025476,-0.255761
-0.01684,-0.997053
-0.03476,-1.738296
-0.058941,-1.938426
-0.047498,-1.442094
-0.048794,-0.555069
-0.055055,0.008877
-0.062395,0.4083
-0.079668,0.922781
-0.075134,1.385626
-0.083338,1.803
-0.047498,2.057232
-0.028931,1.812864
-0.033249,0.840914
0.00367,-0.208564
-0.000864,-1.058651
0.020079,-0.933335
0.050521,-0.235047
0.054623,0.109732
0.064339,-0.075949
0.085065,-0.641276
0.102553,-0.811372
0.103633,-0.387439
0.093269,0.919674
0.087872,2.628329
0.077724,3.966265
0.044907,4.282144
0.041237,3.683676
0.028067,2.371484
0.007772,0.731675
-0.014897,-0.718113
-0.007341,-2.459466
-0.03001,-4.016323
-0.027419,-5.065997
-0.039726,-6.578764
-0.032385,-7.785071
-0.038215,-8.135768
-0.039294,-8.854571
-0.038862,-8.488339
-0.030874,-7.80179
-0.01792,-7.337465
-0.019647,-6.127705
-0.019431,-4.431034
-0.002375,-2.563625
0.01684,-0.199342
0.017488,2.135943
0.021806,3.716373
0.032385,4.857187
0.062395,5.504134
0.048146,5.643851
0.071032,5.547238
0.060452,5.445989
0.056134,5.57239
0.066066,6.105414
0.060236,7.070805
0.067793,7.938646
0.056134,8.303448
0.061532,8.350299
0.069736,8.447455
0.050737,8.961837
0.052248,9.743668
0.053759,10.620238
0.072759,10.962157
0.055271,10.295186
0.052464,8.220101
0.070168,5.396228
0.071679,2.914174
0.0706,2.018321
0.063691,3.667105
0.076861,7.656697
0.071463,12.979343
0.085497,18.038781
0.089815,21.059629
0.108382,21.083795
0.106655,17.649518
0.100826,11.275471
0.121768,2.9484
0.108814,-5.799399
0.123711,-13.478141
0.134938,-18.750187
0.141631,-20.848106
0.147676,-19.71109
0.16171,-15.5551
0.15696,-9.538063
0.179846,-2.71286
0.15221,3.646589
0.17488,8.638067
0.168835,11.60437
0.164517,12.157565
0.161494,10.028625
0.127382,5.574461
0.138609,-0.6504
0.133859,-7.814908
0.130404,-15.297662
0.114644,-22.213265
0.111189,-28.066173
0.101474,-32.277497
0.077509,-34.81528
0.073838,-35.342829
0.06585,-33.805207
0.055703,-30.244973
0.051816,-25.278351
0.041669,-19.725491
0.036919,-14.560809
0.043612,-10.533143
0.037135,-7.99689
0.023101,-6.949681
0.012522,-6.614124
0.019863,-6.955155
0.020295,-7.529064
-0.003886,-8.416632
0.000216,-9.221691
-0.000864,-9.704559
0.006693,-9.610659
-0.01684,-9.028021
-0.004966,-8.3141
-0.014034,-7.736247
0.004534,-7.387325
0.008852,-7.08777
0.014465,-6.51475
0.01317,-5.57964
-0.011011,-4.491398
0.02159,-3.651274
0.000648,-3.283464
-0.000864,-3.463769
0.013818,-4.091433
0.010579,-4.882487
0.020942,-5.594287
0.011659,-6.032671
0.01209,-5.967325
0.012306,-5.48712
-0.000432,-4.490905
0.00475,-3.404144
0.023533,-2.069562
0.021374,-0.919575
0.025045,0.161219
0.031522,1.119163
0.023965,1.948586
0.042748,2.851047
0.03843,3.536561
0.055487,4.264094
0.048362,4.638118
0.051816,4.928796
0.059373,5.028664
0.061964,4.920017
0.071032,4.91908
0.060668,4.981615
0.07535,5.36205
0.081395,5.979802
0.085497,7.031055
0.078588,8.217882
0.087872,9.477699
0.094349,10.372911
0.08377,10.756946
0.080099,10.614961
0.076861,10.120257
0.067793,9.480658
0.065634,8.655822
0.048362,7.560725
0.05268,6.03918
0.062395,4.043201
0.061316,1.654653
0.031522,-0.915284
0.035408,-3.281984
0.037783,-5.184705
0.044044,-6.254846
0.039078,-6.522394
0.026124,-5.939904
0.008852,-4.643247
0.015977,-2.794382
0.005613,-0.482326
0.019215,1.977634
0.019215,4.578838
0.023101,7.005114
0.0095,9.305975
0.013602,11.320942
0.009284,13.022101
0.011011,14.343121
0.011011,15.129934
-0.014034,15.564322
0.003023,15.760902
-0.014465,15.910088
-0.012954,15.992004
-0.006045,15.94318
-0.000864,15.651713
-0.01209,15.093093
-0.029363,14.398308
0.011227,13.531996
-0.003886,12.670566
-0.014034,11.845582
-0.009284,11.106263
-0.015329,10.444076
-0.020079,9.964512
-0.021374,9.715261
0.004318,9.797868
-0.007988,10.195811
-0.023317,10.814451
-0.010795,11.584396
0.007772,12.394092
-0.009284,13.147269
-0.004102,13.773553
0.003239,14.15897
-0.01209,14.207104
-0.010579,13.719008
-0.002591,12.604086
-0.010147,10.823229
-0.006477,8.44351
-0.025908,5.644887
0.002591,2.74822
-0.008636,0.158359
-0.00842,-1.828349
0.003239,-3.072829
-0.022886,-3.631498
-0.019431,-3.60028
0.006693,-3.174423
0.000864,-2.522198
-0.006693,-1.82904
-0.005613,-1.245515
-0.022454,-0.83608
0,-0.644235
-0.015329,-0.778675
-0.014681,-1.272393
-0.013386,-2.150936
0.004318,-3.258608
-0.020511,-4.265968
0.003454,-5.044939
-0.016408,-5.255278
-0.003454,-4.938363
-0.003023,-4.033781
0.009068,-2.715079
-0.004966,-1.129125
-0.003454,0.42709
-0.006261,1.685082
-0.007988,2.607616
-0.008852,2.986819
0.001511,3.325384
-0.023317,3.554957
-0.006693,4.135424
-0.013818,4.943492
-0.000864,6.148222
-0.005398,7.578184
-0.027851,9.226524
-0.003886,11.060545
0.001727,12.925735
-0.009284,14.79778
-0.017056,16.339052
0.004966,17.415358
-0.010579,17.75486
-0.009068,17.343305
-0.008636,16.177241
-0.001295,14.58527
-0.007125,12.851463
-0.009068,11.39117
-0.001295,10.433275
0.009068,10.068917
0.002159,10.263623
-0.008852,10.872497
-0.002159,11.745221
-0.005613,12.726837
-0.006261,13.670233
-0.005613,14.324726
-0.011659,14.459067
-0.012522,13.760829
-0.007125,12.020068
-0.001943,9.274362
-0.007772,5.679902
-0.020942,1.666341
-0.011659,-2.380065
0.005613,-5.986756
-0.006261,-8.846237
-0.003886,-10.700133
-0.012738,-11.503368
-0.002807,-11.375487
0.0095,-10.589711
-0.000864,-9.502801
-0.030658,-8.544167
-0.005182,-7.892633
-0.008852,-7.67677
-0.00475,-7.838137
-0.005829,-8.130047
-0.004318,-8.433498
-0.016193,-8.556693
-0.00367,-8.5309
-0.009931,-8.188291
0.002159,-7.762237
-0.012522,-7.114796
-0.011659,-6.612645
-0.014465,-6.263822
-0.007988,-6.223283
-0.0095,-6.359942
0.020295,-6.589663
0.001727,-6.737418
-0.011875,-6.670889
-0.001943,-6.510064
-0.012738,-6.070053
0,-5.497131
-0.000864,-4.717865
-0.001511,-3.901659
-0.004966,-3.104047
-0.004318,-2.355061
-0.011875,-1.890342
-0.019431,-1.588617
-0.001295,-1.590442
-0.008852,-1.683652
-0.014465,-1.968609
-0.012738,-2.362853
-0.005829,-2.807401
-0.011011,-3.434425
-0.015761,-4.005029
-0.019215,-4.62278
-0.019647,-5.061904
-0.016193,-5.427051
-0.00475,-5.526179
-0.008852,-5.340943
-0.015977,-4.802642
-0.010363,-3.938697
-0.006909,-2.775197
-0.00475,-1.423946
-0.00367,-0.100164
-0.021806,1.122961
0.010579,2.009444
-0.007341,2.503309
-0.002375,2.573883
-0.013386,2.272059
-0.010579,1.834711
-0.007341,1.317469
-0.010363,1.046124
-0.007772,1.02181
-0.007341,1.291479
-0.00108,1.763152
-0.017488,2.239658
-0.0095,2.616986
0.004966,2.765629
-0.003023,2.667734
-0.015761,2.410445
0.004318,1.998248
0.005613,1.695241
-0.003454,1.528745
-0.004102,1.605582
-0.014681,1.958745
-0.002159,2.518697
-0.010363,3.212299
-0.007341,3.875866
-0.01792,4.389706
-0.003886,4.597333
0.003239,4.42556
-0.002159,3.93771
-0.017056,3.129494
-0.009931,2.102308
-0.019215,1.014413
-0.007557,-0.112691
-0.00842,-1.066443
-0.007772,-1.819966
-0.00108,-2.322067
-0.011011,-2.630253
0.002807,-2.799017
-0.006909,-2.981295
-0.015761,-3.235626
-0.012738,-3.677462
-0.018136,-4.343495
-0.005398,-5.251628
-0.018999,-6.37089
-0.006477,-7.510323
-0.007772,-8.593977
0.00108,-9.306517
-0.010579,-9.618451
-0.005398,-9.298676
-0.012522,-8.360262
-0.013602,-6.76257
-0.006909,-4.710763
-0.010579,-2.371829
-0.002375,-0.121716
-0.007557,1.777207
-0.013602,3.109323
-0.013818,3.66528
-0.011875,3.534441
0.002591,2.715769
-0.025908,1.49516
-0.017704,0.023031
-0.007988,-1.392234
-0.001943,-2.512137
-0.00475,-3.171809
-0.009068,-3.222951
-0.009716,-2.649536
0.006909,-1.483916
-0.002159,0.134785
-0.003886,2.102456
-0.010579,4.162105
-0.016408,6.209129
0.004102,7.985547
0.000648,9.553845
-0.005829,10.775391
-0.020511,11.794736
0.0095,12.625588
-0.014897,13.339706
-0.008852,14.044405
-0.010579,14.742692
