force,acceleration
-0.00842,0.00508
0.009284,0.0072
0.003454,0.002417
0.003023,0.006559
-0.001295,0.006559
0.000648,0.003156
0.003454,0.004093
0.003886,0.003502
0.005182,0.006214
-0.007125,0.005672
0.010795,0.007841
0.00842,0.003896
0.003454,0.002318
-0.001511,0.003699
-0.013386,0.003206
-0.009716,0.00217
-0.000648,0.007644
-0.011227,0.002712
0.013602,0.007891
0.006909,0.006115
0.004102,0.008926
-0.000432,0.007891
-0.010147,0.002762
0.007557,0.004241
-0.0095,0.006115
0.007125,0.002417
0.00108,0.004882
-0.009716,0.003649
-0.003239,0.007546
-0.001943,0.007496
-0.013818,-0.000789
0.002807,0.003255
-0.013386,0.005869
-0.004534,0.007694
0.005829,0.006855
-0.002159,0.004389
0.014249,0.003452
0.019863,0.004784
0.010363,0.007989
0.007557,0.003551
-0.006045,0.005918
0.011227,0.00794
0.00842,0.005967
-0.003023,0.002712
0.012522,0.00143
0.002159,0.003649
0.033033,0.003156
0.063691,0.007792
0.094349,0.003255
0.172721,0.001874
0.283694,0.007743
0.469369,0.003945
0.742916,0.005721
1.045394,0.004882
1.38695,0.00143
1.816809,0.005228
2.323961,-0.001233
2.804773,-0.006165
3.149352,0.005425
3.46867,0.011935
3.751285,0.001282
4.011661,-0.015683
4.185894,-0.00508
4.232744,0.030034
4.2077,0.07156
4.0855,0.084234
3.861178,0.045668
3.540997,-0.01302
3.199657,-0.046112
2.830682,-0.037925
2.428026,0.006411
2.071141,0.058293
1.757868,0.128867
1.466617,0.144451
1.253739,0.104405
1.060507,0.049909
0.941114,0.027618
0.80963,0.023031
0.724133,-0.011096
0.647704,-0.115896
0.634318,-0.233272
0.566741,-0.270704
0.573218,-0.270951
0.553355,-0.223655
0.560264,-0.10115
0.543639,0.017409
0.544719,-0.014795
0.548173,-0.095084
0.516652,0.040342
0.511686,0.162501
0.481244,0.07876
0.46462,-0.06791
0.408053,-0.065247
0.387759,0.368599
0.360555,0.223803
0.316295,0.036248
0.284774,-0.005573
0.235764,0.058096
0.210936,0.139421
0.168403,-0.04192
0.13904,-0.017113
0.129757,-0.018346
0.089815,-0.098389
0.087008,-0.300492
0.056134,-0.370967
0.048578,-0.384184
0.045339,-0.357059
0.051816,-0.157323
0.056134,0.080437
0.036703,0.339749
0.057862,0.483756
0.08744,0.660559
0.079883,0.864142
0.089815,1.014314
0.095212,1.169812
0.097587,1.21765
0.101042,1.353767
0.109462,1.522038
0.104496,1.654308
0.085497,1.606322
0.084633,1.272097
0.079452,0.714858
0.067145,-0.067318
0.075134,-0.964454
0.084633,-1.752253
0.074918,-2.289025
0.070384,-2.727408
0.077293,-3.306002
0.06477,-3.768946
0.052896,-4.309565
0.05268,-5.254933
0.042317,-6.028676
0.056566,-6.621621
0.066929,-7.05162
0.062827,-7.6204
0.060668,-7.91231
0.066066,-7.443399
0.074486,-6.850651
0.069088,-6.040117
0.069736,-4.542294
0.073191,-2.576891
0.068657,-0.936442
0.050521,0.75086
0.058509,2.885274
0.042964,5.023584
0.038215,6.911263
0.030226,8.778622
0.045123,10.752656
0.027635,12.412043
0.038646,13.712892
0.027851,14.910076
0.032385,16.133546
0.014681,17.246347
0.00842,18.010325
0.026988,18.467351
0.007341,18.568304
0.006261,18.052787
0.023101,17.004592
0.030874,15.529455
0.010363,13.82721
0.024829,12.083638
0.024181,10.457046
0.028283,9.076007
0.029578,7.974154
0.041237,6.814896
0.027204,5.390211
0.026124,3.874239
0.005398,2.260371
0.023317,0.839138
0.014681,-0.50299
0.007125,-1.604596
0.022022,-2.551493
0.013602,-3.383332
0.014897,-4.204518
0.026124,-5.2031
0.005182,-6.398952
0.00367,-7.696497
-0.001727,-9.130059
0.012522,-10.699393
-0.003454,-12.34507
0.007341,-13.995482
0.019215,-15.542771
0.002591,-16.861423
0.022886,-17.662242
0.017704,-18.004358
0.031737,-18.001497
0.032385,-17.942119
0.026988,-17.703816
0.02526,-17.408552
0.036271,-17.238703
0.030658,-17.182875
0.017704,-17.396864
0.013386,-17.704704
0.007988,-18.228752
0.015113,-18.506854
0.018136,-18.682918
0.00367,-18.487176
-0.006477,-17.975901
0.000216,-17.250884
0.002159,-16.413867
0.001727,-15.690181
0.017056,-14.842955
0.006477,-13.922886
0.0095,-12.809888
0.00367,-11.739155
0.021158,-10.869193
0.011227,-10.163114
0.031953,-9.244377
0.033896,-8.306999
0.028499,-7.386684
0.04901,-7.000873
0.049657,-6.977595
0.029147,-7.13472
0.06477,-7.382097
0.052248,-7.414302
0.042101,-7.322768
0.046419,-6.821554
0.048146,-6.086673
0.061316,-5.119951
0.064123,-4.154362
0.04793,-3.340672
0.055055,-2.64707
0.05743,-2.06172
0.046203,-1.325212
0.068873,-0.407116
0.056782,0.65326
0.031953,1.785295
0.04426,2.809374
0.054191,3.745224
0.055271,4.599946
0.054407,5.449244
0.045339,6.290404
0.033249,7.203173
0.027419,8.078954
0.023965,8.88431
0.04901,9.496834
0.018136,9.953761
0.022238,10.014273
0.026772,9.595469
0.030442,8.658435
0.027635,7.334802
0.032601,5.687596
0.010579,3.852194
0.007988,2.002835
0.011227,0.199736
0.00475,-1.357663
0.006909,-2.673702
0.019431,-3.616012
0.022022,-4.275585
0.015545,-4.466493
0.005182,-4.187405
-0.00367,-3.586323
0.010147,-2.649881
-0.002807,-1.459405
-0.017056,-0.091829
0.002591,1.475729
0.028715,3.103307
-0.005829,4.810483
0.005829,6.503357
-0.006045,7.917834
-0.012954,9.291032
-0.006909,10.56806
0.006477,11.901015
-0.018783,13.190126
0.003454,14.360037
-0.008852,15.521712
-0.005182,16.594517
-0.023533,17.66239
-0.002375,18.529885
-0.004534,19.125444
-0.02526,19.454639
-0.007557,19.611814
-0.017272,19.728055
-0.007772,19.844001
-0.027204,19.985148
-0.006261,20.141484
-0.016408,20.133297
-0.03109,19.975777
-0.015761,19.524571
-0.009284,18.907411
-0.030226,18.248183
-0.019647,17.665053
-0.001727,17.256408
-0.014897,16.802242
-0.01209,16.370763
-0.006477,15.62952
-0.005829,14.888623
-0.009931,13.968209
0.014249,13.017515
-0.013386,11.958618
-0.00108,10.825202
-0.005613,9.606368
0.009716,8.439268
0.009068,7.158787
0.001943,5.948535
-0.008204,4.493075
-0.009284,3.150257
0.005613,1.759847
-0.002807,0.668401
-0.008852,-0.134883
-0.002159,-0.708249
0.001943,-0.931608
-0.008636,-1.031131
-0.007341,-0.916961
0.00367,-0.678116
-0.002807,-0.3288
0.005613,0.023968
-0.007772,0.411555
-0.012306,0.671952
-0.014249,0.881157
-0.012954,0.789722
-0.005398,0.652816
-0.004318,0.368599
0.016624,0.069094
-0.007557,-0.145783
-0.018999,-0.318739
0.01209,-0.224099
-0.009284,0.057702
0.00367,0.677475
-0.016408,1.553108
-0.012522,2.585571
-0.017704,3.846424
-0.010147,5.110482
-0.000648,6.428493
-0.008852,7.905652
-0.00842,9.292413
-0.011659,10.762815
-0.02159,12.006998
-0.015761,13.128134
0.01792,13.940444
-0.006261,14.626845
-0.005613,15.083624
-0.009068,15.3817
-0.003023,15.483787
0.009716,15.350383
-0.001943,14.902432
0.015545,14.156306
-0.0095,13.124879
0.000216,11.956694
-0.007557,10.655796
0.000216,9.258729
0.000648,7.791334
-0.002375,6.211151
-0.014897,4.598664
-0.00367,2.908946
0.010795,1.188947
0.00475,-0.590331
-0.005829,-2.229153
-0.008852,-3.866644
0.016193,-5.24936
-0.004534,-6.42657
0.003239,-7.407594
0.005829,-8.143067
-0.00108,-8.748588
-0.012306,-9.074626
0.014249,-9.259025
-0.027635,-8.984819
0.006909,-8.700651
0.001511,-8.108249
-0.010795,-7.563241
0.000864,-6.872252
0.013386,-6.225946
-0.016624,-5.683502
-0.009716,-5.318651
-0.007557,-5.268791
-0.004966,-5.385131
0,-5.692133
-0.00475,-6.082037
-0.007772,-6.615604
-0.006909,-7.181326
0.001727,-7.735112
-0.018352,-8.202939
-0.01792,-8.613754
-0.003239,-8.862265
-0.020727,-9.010267
-0.007772,-8.991181
0.005398,-8.78311
-0.012522,-8.459587
-0.013386,-7.986435
-0.00842,-7.458194
-0.001727,-6.886111
-0.007772,-6.407632
-0.003239,-5.840579
0.008852,-5.453584
0.031737,-5.051942
-0.001943,-4.687337
0.017272,-4.425658
-0.003454,-4.099423
-0.015329,-3.777182
0.003886,-3.411936
-0.007341,-2.964823
-0.01209,-2.552232
-0.006909,-2.031982
0.005829,-1.536538
-0.005613,-0.960361
