force,acceleration
-0.014681,0.000937
-0.006693,-0.003058
-0.019431,-0.003551
0.005182,0.002663
-0.018783,-0.000937
-0.005613,4.9e-05
-0.013818,-0.00286
-0.0095,-0.002022
-0.025476,0.000247
-0.011659,0.000296
-0.00367,-0.001627
-0.014897,-0.001973
-0.004534,-0.005326
-0.014034,-0.000247
-0.001295,-0.004932
-0.009284,-0.003206
-0.015545,-0.003551
-0.010147,-0.000789
-0.006693,0.001184
-0.015761,-0.002417
-0.009284,-0.001529
-0.007988,-0.002318
-0.016408,-0.000641
-0.012522,0.000345
-0.012954,-0.003156
-0.012522,-0.000888
-0.004534,0.000986
-0.010579,-0.00217
-0.018136,-0.003354
-0.014897,-0.002022
-0.018783,-0.003058
-0.005398,-0.00148
-0.006045,0.000197
-0.022022,-0.008335
-0.01792,0.003107
-0.00108,-0.00291
-0.005182,-0.003354
-0.015545,0.001233
-0.015329,-0.001677
-0.006045,-0.002614
-0.012306,-0.003354
-0.006909,-0.003255
-0.014681,-0.001233
-0.012306,-0.002417
-0.006261,-0.005474
0.0095,-0.002417
-0.015761,-0.004784
0.007772,-0.003797
0.014249,-0.000937
0.123496,-0.00434
0.278081,-0.00937
0.660226,-0.002959
1.263454,-0.006707
2.176501,0.001085
3.215202,-0.006658
3.975606,-0.001184
4.561994,-0.010455
4.948889,-0.021207
5.162847,-0.038172
5.155075,-0.046605
5.041295,-0.066233
4.775952,-0.004587
4.420578,0.071215
4.013389,0.094887
3.597995,0.081818
3.147625,0.032007
2.737196,-0.101939
2.366926,-0.213545
2.009177,-0.238944
1.69612,-0.045224
1.363417,0.158753
1.105199,0.186667
0.83122,0.233519
0.628704,0.345815
0.46721,0.572232
0.329034,0.446176
0.249798,0.046556
0.203811,-0.448888
0.144222,-0.677377
0.132779,-0.745287
0.084201,-0.923668
0.083986,-0.418657
0.086361,0.250435
0.103417,0.538104
0.098667,1.378771
0.079236,0.465064
0.077077,0.872132
0.055487,-0.805553
0.045339,-0.669239
0.028283,-0.052277
0.011443,-0.068354
-0.003023,-0.637084
-0.018136,-1.247537
-0.042533,-0.847374
-0.051169,-0.307347
-0.045987,0.675502
-0.046851,0.480402
-0.064554,0.511719
-0.067793,0.199835
-0.064123,0.219858
-0.051385,0.300689
-0.056134,0.39454
-0.049657,0.632103
-0.025908,0.678067
-0.012522,0.220795
-0.007988,-0.229968
0.003454,-0.03181
0.027851,-0.298618
0.029363,-0.93225
0.072111,-1.646318
0.077509,-1.737655
0.084201,-0.607642
0.085281,1.02546
0.098019,2.948943
0.068873,4.046012
0.081611,4.189328
0.070816,3.582229
0.050089,2.347466
0.056566,0.927071
0.038215,-0.230806
0.009068,-1.389374
0.007988,-1.951791
0.006045,-1.929204
-0.014465,-1.637737
-0.032169,-1.422565
-0.007557,-1.688189
0.007557,-2.675428
0.006693,-3.933666
0.035624,-5.758169
0.020079,-7.157801
0.053328,-8.450217
0.040589,-9.720242
0.038215,-9.665155
0.057214,-8.26715
0.047066,-6.86234
0.052464,-5.325309
0.051816,-3.234048
0.067793,-1.249953
0.056134,-0.264194
0.06952,0.076097
0.074486,-0.638021
0.083986,-1.463794
0.073191,-1.121678
0.099099,0.98137
0.079668,4.055925
0.073622,6.976066
0.055703,9.900153
0.066282,12.396903
0.0516,13.448846
0.087224,12.747945
0.074054,11.619905
0.085929,11.595838
0.086145,13.473998
0.087656,16.905908
0.08852,21.651489
0.101689,26.660919
0.114644,30.136869
0.121337,30.595226
0.106008,27.466965
0.110757,21.341873
0.136018,13.167046
0.141415,4.584214
0.157392,-3.015965
0.164517,-7.957239
0.183084,-9.586838
0.190209,-7.725101
0.170994,-2.987608
0.170562,3.395513
0.17121,10.131255
0.176823,15.990475
0.182005,19.927939
0.171857,20.671253
0.169482,17.474095
0.178982,10.435001
0.159551,0.834601
0.14962,-9.851427
0.150915,-20.047189
0.132995,-28.460122
0.125439,-34.284475
0.11011,-36.776787
0.101258,-36.255747
0.092838,-33.08236
0.081611,-28.223891
0.085065,-22.703284
0.053328,-17.596649
0.063691,-13.530269
0.04901,-10.618463
0.039726,-8.959322
0.026772,-8.353209
0.036703,-8.934071
0.026772,-10.821848
0.03109,-13.705741
0.024613,-17.1305
0.01792,-20.128168
0.028715,-22.10955
-0.000432,-22.71512
