force,acceleration
-0.022454,-0.007299
-0.025476,-0.003649
-0.03843,-0.006658
-0.025908,-0.002121
-0.017488,-0.00148
-0.025476,-0.003403
-0.02526,-0.003156
-0.025476,-0.000148
-0.030442,-0.007102
-0.028283,-0.008631
-0.022454,-0.00651
-0.015113,-0.006017
-0.024397,-0.002565
-0.026988,-0.003995
-0.034328,-0.00794
-0.031522,-0.003206
-0.030658,-0.006609
-0.044476,-0.001874
-0.023965,-0.00725
-0.019647,-0.004587
-0.022238,-0.006165
-0.033033,-0.004981
-0.022886,-0.007447
-0.028931,-0.004882
-0.027204,-0.002663
-0.016193,-0.001578
-0.032169,-0.003551
-0.038646,-0.005573
-0.023101,-0.007694
-0.027851,-0.004734
-0.024613,-0.004981
-0.029363,-0.007003
-0.037783,-0.001825
-0.023101,-0.005277
-0.042533,-0.007447
-0.030442,-0.00577
-0.02267,-0.007151
-0.009716,-0.003255
-0.029794,-0.008877
-0.018568,-0.005178
-0.022238,-0.004241
-0.02634,-0.005326
-0.040374,-0.008581
-0.017272,-0.006066
-0.027635,-0.003847
-0.030442,-0.006313
-0.037567,-0.008779
-0.028283,-0.004636
-0.027851,-0.006855
-0.010795,-0.004636
0.231446,-0.004784
0.918876,-0.006066
1.810548,-0.004981
2.805205,-0.002663
3.755171,-0.005474
4.525722,-0.009025
5.111678,-0.005326
5.445894,-0.004389
5.608899,-0.010406
5.5804,-0.01593
5.371408,-0.074174
5.000273,-0.194015
4.510178,-0.258621
3.944732,-0.232434
3.356185,-0.110175
2.79441,0.084284
2.3082,0.275636
1.839047,0.373531
1.445027,0.352423
1.082745,0.253492
0.782858,0.121568
0.558752,0.112444
0.382577,0.134834
0.271388,0.212164
0.159767,0.304043
0.119178,0.416783
0.076645,0.272775
0.028715,0.001381
0.041885,-0.389066
0.032169,-0.587865
0.021158,-0.574599
0.05268,-0.321156
0.027851,-0.256155
0.034976,0.203829
0.047714,-0.615927
0.011011,-0.513642
0.036703,0.070524
0.009068,0.553491
-0.007125,0.386995
-0.023317,-1.18875
-0.047066,-1.435141
-0.056782,-1.399928
-0.083338,-0.377477
-0.090247,0.417424
-0.093269,1.084098
-0.084849,1.454818
-0.087008,1.82253
-0.090894,1.918157
-0.088088,1.638181
-0.082474,1.121037
-0.082474,0.110767
-0.069952,-1.007212
-0.07535,-1.819078
-0.040158,-2.093135
-0.02634,-1.648094
-0.03951,-0.831395
0.011875,0.10914
0.037999,0.892993
0.043828,1.718618
0.054191,2.412121
0.06218,2.575954
0.069088,2.122331
0.077077,1.211042
0.056998,0.443809
0.068225,0.019283
0.055487,-0.04478
0.032169,0.070968
0.022022,-0.175324
0.008636,-0.69306
-0.008636,-1.476715
-0.017056,-2.233345
-0.025045,-3.440836
-0.037783,-4.423784
-0.054623,-5.544821
-0.049225,-7.608416
-0.050953,-8.533268
-0.042964,-9.648929
-0.028283,-10.387755
-0.006045,-9.530912
-0.001943,-8.373676
0.014681,-6.764642
0.019863,-4.084183
0.056998,-1.183523
0.056566,1.129717
0.072327,3.070165
0.077509,5.058896
0.11853,7.077857
0.095644,9.026394
0.076861,10.472039
0.099099,11.498337
0.081179,12.522515
0.069304,14.175688
0.052248,16.337819
0.055271,18.60396
0.052248,19.820378
0.002591,19.259341
0.000648,17.214438
0.025045,14.566875
0.02159,12.686002
-0.000432,12.552056
0.002375,13.840576
0.02159,14.86717
0.022454,14.24567
0.008636,11.465837
-0.000648,7.295594
0.025692,2.961765
0.037567,-0.653803
0.044044,-3.329477
0.023749,-5.058452
0.049225,-5.679853
0.037567,-5.431391
0.069952,-4.58816
0.082474,-3.668338
0.093053,-3.181426
0.125439,-3.277447
0.147029,-4.024065
0.159767,-5.499794
0.17855,-7.246227
0.17963,-9.373392
0.222378,-11.675042
0.207049,-13.887427
0.196254,-15.897364
0.208345,-17.52075
0.183732,-18.496152
0.205538,-18.941835
0.164517,-19.095311
0.145949,-18.992632
0.121768,-18.785498
0.079883,-18.640307
0.070384,-18.537184
0.039942,-18.325316
