force,acceleration
-0.022022,-0.008384
-0.027635,-0.007496
-0.03951,-0.007841
-0.027851,-0.006855
-0.015545,-0.007792
-0.041669,-0.00868
-0.02526,-0.007299
-0.037999,-0.008433
-0.020942,-0.009321
-0.020727,-0.00868
-0.028715,-0.009568
-0.028499,-0.006115
-0.021158,-0.006362
-0.016624,-0.008631
-0.011443,-0.007546
-0.041885,-0.009568
-0.041021,-0.009321
-0.041237,-0.005376
-0.023317,-0.008088
-0.040805,-0.009321
-0.015545,-0.011244
-0.03476,-0.007447
-0.032601,-0.002219
-0.021806,-0.006165
-0.022238,-0.008976
-0.015545,-0.009173
-0.032817,-0.008335
-0.025908,-0.007052
-0.032169,-0.012083
-0.031306,-0.012231
-0.012522,-0.009173
-0.036487,-0.006806
-0.040805,-0.008779
-0.032169,-0.010258
-0.026772,-0.009124
-0.038862,-0.01085
-0.021806,-0.008433
-0.040374,-0.005721
-0.024613,-0.003699
-0.02267,-0.010357
-0.030226,-0.009469
-0.02526,-0.009025
-0.038646,-0.005326
-0.019863,-0.008631
-0.03951,-0.005721
-0.035624,-0.010899
-0.030658,-0.007595
-0.031737,-0.009025
0.041669,-0.011738
0.199709,-0.008384
0.492687,-0.007595
1.043451,-0.00577
1.929726,-0.006904
3.15367,-0.007052
4.476281,-0.00868
5.660499,-0.007348
6.601829,-0.008285
7.275873,-0.009074
7.630383,-0.028999
7.694289,-0.062387
7.398936,-0.095824
6.768721,-0.130987
5.933615,-0.206641
4.997898,-0.249251
4.072546,-0.224839
3.273711,-0.116488
2.616507,0.097402
2.037028,0.344779
1.557728,0.46753
1.13672,0.525528
0.8038,0.489921
0.596103,0.375602
0.432882,0.291072
0.338749,0.222965
0.252389,0.055186
0.1928,0.050748
0.163869,0.196037
0.142063,0.279285
0.163437,0.131135
0.1833,-0.227946
0.184596,-0.679645
0.212231,-0.664455
0.238139,-0.873118
0.237275,-0.568138
0.270092,-0.585892
0.253684,-0.426547
0.237491,0.037925
0.224753,0.375652
0.184164,0.403072
0.150915,-0.014351
0.094349,-1.297249
0.037783,-2.09205
0.005829,-2.06537
-0.033465,-0.624015
-0.057214,1.403775
-0.069088,2.677548
-0.101474,3.011477
-0.089815,2.487183
-0.093701,1.868987
-0.094997,1.654061
-0.059373,1.126758
-0.071895,-0.402086
-0.055271,-2.040415
-0.044692,-3.034509
-0.033033,-2.751032
-0.026988,-1.526427
0.001295,-0.159789
0.03109,0.688621
0.036703,1.351745
0.056134,2.105415
0.092622,2.92961
0.080747,3.438272
0.10903,3.023314
0.088088,1.855918
0.093485,0.550778
0.067145,-0.267597
0.053759,-0.480156
0.031306,-0.667217
0.016193,-1.289555
0.007988,-2.315558
-0.019431,-3.083382
-0.018999,-3.934209
-0.02634,-5.092481
-0.006045,-6.472484
0.024613,-8.875482
0.039726,-11.277986
0.088304,-12.811417
0.127598,-14.007269
0.162142,-13.409441
0.187402,-11.69181
0.232742,-9.600844
0.254763,-6.466813
0.272683,-2.874177
0.2634,0.93077
0.2634,4.728862
0.25023,7.697286
0.222594,9.856457
0.20014,12.068251
0.184164,14.235461
0.161062,16.147355
0.112485,17.614552
0.094133,18.978231
0.053544,20.583665
0.044044,22.495509
0.028715,24.223892
-0.001727,25.087886
0.002159,24.247959
0.003454,21.883429
0.002591,18.983952
-0.020295,16.809936
-0.010147,16.066819
0.002807,16.266654
-0.019863,15.960441
0.006693,13.789285
0.004966,9.76157
0.012738,5.068069
0.009284,0.929241
0.023965,-2.522198
0.013386,-5.32092
0.012306,-7.555448
0.003886,-9.122415
0.028499,-9.467835
0.002375,-8.413722
0.033465,-6.642729
0.042101,-5.006323
0.075997,-4.401394
0.086576,-5.339759
0.086576,-7.375144
0.111621,-9.910855
0.135802,-12.78587
0.143574,-15.873297
0.164301,-19.087272
0.191289,-22.213758
0.170778,-24.498196
0.157176,-25.600296
0.17855,-25.565675
0.157824,-24.920749
0.140336,-24.047631
0.127166,-23.286957
0.11378,-22.645583
0.096292,-22.237973
0.058077,-22.25913
0.041453,-22.418673
0.006693,-22.725378
0.014897,-22.745747
-0.006693,-22.37261
0.006693,-21.526814
-0.002159,-20.421706
-0.005613,-19.455329
-0.004534,-18.665065
-0.013602,-17.95573
-0.02526,-16.841647
-0.036487,-15.294901
-0.032817,-13.356474
-0.038215,-11.561464
-0.028715,-10.153448
-0.024829,-8.785675
-0.053328,-7.350534
-0.036056,-6.053433
-0.028499,-5.113687
-0.019215,-5.092481
-0.021158,-5.779671
-0.013818,-6.797684
-0.018568,-7.59505
-0.024613,-7.673465
-0.029794,-7.026222
-0.024829,-6.007962
-0.009284,-4.927415
-0.015761,-4.032943
-0.010147,-3.570048
-0.019863,-3.677215
-0.007125,-3.883313
-0.017056,-3.657044
0.002159,-2.33632
-0.012306,0.380879
-0.008852,4.166396
0.003023,8.237806
-0.001727,11.70986
-0.010363,13.875048
-0.026556,14.653181
-0.011659,14.204588
-0.00475,13.061605
-0.015113,11.882669
-0.039942,11.276162
-0.029578,11.687865
-0.025045,13.088927
-0.008204,15.235325
-0.012954,17.302076
-0.003454,18.705702
-0.025045,18.719067
-0.003023,16.952118
-0.011011,13.230074
-0.022022,7.779597
-0.014681,1.274168
-0.016624,-5.513505
-0.01684,-11.355661
-0.016408,-15.653686
-0.019215,-17.735084
-0.027635,-17.483466
-0.022454,-14.884727
-0.023965,-10.418135
-0.004966,-4.739663
-0.011011,1.237575
-0.034328,6.749797
-0.035408,11.266249
-0.031306,14.510209
-0.027419,16.847121
-0.036056,18.599078
-0.018783,20.068297
-0.02634,21.167092
-0.022022,21.708549
-0.020727,21.827158
-0.009068,21.645669
-0.036271,21.657703
-0.023965,21.660563
-0.016408,21.700511
-0.028499,21.384138
-0.030658,20.881741
-0.024829,20.374559
-0.037351,20.135961
