force,acceleration
0,0.003502
-0.022454,0.010998
-0.012738,0.006263
-0.015545,0.008335
-0.002159,0.008187
-0.007341,0.007348
-0.012738,0.007348
-0.007988,0.008877
-0.003023,0.00577
-0.005182,0.007792
0.000216,0.004734
-0.004102,0.008285
-0.00108,0.009864
0.002159,0.009074
-0.015977,0.008779
-0.007988,0.006461
-0.031953,0.008976
-0.017056,0.008926
-0.00367,0.007052
-0.004318,0.007841
-0.008636,0.006017
0.011443,0.014943
-0.019431,0.007102
-0.006477,0.007003
0.00475,0.009469
-0.018999,0.007841
-0.004534,0.007644
-0.006909,0.007102
-0.000648,0.010258
-0.021806,0.011738
-0.004534,0.007989
-0.009931,0.009321
-0.002807,0.009272
-0.002807,0.007743
-0.018783,0.008877
-0.033033,0.008335
0.002159,0.011244
-0.001511,0.009716
-0.004318,0.01302
0.001727,0.007841
-0.030226,0.011244
-0.005182,0.011146
-0.02267,0.007694
0.007988,0.008483
-0.010795,0.004784
-0.012738,0.009321
-0.010579,0.008779
-0.00108,0.007447
0.007341,0.008779
0.084849,0.006411
0.646192,0.007003
1.481515,0.011738
2.302803,0.008729
3.075082,0.007496
3.688673,0.008532
4.1371,0.009765
4.401579,0.009765
4.523779,0.011738
4.495064,0.002515
4.330764,0.035755
4.000435,0.13005
3.623471,0.165806
3.172885,-0.026385
2.721867,-0.26301
2.259839,-0.340932
1.862796,-0.223803
1.527717,-0.00143
1.217899,0.206147
0.978465,0.329441
0.783074,0.353459
0.641443,0.317457
0.517084,0.267153
0.460733,0.262863
0.383225,0.320761
0.367464,0.296645
0.364657,0.045224
0.366169,-0.402185
0.36768,-0.645912
0.367248,-0.688818
0.394668,-0.533517
0.387759,-0.167926
0.408485,0.379646
0.379339,0.70963
0.387975,1.043806
0.37135,0.057751
0.340908,0.03832
0.328818,0.032895
0.296432,-0.469404
0.265774,-1.001837
0.226265,-0.841999
0.191073,-0.147706
0.145517,-0.168222
0.100178,-0.218871
0.073191,-0.798057
0.052896,-0.899108
0.023533,-0.308925
0.015329,0.777097
-0.021374,1.467345
-0.015113,1.46912
-0.019215,0.962827
-0.032601,-0.199489
-0.036056,-1.201375
-0.020942,-0.887765
-0.010363,0.503384
0.003239,2.049588
0.011659,2.612696
0.037135,2.349488
0.050737,1.424587
0.06477,0.545156
0.071032,-0.216603
0.091758,-0.814085
0.092838,-1.301145
0.092622,-1.537277
0.092406,-1.57392
0.072975,-1.103086
0.091974,-0.237809
0.06952,0.604682
0.077077,0.914446
0.095644,0.660855
0.113564,-0.515467
0.097587,-2.283353
0.123064,-3.319663
0.142927,-4.506884
0.150483,-5.090705
0.151347,-4.324409
0.174232,-4.231791
0.165596,-4.666377
0.154585,-4.535982
0.173585,-4.007002
0.174448,-4.370669
0.159551,-5.282205
0.149835,-5.61934
0.13645,-4.613114
0.122632,-2.669066
