f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
0.999891897935856,0.999925454007621,0.999821972465761,0.998514069341476,0.999136550267659,0.999454813327529,0.999460812000499,0.998960861056447,0.998813081041371,0.998265721257939,0.998644594799172,0.998307903614517,0.997461748222396,0.997005386463239,0.998645494430993,0.998014291264802,0.997315568446176,0.996983481556871
0.999337207618994,0.999749412433958,0.998992334007648,0.998160783369423,0.998348321742076,0.985118889685136,0.998313200085305,0.995581739240006,0.995472604968316,0.996661795389991,0.996707619161378,0.995673415364215,0.994831757603765,0.997579434643501,0.992729673734394,0.996422813440465,0.955663936866471,0.964947883853383
0.999640833804572,0.990158884116124,0.991499159175677,0.998785213189556,0.998768755021981,0.951861975030065,0.998278769282072,0.993511079383978,0.999245788700658,0.991826931269623,0.995071204590442,0.996426506553435,0.882288706097334,0.846651745375522,0.997775543204684,0.969294813023174,0.870561966058929,0.883406758850497
0.999625392395887,0.999544169999049,0.999431765116153,0.998808304900584,0.999689319403658,0.970593066323505,0.998873638972536,0.998775653306142,0.999175247818512,0.998192845054291,0.99599305132264,0.998020623142627,0.93373794395742,0.924690814639515,0.998232656255313,0.979810251038507,0.957323873274007,0.956980142898707
0.999772029756161,0.99888981698255,0.999562271460619,0.998770042988464,0.997474266051261,0.944548290863763,0.998857410224047,0.99887236505722,0.998543503858424,0.997257262836762,0.992434311513995,0.998188912260595,0.996607299967102,0.995735086346489,0.998297567698892,0.987890311580641,0.997174505489325,0.986528611057352
0.999615885680411,0.998310228386501,0.999321692055375,0.997665965597575,0.987110873357947,0.972557794447537,0.998006735795896,0.998809376367672,0.998112816140022,0.983884120247917,0.998154192234208,0.994227771805253,0.937384529861888,0.982974853358799,0.997920101424085,0.990997585932448,0.994672061538601,0.992213772897805
0.999732206179363,0.998976047333083,0.999229319302343,0.997665560372022,0.998298279482024,0.980431766336618,0.997492636524767,0.998581433109736,0.997190753569949,0.99808104050668,0.993885796701716,0.99695873168692,0.981467665835111,0.987980438038175,0.997046687553722,0.975372950257662,0.961663077481885,0.99180385563327
0.999877483247528,0.999408206035856,0.999642246649537,0.97694333346369,0.996739682817657,0.997695772544673,0.999063433894467,0.994088121767828,0.99117844729398,0.997504891450314,0.997359449896742,0.985781897919807,0.987971440565873,0.997971711097479,0.994567490432606,0.995257420573225,0.980003128217408,0.983148851600959
0.999776784591967,0.999786839007942,0.999641330874584,0.99845413860523,0.999008762702577,0.954793986899665,0.998474370206027,0.999332941682334,0.998090060052017,0.998468360908173,0.919664284273114,0.927148608475859,0.997280637971065,0.996114713991458,0.99829477778734,0.985212363333632,0.997851230405517,0.981980792570746
0.999533343067992,0.99989292943061,0.999324071493413,0.999049774035713,0.996756095479205,0.998995699942808,0.983006373912567,0.833475398092687,0.8447103088049,0.996380982416333,0.99650905669503,0.995673383958056,0.994250628387787,0.995101592570264,0.998521899012408,0.989458652423183,0.992786135950868,0.961006899353061
0.999792528914462,0.999717047754795,0.99962559792571,0.998688422047074,0.99105796550276,0.989530877400966,0.999164213615255,0.998852412027238,0.99856133742226,0.998195054111653,0.997948027743908,0.994977510994576,0.996645137346172,0.995162455607425,0.998398984974326,0.997619429747349,0.985796018781166,0.985154923733455
0.999809804616565,0.998632798906552,0.999549336018125,0.997590630487372,0.993818778962814,0.992729049733474,0.998640889956367,0.998016084581163,0.996796358897811,0.998098319176091,0.99552423623297,0.996231253712028,0.994640455291394,0.992975837821757,0.99808393660008,0.995572803197315,0.971533433205081,0.974122719349645
0.999689952687541,0.999527857110023,0.999574336409105,0.994867198951012,0.998182952968344,0.991322060213747,0.99890712419249,0.995694180880216,0.995130029858025,0.995190998525773,0.997353483154003,0.997887446442352,0.996286417502211,0.997315217256147,0.99737038337491,0.995014824023146,0.958516217405352,0.969138136164739
0.999401268445133,0.99941566488102,0.998661299203694,0.994951822445038,0.998780532777787,0.989782101796461,0.996652556584292,0.992081480761507,0.989973682059269,0.992589613547821,0.994697514099119,0.99644689667721,0.995694664027946,0.99484620562523,0.992803236533225,0.992513263234947,0.958582913178119,0.963093783709173
0.999768244043653,0.997299913899803,0.999450443618885,0.996270809458582,0.984681225764725,0.980551354846742,0.997578476699738,0.99820763183074,0.997444180114711,0.943398037431299,0.996183138654848,0.993673339545469,0.891221500478252,0.979549411469428,0.996884036543854,0.99257985655412,0.990291038028128,0.991502287936264
0.999808504261203,0.997624476941625,0.999515759828042,0.996421289120663,0.929398021263859,0.988448953103587,0.998242470635326,0.994589171632884,0.993242990763947,0.945567451807147,0.997254402834979,0.950254377513059,0.994392796102784,0.994445545377469,0.996747520600085,0.995199106800664,0.997976558249339,0.997941354584535
0.999783145275042,0.999683798310829,0.999604529665771,0.998522398881854,0.99914040799949,0.999274332981496,0.999155718737544,0.998785007552557,0.998528610594852,0.998153254191109,0.995806766712239,0.971964739522953,0.996481261913002,0.99536980006226,0.998267005960214,0.997565892265105,0.993573116142791,0.993524560834973
0.999704513581295,0.997745246103514,0.999362882403165,0.995596843938574,0.986290756939587,0.97245745664037,0.997156610626572,0.997416377862992,0.995832899105567,0.927949557054307,0.99423697438944,0.990944872878854,0.892423005753361,0.965827513064182,0.995276587406738,0.987240500848362,0.982306109211211,0.984832173370618
0.999644850290174,0.999511944214465,0.999431705929924,0.992180890863158,0.997391932117028,0.988404674430653,0.998860513870205,0.984556580507691,0.978748685976495,0.998048264632294,0.997178493351832,0.988279351226242,0.979184959336052,0.995879436954855,0.99833107228306,0.993690809325482,0.949724622087532,0.956701711577366
