f11_a,f02_a,f12_a,f20_a,f21_a,f21_b,f21_c,f03_a,f03_b,f13_a,f22_a,f04_a,f23_a,f14_a,f14_b,f30_a,f30_b,f31_a,f32_a,f24_a,f05_a,f33_a,f15_a,f25_a,f34_a,f40_a,f15_b,f06_a,f16_a,f41_a,f15_c,f33_b,f40_b,f14_c
7.44474370730006e-05,0.000138293976468624,0.000122150591883613,0.000128063037775685,0.000173973557344817,6.77341180121532e-08,1.26587968115282e-07,8.42890545996321e-08,2.20755538001782e-05,9.3348254827754e-05,0.000137175949133775,0.000296177880828755,6.99148203167443e-05,7.1462627137514e-08,0.000260821882874958,3.65417377991784e-07,0.000723306494377693,0.00104972808513267,0.00079020690360224,9.7771886809063e-05,0.00103204412687489,0.000296034018541191,0.000650605361438203,0.000579736314233019,0.000270416320661806,2.23511269708584e-07,1.21378182513079e-07,2.32589016575329e-07,8.07593985254832e-08,2.26398292316156e-07,1.12051641596211e-07,1.04481389025108e-07,1.45710241190182e-07,1.93249231210683e-07
9.85689876599934e-05,0.000135502790321645,0.000158956709139534,4.77534895648055e-05,6.09677248785739e-06,5.20655658895822e-08,6.77436856837881e-08,5.28513506198968e-08,6.71105365979811e-05,0.000111928565406683,4.36481590930489e-05,0.000271147571008456,3.38854546018134e-05,7.44807369963934e-08,8.529523947452e-05,2.52452136358177e-07,0.000539108445479031,0.000702399405707572,0.00052950293349669,1.64715214533384e-06,0.00101262340257273,9.19019224464536e-05,0.000727578827614114,0.000226976797838797,0.000197590047041324,2.90521340624875e-07,5.06680191477955e-08,2.1461520217362e-07,5.17864583351629e-08,2.83446552509784e-07,1.42148879599785e-07,9.21475922521585e-08,2.07751437729185e-07,1.7030566429082e-07
0.000122226686118219,0.000132141193675036,0.000193093658958886,0.000248407813307744,0.000210275260420066,1.63808652769791e-07,2.01193670239395e-07,5.47994329100563e-08,0.000166665618298537,0.000122239671174602,0.000242579672506093,0.000252883736137098,0.000140633819507919,1.05689082182545e-07,0.000215966132042084,7.7608095552943e-08,0.000158515882173123,3.49264955384158e-05,3.77670222711281e-05,0.000119429591018623,0.00103507825180956,0.000237383681886899,0.000749982309457366,0.000379699142031999,5.57590587899384e-05,1.61750483095518e-07,1.38850814637075e-07,2.02448922310657e-07,1.6964176575472e-07,1.53428968484484e-07,1.71481706333579e-07,6.22395538550388e-08,1.31209131006229e-07,1.10761126337806e-07
0.000145525958350404,0.000128276046911091,0.000225037271616979,0.000462009612885631,0.000426842376709633,2.85543743488282e-07,3.78359408708764e-07,3.90289417092127e-08,0.000269338413303922,0.000124893589452539,0.000447005254887588,0.0002534875410079,0.000243767871516796,1.59413468647196e-07,0.000603160139123282,2.86301296312439e-07,0.000338911099552767,0.000825541904275434,0.000583785427431269,0.000252758642961727,0.00113361800815139,0.00063884895509489,0.000764380337486154,0.00115203243945365,0.000105369781266222,1.72673164939523e-07,3.42210002553125e-07,2.17668508688458e-07,3.72256242931894e-07,1.74907099674684e-07,2.11028587786589e-07,4.03846605347875e-08,7.95538487695592e-08,5.2603051665817e-08
0.000168631811900972,0.00012411781498522,0.000255722387222506,0.000678679019084784,0.000646003886522815,4.12596027398102e-07,5.56951217815642e-07,7.25891677212478e-08,0.000370821920386971,0.000122942127286425,0.000648751994615452,0.000269900909375962,0.000340693501828789,2.18559528272667e-07,0.00101981133202758,6.12963738100967e-07,0.000865333436691809,0.00173381560903899,0.00122670995167124,0.000386732879722417,0.00128372505690088,0.00104800339904451,0.000792200707302382,0.00194723559267867,0.000253871784841844,5.1511516811129e-07,5.70826706918705e-07,2.59373488108215e-07,6.04678956090075e-07,4.95194562192086e-07,2.62989276276913e-07,6.84799156716087e-08,2.82980247072257e-07,8.93228793551732e-08
0.000158173677375901,8.42683155565632e-05,0.000187784495573136,0.00067422772514141,0.000669243248544447,3.57183916571205e-07,5.3544942889308e-07,1.72586815167178e-07,0.000258755651747705,9.21429865594751e-05,0.000503122754379768,0.000620658135274332,5.97527523589883e-06,3.73118338967251e-07,0.00139127198402419,6.13938965102466e-07,0.00067334825864858,0.00164148751433455,0.000909695690901272,0.000977165250554219,0.00176149318615099,0.000492986441566054,0.00132554959196809,0.00252632980228084,0.00121497836983534,5.60441270140193e-07,6.06151826308998e-07,2.30721078703535e-07,5.74651711800611e-07,4.53133655915092e-07,3.00265549849521e-07,1.22376817586774e-07,2.14466873457165e-07,6.04238288788653e-08
0.00013538450647947,8.74740011771825e-05,0.00016212658823211,0.00045237701695302,0.000455056540950317,2.41341648615813e-07,3.65292799112013e-07,1.31198512504299e-07,0.0001584231931092,7.25011971619309e-05,0.000338694707547543,0.000598545766894413,1.03381061046724e-05,2.9940258343382e-07,0.000940981426118319,2.88718357135248e-07,0.000147644492053831,0.000753603514267493,0.000390788811548176,0.000684953297235455,0.00159368691551843,0.000383207826909723,0.00119282224367943,0.00158038062989948,0.000597986158767497,2.02749470885976e-07,3.84629276846875e-07,2.12947678027106e-07,3.65700395662647e-07,1.53629475718492e-07,2.6607630581319e-07,1.04104192642465e-07,5.37739345501152e-08,1.04109458569501e-07
0.000114337674519983,9.32535759180036e-05,0.000141834038197119,0.000244578271898045,0.000252483982906853,1.29570883121361e-07,1.9723293377466e-07,9.1757636915176e-08,6.91832062566737e-05,4.26290804010315e-05,0.000190739785983635,0.00057651460643953,6.70278477169939e-06,2.25635156263514e-07,0.000519350412407601,7.99014960206583e-08,0.000311733851003043,3.92917891635164e-05,6.6947150370441e-05,0.000361338627360046,0.00147958568228414,0.000318239347060275,0.00106026350452836,0.000661107065137173,5.57622329858861e-05,1.40408718120352e-07,1.86865812180115e-07,2.13466416214222e-07,1.7700363975134e-07,1.58221927665248e-07,2.43344027238796e-07,8.95194529751938e-08,1.58569685046007e-07,1.59705793500948e-07
9.21013875655408e-05,9.64314114057242e-05,0.000116147238689148,4.6018974153367e-05,5.99781277638987e-05,4.82443868926326e-08,7.27630510868168e-08,6.28948562693746e-08,2.43129824465936e-05,2.74933271544824e-05,3.86471286184092e-05,0.000587316094533928,7.40365439468872e-06,1.59860391479304e-07,0.000182742323420107,2.47066350002259e-07,0.000666392270959777,0.000665850185684942,0.000441478616713018,5.63718599363364e-05,0.00144121340406416,0.000240551282441298,0.000932083878432501,0.000128760216066217,0.000583643838195228,2.81366510858333e-07,5.37219039866961e-08,2.36610334875228e-07,5.45488110835245e-08,2.72468922743599e-07,2.22275184052608e-07,7.67447429958575e-08,2.12034661672674e-07,2.06653658592112e-07
6.94941240346865e-05,9.93241000201972e-05,8.91303122080175e-05,0.000127997795753948,0.000109446156058241,8.97005413851879e-08,1.12647732366595e-07,3.70073720412911e-08,0.000107581220080264,1.54024587079234e-05,9.71709415676169e-05,0.000606178228490141,1.01964917885435e-05,1.0445002903477e-07,4.03034762190571e-05,3.59056971524368e-07,0.00081782399855382,0.000984719959066594,0.0006292331004732,0.000229418741886362,0.00145068734326912,0.000177777863007638,0.000764682335994058,0.000697128601973438,0.000879040851283194,2.34896231083082e-07,6.74547672005591e-08,2.70971448801821e-07,5.6328308873006e-08,2.12938993760008e-07,1.88115964643137e-07,6.10810003018326e-08,1.32136250777947e-07,2.1764279425552e-07
4.66353636752027e-05,0.000101464838438662,6.09717859547716e-05,0.000265776278286481,0.000243495671754576,1.69159967885483e-07,2.26404480574354e-07,2.61981792887362e-08,0.000174912297178194,6.26403630836838e-06,0.000205325498485308,0.000630348239608713,1.67506026116252e-05,5.89509434363708e-08,0.00013481826489794,3.44203643350654e-07,0.000737827346419304,0.000951868662286171,0.000602710487673347,0.000473688489148155,0.00149569045209272,0.000118816196952563,0.00055254772175913,0.00104400838814194,0.000865405994106579,6.79116804110897e-08,9.45475262298824e-08,3.05964191849349e-07,8.16718479224111e-08,4.5311321458983e-08,1.42959441301221e-07,4.45880500065445e-08,5.82998448261069e-08,1.8276188468066e-07
2.34017023234117e-05,0.000102715185907402,3.08758672988609e-05,0.000353638725497028,0.000329355262443465,2.20442641807563e-07,3.00995104343349e-07,4.50073192023011e-08,0.000219230205897929,2.25979657644529e-06,0.000277238194334433,0.000654299447648638,1.81600029320556e-05,2.57856805039991e-08,0.000102977570231275,2.09973178958613e-07,0.000435351542311633,0.000577515519489874,0.000366186513421111,0.000635123993314344,0.00155818493877812,5.68341572222469e-05,0.000293679579637458,0.00121134969286527,0.000525234372135583,1.65486720353437e-07,6.69204277264713e-08,3.30291113923414e-07,5.84263626224908e-08,2.14899003113411e-07,7.85268326750123e-08,2.43303772521768e-08,2.35553583688856e-07,1.05703118636872e-07
9.53456104982069e-09,0.00010312290973286,6.68705727114783e-08,0.00038473272693571,0.000359662695649302,2.373313649765e-07,3.27149468990188e-07,4.51904860442591e-08,0.000235251189625357,1.28750765100716e-07,0.000302734727796489,0.000665256547593811,1.97095500570989e-05,4.31873474217059e-09,2.47379798933906e-07,3.64730299242877e-08,7.43359432020134e-07,8.51513223751042e-07,6.37001950675578e-07,0.00069721319992942,0.00158848667063238,3.21582169492246e-06,2.26999514856533e-06,0.00126637635227246,1.00839548558738e-05,2.53603256560456e-07,1.426718819447e-08,3.4219825784325e-07,9.59955669261081e-09,3.02983064942291e-07,1.64151086151894e-08,4.98450667206309e-09,3.09898813693593e-07,3.46261591007228e-08
2.33942901762983e-05,0.000102704560245411,3.08250646146837e-05,0.000353701114942098,0.000329430881508423,2.20075292657673e-07,3.01400064358542e-07,4.70646665369242e-08,0.00021939326823957,2.62613289243995e-06,0.000277460542869471,0.000655036300373412,1.79737377559474e-05,2.64609017013287e-08,0.000102438674725828,2.10277552871586e-07,0.000437073257745679,0.000579300466765221,0.00036621921376997,0.000635872816999914,0.00155876880728557,6.70027940056065e-05,0.000299504759612243,0.00121579441434612,0.00054587975319046,1.67322459177065e-07,6.46013614046275e-08,3.31365466209372e-07,5.57010633947719e-08,2.14720415082013e-07,7.75997034469008e-08,2.42759951068056e-08,2.35482303966561e-07,1.05772282456355e-07
4.65900522491788e-05,0.000101463348463514,6.0726285714021e-05,0.000264096349000965,0.000242194576027129,1.68764227407486e-07,2.26452048145886e-07,1.93065594671065e-08,0.000173929347796491,6.91925821795343e-06,0.000204763943727386,0.000627436741496042,1.47175497266232e-05,5.90536333434403e-08,0.000130415360661167,3.43167061999287e-07,0.000731101560369266,0.00094125890450131,0.000595327390460595,0.000466964797040148,0.00148338770989673,0.000126206800833747,0.000553518524108128,0.00103296032582628,0.000848916163968376,7.1511742879862e-08,9.31553106908899e-08,3.06030016389159e-07,7.99239233779163e-08,4.76961429439058e-08,1.42145341371226e-07,4.45944439584499e-08,6.06935893238142e-08,1.8278277726118e-07
6.95061595011329e-05,9.9338757874759e-05,8.92271568989008e-05,0.000128022033467783,0.000109526198592379,8.96267189866427e-08,1.12803491154317e-07,4.86096103984245e-08,0.000107431198627854,1.50616055228896e-05,9.68566622349709e-05,0.000604270477950319,1.0837956333604e-05,1.04285710534664e-07,4.10191642048879e-05,3.58725099976211e-07,0.000818157726991531,0.000985720934702193,0.000629398177535362,0.000230431187799587,0.00143947720935316,0.000185423294883296,0.000767175585549928,0.000697957855461031,0.000857452406524942,2.34711774024351e-07,6.59238591724961e-08,2.66194479753811e-07,5.73794711644488e-08,2.13938155450958e-07,1.89094342023281e-07,6.13870381494563e-08,1.34589829771306e-07,2.17509928714553e-07
9.2109153814682e-05,9.6426691870538e-05,0.000116197221220003,4.61188686190902e-05,6.00891051895802e-05,4.39703138791542e-08,7.0908342822244e-08,6.17650949961266e-08,2.42784640534755e-05,2.73667623047911e-05,3.90053623580211e-05,0.000586762545500682,7.89337048341072e-06,1.59207760329363e-07,0.000183794343835159,2.47766373778579e-07,0.000666111155184153,0.000664943329676551,0.000440463097488621,5.54616762173556e-05,0.00143331740927233,0.000250810731622996,0.00093584180118397,0.000128066090068156,0.000559330193063934,2.83251757943827e-07,5.52598269969884e-08,2.35178675880256e-07,5.19001256255664e-08,2.72223444542432e-07,2.22183211129375e-07,7.53543346029182e-08,2.12004920329778e-07,2.06684750195398e-07
0.000114165619387792,9.50402157282914e-05,0.000143594566179636,0.000239783248702992,0.000246059468793423,1.25718526448862e-07,1.97286377172569e-07,9.14416330954587e-08,7.09629573797526e-05,3.49394375348977e-05,0.000189912787162846,0.000564297612797752,1.34473515421155e-05,2.25930192311141e-07,0.000500193631055567,7.84532289867704e-08,0.000315480216182444,5.49163637386219e-05,7.46610195384308e-05,0.000343007295558151,0.00145867927845267,0.000326401150631697,0.00105255929904504,0.000634815715432065,6.18203343424433e-05,1.41069640339211e-07,1.88199056061135e-07,2.10905465398896e-07,1.73333269833069e-07,1.54386567975885e-07,2.43752335179355e-07,8.80031519612596e-08,1.59943319850965e-07,1.61164402135501e-07
0.000136764886478752,8.88690193366022e-05,0.000165659575030916,0.000462160202680767,0.000463279180596265,2.42372075770528e-07,3.6532937053935e-07,1.30715687229973e-07,0.000166704214248144,6.60307794405678e-05,0.000350111472433285,0.000587582492229544,1.23420074925116e-06,2.99147027081122e-07,0.00095059099913713,2.87741947737398e-07,0.000175607672529638,0.000794242969762293,0.000419863030878112,0.000684960018849834,0.00157886231304631,0.000409441492699416,0.0011913730196486,0.00161921957101968,0.000592283335795271,2.03272233149344e-07,3.8583166390902e-07,2.06074148924645e-07,3.53540671056862e-07,1.55541437547658e-07,2.65329605206413e-07,1.03167623586607e-07,5.37671527308529e-08,1.04530656544059e-07
0.00015817375536047,8.42649302912349e-05,0.000187767239387422,0.00067400698402539,0.000668979339192656,3.57299212775166e-07,5.35363773021085e-07,1.72570218079053e-07,0.000258591580307868,9.19437814943841e-05,0.000502792979603097,0.000619398437406086,7.02839596757496e-06,3.73272198439774e-07,0.0013917279043853,6.13659747606412e-07,0.000672441460564591,0.00164023760696599,0.000907646878119777,0.000978232417557533,0.00174511528054963,0.000503645370652383,0.00132689684414029,0.00253144985029421,0.00116314772124153,5.61152581805536e-07,6.06847266834555e-07,2.29394299845316e-07,5.63343998613957e-07,4.54398347169038e-07,3.00342307714045e-07,1.22310123627915e-07,2.15964866303295e-07,6.08374279059429e-08
0.000147229609557376,4.5431411840407e-05,0.000119503189553737,0.000668961673314625,0.000682189426696092,3.02627237443316e-07,5.09911314910013e-07,2.62232668099623e-07,0.000154740023791494,0.000288168364038239,0.000347497275493954,0.000872069774924527,0.000337811080787029,4.84265997059709e-07,0.00165198221038368,6.12320015501194e-07,0.000533048287567271,0.00153011224799683,0.000576943743594117,0.00143008934195083,0.00187555952032583,0.000124997963569135,0.00157371443336684,0.00269749001556117,0.00196607533833635,5.92513812277202e-07,5.82213764938612e-07,1.15323121374871e-07,4.6135860446549e-07,4.0997862952121e-07,2.70102291028675e-07,2.22821754144876e-07,1.62800545027573e-07,9.3393428885636e-08
0.000126787347460989,5.02916076579868e-05,0.000105123154803977,0.000453823367114127,0.000484070312605344,1.97545253648663e-07,3.48870727522351e-07,2.21632691131115e-07,6.84260716233655e-05,0.000240224070556269,0.000241215011306731,0.000831134207764687,0.000233284604050642,4.00827577562107e-07,0.00118544513442822,2.85434252863771e-07,3.82049618210954e-05,0.000720013503246738,0.000236735090405327,0.001006262212312,0.00171488487238541,0.000102991557069551,0.00136357451543952,0.0017525461565274,0.000994154427514001,2.19036611462403e-07,3.72956652777622e-07,1.21278045629324e-07,2.82390281152987e-07,1.33606483248818e-07,2.60959569789855e-07,1.57775278099475e-07,4.65593201515157e-08,1.30453224427365e-07
0.000106262352687497,5.46869370221045e-05,9.01846186894272e-05,0.000241938900570128,0.000289602625771141,9.00059146726995e-08,1.91170429383916e-07,1.69144134859389e-07,1.99514091479912e-05,0.000194820675254473,0.000135227746270182,0.000811104179006089,0.000123339597955758,3.16818880555033e-07,0.000744819496964569,7.88902961431098e-08,0.000424275022921966,4.43473611486847e-05,8.80445519100505e-05,0.000553721119177927,0.00160672112790481,0.000339634569973607,0.00115882576450092,0.000785265082814846,1.97237968416762e-05,1.26980947544297e-07,1.95338856077161e-07,1.45530997621874e-07,1.31535058351891e-07,1.57815789626854e-07,2.64265833848823e-07,9.77136834862541e-08,1.82381166651624e-07,1.80305800974203e-07
8.55016907525788e-05,5.84488826009611e-05,7.41007685158042e-05,4.32992587573983e-05,0.00010721113487635,4.4444487311484e-08,7.21139515634817e-08,1.49923374761548e-07,0.000106108718861851,0.000152491371850285,3.28854090719873e-05,0.000810730072193149,1.50185526539608e-05,2.37320736601866e-07,0.000376205160084562,2.45077975325201e-07,0.000761546451280764,0.000633053231893883,0.000340470068211746,9.65029727934631e-05,0.00155970055622436,0.000520261506674054,0.000954882344850718,7.38650057860467e-05,0.000861303233579414,2.77899582806666e-07,6.19366022589073e-08,1.85181865656436e-07,4.4370899384937e-08,2.60511383992923e-07,2.62512207468615e-07,5.00931823646321e-08,2.20008265749129e-07,2.190473792552e-07
6.45026547711143e-05,6.14938993017491e-05,5.70975379563731e-05,0.000130006907701477,5.19252066656215e-05,1.10254262772506e-07,1.00105901596325e-07,1.20320163455573e-07,0.000183349049512624,0.000111722581733589,5.7274164435905e-05,0.000821771905244203,8.73996494899547e-05,1.64947048920903e-07,0.00011535915708408,3.56555858167219e-07,0.000892836975740003,0.000931426088176488,0.000462330155347341,0.000333115519112578,0.00155736494601334,0.000592956838734184,0.000737760048087912,0.000726602401754632,0.00132963413076745,2.44254197017583e-07,4.29313011055401e-08,2.32255795597984e-07,7.00049092640399e-08,1.94496577560878e-07,2.40177238972537e-07,2.93376680068047e-08,1.24070042552287e-07,2.24734088855875e-07
4.31641648097656e-05,6.36837998820452e-05,3.85665571926809e-05,0.000266802333697607,0.000177842038158946,1.83696546233044e-07,2.05970636046364e-07,9.99541990173549e-08,0.00024647369096524,7.42909623469575e-05,0.000131282176206506,0.00084276875145303,0.000169792719602139,1.02905483527545e-07,1.99163864156693e-05,3.40166724665692e-07,0.000789544848634121,0.000895829025317951,0.000434645140031576,0.000691512015535427,0.00159768507705278,0.000522407124123565,0.000508986185332519,0.00116059988475282,0.00131525908540245,8.69181890158872e-08,7.24816137692876e-08,2.7140830030951e-07,8.78055679115997e-08,7.98607232711449e-08,1.88771664371974e-07,2.22869677166407e-08,9.80287148714443e-08,1.85763382323156e-07
2.16760477942957e-05,6.50376447918565e-05,1.96909495176558e-05,0.000354769586027958,0.000258706986726404,2.32903922565645e-07,2.74976932817592e-07,8.60552803670956e-08,0.000287443724542545,3.64202234235177e-05,0.000178135525981144,0.000858350610670713,0.000227674846351959,4.95176268221822e-08,4.46711355658739e-05,2.06223388007103e-07,0.000462233574687414,0.000544496390931926,0.000263091472389965,0.000934946876100621,0.00163229280066011,0.000303423864112636,0.000260345232881789,0.00138331146682289,0.00080448603001736,1.33564134747851e-07,5.25582802464581e-08,2.93570575183297e-07,6.10306155082196e-08,2.14598510724775e-07,1.05385917090662e-07,1.15110365989605e-08,2.65945818787734e-07,1.06778903448159e-07
3.45729844840778e-10,6.54097675797418e-05,1.07848093726858e-09,0.000385983996661724,0.000287149417895869,2.48916559395852e-07,3.00898616027632e-07,8.24164404862944e-08,0.000303024123369152,7.69151921439734e-08,0.000195160494793989,0.000871325924471798,0.000250078588412448,1.10516765868132e-08,7.86054395045632e-07,3.81945695619099e-08,1.94001572958737e-07,6.57022490666114e-07,1.20949726221116e-06,0.00103270996237748,0.00166482016971873,4.98167587074597e-06,2.71213602053635e-06,0.00147547073933766,1.25759097935904e-05,2.17321504752341e-07,1.05925430148034e-08,3.06404790978068e-07,1.19827926438381e-08,3.02507301016826e-07,2.47860530487564e-08,3.84875363426169e-09,3.4260284561101e-07,4.16714874022906e-08
2.16638985102592e-05,6.50451043243965e-05,1.96265960337643e-05,0.00035376315113859,0.000257880027271974,2.32239687468266e-07,2.763079242423e-07,8.58703832081146e-08,0.000286742844302009,3.66855387142389e-05,0.000177489787826496,0.000856031254104587,0.000226765068661241,4.92431177114811e-08,4.25561094118322e-05,2.08011013393082e-07,0.000460641501463386,0.000541361806193869,0.000259551369311767,0.000930516082284523,0.00162113567270075,0.000312806814068268,0.000264624390387084,0.00137717560233836,0.000817321746873949,1.34419006356778e-07,4.96538067070441e-08,2.94728297341708e-07,5.59050135525688e-08,2.13994087993538e-07,1.04459778581163e-07,1.10754354603318e-08,2.6456207831359e-07,1.06951534620348e-07
4.3188423255574e-05,6.37080272009396e-05,3.87547235986373e-05,0.000265553710355932,0.000176751057852982,1.83985383816491e-07,2.05749163232356e-07,1.00191535833306e-07,0.000245400947993003,7.3686721056829e-05,0.000129819611421376,0.000838579548723955,0.000169892041164049,1.02117865867338e-07,1.78256336136429e-05,3.38800749682748e-07,0.000784052309697749,0.000888639824857736,0.000430490132240016,0.000687164007182131,0.00157827047096144,0.000526178725639796,0.000512140161778041,0.00114946195630079,0.00129637340609421,9.2935222247657e-08,7.03626512855458e-08,2.71518685254873e-07,8.41217915039792e-08,8.27926756061234e-08,1.87684480971199e-07,2.26157593172257e-08,1.00815073702461e-07,1.85884846548636e-07
6.44968242229688e-05,6.14707060353927e-05,5.70406326500422e-05,0.00013006243968246,5.19554060501019e-05,1.10189915069297e-07,1.00088722755232e-07,1.20037683881085e-07,0.000183598016202193,0.000112126193751069,5.73874703194592e-05,0.000822695315129601,8.71237224649448e-05,1.64775404198976e-07,0.000117165725033914,3.56261848826088e-07,0.000894667249861413,0.000932911648036089,0.000463065976984099,0.00033406152766701,0.00155096623072177,0.000603198609671635,0.000745015755977446,0.000731668811858219,0.00131230387443488,2.4484501474671e-07,4.10131418418986e-08,2.30909561234985e-07,6.83173323989854e-08,1.95428608051237e-07,2.40522657145007e-07,2.82536379771488e-08,1.2561724019145e-07,2.25093586876236e-07
8.55050213755828e-05,5.84378980933315e-05,7.41124195533445e-05,4.3317413077435e-05,0.000107250503959434,4.42965601584432e-08,7.19435290212572e-08,1.49762492900718e-07,0.000106163808619677,0.000152554332127632,3.30863716436324e-05,0.000810317303720903,1.51134341617469e-05,2.37220414718293e-07,0.000377620384000825,2.45236124178085e-07,0.000762072515979942,0.000633174749091093,0.000340754942430637,9.61894926455183e-05,0.00154933523431565,0.000529747164023971,0.000959895235131077,7.42520985325664e-05,0.000835026543607405,2.79312724037013e-07,6.3767911363715e-08,1.84615750051918e-07,4.33481399191463e-08,2.60093911374201e-07,2.62679973830672e-07,4.88783323449826e-08,2.19491900695869e-07,2.19167016408854e-07
0.000105800511868905,5.35234458884863e-05,8.83408069819102e-05,0.0002400314187783,0.000288850320776553,9.44527899661571e-08,1.91249663260414e-07,1.81892307666615e-07,2.34202802802998e-05,0.000199107368739175,0.000132180355926367,0.000815579239267744,0.000127680837014755,3.1687330593327e-07,0.000748437741160867,7.8986642950382e-08,0.000430047876676529,4.97250667789247e-05,9.24733147792865e-05,0.000556208747970901,0.00159313171576416,0.000347710666819558,0.00115992910460429,0.000781987382037217,9.02642243958233e-06,1.27463710508203e-07,1.96867440076149e-07,1.44313851261713e-07,1.26338629238062e-07,1.55638540965513e-07,2.65045535265883e-07,9.68539679909523e-08,1.81415303245129e-07,1.80082424625902e-07
0.000125968537647549,4.8748315736125e-05,0.000102208868514028,0.000449625564717855,0.000480923636796578,1.97919797756542e-07,3.49547934209783e-07,2.21945876655297e-07,6.30436794310621e-05,0.000245916120938239,0.000234197966683206,0.000834586200709269,0.000241401400322586,4.00931184089682e-07,0.00118336763537213,2.8869572977812e-07,2.67804720801414e-05,0.000702757535152482,0.000221338687605417,0.00100664898017684,0.00169112797169669,0.000101598973724072,0.00135635045721281,0.00172992568367045,0.000970493624619981,2.25463793000147e-07,3.78770240864055e-07,1.20997626685774e-07,2.72877022903095e-07,1.35283382343406e-07,2.61575062709466e-07,1.57197290599829e-07,4.54274509756496e-08,1.30981312678237e-07
0.000147230674080657,4.54298642924514e-05,0.000119488761233149,0.000668696110226204,0.000681941865408929,3.02762940790805e-07,5.09864249700394e-07,2.62226831708463e-07,0.000154638699769386,0.000288056342726115,0.00034744349217256,0.000870120832686374,0.000338690128251981,4.84219784048353e-07,0.0016522979508204,6.12144954629099e-07,0.000532009422512178,0.0015287332549543,0.000574758609751087,0.00143085890525072,0.001864398798186,0.000111795907848846,0.00157443261895349,0.00270411305684514,0.00191139519654945,5.94073443951386e-07,5.82785322796006e-07,1.1432443689035e-07,4.46383472068177e-07,4.10999294758218e-07,2.70452682340149e-07,2.22610043940675e-07,1.64468506427355e-07,8.36029460495017e-08
0.000135790959492148,8.00714598295793e-06,5.18286617554229e-05,0.000663164478769857,0.000683465653440685,2.50212261570284e-07,4.80294021185879e-07,3.3624038781018e-07,6.20158386736235e-05,0.0004575427945544,0.000185368914204727,0.00100747617752849,0.000637115268952878,5.42284185622087e-07,0.00178042218451774,6.0855090724223e-07,0.000456955553637347,0.00140321440043697,0.000241553991748825,0.00170265800828189,0.00164154402673815,0.000774900882170374,0.00151998867955658,0.00243467302397112,0.00247370901578,6.08641250290621e-07,4.99782164926763e-07,1.00954057589713e-07,2.9354301721426e-07,3.65137071422481e-07,1.74966008024381e-07,2.88472912779308e-07,1.31630857435944e-07,7.51284383416175e-08
0.000116837393001884,1.32938288524589e-05,4.60056310042277e-05,0.000448797148790325,0.000497562195589337,1.54120578057965e-07,3.30590170199729e-07,2.96459773339613e-07,1.577900255129e-05,0.000389171156730365,0.000130180368401345,0.00095738573289409,0.000441773710413168,4.53226995003018e-07,0.00130689282661477,2.85968095994565e-07,3.05014599433205e-05,0.000651572099187846,6.49402591031338e-05,0.00119866719303017,0.00149904987141281,0.000243354942480872,0.00126745421932435,0.00158035892036022,0.00126567338562964,2.35391960396868e-07,3.23325429688883e-07,5.95882269290805e-08,1.60781891560558e-07,1.09533425486007e-07,2.01606714513255e-07,1.84390473027097e-07,5.98553282414933e-08,1.15225616615092e-07
9.78550604553762e-05,1.79717397226281e-05,3.97847544914387e-05,0.000237548976568724,0.000315881947572177,6.24737257206914e-08,1.83026809131582e-07,2.68930729401566e-07,9.65407960653022e-05,0.000323905089831902,7.62427615430491e-05,0.000932368387616414,0.000238903018757251,3.67083623206266e-07,0.000861876651355291,7.83626259792053e-08,0.000488643415016125,5.83753238710029e-05,0.000101948298463096,0.000666917787421139,0.00140875334772882,0.000295275927170219,0.00102663200877176,0.000717200187169572,1.821089634057e-05,1.20191994650897e-07,1.63322142826748e-07,5.79247066944387e-08,6.21312409679485e-08,1.55642289697356e-07,2.34869867092344e-07,8.81577619586784e-08,1.97878097441601e-07,1.64657629833388e-07
7.86817396623448e-05,2.19334559066265e-05,3.28354375765864e-05,3.95856325901369e-05,0.000145832225768292,4.90576310533185e-08,6.94971216734915e-08,2.28773879264247e-07,0.000175702534181594,0.000259920151098119,2.44777066381087e-05,0.000926684349128007,3.70138749072825e-05,2.77766595940842e-07,0.000483699753769442,2.45574285495437e-07,0.000818343422347603,0.000603631885848283,0.000229265827466187,0.000123730847730483,0.00136791294867271,0.000720884685888252,0.000795207035626631,5.7008779723239e-05,0.00102116280151699,2.76683075641849e-07,5.18132828715348e-08,9.63113333892691e-08,6.39681222151723e-08,2.47540140540227e-07,2.58498879508468e-07,3.63882252960982e-08,2.26754130325927e-07,2.0502515595579e-07
5.93027797409291e-05,2.50987393369553e-05,2.53577882104303e-05,0.000133157426432667,2.42616217164843e-06,1.27966884113904e-07,8.79732759479337e-08,2.00002111303522e-07,0.000247125953867745,0.000195643518179493,2.06532756755592e-05,0.000933664747203098,0.000151462220876472,2.01028639956441e-07,0.00020668104047161,3.55633648324412e-07,0.000939808820213796,0.000878867388232938,0.000284974233357492,0.000390235546813355,0.00136649651088489,0.000929557221556382,0.000575388520625112,0.000654754155093602,0.00160525201640613,2.49677763423506e-07,4.27604924098869e-08,1.41521499550308e-07,1.0761329266457e-07,1.77964539004273e-07,2.51606557979073e-07,5.11849200524116e-08,1.20264243698541e-07,2.12100348743676e-07
