rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta
399.965571841143,12207395515.4795,867529854.726023,866661762.130413,933390745.739841,835940609.39838,41709081.1800002,0.179853190358945,0.342353566267406,0.508153263277704,20.4063680816794,1.10307083766938e-06
2.35749475403927,9.83852755668376,7.46139210953599,34.1527445474873,3.31290386664795,39.1051785946042,26.2989601024613,91.143088769943,41.3848303454155,25.6454150112698,73.1153149953577,41.7632564453324
