f1,f2
0.0121891891891892,0.0686111111111111
0.0121891891891892,0.0738888888888889
0.0121891891891892,0.0791666666666667
0.0121891891891892,0.0844444444444444
0.0121891891891892,0.0897222222222222
0.0121891891891892,0.095
0.0121891891891892,0.100277777777778
0.0121891891891892,0.105555555555556
0.0121891891891892,0.110833333333333
0.0121891891891892,0.116111111111111
0.0121891891891892,0.121388888888889
0.0121891891891892,0.126666666666667
0.0121891891891892,0.131944444444444
0.0121891891891892,0.137222222222222
0.0121891891891892,0.1425
0.0121891891891892,0.147777777777778
0.0121891891891892,0.153055555555556
0.0121891891891892,0.158333333333333
0.0121891891891892,0.163611111111111
0.0121891891891892,0.168888888888889
0.0121891891891892,0.174166666666667
0.0121891891891892,0.179444444444444
0.0121891891891892,0.184722222222222
0.0121891891891892,0.19
0.0182837837837838,0
0.0182837837837838,0.00527777777777778
0.0182837837837838,0.0105555555555556
0.0182837837837838,0.0158333333333333
0.0182837837837838,0.0211111111111111
0.0182837837837838,0.0263888888888889
0.0182837837837838,0.0316666666666667
0.0182837837837838,0.0369444444444444
0.0182837837837838,0.0422222222222222
0.0182837837837838,0.0475
0.0182837837837838,0.0527777777777778
0.0182837837837838,0.0580555555555556
0.0182837837837838,0.0633333333333333
0.0182837837837838,0.0686111111111111
0.0182837837837838,0.0738888888888889
0.0182837837837838,0.0791666666666667
0.0182837837837838,0.0844444444444444
0.0182837837837838,0.0897222222222222
0.0182837837837838,0.095
0.0182837837837838,0.100277777777778
0.0182837837837838,0.105555555555556
0.0182837837837838,0.110833333333333
0.0182837837837838,0.116111111111111
0.0182837837837838,0.121388888888889
0.0182837837837838,0.126666666666667
0.0182837837837838,0.131944444444444
0.0182837837837838,0.137222222222222
0.0182837837837838,0.1425
0.0182837837837838,0.147777777777778
0.0182837837837838,0.153055555555556
0.0182837837837838,0.158333333333333
0.0182837837837838,0.163611111111111
0.0182837837837838,0.168888888888889
0.0182837837837838,0.174166666666667
0.0182837837837838,0.179444444444444
0.0182837837837838,0.184722222222222
0.0182837837837838,0.19
0.0243783783783784,0
0.0243783783783784,0.00527777777777778
0.0243783783783784,0.0105555555555556
0.0243783783783784,0.0158333333333333
0.0243783783783784,0.0211111111111111
0.0243783783783784,0.0263888888888889
0.0243783783783784,0.0316666666666667
0.0243783783783784,0.0369444444444444
0.0243783783783784,0.0422222222222222
0.0243783783783784,0.0475
0.0243783783783784,0.0527777777777778
0.0243783783783784,0.0580555555555556
0.0243783783783784,0.0633333333333333
0.0243783783783784,0.0686111111111111
0.0243783783783784,0.0738888888888889
0.0243783783783784,0.0791666666666667
0.0243783783783784,0.0844444444444444
0.0243783783783784,0.0897222222222222
0.0243783783783784,0.095
0.0243783783783784,0.100277777777778
0.0243783783783784,0.105555555555556
0.0243783783783784,0.110833333333333
0.0243783783783784,0.116111111111111
0.0243783783783784,0.121388888888889
0.0243783783783784,0.126666666666667
0.0243783783783784,0.131944444444444
0.0243783783783784,0.137222222222222
0.0243783783783784,0.1425
0.0243783783783784,0.147777777777778
0.0243783783783784,0.153055555555556
0.0243783783783784,0.158333333333333
0.0243783783783784,0.163611111111111
0.0243783783783784,0.168888888888889
0.0243783783783784,0.174166666666667
0.0243783783783784,0.179444444444444
0.0243783783783784,0.184722222222222
0.0243783783783784,0.19
0.030472972972973,0
0.030472972972973,0.00527777777777778
0.030472972972973,0.0105555555555556
0.030472972972973,0.0158333333333333
0.030472972972973,0.0211111111111111
0.030472972972973,0.0263888888888889
0.030472972972973,0.0316666666666667
0.030472972972973,0.0369444444444444
0.030472972972973,0.0422222222222222
0.030472972972973,0.0475
0.030472972972973,0.0527777777777778
0.030472972972973,0.0580555555555556
0.030472972972973,0.0633333333333333
0.030472972972973,0.0686111111111111
0.030472972972973,0.0738888888888889
0.030472972972973,0.0791666666666667
0.030472972972973,0.0844444444444444
0.030472972972973,0.0897222222222222
0.030472972972973,0.095
0.030472972972973,0.100277777777778
0.030472972972973,0.105555555555556
0.030472972972973,0.110833333333333
0.030472972972973,0.116111111111111
0.030472972972973,0.121388888888889
0.030472972972973,0.126666666666667
0.030472972972973,0.131944444444444
0.030472972972973,0.137222222222222
0.030472972972973,0.1425
0.030472972972973,0.147777777777778
0.030472972972973,0.153055555555556
0.030472972972973,0.158333333333333
0.030472972972973,0.163611111111111
0.030472972972973,0.168888888888889
0.030472972972973,0.174166666666667
0.030472972972973,0.179444444444444
0.030472972972973,0.184722222222222
0.030472972972973,0.19
0.0365675675675676,0
0.0365675675675676,0.00527777777777778
0.0365675675675676,0.0105555555555556
0.0365675675675676,0.0158333333333333
0.0365675675675676,0.0211111111111111
0.0365675675675676,0.0263888888888889
0.0365675675675676,0.0316666666666667
0.0365675675675676,0.0369444444444444
0.0365675675675676,0.0422222222222222
0.0365675675675676,0.0475
0.0365675675675676,0.0527777777777778
0.0365675675675676,0.0580555555555556
0.0365675675675676,0.0633333333333333
0.0365675675675676,0.0686111111111111
0.0365675675675676,0.0738888888888889
0.0365675675675676,0.0791666666666667
0.0365675675675676,0.0844444444444444
0.0365675675675676,0.0897222222222222
0.0365675675675676,0.095
0.0365675675675676,0.100277777777778
0.0365675675675676,0.105555555555556
0.0365675675675676,0.110833333333333
0.0365675675675676,0.116111111111111
0.0365675675675676,0.121388888888889
0.0365675675675676,0.126666666666667
0.0365675675675676,0.131944444444444
0.0365675675675676,0.137222222222222
0.0365675675675676,0.1425
0.0365675675675676,0.147777777777778
0.0365675675675676,0.153055555555556
0.0365675675675676,0.158333333333333
0.0365675675675676,0.163611111111111
0.0365675675675676,0.168888888888889
0.0365675675675676,0.174166666666667
0.0365675675675676,0.179444444444444
0.0365675675675676,0.184722222222222
0.0365675675675676,0.19
0.0426621621621622,0
0.0426621621621622,0.00527777777777778
0.0426621621621622,0.0105555555555556
0.0426621621621622,0.0158333333333333
0.0426621621621622,0.0211111111111111
0.0426621621621622,0.0263888888888889
0.0426621621621622,0.0316666666666667
0.0426621621621622,0.0369444444444444
0.0426621621621622,0.0422222222222222
0.0426621621621622,0.0475
0.0426621621621622,0.0527777777777778
0.0426621621621622,0.0580555555555556
0.0426621621621622,0.0633333333333333
0.0426621621621622,0.0686111111111111
0.0426621621621622,0.0738888888888889
0.0426621621621622,0.0791666666666667
0.0426621621621622,0.0844444444444444
0.0426621621621622,0.0897222222222222
0.0426621621621622,0.095
0.0426621621621622,0.100277777777778
0.0426621621621622,0.105555555555556
0.0426621621621622,0.110833333333333
0.0426621621621622,0.116111111111111
0.0426621621621622,0.121388888888889
0.0426621621621622,0.126666666666667
0.0426621621621622,0.131944444444444
0.0426621621621622,0.137222222222222
0.0426621621621622,0.1425
0.0426621621621622,0.147777777777778
0.0426621621621622,0.153055555555556
0.0426621621621622,0.158333333333333
0.0426621621621622,0.163611111111111
0.0426621621621622,0.168888888888889
0.0426621621621622,0.174166666666667
0.0426621621621622,0.179444444444444
0.0426621621621622,0.184722222222222
0.0426621621621622,0.19
0.0487567567567568,0
0.0487567567567568,0.00527777777777778
0.0487567567567568,0.0105555555555556
0.0487567567567568,0.0158333333333333
0.0487567567567568,0.0211111111111111
0.0487567567567568,0.0263888888888889
0.0487567567567568,0.0316666666666667
0.0487567567567568,0.0369444444444444
0.0487567567567568,0.0422222222222222
0.0487567567567568,0.0475
0.0487567567567568,0.0527777777777778
0.0487567567567568,0.0580555555555556
0.0487567567567568,0.0633333333333333
0.0487567567567568,0.0686111111111111
0.0487567567567568,0.0738888888888889
0.0487567567567568,0.0791666666666667
0.0487567567567568,0.0844444444444444
0.0487567567567568,0.0897222222222222
0.0487567567567568,0.095
0.0487567567567568,0.100277777777778
0.0487567567567568,0.105555555555556
0.0487567567567568,0.110833333333333
0.0487567567567568,0.116111111111111
0.0487567567567568,0.121388888888889
0.0487567567567568,0.126666666666667
0.0487567567567568,0.131944444444444
0.0487567567567568,0.137222222222222
0.0487567567567568,0.1425
0.0487567567567568,0.147777777777778
0.0487567567567568,0.153055555555556
0.0487567567567568,0.158333333333333
0.0487567567567568,0.163611111111111
0.0487567567567568,0.168888888888889
0.0487567567567568,0.174166666666667
0.0487567567567568,0.179444444444444
0.0487567567567568,0.184722222222222
0.0487567567567568,0.19
0.0548513513513514,0
0.0548513513513514,0.00527777777777778
0.0548513513513514,0.0105555555555556
0.0548513513513514,0.0158333333333333
0.0548513513513514,0.0211111111111111
0.0548513513513514,0.0263888888888889
0.0548513513513514,0.0316666666666667
0.0548513513513514,0.0369444444444444
0.0548513513513514,0.0422222222222222
0.0548513513513514,0.0475
0.0548513513513514,0.0527777777777778
0.0548513513513514,0.0580555555555556
0.0548513513513514,0.0633333333333333
0.0548513513513514,0.0686111111111111
0.0548513513513514,0.0738888888888889
0.0548513513513514,0.0791666666666667
0.0548513513513514,0.0844444444444444
0.0548513513513514,0.0897222222222222
0.0548513513513514,0.095
0.0548513513513514,0.100277777777778
0.0548513513513514,0.105555555555556
0.0548513513513514,0.110833333333333
0.0548513513513514,0.116111111111111
0.0548513513513514,0.121388888888889
0.0548513513513514,0.126666666666667
0.0548513513513514,0.131944444444444
0.0548513513513514,0.137222222222222
0.0548513513513514,0.1425
0.0548513513513514,0.147777777777778
0.0548513513513514,0.153055555555556
0.0548513513513514,0.158333333333333
0.0548513513513514,0.163611111111111
0.0548513513513514,0.168888888888889
0.0548513513513514,0.174166666666667
0.0548513513513514,0.179444444444444
0.0548513513513514,0.184722222222222
0.0548513513513514,0.19
0.0609459459459459,0
0.0609459459459459,0.00527777777777778
0.0609459459459459,0.0105555555555556
0.0609459459459459,0.0158333333333333
0.0609459459459459,0.0211111111111111
0.0609459459459459,0.0263888888888889
0.0609459459459459,0.0316666666666667
0.0609459459459459,0.0369444444444444
0.0609459459459459,0.0422222222222222
0.0609459459459459,0.0475
0.0609459459459459,0.0527777777777778
0.0609459459459459,0.0580555555555556
0.0609459459459459,0.0633333333333333
0.0609459459459459,0.0686111111111111
0.0609459459459459,0.0738888888888889
0.0609459459459459,0.0791666666666667
0.0609459459459459,0.0844444444444444
0.0609459459459459,0.0897222222222222
0.0609459459459459,0.095
0.0609459459459459,0.100277777777778
0.0609459459459459,0.105555555555556
0.0609459459459459,0.110833333333333
0.0609459459459459,0.116111111111111
0.0609459459459459,0.121388888888889
0.0609459459459459,0.126666666666667
0.0609459459459459,0.131944444444444
0.0609459459459459,0.137222222222222
0.0609459459459459,0.1425
0.0609459459459459,0.147777777777778
0.0609459459459459,0.153055555555556
0.0609459459459459,0.158333333333333
0.0609459459459459,0.163611111111111
0.0609459459459459,0.168888888888889
0.0609459459459459,0.174166666666667
0.0609459459459459,0.179444444444444
0.0609459459459459,0.184722222222222
0.0609459459459459,0.19
0.0670405405405405,0
0.0670405405405405,0.00527777777777778
0.0670405405405405,0.0105555555555556
0.0670405405405405,0.0158333333333333
0.0670405405405405,0.0211111111111111
0.0670405405405405,0.0263888888888889
0.0670405405405405,0.0316666666666667
0.0670405405405405,0.0369444444444444
0.0670405405405405,0.0422222222222222
0.0670405405405405,0.0475
0.0670405405405405,0.0527777777777778
0.0670405405405405,0.0580555555555556
0.0670405405405405,0.0633333333333333
0.0670405405405405,0.0686111111111111
0.0670405405405405,0.0738888888888889
0.0670405405405405,0.0791666666666667
0.0670405405405405,0.0844444444444444
0.0670405405405405,0.0897222222222222
0.0670405405405405,0.095
0.0670405405405405,0.100277777777778
0.0670405405405405,0.105555555555556
0.0670405405405405,0.110833333333333
0.0670405405405405,0.116111111111111
0.0670405405405405,0.121388888888889
0.0670405405405405,0.126666666666667
0.0670405405405405,0.131944444444444
0.0670405405405405,0.137222222222222
0.0670405405405405,0.1425
0.0670405405405405,0.147777777777778
0.0670405405405405,0.153055555555556
0.0670405405405405,0.158333333333333
0.0670405405405405,0.163611111111111
0.0670405405405405,0.168888888888889
0.0670405405405405,0.174166666666667
0.0670405405405405,0.179444444444444
0.0670405405405405,0.184722222222222
0.0670405405405405,0.19
0.0731351351351351,0
0.0731351351351351,0.00527777777777778
0.0731351351351351,0.0105555555555556
0.0731351351351351,0.0158333333333333
0.0731351351351351,0.0211111111111111
0.0731351351351351,0.0263888888888889
0.0731351351351351,0.0316666666666667
0.0731351351351351,0.0369444444444444
0.0731351351351351,0.0422222222222222
0.0731351351351351,0.0475
0.0731351351351351,0.0527777777777778
0.0731351351351351,0.0580555555555556
0.0731351351351351,0.0633333333333333
0.0731351351351351,0.0686111111111111
0.0731351351351351,0.0738888888888889
0.0731351351351351,0.0791666666666667
0.0731351351351351,0.0844444444444444
0.0731351351351351,0.0897222222222222
0.0731351351351351,0.095
0.0731351351351351,0.100277777777778
0.0731351351351351,0.105555555555556
0.0731351351351351,0.110833333333333
0.0731351351351351,0.116111111111111
0.0731351351351351,0.121388888888889
0.0731351351351351,0.126666666666667
0.0731351351351351,0.131944444444444
0.0731351351351351,0.137222222222222
0.0731351351351351,0.1425
0.0731351351351351,0.147777777777778
0.0731351351351351,0.153055555555556
0.0731351351351351,0.158333333333333
0.0731351351351351,0.163611111111111
0.0731351351351351,0.168888888888889
0.0731351351351351,0.174166666666667
0.0731351351351351,0.179444444444444
0.0731351351351351,0.184722222222222
0.0731351351351351,0.19
0.0792297297297297,0
0.0792297297297297,0.00527777777777778
0.0792297297297297,0.0105555555555556
0.0792297297297297,0.0158333333333333
0.0792297297297297,0.0211111111111111
0.0792297297297297,0.0263888888888889
0.0792297297297297,0.0316666666666667
0.0792297297297297,0.0369444444444444
0.0792297297297297,0.0422222222222222
0.0792297297297297,0.0475
0.0792297297297297,0.0527777777777778
0.0792297297297297,0.0580555555555556
0.0792297297297297,0.0633333333333333
0.0792297297297297,0.0686111111111111
0.0792297297297297,0.0738888888888889
0.0792297297297297,0.0791666666666667
0.0792297297297297,0.0844444444444444
0.0792297297297297,0.0897222222222222
0.0792297297297297,0.095
0.0792297297297297,0.100277777777778
0.0792297297297297,0.105555555555556
0.0792297297297297,0.110833333333333
0.0792297297297297,0.116111111111111
0.0792297297297297,0.121388888888889
0.0792297297297297,0.126666666666667
0.0792297297297297,0.131944444444444
0.0792297297297297,0.137222222222222
0.0792297297297297,0.1425
0.0792297297297297,0.147777777777778
0.0792297297297297,0.153055555555556
0.0792297297297297,0.158333333333333
0.0792297297297297,0.163611111111111
0.0792297297297297,0.168888888888889
0.0792297297297297,0.174166666666667
0.0792297297297297,0.179444444444444
0.0792297297297297,0.184722222222222
0.0792297297297297,0.19
0.0853243243243243,0
0.0853243243243243,0.00527777777777778
0.0853243243243243,0.0105555555555556
0.0853243243243243,0.0158333333333333
0.0853243243243243,0.0211111111111111
0.0853243243243243,0.0263888888888889
0.0853243243243243,0.0316666666666667
0.0853243243243243,0.0369444444444444
0.0853243243243243,0.0422222222222222
0.0853243243243243,0.0475
0.0853243243243243,0.0527777777777778
0.0853243243243243,0.0580555555555556
0.0853243243243243,0.0633333333333333
0.0853243243243243,0.0686111111111111
0.0853243243243243,0.0738888888888889
0.0853243243243243,0.0791666666666667
0.0853243243243243,0.0844444444444444
0.0853243243243243,0.0897222222222222
0.0853243243243243,0.095
0.0853243243243243,0.100277777777778
0.0853243243243243,0.105555555555556
0.0853243243243243,0.110833333333333
0.0853243243243243,0.116111111111111
0.0853243243243243,0.121388888888889
0.0853243243243243,0.126666666666667
0.0853243243243243,0.131944444444444
0.0853243243243243,0.137222222222222
0.0853243243243243,0.1425
0.0853243243243243,0.147777777777778
0.0853243243243243,0.153055555555556
0.0853243243243243,0.158333333333333
0.0853243243243243,0.163611111111111
0.0853243243243243,0.168888888888889
0.0853243243243243,0.174166666666667
0.0853243243243243,0.179444444444444
0.0853243243243243,0.184722222222222
0.0853243243243243,0.19
0.0914189189189189,0
0.0914189189189189,0.00527777777777778
0.0914189189189189,0.0105555555555556
0.0914189189189189,0.0158333333333333
0.0914189189189189,0.0211111111111111
0.0914189189189189,0.0263888888888889
0.0914189189189189,0.0316666666666667
0.0914189189189189,0.0369444444444444
0.0914189189189189,0.0422222222222222
0.0914189189189189,0.0475
0.0914189189189189,0.0527777777777778
0.0914189189189189,0.0580555555555556
0.0914189189189189,0.0633333333333333
0.0914189189189189,0.0686111111111111
0.0914189189189189,0.0738888888888889
0.0914189189189189,0.0791666666666667
0.0914189189189189,0.0844444444444444
0.0914189189189189,0.0897222222222222
0.0914189189189189,0.095
0.0914189189189189,0.100277777777778
0.0914189189189189,0.105555555555556
0.0914189189189189,0.110833333333333
0.0914189189189189,0.116111111111111
0.0914189189189189,0.121388888888889
0.0914189189189189,0.126666666666667
0.0914189189189189,0.131944444444444
0.0914189189189189,0.137222222222222
0.0914189189189189,0.1425
0.0914189189189189,0.147777777777778
0.0914189189189189,0.153055555555556
0.0914189189189189,0.158333333333333
0.0914189189189189,0.163611111111111
0.0914189189189189,0.168888888888889
0.0914189189189189,0.174166666666667
0.0914189189189189,0.179444444444444
0.0914189189189189,0.184722222222222
0.0914189189189189,0.19
0.0975135135135135,0
0.0975135135135135,0.00527777777777778
0.0975135135135135,0.0105555555555556
0.0975135135135135,0.0158333333333333
0.0975135135135135,0.0211111111111111
0.0975135135135135,0.0263888888888889
0.0975135135135135,0.0316666666666667
0.0975135135135135,0.0369444444444444
0.0975135135135135,0.0422222222222222
0.0975135135135135,0.0475
0.0975135135135135,0.0527777777777778
0.0975135135135135,0.0580555555555556
0.0975135135135135,0.0633333333333333
0.0975135135135135,0.0686111111111111
0.0975135135135135,0.0738888888888889
0.0975135135135135,0.0791666666666667
0.0975135135135135,0.0844444444444444
0.0975135135135135,0.0897222222222222
0.0975135135135135,0.095
0.0975135135135135,0.100277777777778
0.0975135135135135,0.105555555555556
0.0975135135135135,0.110833333333333
0.0975135135135135,0.116111111111111
0.0975135135135135,0.121388888888889
0.0975135135135135,0.126666666666667
0.0975135135135135,0.131944444444444
0.0975135135135135,0.137222222222222
0.0975135135135135,0.1425
0.0975135135135135,0.147777777777778
0.0975135135135135,0.153055555555556
0.0975135135135135,0.158333333333333
0.0975135135135135,0.163611111111111
0.0975135135135135,0.168888888888889
0.0975135135135135,0.174166666666667
0.0975135135135135,0.179444444444444
0.0975135135135135,0.184722222222222
0.0975135135135135,0.19
0.103608108108108,0
0.103608108108108,0.00527777777777778
0.103608108108108,0.0105555555555556
0.103608108108108,0.0158333333333333
0.103608108108108,0.0211111111111111
0.103608108108108,0.0263888888888889
0.103608108108108,0.0316666666666667
0.103608108108108,0.0369444444444444
0.103608108108108,0.0422222222222222
0.103608108108108,0.0475
0.103608108108108,0.0527777777777778
0.103608108108108,0.0580555555555556
0.103608108108108,0.0633333333333333
0.103608108108108,0.0686111111111111
0.103608108108108,0.0738888888888889
0.103608108108108,0.0791666666666667
0.103608108108108,0.0844444444444444
0.103608108108108,0.0897222222222222
0.103608108108108,0.095
0.103608108108108,0.100277777777778
0.103608108108108,0.105555555555556
0.103608108108108,0.110833333333333
0.103608108108108,0.116111111111111
0.103608108108108,0.121388888888889
0.103608108108108,0.126666666666667
0.103608108108108,0.131944444444444
0.103608108108108,0.137222222222222
0.103608108108108,0.1425
0.103608108108108,0.147777777777778
0.103608108108108,0.153055555555556
0.103608108108108,0.158333333333333
0.103608108108108,0.163611111111111
0.103608108108108,0.168888888888889
0.103608108108108,0.174166666666667
0.103608108108108,0.179444444444444
0.103608108108108,0.184722222222222
0.103608108108108,0.19
0.109702702702703,0
0.109702702702703,0.00527777777777778
0.109702702702703,0.0105555555555556
0.109702702702703,0.0158333333333333
0.109702702702703,0.0211111111111111
0.109702702702703,0.0263888888888889
0.109702702702703,0.0316666666666667
0.109702702702703,0.0369444444444444
0.109702702702703,0.0422222222222222
0.109702702702703,0.0475
0.109702702702703,0.0527777777777778
0.109702702702703,0.0580555555555556
0.109702702702703,0.0633333333333333
0.109702702702703,0.0686111111111111
0.109702702702703,0.0738888888888889
0.109702702702703,0.0791666666666667
0.109702702702703,0.0844444444444444
0.109702702702703,0.0897222222222222
0.109702702702703,0.095
0.109702702702703,0.100277777777778
0.109702702702703,0.105555555555556
0.109702702702703,0.110833333333333
0.109702702702703,0.116111111111111
0.109702702702703,0.121388888888889
0.109702702702703,0.126666666666667
0.109702702702703,0.131944444444444
0.109702702702703,0.137222222222222
0.109702702702703,0.1425
0.109702702702703,0.147777777777778
0.109702702702703,0.153055555555556
0.109702702702703,0.158333333333333
0.109702702702703,0.163611111111111
0.109702702702703,0.168888888888889
0.109702702702703,0.174166666666667
0.109702702702703,0.179444444444444
0.109702702702703,0.184722222222222
0.109702702702703,0.19
0.115797297297297,0
0.115797297297297,0.00527777777777778
0.115797297297297,0.0105555555555556
0.115797297297297,0.0158333333333333
0.115797297297297,0.0211111111111111
0.115797297297297,0.0263888888888889
0.115797297297297,0.0316666666666667
0.115797297297297,0.0369444444444444
0.115797297297297,0.0422222222222222
0.115797297297297,0.0475
0.115797297297297,0.0527777777777778
0.115797297297297,0.0580555555555556
0.115797297297297,0.0633333333333333
0.115797297297297,0.0686111111111111
0.115797297297297,0.0738888888888889
0.115797297297297,0.0791666666666667
0.115797297297297,0.0844444444444444
0.115797297297297,0.0897222222222222
0.115797297297297,0.095
0.115797297297297,0.100277777777778
0.115797297297297,0.105555555555556
0.115797297297297,0.110833333333333
0.115797297297297,0.116111111111111
0.115797297297297,0.121388888888889
0.115797297297297,0.126666666666667
0.115797297297297,0.131944444444444
0.115797297297297,0.137222222222222
0.115797297297297,0.1425
0.115797297297297,0.147777777777778
0.115797297297297,0.153055555555556
0.115797297297297,0.158333333333333
0.115797297297297,0.163611111111111
0.115797297297297,0.168888888888889
0.115797297297297,0.174166666666667
0.115797297297297,0.179444444444444
0.115797297297297,0.184722222222222
0.115797297297297,0.19
0.121891891891892,0
0.121891891891892,0.00527777777777778
0.121891891891892,0.0105555555555556
0.121891891891892,0.0158333333333333
0.121891891891892,0.0211111111111111
0.121891891891892,0.0263888888888889
0.121891891891892,0.0316666666666667
0.121891891891892,0.0369444444444444
0.121891891891892,0.0422222222222222
0.121891891891892,0.0475
0.121891891891892,0.0527777777777778
0.121891891891892,0.0580555555555556
0.121891891891892,0.0633333333333333
0.121891891891892,0.0686111111111111
0.121891891891892,0.0738888888888889
0.121891891891892,0.0791666666666667
0.121891891891892,0.0844444444444444
0.121891891891892,0.0897222222222222
0.121891891891892,0.095
0.121891891891892,0.100277777777778
0.121891891891892,0.105555555555556
0.121891891891892,0.110833333333333
0.121891891891892,0.116111111111111
0.121891891891892,0.121388888888889
0.121891891891892,0.126666666666667
0.121891891891892,0.131944444444444
0.121891891891892,0.137222222222222
0.121891891891892,0.1425
0.121891891891892,0.147777777777778
0.121891891891892,0.153055555555556
0.121891891891892,0.158333333333333
0.121891891891892,0.163611111111111
0.121891891891892,0.168888888888889
0.121891891891892,0.174166666666667
0.121891891891892,0.179444444444444
0.121891891891892,0.184722222222222
0.121891891891892,0.19
0.127986486486487,0
0.127986486486487,0.00527777777777778
0.127986486486487,0.0105555555555556
0.127986486486487,0.0158333333333333
0.127986486486487,0.0211111111111111
0.127986486486487,0.0263888888888889
0.127986486486487,0.0316666666666667
0.127986486486487,0.0369444444444444
0.127986486486487,0.0422222222222222
0.127986486486487,0.0475
0.127986486486487,0.0527777777777778
0.127986486486487,0.0580555555555556
0.127986486486487,0.0633333333333333
0.127986486486487,0.0686111111111111
0.127986486486487,0.0738888888888889
0.127986486486487,0.0791666666666667
0.127986486486487,0.0844444444444444
0.127986486486487,0.0897222222222222
0.127986486486487,0.095
0.127986486486487,0.100277777777778
0.127986486486487,0.105555555555556
0.127986486486487,0.110833333333333
0.127986486486487,0.116111111111111
0.127986486486487,0.121388888888889
0.127986486486487,0.126666666666667
0.127986486486487,0.131944444444444
0.127986486486487,0.137222222222222
0.127986486486487,0.1425
0.127986486486487,0.147777777777778
0.127986486486487,0.153055555555556
0.127986486486487,0.158333333333333
0.127986486486487,0.163611111111111
0.127986486486487,0.168888888888889
0.127986486486487,0.174166666666667
0.127986486486487,0.179444444444444
0.127986486486487,0.184722222222222
0.127986486486487,0.19
0.134081081081081,0
0.134081081081081,0.00527777777777778
0.134081081081081,0.0105555555555556
0.134081081081081,0.0158333333333333
0.134081081081081,0.0211111111111111
0.134081081081081,0.0263888888888889
0.134081081081081,0.0316666666666667
0.134081081081081,0.0369444444444444
0.134081081081081,0.0422222222222222
0.134081081081081,0.0475
0.134081081081081,0.0527777777777778
0.134081081081081,0.0580555555555556
0.134081081081081,0.0633333333333333
0.134081081081081,0.0686111111111111
0.134081081081081,0.0738888888888889
0.134081081081081,0.0791666666666667
0.134081081081081,0.0844444444444444
0.134081081081081,0.0897222222222222
0.134081081081081,0.095
0.134081081081081,0.100277777777778
0.134081081081081,0.105555555555556
0.134081081081081,0.110833333333333
0.134081081081081,0.116111111111111
0.134081081081081,0.121388888888889
0.134081081081081,0.126666666666667
0.134081081081081,0.131944444444444
0.134081081081081,0.137222222222222
0.134081081081081,0.1425
0.134081081081081,0.147777777777778
0.134081081081081,0.153055555555556
0.134081081081081,0.158333333333333
0.134081081081081,0.163611111111111
0.134081081081081,0.168888888888889
0.134081081081081,0.174166666666667
0.134081081081081,0.179444444444444
0.134081081081081,0.184722222222222
0.134081081081081,0.19
0.140175675675676,0
0.140175675675676,0.00527777777777778
0.140175675675676,0.0105555555555556
0.140175675675676,0.0158333333333333
0.140175675675676,0.0211111111111111
0.140175675675676,0.0263888888888889
0.140175675675676,0.0316666666666667
0.140175675675676,0.0369444444444444
