f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f22,f22 peak N,f13,f13 peak N,f30,f30 peak N,f23,f23 peak N,f31,f31 peak N,f04,f04 peak N,f14,f14 peak N,f32,f32 peak N,f24,f24 peak N,f33,f33 peak N,f05,f05 peak N,f15,f15 peak N,f40,f40 peak N,f41,f41 peak N,f34,f34 peak N,f25,f25 peak N
4.15049111616372e-06,1,1.57111444478326e-05,2,4.27214834698454e-06,3,9.17642428047791e-06,4,2.00799040067326e-05,5,1.3329255008358e-06,6,1.15058962281505e-05,7,1.45329141520753e-06,8,9.81968929220895e-06,9,8.29860801769446e-06,10,1.66928380843608e-05,11,1.2468709617918e-06,12,1.58317846535941e-06,13,8.41243419146742e-06,14,4.21437388461117e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.4741916678195e-05,1,7.33442828705121e-05,2,1.11374549788426e-05,4,1.05363168115036e-05,3,6.55516525938917e-05,5,5.69619405293573e-06,6,3.44544819083653e-05,7,8.43271629569842e-06,8,2.97920171591396e-05,9,8.66080732259814e-06,11,4.38988887960629e-05,10,6.46886827011926e-07,13,6.5862502199497e-07,14,2.51318194079966e-05,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.96892774971514e-06,15,NaN,NaN,NaN,NaN,NaN,NaN
7.83217833570179e-06,1,2.92978989294163e-05,2,5.09026484946543e-06,3,1.65704229400215e-05,4,3.61423139316836e-05,5,5.49192518526635e-06,7,1.94722393901042e-05,6,1.561750232366e-06,8,1.43422275921609e-05,10,4.54610586181702e-06,9,2.37406709653506e-05,11,1.43502171386768e-06,12,6.87984321618079e-06,13,6.60846578654093e-06,14,4.89328194254003e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.85277049772974e-06,1,2.41726577731504e-05,2,4.36508428065155e-06,3,1.61964671491167e-05,4,3.14119617801055e-05,5,4.40423611763774e-06,6,1.75393117406142e-05,7,1.11869729684744e-06,8,1.22698209534636e-05,10,4.15197683205511e-06,9,2.09531870988367e-05,11,1.41585194318222e-06,12,1.42426536121143e-06,13,1.15081621875272e-05,14,3.28856676633939e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.46469579004313e-06,1,3.84349082232441e-05,2,7.16483750622308e-06,4,1.7282476351738e-05,3,4.54274945663846e-05,5,1.56317698485361e-06,6,2.4123810016501e-05,7,3.50232991246773e-06,8,2.04620005487372e-05,9,6.64078001138451e-06,11,3.22166400879711e-05,10,1.37701857765977e-06,12,2.77378770756864e-06,13,1.53344720788368e-05,14,4.53733108837009e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00340213870233e-06,1,2.01840241943661e-05,2,4.26333869164808e-06,4,1.26935149378962e-05,3,2.60700601424088e-05,5,1.64549178878938e-06,6,1.36126553494659e-05,8,1.80695063105394e-06,7,1.14080662228227e-05,9,4.22360927293114e-06,12,1.82723234167017e-05,11,2.59494292158953e-06,10,1.86367189878504e-06,13,1.00929233695513e-05,14,NaN,NaN,NaN,NaN,1.80324596407046e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.62193666950156e-06,1,1.35988739340642e-05,2,3.37955256243275e-06,4,7.55843815622964e-06,3,1.72447069110251e-05,5,1.49211183475861e-06,6,1.03514862899059e-05,7,1.41570342547545e-06,8,9.02378603540714e-06,9,4.00190370691267e-06,11,1.51473636546836e-05,10,1.45342032830847e-06,12,1.6383220531118e-06,13,8.3824157346643e-06,14,5.13450320637473e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.55877856628663e-06,1,9.58373554883617e-06,2,1.76464036623851e-06,3,5.40186634635628e-06,4,1.32097598891775e-05,5,6.56243037563855e-07,6,7.46667485030042e-06,8,2.29073170149159e-06,7,7.07974377900889e-06,11,2.34308225958359e-06,9,1.22019259761962e-05,12,1.38404372930086e-06,10,4.99215971495141e-06,13,7.5283435995867e-06,14,3.42884302608931e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.33988280896736e-05,1,3.31938531103074e-05,3,9.4088865551253e-06,5,4.25017609282622e-05,2,6.28848299236887e-05,4,5.33184594439954e-06,9,3.55463920823704e-05,6,1.13755979333616e-06,10,3.30485688881988e-05,7,7.49049719632288e-06,12,5.9274766758493e-05,8,NaN,NaN,NaN,NaN,3.16172258681467e-05,11,NaN,NaN,7.8661700271957e-06,15,NaN,NaN,NaN,NaN,2.1074589805855e-06,13,3.50653672122144e-06,14,NaN,NaN,NaN,NaN
3.67195488764901e-06,1,1.22499354866188e-05,2,4.16270654230167e-06,4,9.0016083547197e-06,3,1.73158384478429e-05,5,1.8268151451058e-06,6,1.1004403398508e-05,8,3.97128775532584e-06,7,1.00260610649966e-05,9,5.17248853880699e-06,12,1.75197848200588e-05,11,5.52887588717715e-06,10,1.09426435826701e-06,13,1.12929386683776e-05,14,5.62823618415396e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.07107327086378e-06,1,2.64054702413103e-05,2,1.02845977682278e-05,4,3.46352649497941e-06,3,2.28570126575751e-05,5,2.18086776087023e-06,6,2.64259044923258e-05,7,6.21961349555972e-06,9,2.67511157815104e-05,8,5.18454003275663e-06,11,1.99592346900029e-05,10,1.01151385361388e-06,13,3.82038228639784e-07,14,1.54312198405984e-05,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.20675759932238e-06,15,NaN,NaN,NaN,NaN,NaN,NaN
5.06214292861709e-06,1,1.93876114338726e-05,2,1.23997955864336e-05,3,1.35109663371761e-05,4,2.62942661382114e-05,5,1.04572632190205e-06,6,1.51697389183625e-05,8,1.9451536969777e-06,7,1.4005395378948e-05,10,8.69253089260224e-06,11,2.3708681572722e-05,12,4.85911415518006e-07,9,4.3847679331504e-06,13,1.47579051858759e-05,14,NaN,NaN,NaN,NaN,3.27946513954674e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.18827988249762e-06,1,1.11958657090557e-05,2,2.03112870918712e-06,3,7.50518046470708e-06,4,4.20843636101656e-06,6,1.21719021151979e-05,5,8.79465757385582e-06,8,1.27971548823672e-06,7,7.37464066547712e-06,12,2.48791865798594e-06,9,1.22702132020972e-05,13,3.76112654745229e-07,10,1.3487999451039e-07,11,7.35360600628161e-06,15,1.78044845509252e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.50097253912406e-06,1,9.7040866631848e-06,2,1.74515143157187e-06,3,4.87080163953583e-06,4,1.21953093410949e-05,5,5.39311058687187e-07,6,6.35433401354823e-06,8,3.13612050837389e-06,7,4.69914608118461e-06,11,1.88987658818013e-06,10,8.64928347351891e-06,12,1.15716752922661e-06,9,2.20318329802658e-06,13,4.90586574009397e-06,14,3.42994481302375e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.39236962884119e-06,1,1.20561519689843e-05,2,2.24548064858057e-06,3,7.88408394964159e-06,4,1.69379938102633e-05,5,1.09821109714323e-06,6,9.39117601713719e-06,8,1.61911039885531e-06,7,4.33851215733856e-06,12,2.68477116236523e-06,9,1.24957412278413e-05,13,2.32449400993839e-06,10,3.67117880924713e-06,11,7.58114551233128e-06,14,5.28401066115631e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.99183293154693e-06,1,8.74522767165588e-06,2,1.75119552400691e-06,3,5.86468198359646e-06,4,5.76939700286359e-06,6,7.73175782874151e-06,5,7.24643654808746e-06,8,1.06437321282811e-06,7,5.3869136047796e-06,12,1.7062532713928e-06,10,1.04914717190235e-05,13,3.31951485636724e-07,9,1.71055731869416e-06,11,6.57724345631481e-06,14,NaN,NaN,NaN,NaN,1.68691157174978e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.29476737798643e-06,1,1.42445106188236e-05,2,5.64643401819238e-06,4,5.57625165173581e-06,3,1.59875733092207e-05,5,1.16445811156245e-06,7,9.33715314241022e-06,6,1.38421006934293e-06,8,8.7394057659134e-06,9,2.91125148442312e-06,11,1.3950698797359e-05,10,2.31415485092796e-07,13,3.75956609715344e-07,14,7.97884356456738e-06,12,NaN,NaN,2.13445330481551e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.28617337367794e-05,1,4.58594011843361e-05,2,7.52079032347911e-06,4,2.19778143143203e-05,3,4.68861382497358e-05,5,7.93084808823383e-06,6,1.99199088442496e-05,7,1.89451695418003e-06,8,1.42819072388434e-05,9,3.8899524233381e-06,11,2.21385477413231e-05,10,1.03794856382074e-06,13,3.9383883284613e-07,14,1.09010482978524e-05,12,NaN,NaN,2.81717365594337e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.83429198818552e-06,1,8.06846740069108e-06,2,2.73384060642572e-06,4,5.62972714901724e-06,3,1.14832564373026e-05,5,1.74749546181839e-06,6,6.42524764179896e-06,8,1.05944666824455e-06,7,5.49739097463908e-06,9,2.57871167362178e-06,12,9.12668837536818e-06,11,5.12806383065188e-06,10,1.58893198030801e-06,13,5.40617929442645e-06,14,NaN,NaN,NaN,NaN,1.06234660741583e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.56824687983359e-06,1,1.41141407055708e-05,2,2.98687218288154e-06,4,6.24769941470996e-06,3,1.6310691667488e-05,5,1.28247224884508e-06,6,9.23583859571677e-06,7,1.23277889591582e-06,8,8.15847244104191e-06,9,2.62915989210113e-06,11,1.30805554211889e-05,10,1.32959591922668e-06,12,7.94217121284575e-07,14,7.03177378846211e-06,13,1.83417791829592e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.11798416000877e-06,1,1.49912891262051e-05,2,3.18958272063134e-06,4,6.96035335074551e-06,3,1.80470665188435e-05,5,8.1470965832425e-07,6,9.63724074382619e-06,8,2.26674625868414e-06,7,8.7318014313497e-06,9,2.95586182074592e-06,12,1.37212843073952e-05,10,9.5404086089531e-07,11,1.05417630864933e-06,13,7.5493721649536e-06,14,NaN,NaN,NaN,NaN,1.29180730378303e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.74163017895004e-06,1,9.51361556110582e-06,2,2.90224432089219e-06,4,6.10063875757625e-06,3,1.26224863307758e-05,5,2.18625589010171e-06,6,7.97475374900455e-06,7,7.2732503899761e-07,8,7.47201947977788e-06,9,2.64220126247152e-06,11,1.28780762184475e-05,10,1.72025402796356e-06,13,4.03918634408441e-07,14,8.23619634988896e-06,12,NaN,NaN,2.94732332556898e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.49582222362786e-05,1,5.0791088465631e-05,2,8.53250911632623e-06,3,2.94735810430439e-05,4,5.3939813209369e-05,5,3.89051059216513e-06,6,2.55213117901729e-05,7,2.7596794514347e-06,8,1.34376601084965e-05,11,5.30372972941565e-06,9,2.22406599141677e-05,12,3.39018855697018e-06,10,2.88590228515468e-06,13,1.22046826082662e-05,14,3.83034899583896e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.42591401993129e-06,1,8.32427637473022e-06,2,1.86152391835299e-06,3,5.593756009749e-06,4,1.21872107882579e-05,5,9.07106747708435e-07,6,7.41893661174835e-06,8,1.34590984205906e-06,7,7.01862208854791e-06,10,3.58403360418614e-06,11,1.22444451142888e-05,12,4.58289888230326e-07,9,2.47477583689664e-06,13,8.14860907955255e-06,14,4.21147961492865e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.2183133488208e-06,1,1.51726815418502e-05,2,2.65327704930754e-06,3,7.89957967384099e-06,4,8.57643412181381e-06,6,9.86521132343227e-06,5,8.89252005379271e-06,8,1.2536717052824e-06,7,6.57283142589136e-06,12,2.62880286867017e-06,11,1.06262902451503e-05,13,8.01449616926883e-07,9,7.87239543559939e-07,10,NaN,NaN,5.60153059069953e-06,15,NaN,NaN,2.12074806213773e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.82452564443318e-06,1,1.05806558339939e-05,2,2.95292644758468e-06,4,6.16669906185752e-06,3,1.37482971846514e-05,5,1.6430968224577e-06,7,8.91172918322898e-06,6,8.41060621002303e-07,8,8.56261166226517e-06,9,2.92312234621128e-06,11,1.4977076110503e-05,10,3.3465556063416e-07,13,2.5878395865884e-07,14,9.96516486941362e-06,12,NaN,NaN,3.64394496305824e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.34451524374958e-05,1,4.58815710303696e-05,2,7.26995110115098e-06,3,2.27072602924464e-05,4,4.80367009407592e-05,5,2.89347343951443e-06,7,2.26217418382948e-05,6,1.44174233412555e-06,8,9.60068869776702e-06,12,4.51949231269657e-06,9,1.66981154476365e-05,13,1.33462756023232e-07,10,9.47757803773017e-07,11,8.79215689582441e-06,15,2.36547349204251e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.35155486013979e-06,1,2.26556982901881e-05,2,3.94530743926202e-06,3,1.4280281823333e-05,4,2.82769827850345e-05,5,4.24931514670513e-06,7,1.5618560088272e-05,6,1.04483441677989e-06,8,1.01013444066942e-05,10,4.09827420095079e-06,9,1.70843435791849e-05,12,1.01890403853549e-05,11,5.94303282945061e-06,13,1.00338226469069e-05,14,5.67218810153717e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.82620706077187e-06,1,2.84179365679706e-05,2,7.84125701238602e-06,4,1.2049850212307e-05,3,3.26998670737803e-05,5,2.30117542514611e-06,7,1.81995628247488e-05,6,2.09885692226396e-06,8,1.52222842822628e-05,9,4.47089748370873e-06,11,2.45934797945226e-05,10,2.5557617251466e-07,13,3.99368424609105e-07,14,1.35983070092445e-05,12,NaN,NaN,3.41776811979496e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2511324565665e-06,1,1.14720456660097e-05,2,2.0833084114059e-06,3,4.11296252069141e-06,5,1.0051346728027e-05,6,3.5670546370327e-06,4,9.52752148613472e-06,8,1.42086668935839e-06,7,8.77121961842123e-06,12,3.08241050375308e-06,10,1.4095423656155e-05,14,5.40430150917822e-07,9,2.26771560075245e-07,11,NaN,NaN,6.73961197751857e-06,13,NaN,NaN,2.63919663454984e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.28252866393172e-06,1,1.51312817435921e-05,2,2.87226370923936e-06,3,1.10408350507015e-05,4,2.32349595942971e-05,5,3.47451582544493e-06,6,1.34617743299524e-05,8,1.30827239284037e-06,7,1.13526028123741e-05,12,4.50456390259811e-06,10,2.00013592047889e-05,13,6.63843679525362e-07,9,1.82174690475274e-07,11,1.30048706251642e-05,14,3.28832054453437e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6880543141185e-05,1,7.05934257406877e-05,2,1.24280985780929e-05,4,2.34379828038214e-05,3,7.22752074854871e-05,5,5.36411071836854e-06,6,5.41408666889169e-05,8,7.59138852189384e-06,9,5.18150204781656e-05,7,9.71361235532518e-06,12,5.26264711264982e-05,10,3.6737507083802e-06,11,9.59130905375596e-07,14,2.84235486472025e-05,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88074732765777e-06,15,NaN,NaN,NaN,NaN,NaN,NaN
1.10612190685044e-05,1,4.14885579226018e-05,2,7.3135927539532e-06,3,2.6081278392667e-05,5,3.63314928089891e-05,6,2.02063341415453e-05,4,2.94142701926246e-05,8,3.02198287701568e-06,7,2.2309990146569e-05,12,8.62234628790603e-06,10,3.47110896787022e-05,13,1.43069229769864e-06,9,9.68111732675998e-07,11,NaN,NaN,5.25990747048293e-06,14,NaN,NaN,6.54729193343746e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.31167629301268e-06,1,1.15891100299721e-05,2,2.37428966867343e-06,3,7.98865763537771e-06,4,1.61680035872469e-05,5,1.59632155374829e-06,7,9.79408050206596e-06,6,5.86293542200401e-07,8,9.06167901012898e-06,10,2.44191191135973e-06,9,1.55688122667818e-05,11,5.42259801280588e-06,13,2.00296881136472e-06,14,7.7892797082469e-06,12,4.70723092472218e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.30604033125248e-06,1,1.04330646692455e-05,2,3.00300179044813e-06,4,7.04409779694546e-06,3,1.42648578416919e-05,5,1.47263337990148e-06,6,8.68803155342679e-06,8,4.08915013247719e-06,7,7.93523216982282e-06,9,3.30720178563211e-06,12,1.34452303061492e-05,10,4.35654372511124e-06,11,1.2867247337644e-06,13,8.39234448306936e-06,14,9.3234347549425e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.41746916574821e-06,1,6.29195907936441e-06,3,5.96978381089945e-06,5,1.48762061046877e-05,2,1.48794661870188e-05,4,5.39102949068553e-06,8,1.74205535893675e-05,6,3.15189851723408e-06,10,1.80102336883415e-05,7,5.39552111367812e-06,12,1.68117134701258e-05,9,NaN,NaN,1.25744245881954e-06,15,1.11192525384903e-05,11,NaN,NaN,NaN,NaN,7.49446143924425e-07,14,NaN,NaN,NaN,NaN,9.81621665159646e-07,13,NaN,NaN,NaN,NaN
4.84607644525449e-06,1,1.84613155539913e-05,2,3.1668955031019e-06,3,9.97329822792903e-06,4,2.28390961031318e-05,5,1.10052988277615e-06,6,1.18249097377989e-05,7,1.45979512705227e-06,8,8.58894185670754e-06,10,2.85225564012475e-06,9,1.37528539503494e-05,12,3.83177257493479e-06,11,1.68552974980102e-06,13,7.44584879259047e-06,14,3.30740887885129e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.35633731022549e-06,1,1.77045063030773e-05,2,1.4106092490046e-05,4,1.42848412609396e-05,3,5.73454734056712e-06,6,2.00482533131292e-05,5,1.4451855868708e-05,8,1.55361967493508e-06,7,1.2944422732152e-05,10,8.17166367452417e-06,13,2.2221701533089e-05,11,4.14937078121591e-07,9,8.87537836603144e-06,12,1.38190372205128e-05,14,NaN,NaN,NaN,NaN,3.35472741275157e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.99874525947591e-06,2,1.14258078785775e-05,1,3.8218310507032e-06,3,7.18091291731976e-06,4,1.00086194404491e-05,6,5.65574860022849e-06,5,6.90394819155741e-06,8,1.18085382458728e-06,7,4.76417275350581e-06,11,5.57279420906101e-06,12,1.22274471228157e-05,13,2.10145186948664e-06,9,3.04131327998846e-06,10,7.15736170599934e-06,15,NaN,NaN,NaN,NaN,2.56517685142762e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.93352088003005e-06,1,1.04463168145985e-05,2,1.90649894442108e-06,3,6.54778239201178e-06,4,1.35967977447808e-05,5,1.17826036866516e-06,6,7.57259273122981e-06,7,9.80085490828393e-07,8,5.62228398404717e-06,10,1.90487730921506e-06,9,9.39104355072828e-06,12,8.08312830905545e-06,11,1.07915014030318e-06,13,5.41281595136506e-06,14,3.20391153614731e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.51206663691773e-06,1,8.88127618184274e-06,2,2.02645509815173e-06,3,5.47296753871889e-06,4,1.16327197297147e-05,5,1.07164533494278e-06,7,6.90986677708934e-06,6,5.14899013742678e-07,8,6.13823879563275e-06,10,1.54247345789119e-06,9,1.03850498552432e-05,11,2.4736946476449e-07,13,3.35246525106434e-07,14,5.97601659065865e-06,12,NaN,NaN,1.48217827019162e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.16343163123879e-06,1,1.24723943271662e-05,2,7.67055994945313e-06,4,7.64451534540348e-06,3,1.52848075956988e-05,5,3.51245530442556e-06,7,8.84261975931534e-06,6,9.62349377216348e-07,8,8.02312301549187e-06,9,1.52365440462772e-05,10,1.55571229094231e-05,11,3.1666534570992e-06,12,1.34294493746668e-06,14,6.72342728338616e-06,13,7.24348312038499e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.49124139836353e-06,1,8.46741476011117e-06,2,1.56020736298267e-06,3,5.56322098031612e-06,4,1.64206288960765e-06,6,1.16525749747487e-05,5,6.50389966420829e-06,8,1.23126172362196e-06,7,4.80979893629553e-06,12,1.84997206057848e-06,9,8.22159894481077e-06,13,4.14765552189667e-07,10,1.3754520054489e-07,11,5.00381475131883e-06,15,1.83321981258766e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.80244215894691e-06,1,1.87670300994416e-05,3,4.94937583705325e-06,5,1.71815984001232e-05,2,2.88178665663461e-05,4,3.18695807462901e-06,7,1.65591377915255e-05,8,8.1996332582872e-07,10,1.69340763664804e-05,6,4.78394545833271e-06,13,2.89185662454599e-05,9,1.00992577013702e-08,15,NaN,NaN,1.62937761228502e-05,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9230105427983e-06,12,1.35715381795232e-06,14,NaN,NaN,NaN,NaN
1.17052834462977e-05,1,2.14064061868456e-05,2,3.97959991171852e-06,3,1.01990898440255e-05,4,1.43074933521676e-05,6,1.07725580342752e-05,5,1.02005537100569e-05,8,1.63918584199211e-06,7,7.60265056702674e-06,12,2.93397908078701e-06,11,1.29350394918867e-05,13,2.29208764830743e-06,9,1.2695932938118e-06,10,6.72614546344226e-06,15,NaN,NaN,NaN,NaN,2.8240526225002e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.53065262301126e-06,1,2.33360674255109e-05,2,5.38389419353419e-06,4,1.44504974357991e-05,3,2.99798319944032e-05,5,2.81473806360218e-06,7,1.69846850013956e-05,6,1.30981794336051e-06,8,1.40323837873822e-05,9,3.88673370994987e-06,11,2.36971145602228e-05,10,3.054193818683e-07,13,3.71015342025622e-07,14,1.36124257645127e-05,12,NaN,NaN,3.64763450066503e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.61130243547443e-06,1,1.10750906866262e-05,3,4.56645913762033e-06,5,1.82323434620099e-05,2,2.33391783628294e-05,4,1.75890035447259e-06,7,1.29448913694187e-05,8,5.82203518058845e-07,10,1.28180534991556e-05,6,3.73268492582196e-06,13,2.23669006314261e-05,9,8.16543775761335e-07,14,NaN,NaN,1.16008575063036e-05,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.97942359988211e-06,12,7.85014516430106e-07,15,NaN,NaN,NaN,NaN
4.71620770995667e-06,1,1.74580729653446e-05,2,8.37185903818375e-06,4,1.17579206243873e-05,3,2.33505629014805e-05,5,1.4544671526089e-06,6,1.36746244734486e-05,8,2.51886465060049e-06,7,1.14078329697349e-05,10,5.60649825531188e-06,11,1.91434608888842e-05,12,7.11242431109002e-07,9,2.93872124274867e-06,13,1.1721520709397e-05,14,1.0846529420452e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.90203320198657e-05,2,5.57120916621786e-05,1,1.30237655210598e-05,3,3.93549551907814e-05,4,5.37925430726594e-05,6,3.46107815014108e-05,5,4.15867372061447e-05,8,4.91006133758635e-06,7,2.43082827894119e-05,11,1.3725465342055e-05,12,5.32974583749162e-05,13,3.68715750812202e-06,9,9.52672877177317e-06,10,2.98040567131663e-05,15,NaN,NaN,NaN,NaN,8.75111613256184e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.80666995447013e-06,1,1.44673881891392e-05,2,2.53146809298887e-06,3,7.79827744160145e-06,4,1.82835415516569e-05,5,7.21341911462947e-07,6,8.96694836691949e-06,7,5.84269093647728e-06,8,7.2871043406905e-06,10,2.29544430017737e-06,9,1.15433756973842e-05,12,7.15759601100144e-06,11,2.04573494922863e-06,13,6.27079031192284e-06,14,3.20522882647139e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.24032126566158e-06,1,1.23707497584949e-05,2,2.56124684013494e-06,3,6.42823470155772e-06,4,1.58658096081187e-05,5,3.00381685941695e-06,6,9.53691601636255e-06,7,1.25424119629558e-06,8,9.92086714738073e-06,9,8.05129529794587e-06,10,1.66597214703043e-05,11,2.3450133366041e-06,12,3.53174302261984e-06,14,6.78552435850778e-06,13,9.66090067477094e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.35183215955496e-05,1,5.18293934151558e-05,2,8.98782457550093e-06,4,2.47298420712779e-05,3,5.64766562063174e-05,5,4.43977141118228e-06,6,2.8200895200822e-05,7,2.99687805302345e-06,8,2.20832715191358e-05,9,7.14331096606855e-06,11,3.46075060244639e-05,10,1.35142024252787e-06,12,3.49611870142499e-06,14,1.53392626621706e-05,13,9.25893694736654e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.33383293402726e-06,1,7.96949526023597e-06,2,1.64695405753125e-06,3,4.51925029913689e-06,4,1.07066120539764e-05,5,8.56144121488655e-07,6,5.92507174616053e-06,8,1.29723784713182e-06,7,5.28298849603725e-06,10,3.16652544956061e-06,11,8.75247311800266e-06,12,8.10508741931431e-07,9,2.56244262090848e-06,13,5.25884364370448e-06,14,4.5880510123764e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.8974426327269e-06,1,2.0231585847122e-05,2,3.57285464350488e-06,3,9.65527185961535e-06,4,2.51305019315273e-05,5,1.81094386409691e-06,7,1.50316702605957e-05,6,1.63574863278366e-06,8,1.45984352359789e-05,9,6.27598185706631e-06,10,2.40599594868563e-05,11,4.62601657523427e-07,13,1.10403921841955e-06,14,1.32460992432036e-05,12,NaN,NaN,4.18734302640213e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
