f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f22,f22 peak N,f13,f13 peak N,f30,f30 peak N,f23,f23 peak N,f31,f31 peak N,f04,f04 peak N,f14,f14 peak N,f32,f32 peak N,f24,f24 peak N,f33,f33 peak N,f05,f05 peak N,f15,f15 peak N,f40,f40 peak N,f41,f41 peak N,f34,f34 peak N,f25,f25 peak N
76.5454386570379,1,114.150975107684,2,192.23385597478,4,127.526172226637,3,194.788157073383,5,313.937599009232,6,345.894952822691,7,381.101806682027,9,346.663539107275,8,554.633616098952,11,412.274692642952,10,590.260824806476,13,654.561933608688,14,569.094550694915,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,686.372524570096,15,NaN,NaN,NaN,NaN,NaN,NaN
81.536184431594,1,101.315430591447,2,192.835713615738,3,193.580803224971,4,244.268964818377,5,277.162362127624,6,384.45942733373,8,360.277997570211,7,532.290934357165,10,571.987129594123,11,579.553682320486,12,508.559718992921,9,589.307875080942,13,709.144083690197,14,NaN,NaN,NaN,NaN,788.146291941105,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.9720292455618,1,94.577566710976,2,143.418580242697,3,238.954899468493,4,269.840074577597,6,249.672880433569,5,336.889243431852,8,302.94028309556,7,660.19306123705,12,480.816945801584,9,676.565191437065,13,497.524884464832,10,535.577957358976,11,742.045852590659,15,698.088183562087,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.6598974630328,1,114.929266868198,2,188.766482906471,3,207.829776098019,4,248.730012689252,5,309.459680282333,6,376.048216919792,8,371.355591824247,7,567.527230013865,11,562.677921919116,10,607.195057452317,12,561.463888498188,9,620.467433237054,13,720.803076563358,14,800.97611021208,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.316345934322,1,103.395168907412,2,170.788461672811,3,214.675579985243,4,250.554431740442,5,281.863265654549,6,359.317551803935,8,343.354017446679,7,598.788254378229,12,532.817411030968,9,623.883268697739,13,534.375426274294,10,584.912009497896,11,719.779417152852,14,772.574807220182,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.4200745898399,1,65.1296082316774,2,127.848417659463,3,148.917910069887,4,185.840430746624,6,174.115448081708,5,269.500626504816,8,239.480038896258,7,413.276170579149,12,394.509904105983,10,439.749553041777,13,338.424204561349,9,394.679184558959,11,521.179591683792,14,NaN,NaN,NaN,NaN,540.251353589599,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.3538147080606,1,116.51617881651,2,150.172003208786,4,147.341038467256,3,172.559173288199,5,318.060504076031,7,267.623057622607,6,343.480941490897,8,403.879727833644,9,449.217074847979,11,428.725269995774,10,600.522246178986,13,626.286468721134,14,507.600258051685,12,NaN,NaN,667.384263464166,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.7033801922927,1,128.535900787494,2,189.331631139848,4,166.635259165441,3,214.860455402723,5,343.602006601192,6,345.7356502781,7,396.411816511081,8,458.736920962559,9,552.13331120063,11,500.073494500367,10,640.354194799149,13,688.161366000533,14,619.809233689629,12,NaN,NaN,817.784473737281,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.5419307642812,1,86.7360861698408,2,174.969688173032,4,163.509021531809,3,219.717722082786,5,236.789725116979,6,350.063583936977,8,325.05527709958,7,451.698206333221,9,526.283940926954,12,500.399465237934,11,453.990966911643,10,537.29075695116,13,631.096867208976,14,NaN,NaN,NaN,NaN,730.917541767258,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.1103457035608,1,117.070777879849,2,190.759082695272,4,156.281578409485,3,213.538006476263,5,316.498604321129,6,354.347067125987,7,382.621522386185,8,429.968551973913,9,558.397543734031,11,480.782882383124,10,594.448566395956,12,657.413151760983,14,616.277194320702,13,824.287169569733,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
