f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20
62.6600581698239,105.040605939962,164.007219794982,168.517398382731,207.378730544715,283.92905059163,317.9105632549,336.080957802763,462.678814737615,491.394142963103,496.37260873925,533.192876315478,575.558625369602,601.955957036706,726.727245242951,759.986442690403,836.500532422246,881.288071974976,906.734204252242,933.840695170236
61.9284724837593,110.836006213027,144.406049130762,166.231855167226,187.662112956296,297.425773005424,304.03667625452,345.373149794768,396.08230892987,433.704345985908,484.504286252904,540.604896071125,554.544065303448,599.230426818362,716.0415754509,726.514223580258,776.23053086619,806.079060676375,863.303509750639,901.966268802137
69.8770280333523,128.366959987752,187.955520199252,190.033932426961,231.165113338615,344.417420883081,357.916232098942,397.043700603485,515.468962114009,553.111368557909,561.69496373848,639.813393905797,660.099554030768,693.800777924879,838.032018473927,854.456297634097,990.323386683482,1010.12065925706,1035.84046013471,1041.25728035514
61.9710388704982,95.580387177592,157.281375790827,168.970540176832,206.651038189325,260.103813235105,313.406268977587,315.792044489221,463.884616328627,476.99723089016,491.003079060259,497.027138022994,541.034197437438,596.369978786386,697.465725123629,750.186451355949,776.38116463401,825.562055465617,909.643781945554,934.438725777509
50.9247928953765,94.8657048097382,139.719881722864,152.442308903344,181.66134890078,257.068482887835,271.628619833092,296.016380638965,418.724033123606,423.317172824729,444.117904286207,485.488797504958,512.561139569441,531.752031602072,637.30601834382,660.612441677253,766.309534242944,799.832757417002,820.708275420283,841.140608369949
60.3733473362879,104.305196413239,160.170762396326,172.293082708794,207.775651461404,282.436435299087,313.54164236872,331.179326829813,472.803785810179,483.480138702623,503.993113528774,530.240628203638,570.509422558591,603.082638242593,716.600237382312,755.297656214244,832.066808520517,874.425438810797,926.967405952319,950.764478019427
65.4229469414855,110.157032504522,165.281325516422,171.393525611531,208.013240356756,296.943266543675,325.810899221027,350.976976865783,453.760122555451,490.746402269083,508.022701383237,556.05201444786,591.022259252243,613.214039005665,752.842351546467,773.112977955379,868.668786114866,889.318730318124,915.03778138475,920.139648214814
70.8088773677582,111.285037425881,180.378988598186,183.199170687483,228.138699542548,299.173482160785,350.836718662956,361.275966234993,503.175447738566,536.324243723501,541.530141088383,558.198471199458,612.280029095025,655.836622371601,781.42140252032,829.671128317363,869.719366846168,922.551250603983,985.896405890221,1016.11915234991
62.269937840089,112.071010083203,167.799845922875,172.326469223486,209.975354688647,300.911337563039,320.740204555408,349.030659414331,472.928483752695,499.054925269404,505.470648018436,560.220630498604,592.721576058171,615.0650058232,741.564001554639,767.709890452409,870.04557368923,910.961144652561,926.640995853657,952.641486883463
56.4810180161345,99.7701315845594,151.208149727142,159.176812425356,193.055049663711,269.892456987166,292.960445264716,314.913415940042,437.079588072666,454.988028962879,466.493740489552,507.872866450114,541.765754981489,563.087924230139,678.710659231712,705.739397231551,798.426999230519,837.101098368774,856.569301166257,880.290778851408
64.5166504411515,112.259929581761,171.398677728512,184.950931794899,223.142585633339,302.476618544867,334.812899615996,354.796617863926,508.20587909958,515.602641431339,540.72092154313,567.940987500594,611.819199896042,643.203126279272,764.278436424698,805.530241340993,890.701844083145,934.799118555805,995.533300280043,1021.15888208782
60.976893510787,96.4512058307807,156.204066367065,162.971188987229,200.691063961655,262.321763278228,307.443741671544,315.670444155529,447.230868665321,471.475992220991,480.500640239677,494.433975407445,540.944452236542,581.41270446435,692.619751099581,734.931156833126,779.948932379283,826.888804042304,876.890318543485,902.921664179798
73.8021314711036,113.710992039154,187.072566754472,202.07693495744,247.178084824811,308.653690111158,373.126748411625,375.539207318809,555.173320262202,566.990107225171,583.622201533804,594.058287887155,643.71231314136,710.376872890943,828.94952721972,893.02165781313,923.86588870905,981.901275039591,1087.83347400333,1117.55913028167
54.1117708146611,96.2306590415242,145.305731637053,158.166495763529,189.54717371605,260.235062326256,284.124382869594,303.031159389187,434.20692094973,439.015260089907,461.524748861227,489.107702186837,523.737630141981,549.782374820842,653.585126873254,686.679492158686,768.189315059476,804.992408789894,850.898825332783,871.977092400852
64.3476700014976,102.336020303249,157.735712157428,164.868234604649,200.527027486351,276.571240930505,315.758797468335,332.320908652282,432.888546643193,470.173984941458,489.123987953315,518.221879584752,562.131843314185,584.691501772687,719.001407119238,745.859272975166,810.720663528742,848.583856232848,858.907355676776,879.177341333289
