rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz
407.794507121431,14116481363.25,660771763.107711,458958916.052986,859081709.222593,1005078182.5968,43035543.6992673,0.41332738844585,0.372841272395928,0.358143261554941
7.16112898254616,7.28629728199353,12.638392252864,1.29869238161852e-14,7.1677677867306,1.18606981640754e-14,3.6969641937056e-13,0.598473168760986,0.292080630745972,0.199609538146941
