[%] f1,[%] f2,[%] f3,[%] f4,[%] f5,[%] f6,[%] f7,[%] f8
6.71360864582903,2.82970006067306,2.46599954615243,0.622768830653253,0.128513444019687,-1.62943148496309,0.501274337786007,-1.76921069968734
