rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
423.4,10900000000,640000000,420000000,580000000,26000000,590000000,0.39,0.64,0.49,5,2e-06,0.5794,0.2155,0.0048
