f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
1,1,1,1,1,1,1,1,1,1,1,1,1,0.965266963921999,0.999999999797804
0.999943752347676,0.999499693020109,0.999880122633666,0.999504829064004,0.999834544956101,0.999819310181029,0.999643746663997,0.999567012325415,0.999576276305551,0.999465893225846,0.999404888456204,0.999602395550939,0.964754579438741,0.89934989807555,0.999216098859508
0.99989672196442,0.998778199269073,0.998915143885728,0.999886184974704,0.997088775626295,0.999557510380917,0.996661856809079,0.999386676285575,0.998382601002275,0.99973001353068,0.999385152379301,0.990276021909894,0.999268617662142,0.995109896023084,0.998250991220587
0.999936384500281,0.998896134398412,0.99899575958015,0.999739321098339,0.998525906236503,0.99826484477889,0.999660031898302,0.999141467241489,0.9988205502541,0.99925373586035,0.99947814285039,0.995185291326484,0.999620092223083,0.991763472774693,0.988686581001543
0.999827398523385,0.999709289201363,0.999475268768136,0.903309571214077,0.994595160829801,0.982022181541861,0.998870688403605,0.976678733949314,0.971791071570599,0.983536596798951,0.995771418128499,0.973398282111723,0.947804978204201,0.992273883993786,0.996984326287015
0.999989125635253,0.998655205863882,0.999930443433911,0.998822886327504,0.998430888947199,0.998156033658531,0.999823748285592,0.999438687646315,0.999067409494666,0.999859263191265,0.999424409151342,0.99963901983376,0.936599403214632,0.860908264588708,0.999642293811907
0.999995279093651,0.996717387339573,0.99709482244082,0.999876433621187,0.999621368354415,0.999476868918545,0.999825113318615,0.998158142579105,0.999662742714761,0.99832406956734,0.999642654382426,0.999404628983919,0.965719345078225,0.899718654075046,0.997063571631355
0.999994281536028,0.999289394563349,0.999894639412256,0.999215684019073,0.996348214923669,0.995643954615634,0.999617957792725,0.999540416470869,0.999645781518552,0.994021805916432,0.999062192651195,0.999102184267264,0.987909545396022,0.985163489940315,0.999463161218234
0.999997115070891,0.994645667443311,0.995151657871733,0.999766584980634,0.997061566189039,0.996458633234552,0.999540395122379,0.99762318210768,0.997973749145211,0.997608547786866,0.999558130350037,0.998728829484945,0.991571684161208,0.928581133292687,0.998201524986946
0.999951229964972,0.999505060240311,0.99943678755725,0.968125951071157,0.99420200699103,0.994544301247234,0.998436032404578,0.991309134634026,0.987645343421328,0.995984132936454,0.977063236675596,0.965979136268931,0.972246018577151,0.995110522004869,0.983046174995509
0.999983023855594,0.999079180861957,0.999888539634293,0.999224335351417,0.999348238570457,0.999163415479214,0.9992549088294,0.999833100598446,0.999749592433355,0.999853309587593,0.93914884432628,0.992887256089344,0.999514964842911,0.998653614869958,0.999273100321342
0.999853376361048,0.998875716668963,0.999793974436977,0.999051345172864,0.99833656546552,0.999495291750892,0.998359540298136,0.999209627130679,0.99950770515924,0.999868228977817,0.999451143546565,0.999648509100117,0.999580198688405,0.969251930388946,0.999071602919155
