[%] f1,[%] f2,[%] f3,[%] f4,[%] f5,[%] f6,[%] f7,[%] f8
6.85314509642597,3.085918779818,0.913587046835381,0.775330067217835,-0.773041165307679,-1.9549936093316,-1.0624823435041,-3.09786466080384
7.00354376036936,0.904384975437001,2.08164152893094,-0.105858764528443,0.0025892110924789,-1.84407507017816,0.0907488566957703,-2.09571582721997
7.22974148621087,0.02702205596291,2.50588135728499,-0.381513760990287,0.354320328354637,-1.72443001533084,0.495195522933926,-1.72560054880736
6.9406005012488,0.257831770624327,0.865208164162823,-0.458477736675473,-0.778933228610883,-2.30935878377182,-1.11766832301836,-3.14542981133839
6.73423020211434,0.591712978493939,1.07718094951436,-0.413392477920864,-0.726499326571969,-2.32064171737824,-0.880801234544937,-2.96201917820707
6.65535576781015,0.45727215007562,0.994061367047114,-0.520106164719654,-0.80910281592998,-2.40939466336576,-0.954309964634979,-3.0346701637722
6.54139633717149,0.345312911488602,0.924654104591127,-0.637191277080093,-0.906137928642416,-2.52461863757281,-1.01733656739557,-3.12042449208983
6.3964020444721,0.273113330958104,0.871026902370771,-0.751456888627954,-0.99606461442722,-2.63702710317786,-1.07326759051301,-3.1847338729859
8.6797324190563,0.670781068780743,1.07445984599414,0.723056777054394,0.0634381061943191,-1.06854228811163,-0.897894060312388,-2.67128644126476
10.5554585212706,0.438619498456946,0.8831165184787,1.66274912578845,0.697582652596045,0.0357194098613789,-1.0992899405646,-2.55389582805289
8.112176025631,-0.615203543271417,0.614669743684498,-0.19629399498237,-0.453249617765928,-1.73109561469982,-1.32584073607927,-3.12569272892414
9.15709892626264,-1.97882795662651,0.0295893171465203,-0.258175911973985,-0.398280001785803,-1.41947782027027,-1.89246048450105,-3.45005326180027
7.55478072033728,-2.14670964646676,1.4315815110172,-1.19919322911479,-0.178810518283467,-2.07424196638802,-0.507053996446434,-2.51795459969652
7.1923443038362,-0.854265647833825,0.891714459806076,-0.832412316461794,-0.668758103479903,-2.14826093755303,-1.12459295655999,-3.11289681276814
7.07881468646075,-0.842622258480111,0.987251378805633,-0.907363222335531,-0.640734600682836,-2.37252646663742,-0.958638281361266,-3.00231612436692
6.79061781634409,2.40423029614774,0.759062994236925,0.41524655425964,-0.897466185786311,-2.15518252795166,-1.23085297544607,-3.26350814597418
6.9053252785391,-0.341717174745647,0.841001265809505,-0.756109697102716,-0.810270029825264,-2.42879785720866,-1.14666666321978,-3.18273585468676
7.29233072527818,0.118642459862876,1.23091903130714,-0.319510364442245,-0.403957892850257,-2.0000018135305,-0.725403890074239,-2.74652111779062
7.60339392127808,-0.298894719323268,1.04773496432165,-0.346322914137751,-0.395981123519581,-1.92758371407861,-0.930532826037791,-2.88673793184789
7.85732009461868,-0.302459693450986,1.14108663965455,-0.207089894364082,-0.236913057610647,-1.74922970676865,-0.851379187943392,-2.78548471255078
7.92160029115237,-2.67068029475358,1.44327686416842,-1.24704868741678,-0.0251804575551681,-1.92799552728814,-0.507954806679593,-2.47269187378006
7.06925484704624,1.11006737163187,0.930763680797878,-0.00399422321780107,-0.681372654175385,-2.1003384433236,-1.05000968590494,-3.0655878700547
8.26745813479282,-0.538439074126492,1.28139982788298,-0.0857166943498254,0.0235496649839028,-1.47929814807244,-0.724239603248106,-2.6013129904077
8.76250187983202,-0.613620348548144,1.41080067978653,0.153024042463134,0.302859895303547,-1.15009200727057,-0.601697457355618,-2.42696226341173
8.38496337351672,-1.74343521469307,1.43619211817753,-0.57013572380107,0.162515793658235,-1.52334517095838,-0.548520402586893,-2.43660137135103
7.39502573350348,0.388531378543413,1.05717637703109,-0.146516307292869,-0.471752162957828,-1.95759841877721,-0.924957577372155,-2.90876889438334
8.29403474095348,0.429097945581137,1.5061152582565,0.384865665061754,0.184297329169327,-1.25425465497205,-0.43703343081579,-2.35167594680764
8.85035932179299,1.07683771137139,1.8140805587373,0.999871520722681,0.613869384926248,-0.723220332800839,-0.0913904161119442,-1.96904514328037
8.94333957181072,0.169933423158522,1.73270069872544,0.62843829524395,0.585821392023561,-0.81956127558682,-0.228990880469079,-2.06670153930173
8.9299549335012,-0.173386248119222,-0.0591750239284196,0.436445789886982,-0.539980448038345,-1.36570085711681,-1.99054327666543,-3.58331757273237
7.65032520202833,-0.0231635954757408,1.86003987753725,-0.178809726875226,0.130610824774874,-1.63484219917629,-0.128848515371986,-2.18952364903398
8.25316845763062,0.207379596463492,1.42423147800741,0.263077774095483,0.118211303882792,-1.31958471227818,-0.519054215736638,-2.413040985701
8.45201870249357,0.463319332558503,1.56645082743567,0.499337495252375,0.29677035618302,-0.841949095625792,-0.351315681765644,-2.22500839875089
8.91525144432723,-0.468360713171522,1.60075860526058,0.32043731513408,0.495183604911916,-0.952842882098083,-0.341604246259787,-2.16548081293003
7.6686018835197,-0.951484818881925,1.67823335525836,-0.618567598697793,0.0350997223553649,-1.82318668820746,-0.268505541747727,-2.31400228070712
7.96947468387304,0.175231595570011,1.54423306071494,0.0891517708529046,0.0779883386397266,-1.47525396407764,-0.357601497729017,-2.32858635401145
7.82211364475894,0.534003997723206,1.67637579825176,0.178233613065317,0.106431323633229,-1.47074400732095,-0.171601786386262,-2.18948576460067
8.70282655750447,0.0209938155907155,1.86972504780772,0.429802695776386,0.585948068781534,-0.943013880200875,-0.04606731726903,-1.94026144975755
9.25798431178925,0.181629451098564,2.28353426295552,0.820672206248657,1.08118970947821,-0.446013242106878,0.400072048636632,-1.46260645504989
9.53723608650773,0.728155040995383,2.09081333264671,1.244648784741,1.05789095252518,-0.229763661345217,0.146312269000308,-1.63233789723855
7.68707469068454,-0.452310722524424,1.26238850232349,-0.373734117650544,-0.218570477620506,-1.77996568750209,-0.682807262338513,-2.6606649898819
7.6483696389442,0.525550159371479,1.64103135177418,0.0810862516604324,0.0174616597333997,-1.58041136195553,-0.216316582693326,-2.241757189281
9.18777720224659,-0.135348267068752,1.89318967410101,0.62551494213867,0.800865309486645,-0.65607992605905,-0.00916897014493617,-1.83922200742464
7.76196906602439,0.054813189124751,1.39630544706069,-0.0845155307520963,-0.104396028591136,-1.66633295614227,-0.546719169449723,-2.52037406613685
7.35318402405092,0.548889280137607,1.48574927072459,-0.0893783536058374,-0.209287093997314,-1.83466865461494,-0.430758056375333,-2.48555591939844
8.52140980135244,-0.215091854760316,1.57198466715497,0.217247247287775,0.318202619228922,-1.1748776010792,-0.364071265363095,-2.24586998691234
8.22269599820523,0.771155246569638,2.65747439989879,0.502908141597208,0.882422769885415,-0.956246296838851,0.739540892270338,-1.35776823668595
8.79205053894948,0.31836815131388,1.54415907756153,0.60922730925488,0.429964003697969,-0.931251654103941,-0.312620843730406,-2.15317144999295
9.36924546164168,0.489633802791442,1.38474227678382,1.00642810741353,0.580030777198973,-0.577571380999053,-0.405554922472515,-2.13661612899867
8.95663060572909,0.89213793628709,2.19701408811502,0.985908298283942,0.900725691449557,-0.429014961587764,0.313659300049885,-1.58387270126033
9.21237104338284,1.74250540104744,1.87344198458863,1.53061322194617,0.803832574849439,-0.340680060685155,0.00657310469472545,-1.797055463202
8.05178608295006,-0.285170411964537,1.72681238738089,-0.0858958864709476,0.226201055685853,-1.45519408467408,-0.201469271065695,-2.18641646373228
9.31008806019907,0.0991335538383557,1.92766414955463,0.793181550952546,0.861943459168617,-0.558663114356091,-0.0407838046178073,-1.85581676473802
8.89060206809612,0.205482886730649,1.85530488211222,0.613353666109073,0.648933488233422,-0.817294523655754,-0.0870269172046513,-1.95502889157421
9.39924796004003,0.597673238585685,2.25572481915224,1.08515559111441,1.12026455672091,-0.321139488063259,0.369141005811381,-1.4786454928301
8.98694637787171,0.461576052638398,2.04023813983814,0.791201042475522,0.812477931596561,-0.659509894530529,0.139319655761006,-1.74022018182952
8.28191874444121,0.492777082891636,1.82916731126682,0.416441459144922,0.393333414418108,-1.14531328249355,-0.0497936200457407,-2.00593889300402
7.98016646857108,0.636770211226996,1.81686374686251,0.319387065260958,0.267043507924329,-1.30669115490808,-0.0284027183520127,-2.02838130591336
8.11179540773661,0.587277626675546,1.96997196421099,0.365211317058132,0.42312142753441,-1.1985010082696,0.128753390690577,-1.87931522885572
7.70276199473766,0.796647440177222,2.09044641238894,0.238613160913493,0.345871931240442,-1.37963348924376,0.316723634850114,-1.77647199088623
7.99236498395656,-0.365408529338594,1.93205757603622,-0.145882194684635,0.338929623138914,-1.42410718620408,0.0444321688999438,-1.96445285609501
8.22454861785401,0.896680145910843,2.24656119303101,0.569403201373968,0.643822881671824,-1.01250389007416,0.408252794157218,-1.61827422652406
8.72604151532112,1.18422867981177,2.18616782602301,0.994053919957151,0.812584983264457,-0.650447704706182,0.357917413754201,-1.5726917449879
8.21965387782769,0.0801585784920548,1.84105742248051,0.182684349500016,0.37195909937671,-1.25045310644201,-0.0634030476233858,-2.03483795015119
7.69026292370693,-0.14320590589034,1.65028218674136,-0.223514359210996,0.0416593393631015,-1.48372387323232,-0.230045952181357,-2.26131112647639
8.05258202244842,0.173368319349225,2.29627143153655,0.128705975318873,0.59788238633251,-1.19025559991235,0.45804374668792,-1.62687781099344
8.2506608893287,-0.241352912662082,1.1460975581211,0.0572046323041551,-0.0368187618900521,-1.433026978525,-0.676563718008596,-2.536907020309
8.55581141945376,0.276563783248005,2.1804689388966,0.465030097316863,0.745384112022492,-0.90606528139274,0.355466743605883,-1.60867971331116
8.85135954552623,0.3280951433872,2.49984915765357,0.6546859762065,1.08196692717739,-0.618011049322536,0.714880513476464,-1.24534906396863
7.85149172983319,0.486473222732485,1.96947903970697,0.166218654952749,0.327607657096881,-1.37770175752399,0.184679780737012,-1.86827967204816
7.43155427637113,0.72001781381219,2.0209570417386,0.0379658984634568,0.202134747546626,-1.5884054588638,0.307411965302698,-1.82432720971043
8.45656696628675,1.07484429334171,1.9195179801603,0.7757573664289,0.546343067901381,-0.931219970831856,0.133680783668161,-1.82826678774342
7.37524473390742,0.35417454927292,1.79427334255916,-0.160923089870442,0.0306410407087942,-1.73548166242945,0.0488038539335698,-2.05537185688992
6.58503983556428,0.300687176651856,1.67484319718837,-0.627468755434601,-0.351690459498077,-2.25819020268554,0.0167336619673464,-2.19798358769175
