f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
58.1273021523324,97.9048048880696,144.808061447454,151.990571072155,185.322811629365,270.728453303023,292.451997385434,319.51204751608,394.147515679842,430.65941553544,463.809804673038,530.237088152933,533.345399079861,576.147097420023,705.681851494831
58.1471824221504,99.1013578855216,144.803832188538,152.78564957318,185.353894247637,274.018319372803,292.93103899607,322.306489558475,394.126666750228,430.668341677873,465.809730822564,533.787272008632,536.681606375651,581.96112733753,707.099783605943
58.1663973049739,100.283362312377,144.800165389494,153.575925471317,185.383922060936,277.269469897065,293.407287976962,325.075914653541,394.106717707727,430.678371460412,467.798767890578,534.198563374867,543.048599734344,587.743414555578,708.510534185638
58.1849807680164,101.451310473076,144.797045415708,154.361511754673,185.412991564231,280.483183780995,293.880843277877,327.820939874263,394.087618184858,430.689470851204,469.777168565533,534.58767804129,549.340753720757,593.487350632913,709.914922634253
58.2029644762253,102.605664943654,144.794460109352,155.142515620482,185.441184744201,283.660676939785,294.351798142813,330.542151717445,394.069320806944,430.701613893831,471.745173023354,534.96013281134,555.560600561539,599.189137909297,711.313015548848
58.2203779995205,103.746860615052,144.792400562034,155.919038998709,185.4685716926,286.803105729364,294.820240904556,333.240107429908,394.05178076269,430.714782251111,473.703009336901,535.319688307486,561.710531803036,604.846655353309,712.702429706766
58.2372489931697,104.875306668884,144.790861098493,156.6911789113,185.495212926424,289.911569434726,295.286255410913,335.915336467883,394.034956215884,430.728965131683,475.650894890582,535.668992515162,567.792808869905,610.458822326811,714.091336207496
58.2536033040109,105.991388197515,144.789839146604,157.459027899566,185.521160966392,292.987111718183,295.749923687276,338.568341425786,394.018807727457,430.74415907622,477.589036746882,536.009962572767,573.809572496744,616.025221097682,715.472628762186
58.2694651923987,107.095467709824,144.789335293022,158.222674343687,185.546461764267,296.03054042516,296.211509192617,341.19959912655,394.003298386361,430.76036802825,479.517632570806,536.344020480748,579.762851404663,621.545864003863,716.842936683609
58.284857380886,108.187886466515,144.789353314798,158.982202709301,185.571155835208,296.670458791046,299.04342866295,343.809561351684,393.988393718164,430.777603547609,481.436871430006,536.672243781537,585.654570034128,627.021048806956,718.21624455001
58.1448461551814,103.155178569335,137.482235060317,155.327473225835,179.80639986735,285.158594633247,290.721675746913,331.603175225371,374.908827174639,413.342535657356,469.822193295327,521.385144198881,558.531559718522,601.491880139569,701.227724292456
58.1606626918087,103.161004100021,139.139796296232,155.374692443093,181.078023213478,285.175441878185,291.5879925518,331.670422374872,379.255826265667,417.267939633827,470.47284905027,524.484194957589,558.556510607505,601.604151218466,703.64265452075
58.1759128453554,103.166329454526,140.778129661797,155.420795042982,182.340190504815,285.192518150276,292.450032652854,331.736105568041,383.549735791156,421.155122516555,471.120465574805,527.559724301187,558.581515767036,601.719529261634,706.046318691027
58.1906245923311,103.17122427958,142.397775628732,155.465805158889,183.593009045717,285.209821787728,293.30777065096,331.800309000587,387.791800143007,425.004374812976,471.764890557764,530.611039983653,558.606557740527,601.838281984142,708.440620274851
58.2048246273938,103.175745689857,143.999265746503,155.509749671414,184.836599788721,285.227352953096,294.161211594921,331.863108220312,391.983286147402,428.816113725458,472.406029239405,533.63755174594,558.631623127263,601.960755996572,710.822999591819
58.218538332425,103.179940989645,145.583118757798,155.552657079191,186.071092380661,285.24511337766,295.010381619057,331.924571531399,396.125461460749,432.590843900254,473.043828733189,536.638720078457,558.656701852075,602.087373997884,713.19365153663
58.2317897265083,103.183849673679,147.149838193241,155.594556687999,187.29662166879,285.263105773797,295.85532175402,331.984760808793,400.219580013799,436.329129708471,473.678267167256,539.6140138327,558.68178583326,602.218653706761,715.552565114825
58.244601509317,103.187504993355,148.699910982381,155.635478113852,188.513325077519,285.281334032203,296.696083352206,332.043732090608,404.266872106039,440.031575088753,474.309345639965,542.5628727309,558.706868885427,602.355212762512,717.899521582595
58.2569950501399,103.190935102438,150.233806785917,155.67545085785,189.721340865827,285.299802765993,297.532724852164,332.101536755872,408.268537768731,443.698808563605,474.937082259327,545.484671509964,558.731946105924,602.497791324667,720.234350312251
58.268990478628,103.194164053946,151.751977826346,155.714504032853,190.920806833828,285.31851743222,298.365309271417,332.158221827363,412.225743042188,447.331472694591,475.561507631476,548.378682912183,558.757013555148,602.647273650895,722.563674738706
58.210339561043,103.177602942773,144.767451448685,155.524716307712,185.423264705942,285.233578499227,294.530337816937,331.877881248971,393.848637310494,430.468414893609,472.634370653883,534.878036096551,558.634190172412,601.989119457273,711.670045906417
58.2106320726608,103.177661672555,144.772839858474,155.526097748233,185.429867888706,285.234131354293,294.542031923206,331.881256558721,393.892982878678,430.518455413566,472.653365364972,534.933133102464,558.636292071256,601.996319539564,711.741143100707
58.2109346269357,103.177722060069,144.778427879745,155.527526051017,185.436708865077,285.234700207375,294.55412525878,331.884741048886,393.93880181577,430.570224186224,472.67300973451,534.990058169715,558.638453177079,602.003752965056,711.814567712656
58.2112480825111,103.177784278189,144.78422929157,155.52900553326,185.443805752567,285.235286817389,294.566650624829,331.888345441703,393.986191765571,430.623848149401,472.693360377059,535.048953753755,558.640680285107,602.011443444899,711.890600281872
58.2115733500159,103.177848518305,144.79025922119,155.530540930144,185.451178440784,285.235893165818,294.579643897035,331.892081523498,394.035259485022,430.679466440717,472.714479451771,535.109975652882,558.642980937022,602.019416040998,711.968678466365
58.211911464888,103.177915015691,144.79653438054,155.532137438153,185.458848944508,285.236521328525,294.593144636696,331.895962036735,394.086122389109,430.737232262106,472.736435718237,535.173294945281,558.645363340677,602.0276991196,712.05102196309
