f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200
20,20.4157542373803,20.8401510540555,21.2733701094739,21.7155947977925,22.1670123255132,22.6278137907329,23.0981942640403,23.5783528710956,24.0684928769259,24.5688217719728,25.0795513599297,25.600897847404,26.1330819354438,26.6763289129671,27.2308687521329,27.7969362056951,28.3747709063805,28.9646174683315,29.5667255906594,30.1813501631482,30.8087513741575,31.4491948207675,32.102951621214,32.7702985296607,33.4515180533568,34.146898572231,34.856734460971,35.5813262136403,36.3209805708868,37.0760106497944,37.8467360764348,38.6334831211743,39.4365848367936,40.2563811994787,41.0932192527426,41.9474532543388,42.8194448262289,43.7095631076676,44.6181849114702,45.5456948835282,46.4924856656409,47.4589580617324,48.4455212075233,49.4525927437294,50.4805989928617,51.5299751397005,52.6011654155219,53.6946232861541,54.8108116439418,55.9502030037028,57.1132797027565,58.3005341051117,59.5124688098983,60.7495968641321,62.0124419799023,63.3015387560744,64.6174329046008,65.9606814815369,67.3318531228588,68.7315282851834,70.1602994914927,71.6187715819655,73.107561970024,74.6273009037028,76.1786317324511,77.7622111794809,79.3787096197773,81.0288113638872,82.7132149476083,84.4326334276988,86.1877946837358,87.9794417262469,89.8083330112487,91.6752427613229,93.580961293367,95.5262953531588,97.5120684568744,99.5391212397073,101.608311811733,103.720516121172,105.876628325204,108.077561168491,110.324246369567,112.617635015264,114.958697963331,117.348426253429,119.787831526668,122.277946453858,124.819825172675,127.414543733905,130.063200556968,132.766916894907,135.526837309056,138.344130153555,141.219988069956,144.1556284921,147.15229416149,150.211253653383,153.333801913813,156.521260807777,159.774979678824,163.096335920265,166.486735558267,169.947613847065,173.480435876544,177.086697192456,180.767924429528,184.525675957728,188.361542541972,192.277148015538,196.27414996748,200.354240444339,204.519146666431,208.770631759029,213.110495498747,217.540575075438,222.062745869926,226.678922247911,231.391058370379,236.201149020848,241.111230449824,246.123381236798,251.239723170175,256.462422145487,261.793689082277,267.235780860045,272.791001273654,278.46170200859,284.2502836365,290.15919663142,296.190942407138,302.348074376109,308.633199030391,315.048977045046,321.598124404486,328.283413552221,335.10767456452,342.073796348462,349.184727864893,356.443479376808,363.853123723682,371.41679762229,379.137702994573,387.019108323104,395.064350034726,403.276833912967,411.660036539797,420.217506767374,428.952867220369,437.869815829533,446.972127397134,456.263655194946,465.748332595441,475.430174736908,485.313280223173,495.401832858658,505.700103419504,516.212451461519,526.943327165697,537.897273222116,549.078926752986,560.493021275673,572.144388706544,584.037961406448,596.178774268731,608.57196685065,621.2227855491,634.136585821559,647.318834453218,660.775111871216,674.51111450701,688.532657207828,702.845675698269,717.456229093066,732.370502462081,747.594809448627,763.135594942214,778.99943780686,795.193053666112,811.723297745964,828.597167776871,845.821806956097,863.404506971627,881.352711088961,899.674017302051,918.376181549763,937.467120999183,956.954917397187,976.847820491675,997.154251523928,1017.88280679357,1039.04226129761,1060.6415724452,1082.68988384948,1105.19652919844,1128.17103620605,1151.62313064567,1175.56274046722,1200
