f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f13,f13 peak N,f22,f22 peak N,f04,f04 peak N,f23,f23 peak N,f14,f14 peak N,f30,f30 peak N,f31,f31 peak N,f32,f32 peak N,f24,f24 peak N,f05,f05 peak N,f33,f33 peak N,f15,f15 peak N
49.9120224679705,1,62.0237133329212,2,118.444896166097,3,189.946309902353,5,214.583089346603,6,170.518428970856,4,226.847675210446,7,282.984967408541,8,334.935169710054,9,394.573841190242,11,386.392460142235,10,510.712317420335,12,529.812973246162,13,591.385940692711,16,551.511912544625,15,551.180285515033,14,695.34806018023,18,600.243485159482,17
63.0144135882604,1,94.3904384982774,2,158.857093879127,3,210.35822039387,4,236.775115603161,5,270.262813859544,6,322.005188001358,7,345.345689979094,8,514.436444129605,10,512.649855995259,9,551.263829855594,11,580.878518336297,12,594.427689497839,13,690.896808516945,14,752.271043652064,15,843.284772394058,17,841.965552469643,16,900.968822274167,18
38.7135451079259,1,78.0282546743523,2,110.080815712536,3,140.383377184939,4,159.897208922781,5,214.666026041051,6,242.929079388374,8,223.616867700135,7,419.324620240375,12,345.294647616329,9,442.767700715457,13,379.193703335738,10,395.436100840491,11,450.410049987401,14,535.099231887396,15,689.809271500274,17,552.850170924899,16,713.006840293089,18
41.3556822747757,1,86.1839437260786,2,120.108606657649,3,213.787036434387,4,227.776866967831,5,238.339013737268,6,267.433519985068,7,285.050263142309,8,463.629278251816,10,406.448256029607,9,490.418254902736,11,571.219220125874,12,583.164777053905,13,626.922039157194,15,608.187570255746,14,762.96611346829,17,718.915890364575,16,788.912248220358,18
42.2726120058344,1,85.522095037378,2,120.667015406322,3,178.954393392187,4,197.247391390302,5,235.570233150719,6,266.510602198448,8,261.466341855373,7,459.73747430276,10,389.846651663201,9,488.039218861291,12,477.632238732182,11,493.521991480045,13,545.698296295546,14,594.822060410854,15,756.05579355115,17,649.655142840209,16,782.207426884055,18
48.0198271171784,1,67.5129810777542,2,117.644434515136,3,125.483831506924,4,157.408991447566,5,186.504187577124,6,233.944007710118,7,240.049857567868,8,364.44241581147,10,364.893759582785,11,408.04972189626,13,342.719033993083,9,370.924813404572,12,451.562687250004,14,538.763927451473,15,600.737195188507,17,578.305461481276,16,642.412643642958,18
56.3702366758752,1,92.514876026482,2,147.497285260248,3,221.614826053876,4,236.778527146481,5,268.980063690716,6,307.511875442183,7,334.714135530844,8,506.178023509425,10,490.680306746114,9,543.289265034023,11,602.114777892155,12,617.780843538914,13,699.348440205469,14,723.357107853391,15,831.173621266375,17,830.431607043805,16,883.33502413298,18
62.6095255721389,1,92.9327147887624,2,157.569726941515,3,219.290719852465,4,238.631080660053,5,272.179359639639,6,318.651574936624,7,349.737680765614,8,508.780132552555,9,514.783208231942,10,551.343214231258,11,596.985491470316,12,614.641295662712,13,709.104900620683,14,751.296092090036,15,833.273830080769,16,851.186167557427,17,896.577748628192,18
46.90558467127,1,88.0179425725167,2,130.185350235187,3,203.183623692745,4,213.41682692428,5,255.99724798272,6,282.669045348121,7,295.741659786637,8,486.495864959527,10,438.743934299865,9,503.008550199259,11,546.588735057983,12,550.733730646484,13,620.881312677037,14,660.389805009802,15,799.802444320925,17,737.977996583035,16,835.760458872939,18
58.882366804346,1,79.8330998106367,2,142.023628132037,3,177.51082353874,4,211.724841795897,5,219.662487672637,6,278.623952867597,7,303.070701661288,8,429.267593893832,9,444.850319059863,10,482.685202701629,12,476.241210191034,11,504.339394513126,13,587.347758909405,14,644.084442016673,15,706.698581324626,16,723.780006845242,17,755.856869199926,18
53.4066160780595,1,72.4690049244928,2,129.822963091135,3,142.050108484862,4,173.120300357701,5,206.390679851721,6,255.744639583409,7,268.311016847772,8,397.193529838048,10,406.061638068781,11,444.763213838032,13,380.087447078204,9,412.278531935251,12,505.066112105457,14,594.726734109509,15,651.476213677884,17,640.543158018175,16,700.875464262147,18
47.0875906394833,1,76.7305359926682,2,123.291561146573,3,219.665023798628,5,248.477059029632,6,205.05031941273,4,257.179576875986,7,305.112418817203,8,427.22833533234,9,433.737641724418,10,456.768756526396,11,589.083203832426,12,594.981134516769,13,663.510354727008,15,628.602723067189,14,701.451796008969,16,784.643288971219,18,731.811855220997,17
56.4465391728112,2,52.9055718910896,1,124.466769057726,4,112.074287545395,3,159.777899883785,6,145.527154507003,5,221.341288295156,7,256.797626576452,8,286.734904867498,9,381.108988753847,13,359.367514725142,12,306.536927909257,10,349.477213617734,11,456.513850611678,14,534.626935315766,16,473.275422776086,15,NaN,NaN,542.47580056446,17
59.8707800368409,1,82.3344660776014,2,145.788358201695,4,140.184117304228,3,182.211348519815,5,230.517285029311,6,288.160951915353,7,290.827369214337,8,447.961019140709,12,447.766385065371,11,498.742741358932,13,379.107258555305,9,418.657013338364,10,531.417273595031,14,661.628717621492,15,733.368787343326,18,691.371206450288,16,NaN,NaN
52.236625827875,1,69.5723874175906,2,126.532811470912,3,159.529460843157,4,181.467790380425,5,202.874945564604,6,248.180570832734,7,274.448190974252,8,381.885682908081,9,405.73347103948,10,418.256511588052,11,440.345493220092,12,454.669803836581,13,537.297083367043,14,587.920884062955,15,629.07939701351,16,657.964280440978,17,685.508782451556,18
48.8603967394934,1,75.8310501489908,2,124.771903078586,3,172.284528724559,4,189.019831498806,5,220.196557539477,6,256.015505817741,7,274.053850287968,8,417.249305669992,10,406.068790228164,9,439.805274092129,11,468.065632226163,12,474.723312827902,13,548.584445682166,14,598.59015711876,15,685.113125325727,17,664.487068950757,16,727.235831411187,18
54.861245166804,1,93.3478257663106,2,145.107404431338,3,209.21788676396,4,230.978352039918,5,263.451385036364,6,305.606249223159,7,320.318730072208,8,507.339242507602,10,473.528061102788,9,539.37304935209,11,564.222657445945,12,577.745202059442,13,654.57992944141,14,705.007842301532,15,834.429693598892,17,786.912144411931,16,877.36338173718,18
51.7139016153258,1,85.9726079967299,2,134.149293095291,4,126.789963704917,3,163.011104202628,5,236.759409297885,6,280.365849592616,8,257.107723512476,7,462.435817691614,12,406.310864775849,11,502.342597224114,14,344.101727028958,9,375.538619166984,10,465.664424010841,13,621.665780670324,16,NaN,NaN,614.760334839658,15,NaN,NaN
52.9507869273488,1,66.7203978901557,2,125.666232058896,3,130.841679109709,4,165.466170189571,5,188.074207348122,6,242.33803752909,7,259.224425526152,8,363.937970960095,10,390.975369325695,12,416.37748759623,13,353.891438081821,9,387.634395902973,11,480.990716499502,14,568.181110469092,15,599.635897323941,16,617.001337940762,17,652.39074283875,18
55.6157133926765,1,70.4752929937176,2,130.953339979203,3,131.885045789404,4,171.59591304741,5,193.986539957496,6,252.089087493778,7,265.615574969809,8,379.413530762799,10,399.717807302514,12,432.405495225567,13,357.022997262076,9,391.200432643651,11,484.51420975393,14,580.980335106739,15,625.229031054059,16,625.343299485729,17,674.109673633705,18
37.7610563803593,1,111.572078384646,2,134.877799024204,3,225.771920991583,4,237.320901690113,5,306.064563488177,7,325.525414917536,8,292.371185429623,6,595.552239843194,12,439.32572958053,9,611.986412623636,13,578.591837550856,10,587.325665718249,11,624.943463802086,14,698.112241412383,15,974.668192525826,18,724.107136978403,16,NaN,NaN
54.4074410879971,1,87.8697043488319,2,139.539049838945,4,131.942236749533,3,170.351074903262,5,241.994765957085,6,289.07766411833,8,268.948203712215,7,472.587083571919,12,423.087309554628,11,515.947211398151,14,358.783823237721,9,392.202658773352,10,487.040276222646,13,643.766824562568,16,NaN,NaN,642.628747657226,15,NaN,NaN
49.5934710588849,1,90.1191523219044,2,134.293121263656,3,191.250462070444,4,214.589762011862,5,247.960933332126,6,287.596563905362,7,289.782547253096,8,484.028215893836,10,429.921050914776,9,519.715713594716,12,511.686449510824,11,531.230637828534,13,593.684650665304,14,646.750430228989,15,795.826739303556,17,712.424621697941,16,828.531535377487,18
71.5706785017119,1,82.2167944166191,2,164.27455516253,3,164.547921768353,4,216.448455794305,5,226.935493433361,6,307.306586428786,7,337.088471269541,8,442.751632138058,9,501.963413228951,12,517.554054212168,13,444.409839111095,10,489.82154075129,11,611.355829917671,14,718.103006828072,15,729.203106004646,16,787.29462082951,17,799.969984544998,18
45.1009482094243,1,82.1398646436007,2,122.906549468734,3,185.705267904147,4,202.07909018644,5,231.412490031423,6,263.958256315649,7,274.366064656731,8,445.969701246088,10,404.530162859906,9,471.613817722054,11,496.498879707506,12,507.717157031756,13,568.550333850322,14,605.913166627389,15,733.257870392182,17,677.134163459937,16,766.40530068936,18
56.1541628065547,1,74.0941571685816,2,135.200827335034,3,198.966417950832,4,232.477313410059,6,201.002777163241,5,264.126733230377,7,308.513235027163,8,406.416138413196,9,441.127757089869,10,454.424829846308,11,517.399621613685,12,537.081947776169,13,612.913286897063,14,628.851267129378,15,669.23046125194,16,743.269802143004,18,711.10300526564,17
37.0055365813204,1,65.6066949012134,2,99.4857274800465,3,201.752605827059,5,214.80238646711,7,180.275752353612,4,211.817092155302,6,258.367947732306,8,354.166158078024,10,349.916128549243,9,381.648810532654,11,516.160024045364,13,525.64647498372,14,560.591680535673,15,500.698365433791,12,583.559841528387,16,632.735243400411,18,607.981308669071,17
41.0947083565024,1,79.6161274014121,2,115.147349812098,3,156.917568851216,4,175.970105445319,5,220.579736404556,6,251.274807389218,8,243.412650017825,7,429.026077666951,11,369.596147265014,9,456.791751443177,13,422.905632868031,10,440.93638026589,12,499.87865801422,14,564.444506951961,15,704.188926401242,17,606.663397133577,16,731.9245527519,18
51.761217212326,1,88.3808197228279,2,135.803772919617,3,166.207709373667,4,194.610467991412,5,243.584504213178,6,286.023135561351,8,278.053961391563,7,476.236802761103,12,422.02284052174,9,512.966426226981,13,437.689779232941,10,461.302000485416,11,535.411298116738,14,638.264480644633,15,784.687174774463,17,664.368610884076,16,NaN,NaN
45.7193178277956,1,56.7896890872824,2,108.259710998063,3,176.055797604208,5,198.49655082843,6,156.192836910958,4,207.490229677577,7,259.536398986412,8,308.596105343146,9,360.635677449342,11,354.117874928037,10,461.06359339438,12,477.329605409862,13,533.095993075612,16,503.541256412746,14,508.627367995822,15,626.383265236371,18,552.164418816948,17
61.527417588968,1,93.0728856112212,2,154.885900265933,3,199.267851373115,4,228.396816120838,5,262.55925990244,6,314.454127771737,7,330.410262067154,8,504.491678628495,10,491.100468305201,9,556.956835401278,13,521.106638603067,11,553.101380962408,12,644.136579906671,14,722.382184119062,15,826.508676694498,17,789.924426003995,16,876.494998707623,18
56.1682778488986,1,88.3949654467943,2,144.092594686989,3,215.70539592242,4,233.603312108012,5,253.620041571675,6,296.231779766413,7,326.712170821221,8,478.666625646459,10,474.279456202574,9,522.59554933693,11,581.220660751587,12,601.227065586777,13,676.795972411913,14,693.17956192971,15,786.323346391834,16,802.452179815,17,837.61188271493,18
46.5825514833967,1,82.4265370019447,2,124.882152567866,3,150.479437125327,4,175.983931500274,5,228.157970173456,6,265.755386076839,8,255.066772717518,7,444.765878713628,12,391.997969853543,9,476.556668774498,13,405.64896065756,10,428.272908137179,11,501.841169710288,14,596.510185239242,15,730.945853592966,17,624.13074670695,16,764.307545810503,18
57.0046973399898,1,84.348432848441,2,141.316188447477,3,159.93834906907,4,195.159454340573,5,232.105643960611,6,284.730530459463,7,288.68002667306,8,452.967228404087,11,435.284807500548,10,499.947583942424,13,427.20434123785,9,456.717373542617,12,543.349244217617,14,644.187319322671,15,744.535346876135,17,684.818716191066,16,787.935174935128,18
64.6329648430514,1,110.118197446244,2,169.490869820511,3,222.482317927183,4,255.748178503058,5,302.948757073489,6,356.335341732897,8,355.549396365248,7,592.030428399964,11,531.54861951278,9,639.123682810123,13,587.614731606369,10,614.492214077321,12,699.49879454879,14,798.015770230027,15,974.520999903607,17,854.579513365815,16,1017.55328869351,18
34.9743946135838,1,67.8665618864301,2,98.894603575028,3,167.949331664931,4,170.270432947344,5,201.293609270582,6,216.754347648347,7,234.754348239405,8,375.793350170146,10,343.643395751904,9,391.185308854057,11,456.352635587714,12,460.130797054673,13,513.065197510476,14,514.694695306033,15,617.40544569921,17,598.983052998141,16,647.802072354524,18
55.5812832518091,1,70.5164028046807,2,133.359893075637,3,185.599127488631,4,226.243277125702,6,188.514664260951,5,258.600331210023,7,301.777686644145,8,395.808509224017,9,440.358433208522,11,439.698583031958,10,503.165320507074,12,519.261175514881,13,607.936576272713,14,630.607980240414,15,650.361739175149,16,750.645236265211,18,696.312007754765,17
51.642613079322,1,55.1744710431452,2,117.976860467816,3,143.299147795819,4,177.875149894713,6,151.273175994245,5,216.962477766233,7,258.224166892638,8,299.885883695875,9,375.197861487887,11,358.75241409442,10,391.702976635558,12,418.167982713143,13,499.759705522922,15,526.87955823924,16,492.933211257414,14,623.297221147568,18,550.718337589443,17
49.9120986659756,1,77.5084471252951,2,127.156811273393,3,182.087030010162,4,203.757266684757,5,217.084210466812,6,260.055276900012,7,282.624422934154,8,417.406928987121,10,412.365359382284,9,458.003589604662,11,492.41978866992,12,511.995934613381,13,578.832714300837,14,603.339465599193,15,685.539105880213,16,693.489095690776,17,727.752125958538,18
52.0406489210916,1,82.4581236217137,2,132.845210975103,3,151.484691198945,4,182.41046168858,5,228.486017945976,6,273.774731233877,8,270.440122322846,7,445.824083980275,12,412.598746460462,10,485.224793180031,13,403.865075194099,9,431.204773727451,11,514.390280323435,14,618.851022302876,15,733.731405250415,17,647.743318870372,16,NaN,NaN
32.8061834196564,1,79.4468003468595,2,103.398913803919,3,171.398549741377,4,183.195244942161,5,218.667114827538,6,239.370000108177,8,230.654985730619,7,427.350438995039,10,340.953831282844,9,445.434174792184,11,456.22778144623,12,465.739936336764,13,501.115590259599,14,528.358506072075,15,703.60026478653,17,582.10159548347,16,720.716562423914,18
50.1834846119045,1,70.5377507933431,2,122.402618962953,3,150.954487162866,4,180.02796238706,5,194.39913748127,6,242.907967473978,7,258.816217943318,8,379.756032817105,9,382.230168323665,10,423.72325154691,12,401.608521523538,11,425.851427331972,13,497.40760685522,14,557.621815817211,15,625.551716496839,17,615.203044220043,16,666.190061568765,18
49.1566943803315,1,60.8035615430113,2,116.494376746266,3,177.389721763276,5,204.774664367698,6,166.577736053819,4,223.460600499086,7,272.446144034108,8,333.70288106959,9,385.65995379817,11,381.017210072588,10,468.877585530449,12,486.760845731428,13,553.466043688203,16,542.996337531759,14,549.560381364808,15,662.526803862579,18,595.958764576414,17
56.3774473205687,1,85.6613678412506,2,142.501806897611,3,219.937480231181,4,251.275291525252,6,231.605577868036,5,289.677912051205,7,327.571647792047,8,462.663000001707,9,469.260818154327,10,509.009306684041,11,584.639038430717,12,604.68004649217,13,676.255307404228,14,679.049858066268,15,759.930759072905,16,815.519465764116,18,791.460597546501,17
47.7776657374677,1,75.3820614773683,2,122.757769849815,3,243.494070983212,5,262.678274791598,7,206.493591531572,4,252.560516937994,6,319.371401539623,8,409.16653204259,9,433.344917300781,10,446.941851408327,11,628.916877738298,13,638.755797890304,14,690.954533753765,16,611.243442606908,12,671.658040954519,15,785.681977565958,18,709.419739252806,17
46.8842625269902,1,81.4573747101959,2,125.536881149851,3,162.090119321973,4,183.057403594476,5,231.378670814078,6,266.404590739614,8,265.591102922494,7,447.421496700325,11,405.210394697694,9,481.204028956711,13,432.47316260467,10,457.41718134454,12,535.12140507136,14,612.915021749019,15,735.370639761966,17,658.04391913161,16,772.54184392412,18
53.5512603177215,1,57.804346870032,2,123.3542684606,3,174.606800277855,5,209.453026969393,6,158.467133403836,4,228.711075712455,7,283.338287780709,8,328.553994221448,9,408.782166911491,11,379.98976423792,10,472.227267333106,12,488.48524361131,13,574.262944365893,16,571.600935287441,15,536.556560813556,14,701.738599868913,18,595.039383574923,17
49.8850811720864,1,81.1344584695934,2,129.19947438711,3,188.656253104805,4,208.519933758894,5,228.48709733289,6,268.353215309203,7,287.13685081727,8,439.670543939383,10,419.564461275705,9,474.945312154119,11,498.781816878996,12,515.046685280362,13,580.952402440477,14,618.795621671551,15,723.832321430955,17,695.427965754021,16,762.923965950042,18
55.2420602610362,1,87.4349753016978,2,141.553504290757,3,156.493204845097,4,189.155985333418,5,244.526754426017,6,291.62187816765,8,286.539496614974,7,474.881662481619,12,440.90676516933,10,514.152133954159,13,419.55262122477,9,450.424559330059,11,546.969037811646,14,662.00342697217,15,777.772987443822,17,690.678993875896,16,NaN,NaN
45.4769773694062,1,112.266979969014,2,146.260442463561,3,168.082287351286,4,188.092553645456,5,316.488803842989,7,340.161269249019,8,278.055973848388,6,616.163078472525,13,459.617599679864,10,644.989169323766,14,447.335944388985,9,469.546580629672,11,540.984467749612,12,743.843061358081,16,NaN,NaN,701.165225621177,15,NaN,NaN
47.7984271759074,1,55.3596654464297,2,111.353384587134,3,136.766484678216,4,171.135940511239,6,149.998680226843,5,209.830012920706,7,243.28149301244,8,304.562007369379,9,356.362612849264,11,350.380695976885,10,373.931637119155,12,394.413761251949,13,471.627772494822,14,506.613553048827,16,501.69301642505,15,590.812344360058,18,548.859432860007,17
57.5170858698221,1,78.7651543104435,2,139.233514145767,3,160.617260232335,4,195.810358845686,5,217.627311296906,6,274.125764712674,7,289.740345563164,8,423.691161611013,9,431.82111333419,11,475.518425640231,13,429.174418951994,10,459.59436910701,12,547.410911118416,14,629.664426342922,15,696.326402999305,17,686.703377400884,16,744.917768129248,18
49.5790966321143,1,71.5441041861505,2,123.826219216693,3,218.520079494006,5,243.504420971988,6,195.22443223668,4,248.71932201572,7,307.058373933955,8,393.373858890096,9,429.105582013253,10,434.64427819524,11,584.8036579033,12,596.294556539184,13,661.822025418267,16,609.080175373058,14,646.317847174617,15,773.088242303738,18,689.587291531064,17
50.2147370735218,1,73.6403517997379,2,126.179499369799,3,220.83512211941,5,247.643330036707,6,199.856113628179,4,254.670023684903,7,311.192854619917,8,406.462346019279,9,437.438617947108,10,445.432769753766,11,590.16406999157,12,600.059050930432,13,668.879226126251,16,623.216066507449,14,666.331304876253,15,785.02018012741,18,707.815127293865,17
41.001132464305,1,85.4350285328221,2,118.837689925008,3,194.517177406574,4,210.542980517174,5,234.779673058507,6,264.254906761343,7,268.667105453941,8,457.890960088607,10,391.218371475795,9,483.968583121963,11,522.191753123926,12,534.933877832478,13,579.899513222551,14,591.639527661997,15,751.766338675687,17,674.451202463335,16,775.894460357634,18
47.4773009403818,1,69.2714196196779,2,117.558362471766,3,192.219873986141,5,214.112154576365,6,189.817386120764,4,236.06117377544,7,275.237489817101,8,374.679287055303,9,385.174273221035,10,413.819763382956,11,480.354335937554,12,495.94698710728,13,548.557012010361,14,550.559392796635,15,617.36619563375,16,638.735923852594,17,657.924162640535,18
53.00188835228,2,41.4325296132691,1,114.310979865206,4,170.84113923562,5,200.637751667249,7,114.177421101018,3,194.732161546245,6,274.446734243083,9,223.750932881005,8,375.441976652908,12,303.879526280386,10,462.343289578396,14,487.174595708288,15,556.54742151369,18,499.883234808645,16,369.502618757365,11,NaN,NaN,446.932629889976,13
47.5578700720141,1,66.7951818518758,2,117.093748877717,3,128.701781032687,4,157.308892780033,5,188.726591759831,6,233.319009488704,7,242.00648248546,8,365.666945934451,10,368.09152194069,11,408.114895834265,13,348.21718884367,9,376.944091527918,12,460.282028515871,14,543.31663082981,15,602.130756994851,17,585.235573377738,16,646.087190138369,18
47.0187505345677,1,54.5417803321464,2,109.118047871256,3,170.078410378078,5,193.448181006528,6,150.219774510679,4,204.593698448957,7,257.903414977105,8,294.116749490702,9,358.271510813525,11,344.667239492088,10,456.255533638867,12,475.310341955818,13,531.74426577158,16,496.990293301814,15,485.344909139568,14,626.054392593277,18,532.357848968203,17
51.5385749423635,1,79.1778324736217,2,131.235234341442,3,182.113791164018,4,203.019213760642,5,225.4847718695,6,268.045798728509,7,289.915876062556,8,430.164523879147,10,427.416232355639,9,468.848309665986,11,498.909718413975,12,517.015353456967,13,592.478901327604,14,627.455959374733,15,706.830266115153,16,714.885689490829,17,754.584194789035,18
42.8625699672191,1,86.98908319088,2,122.507792648281,3,167.454313503711,4,187.469430624485,5,239.83922407729,6,270.977130432789,8,256.07863257984,7,468.378966068912,12,389.986958026773,9,495.296486103129,13,448.284847320661,10,465.270330094807,11,523.23830781089,14,601.189041835431,15,770.87915491464,17,634.018017869476,16,797.280170742202,18
58.7268430229325,2,57.7404576479731,1,130.253051281505,3,151.082713553708,4,190.270276491574,6,159.040622441553,5,233.329831661157,7,281.573566989926,8,311.437584380598,9,404.734202154629,11,381.401109183769,10,404.912904641003,12,437.973524111791,13,527.5197272401,15,561.391221206574,16,514.017376015497,14,658.824471189791,18,579.207411525489,17
60.6602416549329,1,67.5605143705453,2,138.77230505545,3,169.509169790928,4,207.371484965094,6,185.919387823079,5,257.166128781158,7,301.290434501829,8,363.56480168411,9,435.588600705873,11,429.965876161619,10,459.170630211015,12,490.848001665697,13,580.046628447963,14,613.048453700369,16,598.879372611117,15,717.922408743225,18,660.613880940334,17
53.201932044496,1,76.3311096652338,2,131.327494324254,3,194.448927324627,4,222.592499612295,6,208.460102055044,5,262.297292048295,7,297.204678493208,8,411.494345669422,9,425.480253351315,10,457.841361942772,11,512.852163453012,12,533.531428777877,13,600.361722845886,14,612.513170366543,15,677.129784144845,16,710.566015745958,17,726.284158925716,18
57.3020425329893,1,72.1867147375755,2,135.682885106941,3,209.091430241725,5,237.147133842842,6,198.758835590797,4,260.465291128781,7,316.030956037927,8,389.053049998031,9,442.431876922249,10,445.528369100083,11,554.006910098391,12,576.598402707492,13,644.802848275333,16,621.520801423726,14,641.65639487065,15,760.910748177412,18,693.633417538267,17
49.8107004519502,1,68.02251626131,2,121.211910301545,3,181.274160383595,4,206.688770315035,6,186.934329135425,5,238.588732672411,7,277.949665034393,8,366.706957666589,9,395.776416169654,10,413.486898528727,11,487.698871650723,12,507.823559720559,13,571.017391755364,15,565.15161531775,14,604.261552624617,16,680.332665698105,18,647.332970013702,17
41.3648333624569,1,57.6181104343818,2,101.92798970657,3,156.718433684701,5,180.943861025926,6,156.384861563263,4,202.6432432066,7,237.862608683478,8,315.948450073986,9,340.734602475545,10,352.211887907983,11,422.856759078171,12,437.420165172445,13,495.053332801045,15,488.752096159139,14,520.703805185051,16,594.322350347749,18,555.259647141823,17
55.0949058256572,1,60.2460322119846,2,126.830210277224,3,150.443185774161,4,191.329597992076,6,163.778935311402,5,235.492226225609,7,276.034887594276,8,333.355180158016,9,405.600663250244,11,388.182447413991,10,415.528479075391,12,439.467048525172,13,532.360548419777,14,574.009755021107,16,548.448065141122,15,671.691967900027,18,607.383881611967,17
47.9466268961669,1,59.9147161669335,2,113.715991694576,3,151.422405922388,4,179.407736767803,6,164.783819364915,5,218.324910965081,7,252.641475322187,8,323.71599999695,9,365.608916427631,10,373.092531569778,11,413.542359724163,12,436.932707277093,13,505.734152573799,14,521.508346300706,15,534.424482541148,16,618.167911477965,18,580.826492340412,17
46.3496876361441,1,85.9586499339269,2,127.874818949548,3,199.532179383702,4,210.913501261345,5,248.287622051912,6,276.381706008139,7,290.807108140801,8,471.921715571436,10,429.646650278176,9,493.501008539949,11,538.700830050764,12,546.475049227665,13,613.841191086664,14,644.18651395006,15,774.934407258057,17,727.912641270343,16,811.187964180499,18
54.8078709308833,2,44.4711367954986,1,119.780660805065,3,205.594299647084,5,234.005701703835,7,122.879386262669,4,206.62552767983,6,307.526913016596,9,242.845585716195,8,414.48324847457,12,325.145273705863,10,557.098496468107,15,580.806534335733,16,643.154987072391,18,544.098020027641,14,398.297921690514,11,NaN,NaN,479.843323263768,13
66.1932268526295,1,72.4274181654018,2,151.801141751834,3,216.416652628293,5,253.968492052135,6,199.127729035279,4,280.550558972886,7,348.870339097196,8,393.046596606512,9,493.148016543429,11,466.920343940092,10,579.686699537025,12,608.294550443325,13,698.825800396593,16,684.712398993471,15,646.079038859146,14,841.578016579604,18,717.435717817165,17
36.0336666554143,1,68.6288172579998,2,100.890930068078,3,196.29299299433,5,217.938443134874,6,182.37900833635,4,219.994559072738,7,258.37911604082,8,380.177455714811,10,364.475844778211,9,398.555274183341,11,520.530376288397,12,522.666377955926,13,573.3835630914,15,534.046864052292,14,624.240934974156,16,672.756471638653,18,638.925009121614,17
58.2576349934573,1,65.4211751466546,2,135.116316012662,3,181.068405798722,5,218.741571602731,6,178.936914449794,4,252.495704633336,7,304.585050776377,8,360.836536920492,9,440.077101011065,11,421.998300343478,10,493.605388551206,12,518.372545677999,13,608.506148174287,15,619.25624794619,16,592.731879344891,14,747.86859347337,18,655.05874560568,17
48.9894660945159,1,71.9793119926432,2,122.915137281576,3,164.908896258286,4,180.913198342686,5,212.081807313821,6,248.202655790201,7,269.495274521829,8,397.945838427155,9,400.145111801773,10,422.613867823214,11,453.868462876224,12,461.28664016961,13,539.155371460555,14,586.155359090939,15,652.305072747026,16,654.504880270515,17,699.946560120852,18
63.3866552359261,1,81.1118054610886,2,151.311335266212,3,223.792186825509,5,259.631920586672,6,221.290532789294,4,292.520711040557,7,347.272464029815,8,441.825664149057,9,494.047560490859,10,500.411816598985,11,588.167767910357,12,611.712053479924,13,696.058123563066,14,699.369650644654,15,725.973777326771,16,836.639277771109,18,780.895933178137,17
53.604388732011,1,88.2580027475264,2,139.696204506587,3,204.510817104822,4,223.362156737535,5,250.237252022326,6,290.248142298918,7,310.371358810348,8,474.900406131164,10,453.948695954694,9,509.849667836959,11,544.145502160726,12,559.532962695141,13,631.708919761464,14,667.045531390771,15,773.924826007847,17,753.458061985497,16,816.395681618432,18
68.1042984314022,1,117.141656119568,2,179.781774421919,3,260.598492939864,4,291.786980657421,5,322.828580781355,6,378.659820823146,7,392.777944233811,8,628.112671694024,10,575.611638188742,9,675.020453854376,11,685.505115741623,12,708.046769148359,13,791.970241118734,14,855.236260507634,15,1030.55657395093,17,947.142398138202,16,1077.29713104298,18
44.7839367592792,1,74.8519683653419,2,118.205720512943,3,167.704092320223,4,182.545635568179,5,216.551260890742,6,248.062036342691,7,261.607567616545,8,412.297246502392,10,390.371051178275,9,432.88229624992,11,463.768443533259,12,470.548344142454,13,540.558620826317,14,581.554353063191,15,677.313499214639,17,652.246446606578,16,716.418255236311,18
40.5392657835016,1,74.5629290495368,2,111.138046662191,3,159.816900909687,4,172.766257410305,5,213.244484628643,6,238.973636797893,7,242.400727735048,8,406.811555067797,10,363.532773836687,9,409.003969001389,11,438.863217340696,13,432.652089456198,12,493.898308563558,14,547.030083136287,15,662.705883831359,17,593.981106525723,16,691.781986915001,18
52.2473147768165,1,79.9453043184654,2,132.378434755745,3,200.469219558752,4,228.946254406852,6,217.012807568116,5,269.668760608962,7,301.693844580852,8,431.153734105324,9,434.044281216242,10,475.202664105879,11,539.168209203584,12,559.165688107626,13,625.556062756809,14,630.386927492584,15,709.536375729676,16,738.124280899767,17,757.176994164188,18
59.8456878310766,1,68.8196737904247,2,139.054796331253,3,196.4992350099,5,232.248518596312,6,188.450906034302,4,260.983971175976,7,317.423105341809,8,377.234191773586,9,452.92752402199,11,438.179557203491,10,524.091644833631,12,547.926514896352,13,633.324850697408,15,634.690831787278,16,619.363915293722,14,767.720227919796,18,679.581788309678,17
51.7209884995206,1,93.5858575595977,2,139.050074898847,3,178.69511376718,4,205.082157264078,5,257.340083261595,6,297.507762953894,8,286.029938981885,7,502.393522220384,12,432.752077138908,9,537.042115709313,13,467.166210574652,10,488.177993346613,11,556.765753105857,14,657.890781146348,15,825.872279151551,17,683.279390604461,16,NaN,NaN
36.52677741546,1,68.677687180885,2,100.26118377562,3,156.242871214711,4,171.364691666005,5,188.856435578369,6,216.716695853084,7,222.675655777609,8,368.15874767712,10,323.701210531674,9,392.442175108738,11,402.476102408578,12,414.235689184213,13,454.619089611209,14,484.769198865245,15,604.386177967919,17,535.332953741476,16,626.855148420296,18
