f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
7.2982206607215e-06,4.94537155189313e-06,7.67325348215732e-06,1.78698906320658e-06,3.20418770680614e-06,6.99940733781649e-06,6.2168261456914e-06,4.38376838200647e-06,2.59248913512796e-06,3.50397996749796e-06,3.1952253117946e-06,1.71175200029858e-06,1.11358483391408e-06,1.3418602966239e-06,2.44506388089533e-06,8.30462286220656e-07,8.82503962524752e-07,2.51810446237015e-06
9.23809198451404e-06,7.79330025011097e-06,8.05351366786527e-06,1.91999238828148e-06,2.97112343452168e-06,7.13793101287227e-06,7.08619872855995e-06,4.53859936429475e-06,3.08839801973351e-06,3.59065852359679e-06,9.21262778075239e-06,9.20287396529793e-06,2.0351094498184e-06,1.46171339883032e-06,2.32536268856467e-06,3.32124378850143e-06,2.73276967549892e-06,2.24208983205944e-06
8.96127391734205e-06,7.68412156066402e-06,7.48354491794186e-06,1.77797261439389e-06,1.22860938641776e-06,6.57353165061862e-06,5.96827370201558e-06,3.24822860168663e-06,3.17600693450038e-06,4.03167038603298e-06,3.89255624939227e-06,2.20824878137344e-06,1.08928873794101e-06,1.3459821654222e-06,2.14401632111664e-06,2.27142143056118e-06,1.73879594326821e-06,1.31198967345855e-06
6.48228544101638e-06,4.28027367365774e-06,6.54566273908937e-06,1.6696842891201e-06,3.16581434460513e-06,4.01246868705209e-06,8.46791819655311e-06,8.02909665613295e-06,1.10165330932229e-06,2.68412202560575e-06,2.08678102796591e-06,1.71022935769793e-06,2.59622212445532e-06,2.67599489849717e-06,2.51077654033564e-06,1.51086235590981e-06,5.49508274937438e-07,7.65903700542854e-07
2.27015724942443e-05,1.10881593225561e-05,1.96578790014099e-05,5.15045486171975e-06,4.62112202422041e-06,8.61540011378147e-06,1.35553368941369e-05,1.32648811598387e-05,2.88290373918413e-06,1.65734579977102e-06,1.58289686323093e-06,1.47157643634147e-06,1.42940721135991e-06,1.27774271878555e-06,1.12171776975722e-06,3.78019959275882e-07,2.67280896287201e-07,6.56202129667108e-07
1.72528117102495e-05,9.20364186487881e-06,1.7853657984893e-05,5.71470285057691e-06,3.57482017163919e-06,1.60705193419135e-05,1.15754949124748e-05,7.05657293281682e-06,4.9263706635204e-06,4.57923556267924e-06,3.8226637523987e-06,1.8457821728865e-06,1.49341922655284e-06,9.46547971855002e-07,1.08547062315704e-06,6.46963444045967e-07,1.68907947021233e-06,3.45615335174253e-06
1.62751491186909e-05,9.4657233548473e-06,1.77046604514837e-05,5.65989269902505e-06,2.71222863355901e-06,1.78497709338779e-05,1.40893125272299e-05,8.30958573186276e-06,5.8174122914499e-06,5.81615389170484e-06,6.74743619137529e-06,3.64191073065482e-06,2.38042729104337e-06,3.58414084559369e-06,5.71513512065927e-06,4.80595072834783e-06,2.97407792881469e-06,9.88695361964142e-06
6.07888206467978e-06,3.49792713761329e-06,5.22274959414756e-06,1.48139097388695e-06,2.76272410475228e-06,2.42879273397741e-06,3.08060649249738e-06,2.92676469062363e-06,6.04456096880717e-07,1.03466648080414e-06,1.62409457454467e-06,8.40552058612557e-07,2.99469190612484e-07,9.22472965075695e-07,9.56151362176735e-07,7.62604148370607e-07,7.26748381860202e-07,6.74355046990878e-07
2.26621801872742e-05,1.20849262415213e-05,2.01113230832109e-05,4.42702663990336e-06,4.69146713737424e-06,1.32862744323938e-05,9.61681229878801e-06,4.72560329134811e-06,3.07103501453601e-06,3.33485881363667e-06,2.80045060000203e-06,7.83256728736473e-07,7.10407657727225e-07,7.78285259729431e-07,5.41080675001771e-07,8.08054794854117e-07,8.69620425640797e-07,1.10975988955342e-06
5.45606302128304e-05,6.22004819301177e-05,2.1580032855321e-05,4.50680227986898e-06,3.40940560229085e-06,6.13178096655891e-06,6.58156240373876e-06,9.97084611399561e-07,4.01372939220617e-06,2.0192273505468e-06,1.26751395797255e-06,6.51234182220101e-07,8.895173656634e-07,9.52039104865726e-07,1.20436788379494e-06,1.17699206194774e-06,6.09457020708847e-07,2.6226335845209e-07
7.30282608419393e-06,4.58576538154506e-06,7.8834418192192e-06,1.18483015740004e-06,3.28328867488562e-06,5.05795308166133e-06,8.46313736399292e-06,8.01293388573951e-06,3.2830968253785e-06,1.00477860401851e-06,1.98425606025107e-06,1.19006010470154e-06,1.27716284844312e-06,1.26229656178019e-06,7.20553787050193e-07,6.39993147610485e-07,6.47807642659153e-08,3.20334513832208e-07
1.14428904882144e-05,6.93430521335791e-06,1.23206258464302e-05,3.55457872461021e-06,3.29852005700605e-06,1.01898947842858e-05,1.03958419186743e-05,7.8376250167245e-06,5.38134894227861e-06,3.02821008078194e-06,3.15890181436835e-06,4.91778111128429e-06,2.35530204613165e-06,3.14397162596667e-06,4.96875015982603e-06,9.62992550448539e-07,2.08314336671628e-06,5.86133255286059e-06
5.83304384232126e-06,3.45700465152963e-06,5.78326168855094e-06,7.57874856685958e-07,2.13686436627088e-06,1.8396755766539e-06,1.83915612348349e-06,3.11852880721224e-06,1.46912843359678e-06,2.62872365653333e-07,4.38501369816904e-07,4.46897771009949e-07,7.34962926769112e-07,7.99533280819253e-07,7.00094956343216e-07,4.69609551685371e-07,8.0790801444854e-08,4.98034077408853e-08
7.47979143939428e-06,4.44572653206359e-06,7.34306174136278e-06,1.88504473182301e-06,1.96357203348182e-06,4.42423817305405e-06,6.80417327893166e-06,6.3194819846382e-06,1.72310477276494e-06,1.0780955727581e-06,1.10362568118702e-06,1.22508777429214e-06,1.40673716402465e-06,1.06254843612081e-06,9.26063251263539e-07,4.12000144527774e-07,1.97872977118445e-07,6.06640232514071e-07
3.89336371433817e-05,2.87749769659279e-05,3.39663787428447e-05,9.28633229469674e-06,7.96883152428114e-06,1.81316141120337e-05,2.12502725383161e-05,6.78640314630254e-06,1.08626489250636e-05,8.94789651316302e-06,6.90233654335244e-06,1.21245441996698e-06,7.55550811290883e-07,2.76852187765662e-06,3.92480056717047e-06,1.44185541180343e-06,3.33723369027884e-06,1.33905490202961e-06
6.57466710837522e-06,5.48502212395503e-06,5.92978592056591e-06,8.99087365966886e-07,1.23249952036104e-06,4.45912727849923e-06,5.04081884601e-06,3.20183053972857e-06,2.41775676255875e-06,5.18419191811331e-06,4.95198105048812e-06,1.04013739505315e-06,8.96119634914472e-07,1.8591094657836e-06,2.36426169168526e-06,2.40742203465444e-06,2.09073486611016e-06,1.36968514983752e-06
8.1502539714628e-06,8.76318614061282e-06,8.23288930054866e-06,5.89862834814861e-06,5.86673600760284e-06,7.2273565190479e-06,3.52219119281361e-06,2.20169186022682e-06,4.44027279033775e-06,4.81621973167088e-06,3.68532296173482e-06,2.68421256234443e-06,3.11205996534204e-06,2.92623404126888e-06,2.91024180386709e-06,1.75133994683879e-06,7.16916577593216e-07,7.59910059947876e-07
5.29065973385115e-06,3.54733975420888e-06,5.5104897450611e-06,1.20859870904333e-06,2.86831649550814e-06,3.22214176656186e-06,7.28995035787477e-06,6.94419887646723e-06,2.90682352285399e-06,2.15305148606635e-06,1.51699386754912e-06,1.2525445000895e-06,2.60736924585764e-06,1.54637612874366e-06,2.12122210532045e-06,9.81201313450621e-07,7.46393490770689e-07,1.75177155939685e-06
1.75856038284841e-05,9.69830325084305e-06,1.84779346237792e-05,5.08981894242627e-06,9.7732084764003e-06,8.19471430004275e-06,1.12483397431181e-05,1.29121122166389e-05,8.26421025586347e-06,1.55728454067072e-06,2.70965132205948e-06,4.01524568334887e-06,3.59235213393863e-06,9.43874731013079e-06,4.88090380331865e-06,2.9429971644167e-06,1.50583674167017e-06,1.14031197542865e-06
7.6554704334454e-06,4.71697509176724e-06,7.5271259406782e-06,1.91500514464783e-06,2.44516703653448e-06,4.63152895863877e-06,7.42646661029157e-06,6.81454441843875e-06,1.92386023484508e-06,1.33872378032041e-06,1.07456847371467e-06,1.19636453010358e-06,1.78909893718745e-06,1.18308528077566e-06,1.15643948950496e-06,4.24748969383546e-07,2.57296185148857e-07,8.72331266407333e-07
1.18366851276881e-05,6.83415030622958e-06,1.22863558432374e-05,2.81478884305176e-06,5.87078308612897e-06,5.21824220678512e-06,7.18940882580401e-06,8.2449648263991e-06,4.43597225578991e-06,7.44173251360212e-07,2.18992237918388e-06,2.70832711797866e-06,3.08111851269423e-06,2.16553686227333e-06,2.29583181594345e-06,1.03982630062211e-06,6.33345807567302e-07,1.16426911290158e-06
7.93925921179642e-06,4.98089606842093e-06,8.43552923440214e-06,2.25591259618361e-06,1.88247329777337e-06,7.95325289394834e-06,6.55772001132128e-06,4.28698576267185e-06,2.39547084771151e-06,2.77373851915494e-06,3.1721514855381e-06,1.16920447930199e-06,9.82738907958658e-07,1.27908840169606e-06,2.15040263979643e-06,1.26103744922593e-06,1.17351719794553e-06,2.97570909904527e-06
1.25260678902798e-05,7.21109544365463e-06,1.34667620132989e-05,4.16623425977193e-06,3.68331939866389e-06,1.00363506862433e-05,1.12394558497395e-05,8.28099521403349e-06,6.16894698895075e-06,4.20792670184516e-06,8.14749085038133e-07,2.98502002402249e-06,6.73702342574781e-06,3.61192041996696e-06,4.93504757120136e-06,1.18921492754103e-06,2.72095865518139e-06,5.92589565559012e-06
1.17072634182483e-05,7.33561005501604e-06,1.24685800824428e-05,2.23327884464862e-06,2.26995665431863e-06,8.89933052383994e-06,9.85587327496896e-06,6.44235699147791e-06,4.19044847095981e-06,6.5118920726339e-06,6.31677464033593e-06,1.15425833438875e-06,1.46145280438936e-06,3.88141474804179e-06,1.96228253343738e-06,2.06019265715488e-06,2.74921978965167e-06,2.65488314369551e-06
0.000144427188700117,4.76364698578246e-05,5.46796429899591e-05,5.50477411631853e-06,3.48855046879249e-06,1.69621623875623e-05,1.17062057195515e-05,6.87079660216961e-06,3.10386150532668e-06,1.52701495518486e-06,2.32034817253775e-06,6.99915532526515e-07,8.15094182276594e-07,9.55349260581418e-07,4.54942483220763e-07,5.56364622614094e-08,2.73533306255082e-07,7.54629977449059e-07
5.29860722693208e-06,3.22898793231348e-06,4.13943056921981e-06,2.18357885091158e-06,2.03591853127674e-06,3.3662451294252e-06,5.67141067482199e-06,5.3340622744433e-06,4.08784716358962e-07,7.67377489879231e-07,6.13758894810211e-07,6.39442642351467e-08,1.35349963881517e-06,1.59106860425461e-06,1.10830989123333e-06,5.63636619086733e-07,2.77013317092791e-07,4.71297225335717e-07
1.29108171902475e-05,6.93202815452578e-06,1.27051656914472e-05,3.7767405514587e-06,2.82355075442014e-06,7.95350323991963e-06,9.87512695023544e-06,8.45468484518651e-06,3.0671819502518e-06,1.91665684161928e-06,2.25368706154217e-06,2.03458608872545e-06,2.32507874380357e-06,1.90950077987415e-06,1.44273580050518e-06,6.19064285684694e-07,5.21228288728243e-07,1.14196315961852e-06
1.30238352362559e-05,7.5301755558782e-06,1.40432641238659e-05,3.32769372922806e-06,7.44964932444795e-06,6.80217388576113e-06,3.71458266616191e-06,1.04123831094599e-05,6.92744159518025e-06,8.47028292231416e-07,1.78629776741382e-06,3.59759820391932e-06,4.22608485572466e-06,8.22483461044331e-06,4.59543691910814e-06,2.29172818839554e-06,2.77564706202062e-06,3.10807336703102e-06
1.59403079641667e-05,9.47210357153703e-06,1.70324388603835e-05,4.69589912074372e-06,4.3079287935458e-06,1.58194770863193e-05,1.28865381803013e-05,7.34648592756094e-06,6.38794746188363e-06,6.80982958892432e-06,6.58457581860129e-06,1.95181393626951e-06,1.64617634667905e-06,3.65866927477299e-06,2.07512100025237e-06,2.9501653845741e-06,2.31292158903965e-06,4.0662966152063e-06
0.000148235002802473,7.82620284588298e-05,0.000145909049821234,4.7207060227144e-05,4.25219826068415e-05,8.53280188543795e-05,8.61113903657704e-05,6.00561468307746e-05,2.8451395054612e-06,3.97129189618351e-05,2.77008851564946e-05,1.39164512077639e-05,3.10640309206274e-05,2.08134700844282e-05,1.90029840295566e-05,5.5161180354703e-06,9.10894414958237e-06,1.79458037453234e-05
1.70032370421061e-05,1.92191644881969e-05,1.63088889634653e-05,4.68072565105916e-06,4.6124545982651e-06,1.13873037680718e-05,1.2477806153006e-05,1.05214237044639e-06,1.34161456025858e-05,7.54206451968387e-06,4.52195286586559e-06,6.32312187928226e-06,6.39063343858751e-06,2.90114665389441e-06,7.15570879264107e-06,5.91853508317617e-06,1.64697371964197e-06,3.259722590124e-06
1.1726145717058e-05,8.687459427684e-06,1.18601742149152e-05,5.00767655792736e-06,3.0967258108582e-06,6.52790173219358e-06,9.85205285374913e-06,6.69488979140376e-06,3.87060534358308e-06,8.19085123454751e-06,7.60025721785863e-06,1.01481048655347e-06,1.56287422568062e-06,2.7097344745753e-06,4.01981591612565e-06,1.5521472629029e-06,4.16550982000627e-06,1.99511848640094e-06
6.90650423461504e-05,3.21213800455e-05,5.36939572684319e-05,1.7804489429843e-05,1.44026110409426e-05,2.25382290918319e-05,3.41512896991565e-05,3.38787471685534e-05,1.32818309424978e-06,7.05709105819222e-06,3.54398916578646e-06,5.0305053757533e-06,3.77039105934197e-06,4.94612301022915e-06,2.77006147449839e-06,1.00877941028203e-06,1.15336922479052e-06,1.19256284528703e-06
2.89386400349662e-05,1.41311637430497e-05,2.52365141004809e-05,4.88238486870372e-06,6.00955167367765e-06,8.61253799583554e-06,9.89498790459651e-06,1.05160148405801e-05,3.45278513348997e-06,1.58115720528256e-06,1.56447443397258e-06,7.37531774254533e-07,6.0910662998977e-07,8.42560164161159e-07,1.07976680363977e-06,2.82921822328759e-07,2.82602909785923e-07,5.356194101676e-07
1.12861325825953e-05,7.68578528168969e-06,1.19260895089741e-05,3.27438593544702e-06,2.76168586660394e-06,8.25772933445897e-06,9.86301988505123e-06,6.44724333881315e-06,4.61347519749816e-06,9.27609045248563e-06,9.09634179074336e-06,1.32002716665076e-06,1.69419159237882e-06,4.91757266502424e-06,4.54867790333063e-06,4.51913685329978e-06,4.23291594210947e-06,2.84834611651647e-06
5.70639624557322e-06,3.62911215289166e-06,4.2382153301269e-06,4.19994963178783e-06,3.079558829611e-06,2.72213354806182e-06,4.44430011888757e-06,4.31578687613945e-06,6.97279260837755e-07,1.11973931958347e-06,1.74136074128752e-06,6.29757937699591e-07,1.33509739292049e-06,2.01032404510717e-06,1.34898194745122e-06,1.31495108245938e-06,4.36478445071033e-07,2.99269549150824e-07
1.07371103172866e-05,6.55216486485591e-06,9.85406438240948e-06,2.1044774149828e-06,5.3862353269403e-06,5.79850785974955e-06,5.81834927992288e-06,4.24401245322462e-06,1.74334889619137e-06,1.93964327380727e-06,2.0791241306862e-06,1.70576674381382e-06,8.36395279246534e-07,6.94872070899153e-07,1.02495777388913e-06,2.64162466446756e-07,5.22675334349411e-07,8.08440963403211e-07
6.96355434793024e-05,2.30869741963303e-05,2.54607587525795e-05,7.06604021868041e-06,6.47557936107837e-06,5.7448300199881e-06,6.21536105512173e-06,6.38323530670869e-06,1.01616532512035e-06,1.45980264801633e-06,8.62075966725255e-07,8.54957291569438e-07,1.0309051413804e-06,1.35030945524409e-06,7.11943103967862e-07,5.13209813306737e-07,4.70786998297822e-08,1.02589782064102e-07
5.71176919319481e-06,3.78353711974335e-06,5.92205022084115e-06,1.62034625475004e-06,1.87185371778399e-06,4.63409180765187e-06,6.29337957115733e-06,5.30264042616669e-06,2.51896809030319e-06,2.49009345533191e-06,1.68400462013732e-06,1.47746687853873e-06,2.73127289629195e-06,2.07927421175411e-06,2.15930705745816e-06,7.92430257360838e-07,1.04386383480693e-06,2.4542334438877e-06
3.39338092440918e-05,1.89460369514442e-05,3.67342699563395e-05,1.14702152129756e-05,3.67064569257071e-06,3.26910946577518e-05,2.79359432233144e-05,1.74775304383098e-05,1.51870938438465e-05,1.37408628415246e-05,8.77862612271772e-06,9.49303006228663e-06,4.55250569483546e-06,7.03100807107543e-06,1.01802873049206e-05,1.50486022965588e-06,7.45276513283561e-06,1.40617497926567e-05
5.48897288149986e-06,3.63037437400826e-06,6.03439045974056e-06,1.44214856722988e-06,1.9450587664698e-06,5.69776768694467e-06,5.08730674221162e-06,3.54236640561276e-06,2.82830090323928e-06,1.87255924385025e-06,2.80801575083435e-06,8.84240060939306e-07,8.86840906169988e-07,1.14796276946295e-06,1.33763174177246e-06,3.48479044258671e-07,1.21026669861226e-06,2.68871968327232e-06
1.00066842112653e-05,8.06149110019684e-06,8.53395153385891e-06,2.48073603087518e-06,1.94171383507372e-06,4.86010089801698e-06,5.70104174651924e-06,3.00587669260271e-06,2.3488832541093e-06,3.57705414791236e-06,3.2329835128018e-06,7.41139813150222e-07,6.13483954832673e-07,7.93125301449921e-07,1.00337445004593e-06,9.71103021414893e-07,1.06089778536956e-06,6.51550433416798e-07
7.65406275043731e-06,5.17116648889057e-06,7.72199670614204e-06,1.32046664464431e-06,1.9639322186334e-06,5.56533836873615e-06,5.20719347311582e-06,2.71635356217285e-06,2.86556944414535e-06,4.83340908163548e-06,4.68419751032815e-06,6.91450725678834e-07,7.03771232452152e-07,1.14538017010207e-06,1.35069066366012e-06,1.35328090809863e-06,1.21239769737419e-06,8.77508844983205e-07
1.05126654013215e-05,6.85085048034304e-06,1.11725090688699e-05,2.62424748039903e-06,5.41176071743495e-06,5.97302652974544e-06,9.55685823038806e-06,7.01593355902185e-06,3.66421619870784e-06,5.51051513291388e-06,9.54861774161327e-07,4.19288338998207e-06,5.12614125261138e-06,1.85580884132591e-06,4.30870310159993e-06,5.25339465856801e-07,5.75529093738687e-07,3.99559022424234e-06
3.77809212713801e-05,2.10688974637308e-05,3.73386955952499e-05,9.92803633339549e-06,2.52905772134248e-06,3.09133868438184e-05,2.26771230264621e-05,1.4673140650299e-05,7.01818775202165e-06,9.95180200820464e-06,7.91479579652376e-06,2.51660554418774e-06,2.42273234553581e-06,2.85749100355681e-06,4.81575263174565e-06,2.24706894836407e-06,1.42532007725969e-06,5.53534267644154e-06
1.07969346587327e-05,7.62818796120654e-06,1.10937043147559e-05,2.98213305042892e-06,2.25046171015572e-06,1.09852501687327e-05,9.51830556391661e-06,5.85839588504821e-06,4.85420148192477e-06,6.6383345684806e-06,3.63559774747948e-06,5.5007739404426e-06,2.00107989522136e-06,2.29488581108109e-06,4.49871451498144e-06,2.7102887702517e-06,1.95537547092448e-06,5.68565958878277e-06
1.05514048408952e-05,5.47772734311522e-06,7.08701269267889e-06,7.08391155514031e-06,5.47656579968727e-06,5.82965727526794e-06,6.94898980512765e-06,7.78373827538203e-06,8.08794816577585e-07,2.32059884421369e-06,4.74427757432854e-06,2.81034002952546e-06,1.94321233127628e-06,6.35529364157e-06,3.84436277461009e-06,3.6574450839623e-06,3.55167456260207e-07,3.05620689714937e-07
8.21059827291011e-06,5.97568079165687e-06,8.2101930323358e-06,2.10924659514484e-06,2.43956042169895e-06,7.56398823941176e-06,6.11841806157312e-06,3.05830558139484e-06,3.85312549014799e-06,5.46527390987001e-06,5.27106476837298e-06,1.21144085243202e-06,9.76004107585703e-07,5.28147442195051e-07,5.38040140803421e-07,1.46571478406209e-06,1.64642154030834e-06,1.59544959874562e-06
6.22245495896958e-06,4.83054353662351e-06,4.48718129568585e-06,2.75576939070568e-06,1.76482731268818e-06,5.39266583347882e-06,5.06199338684149e-06,3.80490192395529e-06,1.61341791620456e-06,2.05237150286597e-06,2.96891708847657e-06,3.90687751349993e-06,3.68716697148014e-06,1.99693259757953e-06,2.54249474968118e-06,1.01734732172253e-06,1.05726728174154e-06,3.72882391091013e-06
9.43449489602935e-06,5.29376939377755e-06,8.99052783771677e-06,2.59354982620245e-06,1.03549519479816e-06,6.48130480541743e-06,5.30223211176074e-06,3.30619648941648e-06,7.5506147151397e-07,4.9762222164738e-07,5.73510579261774e-07,1.28131555740475e-06,1.24576830106054e-06,7.83412764606091e-07,8.39345143599218e-07,1.32444699908903e-07,3.80960483650237e-07,9.02788853978685e-07
5.64337579988694e-06,3.51076107767138e-06,6.1070080216564e-06,1.53708107552108e-06,2.59240183266586e-06,3.73932501349887e-06,7.13753098797897e-06,6.96153249559584e-06,3.16218136478661e-06,1.52691653350538e-06,1.27632363631626e-06,1.94131891625029e-06,2.03241356478895e-06,4.10789988051416e-06,2.9319568196853e-06,2.62852991076962e-06,2.40301230982706e-07,2.55191022973758e-07
1.92674556305141e-05,1.07631391574503e-05,2.05728339955672e-05,6.59365344478697e-06,6.32132179132113e-06,1.45694372746227e-05,1.62822660745881e-05,1.19808712906076e-05,6.34045810923022e-06,6.36345346307286e-06,1.06102939436564e-05,3.64247252755277e-06,1.03609171306375e-05,5.68956418901076e-06,7.75336432556287e-06,2.09340404131952e-06,3.69276307097865e-06,8.70152372322761e-06
5.38551606224689e-06,4.52998102072286e-06,4.39722212217166e-06,1.54446128519043e-06,3.66024058488267e-06,3.97146524743585e-06,4.31086767315314e-06,3.35807088891592e-06,6.04586306793311e-07,1.35774062712206e-06,2.62656547306737e-06,2.57801865987461e-06,2.74331228919234e-06,1.20433427429323e-06,1.95754719491015e-06,3.07512753738582e-07,4.38758888431548e-07,1.04109854139717e-06
0.000116105271837707,6.01740349906355e-05,0.000105676537372232,2.78438898196761e-05,4.58880072908108e-05,3.439556030788e-05,4.15248234115984e-05,4.92804623490291e-05,2.26392360051686e-05,2.87237101241618e-06,6.2271200203652e-06,1.02656917331238e-05,5.8210459505909e-06,1.75911784752792e-05,9.05719235133144e-06,4.04091288269308e-06,2.88705260530526e-06,2.00389447769426e-06
4.20312680229028e-05,2.02102293540004e-05,4.26454575921955e-05,1.58547984202503e-05,2.02197298232998e-05,2.07540369555566e-05,2.23752018904762e-05,2.47126298346841e-05,2.82518806716168e-06,8.66735273100194e-06,1.43851878370911e-05,3.04353670705952e-06,8.41116963991672e-06,1.66471488116055e-05,4.69491739289397e-06,4.92923661952468e-06,2.43540925698548e-06,8.25593358353604e-07
8.49141961008694e-06,5.38724400818181e-06,9.20895826962292e-06,1.97314103351431e-06,2.81304362792651e-06,1.45448777795904e-06,1.39371430465377e-06,3.85155280663187e-06,4.60118830692545e-06,6.31954808317209e-06,6.24962611943016e-06,1.39266108595344e-06,3.49836186029189e-06,3.53463993724101e-06,2.5567419006586e-06,1.8803122350629e-06,3.48040376958912e-06,2.05708395680854e-06
3.48025161896954e-05,1.9960123388335e-05,2.78570925011467e-05,6.89089637585126e-06,3.40926065613195e-06,1.91004427659953e-05,1.25935459694532e-05,7.36182423127815e-06,3.27862323306445e-06,4.63576673766022e-06,2.41725418630689e-06,4.48042181805434e-06,1.80623677062969e-06,1.11433618277314e-06,1.63120560772144e-06,4.66650767314109e-07,1.38123048376114e-06,1.89208468084572e-06
5.7483500392074e-06,3.52334318623539e-06,6.1157336927193e-06,1.3476537990774e-06,3.25119152148184e-06,3.31733305244975e-06,4.40728766001897e-06,4.93514197600572e-06,3.38968441829476e-06,3.00424803853567e-06,1.07487139010901e-06,1.71743715573796e-06,2.04490398321162e-06,4.15738561021326e-06,2.60459928369247e-06,2.03183692727987e-06,4.18210148967146e-07,6.93160903204212e-07
2.53270217769832e-05,1.19397672609589e-05,1.97493707065908e-05,7.02583086571854e-06,7.37906301469017e-06,7.87745674981166e-06,9.96847066597976e-06,1.01076561087614e-05,8.6792595041869e-07,1.71529532800145e-06,1.73638634549453e-06,1.5943792478557e-06,1.67735823280775e-06,2.65483060554172e-06,1.38077953038995e-06,8.81884529864231e-07,2.12815383075818e-07,3.49486317246073e-07
1.59812474546297e-05,9.03265921147738e-06,1.73546814388542e-05,1.74851658507484e-06,6.05514027700723e-06,5.07785454342791e-06,4.45290184401453e-06,6.55206690083464e-06,9.06647046574994e-06,7.38435934376343e-06,7.98283942348953e-06,2.62433631509324e-06,2.09325813111861e-06,4.69465106635194e-06,3.34415329603155e-06,5.17275833039643e-06,5.39800065697504e-06,4.24858418482616e-06
5.99133469854156e-06,4.93679955115661e-06,5.24694195670216e-06,1.2275002392002e-06,1.16475063861122e-06,3.13350063183421e-06,3.12171245188435e-06,1.53888073633106e-06,2.01427808006778e-06,2.69920817501065e-06,2.4286753571392e-06,5.26782434312583e-07,4.75630547636302e-07,9.3316504678746e-08,1.26560742799407e-07,3.60626516590103e-07,7.08812262467207e-07,6.18519329356639e-07
6.25822551994695e-05,3.59455669179755e-05,5.35557156593073e-05,8.07208682600159e-06,9.66036584448152e-06,2.72243453682105e-05,2.60740487564981e-05,1.31091880383653e-05,7.52658098766274e-06,1.34972703885072e-05,1.31299065153897e-05,1.49626439568543e-06,1.5525812411124e-06,2.7750948748117e-06,2.32947028306228e-06,1.90831139885137e-06,2.61853243572207e-06,1.80236962946664e-06
6.8449547779931e-06,4.21429388745093e-06,6.04673569498096e-06,2.46418912568196e-06,2.73885756643228e-06,5.13871403064829e-06,8.75007903171177e-06,8.16037290621959e-06,6.27455316032554e-07,1.10122491367749e-06,1.23331303615959e-06,1.30407488785909e-06,2.69517130715414e-06,3.4812171067396e-06,2.74858313766788e-06,1.1033975155699e-06,1.28743127862985e-06,1.54822740741824e-06
6.23588521511593e-06,4.18127401715144e-06,6.13525934248495e-06,1.00835507169206e-06,6.92763719106031e-07,3.21532457892568e-06,3.80477615166331e-06,2.27566506997022e-06,1.40306889833318e-06,1.80707542784118e-06,1.71970852735722e-06,5.07633506934018e-07,5.47961533421465e-07,6.16463022188562e-07,3.36931457831609e-07,2.80654268565336e-07,6.26077115313775e-07,6.83762115851367e-07
2.24767022536423e-05,1.28354899511275e-05,2.4371058921491e-05,7.7371149596997e-06,1.52940045582132e-06,2.3349019445894e-05,1.9331346949176e-05,1.14420741916492e-05,1.02240209459757e-05,1.10369319883111e-05,3.49469174917135e-06,1.01838103644483e-05,3.29776881565095e-06,4.90659740715077e-06,8.11450424100828e-06,5.79822242733439e-06,1.28227810733289e-06,1.24157100598447e-05
8.50701349953148e-05,6.16089666601865e-05,6.9964456759218e-05,2.40357596457293e-05,1.41714898376127e-05,2.80083628420858e-05,3.93690023764827e-05,1.2887569898663e-05,1.68865236042342e-05,1.54554352405521e-05,1.14151942910841e-05,1.46399266319995e-06,4.02768508159887e-06,2.12040997546657e-06,6.96613536066743e-06,6.92326362923818e-06,2.00360195001982e-06,1.62705364386775e-06
6.54550266145721e-06,3.93337641036193e-06,6.87466455226463e-06,1.72979384947708e-06,2.81905152264628e-06,4.15210038440859e-06,5.35551256015532e-06,5.36828065549179e-06,2.70991191235097e-06,1.55911395483418e-06,1.28070979364084e-06,1.90338782705511e-06,1.83343155235497e-06,2.84703224905538e-06,1.67938613660179e-06,9.19554357315783e-07,5.96865445598174e-07,1.2593545346652e-06
6.97901948734759e-06,4.5496932506102e-06,7.46225058362154e-06,1.43110477792188e-06,4.14512008566015e-06,5.2444177966315e-06,6.30807287529667e-06,4.96306971937288e-06,3.0663534518374e-06,1.21868237660963e-06,2.68404558787931e-06,9.63882546117213e-07,9.06858837699447e-07,1.12809033446888e-06,1.1547086916074e-06,5.19624153688324e-07,3.77408382184312e-07,1.22731840826231e-06
2.7850862087403e-05,2.79455641842544e-05,1.83770092524735e-05,6.06805245371261e-06,4.69930967789742e-06,1.08126911412918e-05,1.36697632778593e-05,2.77506571164271e-06,1.06501975647451e-05,7.33073526838151e-06,5.45834725267963e-06,9.949482638711e-07,2.67859411591303e-06,2.28023019029829e-06,7.00498238567767e-06,7.00416686289331e-06,1.83491294814126e-06,1.21436750614036e-06
1.58739232837918e-05,8.74449389084968e-06,1.6003104764663e-05,4.74160252705598e-06,6.110630500141e-06,8.41705520649986e-06,1.44235999114731e-05,1.45740003229673e-05,5.22109481235621e-06,5.31304485900459e-06,3.07626721905333e-06,3.62523729194738e-06,3.43906215247772e-06,3.13209703108151e-06,2.59461157901111e-06,1.0029901039241e-06,1.03065045005248e-06,2.09913645430434e-06
