f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
238.055051668882,988.61915289923,658.208614610387,383.559557351722,1233.45936050019,133.159358499473,577.913294148736,48.6298005250261,305.528431055912,491.781250457505,141.486419566177,246.893968821737,185.124966893829,28.4166082112625,60.6509889324361
240.145098294304,990.857759879933,654.488963249211,386.186515155853,1215.89614507829,132.838480389743,558.69724747074,48.1859701997823,291.231131969448,467.362981250603,137.83732802763,232.898523267022,179.159335383854,28.553201266189,56.7715078877987
242.219355540428,993.040609812273,650.911073848094,388.801951765071,1199.19388812112,132.646832283929,541.083598553989,47.8388423902211,278.492265637167,445.744241561041,134.783894572702,220.657405668331,173.503162563917,28.7087590840469,53.4341076299452
244.278189761454,995.170135345028,647.467889020341,391.404542999738,1183.29030539875,132.565342568211,524.877594133588,47.5740760525636,267.069262446809,426.46827878296,132.215807842167,209.85724955084,168.154796197984,28.8776805964205,50.5343291055733
246.321950239571,997.248615881551,644.152793319158,393.993081064309,1168.12899438202,132.577997133661,509.914838616438,47.3798688152489,256.767422799497,409.172388082308,130.046528976893,200.255243224902,163.106293004298,29.0558727886195,47.9911039482393
248.350966698995,999.278194259524,640.959581865169,396.56646840008,1153.65875804078,132.671270091909,496.055601565773,47.2464330586168,247.428662451292,393.564878831073,128.207320180685,191.660304273531,158.345708501197,29.2402861700902,45.743146081995
250.365553153665,1001.26088608183,637.882428206357,399.123705151446,1139.83301445656,132.833674440375,483.180357641132,47.1655947025743,238.923289914697,379.408493870149,126.642979138831,183.91997928088,153.85873962118,29.4286091724708,43.7404988757706
252.366008816389,1003.19858887279,634.9158554466,401.663883200495,1126.60928709254,133.055404996684,471.186261496535,47.1304830562986,231.143904635529,366.508269201348,125.308737057647,176.91113625409,149.629880600684,29.6190624166423,41.9490277801258
254.35261846961,1005.09309311056,632.054711992218,404.186177796474,1113.94876218379,133.328053189664,459.984336635343,47.1352882191305,224.000804658769,354.702505631311,124.167966662024,170.533227477378,145.643219125647,29.8102572853835,40.3370560757614
256.325654111175,1006.94608895718,629.294147448669,406.689841290926,1101.81590065499,133.644376307349,449.497213243964,47.1750699920289,217.418484188813,343.855958898937,123.190463515167,164.703330036256,141.88297056085,30.0010967256386,38.8762507289077
