f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20
3.10124477577468e-06-8.98347347555023e-07i,-1.39348411322746e-05-4.57267007805559e-07i,-3.08398388511984e-06-1.93384466037572e-06i,-7.64181158351493e-06+1.67767859608755e-06i,1.49618259726653e-05+5.36388787267107e-07i,5.2183694762831e-07-8.62428786814758e-07i,-6.29660548947351e-06-1.19792499429682e-07i,1.19652179797012e-07+1.18679940894947e-06i,-2.73802826774778e-06+1.11183087486414e-06i,3.85287002454029e-06+2.79588854150794e-06i,5.21834773487875e-06-1.55444326824866e-07i,1.29186838297801e-07-1.0656314829903e-06i,-4.33938375698902e-07-8.58638760565412e-07i,-2.02200891306851e-06-7.88408364436343e-08i,4.81257007797138e-08+3.35650561088045e-07i,5.91267174106102e-07+1.49956642106788e-07i,4.13126454961493e-07-7.46927621007689e-08i,1.21506379746974e-07-2.3962630061939e-07i,-1.46536254300681e-07-2.90832853379759e-08i,2.79373110896759e-07-2.8619497238448e-08i
9.15113261542228e-06-8.21049834472302e-07i,-3.09020001112424e-05-4.2583610255209e-07i,-3.51817620605662e-06-1.91064029905943e-06i,-1.22125116383318e-05+1.61656454773438e-06i,2.05454771398664e-05+5.25936859277175e-07i,6.36675734071629e-07-9.35185164113547e-07i,-6.55093366534727e-06-1.53877319232031e-07i,2.24988038877645e-07+8.88128790682081e-07i,-2.27045406633457e-06+1.08523402348552e-06i,2.97353600806869e-06+2.48796568272305e-06i,4.3025256502483e-06-8.44969125528876e-08i,4.76446748123841e-08-8.87288788641207e-07i,-6.5940847424299e-07-8.04381292232197e-07i,-1.4969021057588e-06+7.10863956351581e-09i,8.57923554232092e-08+3.1244990470693e-07i,4.52713317292623e-07+1.23846059711009e-07i,2.95981157614397e-07-6.08151430474162e-08i,7.29981535917976e-08-1.93863345154691e-07i,-3.61595555342602e-08-5.43926945049608e-08i,1.90193378523789e-07-5.76281537188385e-08i
3.07152525260982e-06-9.27179177785523e-07i,-1.3709047092767e-05-4.56495089942588e-07i,-1.74139264120804e-06-5.58603304926104e-08i,-6.87147767902598e-06+1.19823605434262e-06i,1.39008739338805e-05+5.18340775280115e-07i,3.07457442934451e-07-7.81891793663626e-07i,-5.44440214217399e-06-4.51932785035923e-09i,-2.17569963906088e-06+2.62467144739205e-06i,-9.53716125327181e-07+1.15414535253953e-07i,-1.21480794156286e-06+5.27793990127688e-07i,1.15674401455339e-06+2.17221453410616e-06i,3.60672335837395e-06+2.3971173134662e-07i,1.13211899496336e-07-8.86282727234848e-07i,-1.82146915274194e-06-1.49731324844365e-07i,4.36664079330527e-10+2.97614861007906e-07i,5.1726157583908e-07+2.23642059098218e-07i,4.48790782017751e-07-1.07310096209993e-07i,1.8791466681091e-07-2.02688211305851e-07i,-1.18259825873721e-07+1.74843745805706e-08i,8.7650346664459e-08+1.24259682172941e-07i
2.96535032641216e-06-7.91113424963342e-07i,-1.32515654616839e-05-4.03355764309539e-07i,-7.64992894905866e-06+5.48620590840553e-07i,-6.97832683497328e-06+3.31577765647559e-06i,1.36389532148325e-05+5.64930255147726e-07i,-3.54722843541552e-07-2.18486283283648e-06i,-5.48809133353861e-06-2.95925744398372e-07i,3.10867397875875e-07+5.14114592615376e-07i,-2.39777100036571e-06+1.00511721207107e-06i,4.37489544505112e-06+9.39234057512973e-07i,2.93200967435422e-06-1.66756171233277e-06i,-6.30187306301973e-07-1.12145100139007e-06i,-1.62706351703587e-06-2.97535715282891e-07i,-4.90552313639197e-07+3.60083792714619e-07i,2.98238460189677e-07+3.24901126372121e-07i,4.64976934811786e-07+1.05644145640707e-07i,2.29698029999861e-07-1.28556919041097e-08i,1.99081462394763e-07-3.6781596197958e-08i,3.06340797393496e-07-1.17810358431052e-07i,3.00450693373432e-07-1.66049967063708e-07i
3.93384440233963e-06-9.89814179363517e-07i,-1.69124349324186e-05-4.99245935731828e-07i,-5.11258649191657e-06-3.13481017086908e-06i,-9.0465453385775e-06+1.89895774813335e-06i,1.56727880633563e-05+5.3095817969823e-07i,5.38301447452708e-07-7.79055396670043e-07i,-5.86310961928253e-06-4.32517377728431e-08i,-7.28223466588046e-07+2.15535347209929e-06i,-2.35999533690894e-06+1.10318432242037e-06i,3.73637097082987e-06+2.36426546028717e-06i,4.6415649160345e-06-8.83467877157807e-08i,1.29959856852887e-06-1.98912606712911e-06i,-9.93055330677139e-08-8.3623387144299e-07i,-1.88290178404401e-06-1.54389997296068e-07i,2.9241432869704e-08+3.33156883423535e-07i,5.75043794482553e-07+2.15919585344256e-07i,4.49468574161424e-07-1.52521107292401e-07i,1.56273586416416e-07-2.29788729164809e-07i,-1.08557670209051e-07-2.4223286734881e-08i,2.02200880715196e-07-3.13548460520667e-08i
2.9989098811873e-06-8.42976254606272e-07i,-1.29023680547317e-05-4.40516092198201e-07i,-6.34101431032909e-06-1.72599788940726e-06i,-7.6211772261325e-06+1.82947185384935e-06i,1.32296837070226e-05+6.09237551566366e-07i,-3.01620326102867e-07-2.13378058165155e-06i,-5.27773783696158e-06-3.16059846428922e-07i,2.45615923623134e-07+5.64807983035191e-07i,-2.12935707060093e-06+1.11964452122843e-06i,4.49941393748509e-06+6.24910719466793e-07i,4.43981542334225e-06-1.42630693171624e-07i,-4.50131493253387e-07-1.07996033745164e-06i,-1.51877584947729e-06-3.46536300126354e-07i,-5.83334234725834e-07+4.14075837015827e-07i,2.64049898861821e-07+3.29969513672836e-07i,4.45989435117165e-07+1.11988477084481e-07i,2.39151450575418e-07-5.35496013913047e-08i,1.20070570446058e-07-6.697658698309e-08i,2.31491380410653e-07-3.71380119662737e-08i,2.66069070096957e-07-1.17612157737916e-07i
3.94414404066372e-06-8.97288131450532e-07i,-1.70916814872999e-05-4.5474167945916e-07i,-2.40444618499308e-06-9.01731005921753e-07i,-8.49365897016027e-06+1.48770771823643e-06i,1.66749064438301e-05+5.57564202369088e-07i,5.33677029070758e-07-9.21702353046657e-07i,-6.55699748746257e-06-1.3038271057794e-07i,1.32438114969168e-07+1.19397633571273e-06i,-2.47934388838938e-06+1.31182984915646e-06i,1.57653848932317e-06+2.59244065001956e-06i,4.46074127417106e-06+5.85984109065122e-09i,2.81917676426637e-07-1.25991059618368e-06i,-2.74690949967509e-07-8.57037846451146e-07i,-1.99587874468027e-06-1.23015519855958e-07i,3.31212357403862e-08+3.24626747043271e-07i,5.5797777032754e-07+1.5829863885233e-07i,3.86518469036169e-07-7.42719539493299e-08i,1.54208021549441e-07-2.19373172678195e-07i,-1.29093078491993e-07-2.93191493887595e-09i,1.98948545225973e-07+1.08697684812391e-08i
2.74787822327534e-06-1.11818874437101e-06i,-1.25228201904908e-05-5.38666114098743e-07i,-3.66506381617564e-06-2.2765448948421e-06i,-7.1883846029878e-06+1.63278222086409e-06i,1.33242914231047e-05+5.00557669898163e-07i,3.6868698202469e-07-7.93242691625012e-07i,-4.70182105278661e-06-1.61321574366691e-06i,-5.13184606439565e-06-2.77097443105928e-07i,-2.39474970777733e-06+1.0360408597274e-06i,3.75590697131458e-06+2.49837550418461e-06i,4.17796555755857e-06+2.08580540099702e-06i,4.77648826626641e-06-2.90601676137401e-10i,2.88475656092636e-08-8.36484801807885e-07i,-1.95807395875673e-06-1.51817479687403e-07i,2.12375631418302e-08+3.43072160596885e-07i,7.99749057371827e-07+2.26943604692833e-07i,7.80844341766146e-07-1.11006449094065e-07i,1.96570549248607e-07-2.43820458298557e-07i,-1.43099522064607e-07-2.34687248152745e-08i,2.32187777389436e-07-2.93079639852964e-08i
2.89023426961501e-06-9.00190812614197e-07i,-1.36781173715579e-05-4.83411124350486e-07i,-7.34986247638241e-06+7.28082231884234e-07i,-1.82894683097127e-06+1.97770725786873e-06i,1.60269086425563e-05+5.00464094260821e-07i,7.70461278254629e-07-7.37501753327779e-07i,-7.44134995016305e-06-1.17791166475457e-07i,4.12082001243126e-07+9.17708320937463e-07i,-4.19640571710998e-06+7.9401510708552e-07i,6.53753488565332e-06+5.41335086090355e-07i,1.66048370211599e-06-6.29712134723746e-07i,-5.54204761588175e-08-9.23574195725585e-07i,-2.59639582841637e-06-4.03705727191844e-07i,-9.68132065309479e-07+5.22972107407943e-07i,2.35519308645912e-07+5.25906103819687e-07i,8.78127224374562e-07+1.31575132595237e-07i,-2.67034127192273e-07+3.38568401489623e-07i,1.00075322205457e-06+2.1492250322674e-07i,5.39594022898122e-07-4.19101869999256e-07i,1.81568619715855e-07-3.41250358310232e-07i
2.67393764773124e-06-7.37305191403341e-07i,-1.21787154612415e-05-3.74013108407076e-07i,-1.70044178991151e-06-1.757265331276e-07i,-6.81001620812252e-06+1.14531383795652e-06i,1.42308691191449e-05+4.85587994225415e-07i,4.91591311825559e-07-8.75193726121798e-07i,-6.48423350673451e-06-1.34053545858463e-07i,2.44921875574e-07+8.74352905047398e-07i,-2.30755270616985e-06+1.44954858754927e-06i,3.48811405565686e-08+2.49775312526967e-06i,4.81387432595473e-06+1.47445687329068e-07i,1.21473802731878e-07-1.00698602881029e-06i,-3.23483984510693e-07-7.47062088936278e-07i,-2.2516901045232e-06-8.8307015014461e-08i,1.67524377180316e-08+2.78834975853151e-07i,6.35645127252966e-07+1.19769640188134e-07i,4.39360607237728e-07-3.71612590495282e-08i,1.56890988250486e-07-1.94157425975077e-07i,-2.22036332804705e-07+4.14142788302274e-08i,2.6370986693493e-07+6.29347312539982e-08i
6.26095700353708e-06-9.23202708055561e-07i,-2.55774334489416e-05-4.7160574352551e-07i,-3.06713566862878e-06-4.87248457738901e-07i,-1.20694219026012e-05+1.57522668833809e-06i,2.32937735152348e-05+6.38238503100403e-07i,6.71577094224163e-07-1.44278696712402e-06i,-8.75032962214578e-06-2.27503658314564e-07i,4.07656967626908e-07+8.42338902237248e-07i,-3.0555044976452e-06+1.60552028062794e-06i,1.30003141730628e-06+2.99190185228873e-06i,5.50343319772829e-06+1.04128473973447e-07i,-9.66990514365463e-09-1.02300641405486e-06i,-9.76145660469942e-07-9.0709669374578e-07i,-2.0057729400239e-06+7.52244802948676e-08i,7.68158252984397e-08+3.76667005343022e-07i,6.52064001104765e-07+1.36881029356316e-07i,4.34499874644392e-07-4.66732741051675e-08i,1.37517806226655e-07-2.56945272208572e-07i,-1.42601020268809e-07-1.97456938445861e-08i,2.68277869583784e-07-9.56990037718896e-09i
2.75126148004606e-06-9.61931487941327e-07i,-1.25340135483375e-05-4.91656357919493e-07i,-2.26081414473238e-06-9.80440116470704e-07i,-7.01277658099339e-06+1.66988218569869e-06i,1.45162740216892e-05+6.26593198264365e-07i,4.58258505189794e-07-1.22015716297057e-06i,-6.56193812981418e-06-1.93688747598351e-07i,2.3622124336093e-07+9.41323092379817e-07i,-2.89137251530292e-06+1.34084856215454e-06i,2.69461953835565e-06+3.15307021432736e-06i,5.31471392073738e-06-9.53144595031955e-08i,-7.64252466365158e-09-1.00901109021833e-06i,-1.00715224054531e-06-8.77574041124315e-07i,-1.86403968214938e-06+1.0159400034094e-07i,9.51450533941693e-08+3.91455366149579e-07i,6.46283254264265e-07+1.41635856877042e-07i,4.56138184299438e-07-6.11862715204354e-08i,4.91060514796763e-08-2.63726415024023e-07i,-1.12575145079958e-07-6.42639892581948e-08i,3.19334949635531e-07-5.10930909926953e-08i
4.81965321245007e-06-8.66138294974723e-07i,-2.17936651816701e-05-4.31977603495648e-07i,-1.22578120141358e-05-5.84203872952209e-07i,-1.24826244367717e-05+1.57319979943484e-06i,2.17933135496788e-05+5.79608683104291e-07i,5.84820710880537e-07-1.44456312285086e-06i,-8.70433960797958e-06-2.0516448887061e-07i,5.38908943720654e-07+7.08106659387557e-07i,-3.8870703307856e-06+1.10688604381163e-06i,7.26642779581124e-06+1.15804369735127e-06i,6.22463732335545e-06-2.16278887600817e-06i,-1.14110833551092e-07-9.59431094485289e-07i,-1.74867801911652e-06-5.8676508274679e-07i,-1.46128713848682e-06+2.99032234890726e-07i,1.06567859392e-07+4.12369027733521e-07i,7.33189767418647e-07+1.31613473093946e-07i,5.05127098841793e-07-8.06712512964845e-08i,-1.22239553174712e-07-1.1553574329775e-07i,-1.2592046540691e-07-5.93091121713484e-08i,3.92065616818067e-07-6.74516095234424e-08i
3.56712840216838e-06-8.51456718494533e-07i,-1.5547954522995e-05-4.4639694222233e-07i,-8.07642780053173e-06+3.46854686348234e-07i,-3.96537304535592e-06+4.6653472866281e-06i,1.58007588691989e-05+6.16072952728349e-07i,-5.46276934648281e-07-2.6319818434048e-06i,-6.21062935112008e-06-3.66153305284044e-07i,3.50370612226998e-07+5.25706066332858e-07i,-2.73024153979357e-06+1.05931932341283e-06i,4.66550156710864e-06+9.52147382652603e-07i,2.14005682200916e-06-1.66996442454388e-06i,-1.24868200018539e-06-1.25352545700166e-06i,-1.96700222781866e-06-2.74789599502741e-07i,-3.84429739919059e-07+3.9823182069318e-07i,4.33948488671971e-07+2.9669651389801e-07i,5.2036268142733e-07+1.0806407953001e-07i,2.10634595264889e-07+2.19495120189127e-07i,3.8443026398119e-07+1.42839994259358e-07i,3.85035721997446e-07-1.81357903140814e-07i,2.26513183522827e-07-3.09987861593914e-07i
3.75537904904042e-06-9.63616345722736e-07i,-1.70501082406651e-05-4.93904664500453e-07i,-8.50207927174278e-06+4.91882241170195e-07i,-2.77875165673699e-06+3.61176656160153e-06i,1.74527097720702e-05+5.77236529631715e-07i,6.07901552499812e-07-9.80848969694612e-07i,-7.06614356637273e-06-1.46213478508529e-07i,3.13402902165353e-07+1.00473342718305e-06i,-3.28602222596879e-06+1.02753462488401e-06i,5.3540516490291e-06+9.57632895925214e-07i,2.10645737283725e-06-1.63585620653686e-06i,-1.50051780209085e-08-9.69392009121658e-07i,-1.24162652255412e-06-7.87599057279809e-07i,-1.66938019606337e-06+2.02329490329379e-07i,1.14978955404046e-07+4.1014297393979e-07i,6.55212007473335e-07+1.52531301322586e-07i,4.34631136304203e-07-1.13321181796085e-07i,-6.98642610452357e-08-4.40909022489377e-08i,-2.4227604427389e-09+5.78810377363244e-08i,3.84786889445623e-07-1.08747678495739e-07i
2.58629556450313e-06-9.56309747642463e-07i,-1.18765757834061e-05-4.77721161027578e-07i,-7.20513974120445e-06+2.42538323050973e-07i,-5.79091916181712e-06+3.78907587460527e-06i,1.27861882230858e-05+5.04669945844438e-07i,4.30517142875407e-07-7.42155897825473e-07i,-5.33864233357563e-06-5.64812186004234e-08i,-3.51601040025232e-07+1.69509180675134e-06i,-2.47262101765132e-06+9.61887541706604e-07i,4.63076864288729e-06+9.4610049377721e-07i,3.5116242169483e-06-1.64839011442399e-06i,3.45123903097001e-07-1.29883762785914e-06i,-2.61310211006247e-07-8.10666044242265e-07i,-1.86655178947957e-06-1.15269168764856e-07i,4.55841808117963e-08+3.31704116447723e-07i,5.53997291864971e-07+1.85304339105295e-07i,4.18065785008157e-07-1.20167379970008e-07i,1.11119301126627e-07-2.41709174460435e-07i,-1.2059708382396e-07-5.47981284762959e-08i,2.63539335162401e-07-5.37931600187909e-08i
3.74576587836517e-06-8.64372263734902e-07i,-1.73546032242754e-05-4.31072474445301e-07i,-2.77800578926972e-06-1.32446458493582e-06i,-8.96392427031556e-06+1.60029897717598e-06i,1.90704557835432e-05+5.37448368203121e-07i,5.98697007536935e-07-9.49708615757947e-07i,-8.23966302085806e-06-1.31443042157139e-07i,4.067470989147e-07+1.01084175161406e-06i,-3.77812253779865e-06+1.16770403080972e-06i,3.00515654307543e-06+3.31522432878396e-06i,6.43303650806649e-06-2.44194368086869e-07i,3.15609338791077e-08-9.87068275365102e-07i,-6.15788919792758e-07-8.25166784069883e-07i,-2.56470096968448e-06-4.21205620766019e-08i,2.22356088525616e-08+3.3871197361415e-07i,7.69927689827517e-07+1.44718331751167e-07i,5.47800482172533e-07-5.94668516039906e-08i,1.71321538087982e-07-2.57122828978921e-07i,-2.95748321573766e-07+1.77235050190196e-09i,3.87071126049713e-07+1.58122990289141e-08i
3.25073234381344e-06-8.93293981862064e-07i,-1.42875312210145e-05-4.47639762651654e-07i,-1.80908157371105e-06+9.0080588512858e-08i,-7.32381251141996e-06+1.27278585837974e-06i,1.48017318514945e-05+5.69051388150373e-07i,3.89670984114266e-07-8.93494624416988e-07i,-6.09208080777236e-06-1.04268933603012e-07i,-1.83681293769255e-07+1.59962263866508e-06i,5.54621889612316e-07-4.74647382766432e-07i,-2.03042922509297e-06+4.10594026244202e-07i,3.84026628113997e-06+2.85200551518675e-07i,3.52934905346231e-06-8.31920676658463e-07i,3.87361863731284e-09-8.56508374259553e-07i,-1.95616359987123e-06-1.57323532249102e-07i,9.00611074766222e-09+2.98057781234521e-07i,5.0555333321436e-07+1.65049160118792e-07i,3.93485667753946e-07-5.1683438592746e-08i,1.76402530301812e-07-1.99393833425351e-07i,-1.18502801684809e-07+3.93326360401077e-08i,1.52087508525594e-08+1.49821625738156e-07i
3.50706391495844e-06-8.65683193424966e-07i,-1.48710916315268e-05-4.42532728744225e-07i,-2.01671769699509e-06-5.01912925481311e-07i,-7.38632005805722e-06+1.43607993276279e-06i,1.44510950008959e-05+5.78508754211493e-07i,4.04375291700675e-07-1.11949207060647e-06i,-5.67464855972076e-06-1.79602161554973e-07i,1.54794554235646e-07+8.8728011859876e-07i,-1.84512501541684e-06+1.36578391311026e-06i,8.83905482548376e-07+2.43450454067434e-06i,3.71688512139702e-06+9.91456953696652e-08i,1.09247523403687e-07-9.92429166676295e-07i,-5.11154675400964e-07-8.43761954614327e-07i,-1.56391210655048e-06-5.43945418571431e-08i,6.81797252790134e-08+3.18300767679601e-07i,4.59596758228366e-07+1.33395840986571e-07i,3.15863962866349e-07-5.13908778776555e-08i,1.30879352544298e-07-2.05548240992986e-07i,-6.03038851041804e-08-3.43947766338338e-08i,1.5420905566905e-07-2.40282338887442e-08i
4.15924095318181e-06-9.03627401098016e-07i,-1.83543028410281e-05-4.52882335260883e-07i,-3.75873058368225e-06-2.37075384093389e-06i,-9.0060014102629e-06+1.92636438962509e-06i,1.77891597861221e-05+5.65532208126866e-07i,5.0499836630806e-07-1.03307362388311e-06i,-6.9152323311146e-06-1.50072523674975e-07i,2.95379052134019e-07+9.59564242116521e-07i,-2.88722656581064e-06+1.13872558556572e-06i,4.85824258176887e-06+2.46581647781726e-06i,5.61113358533223e-06-3.28708944152336e-08i,2.00077649745838e-08-9.47148265755276e-07i,-7.60040360155598e-07-8.12493869661465e-07i,-1.77442111392703e-06+2.94149778325529e-08i,7.38806298384964e-08+3.52000629135796e-07i,5.6888116198905e-07+1.42741420831995e-07i,4.06088815594403e-07-6.68151311651082e-08i,8.35806028973282e-08-2.52070898236256e-07i,-1.10670380806236e-07-6.23932674049625e-08i,2.58515686062337e-07-4.52785322977201e-08i
3.53736720397056e-06-9.19477034630306e-07i,-1.59806442989249e-05-4.70103047947574e-07i,-8.19440346677581e-06+5.06127919029574e-07i,-2.24099260891868e-06+2.63239657505446e-06i,1.64206134343997e-05+4.90612063473646e-07i,6.16483258770049e-07-7.21174931368363e-07i,-6.58690121386732e-06-8.38563551693555e-08i,1.52469174042382e-07+1.2769508730873e-06i,-3.18944067346038e-06+8.57775573601051e-07i,5.0168061502545e-06+7.04187731441011e-07i,1.53827285659353e-06-1.04254266698501e-06i,5.12519315656526e-08-9.31368426134316e-07i,-9.02968975050022e-07-8.13943579789524e-07i,-1.82787671111011e-06+8.42898207779445e-08i,9.36793191187842e-08+3.74363790785799e-07i,6.2574766132162e-07+1.4784347203003e-07i,4.16207452281607e-07-1.37180353307638e-07i,-1.03398781085602e-07-7.55914377253847e-08i,3.10252409187647e-07+1.1954180359934e-07i,4.37149993980855e-07-1.23974425055224e-07i
2.81286122815147e-06-1.01951692645076e-06i,-1.32472525384316e-05-4.88817904697743e-07i,-1.86994566712121e-06-2.7485530617807e-07i,-7.22852018257665e-06+1.22862902185097e-06i,1.55079659495265e-05+5.01683880361896e-07i,2.75242906383611e-07-7.86465830159073e-07i,-6.07095264890578e-06-1.69694024334377e-06i,-6.44675678122101e-06-2.81088831732234e-07i,-2.8842003913992e-06+1.45305372503143e-06i,9.28275350582645e-07+2.53931633210098e-06i,7.01845674884287e-07+1.90428905139688e-06i,5.21844357289043e-06+1.42845094523988e-07i,1.00281588535657e-07-9.34203567295167e-07i,-2.65751077754852e-06-1.45397425881535e-07i,-1.56808531220498e-08+3.20684564335105e-07i,8.58668802989957e-07+3.56946177354526e-07i,8.0627434605043e-07-2.20796145663926e-07i,2.7606375767329e-07-2.28204369467045e-07i,-2.89762981606225e-07+4.26786146264922e-08i,1.97527389775739e-07+1.87557806463575e-07i
4.27105993717366e-06-9.33760970790701e-07i,-1.92010389316504e-05-4.73935478226247e-07i,-1.00761772655429e-05-3.07519093369333e-08i,-5.40136665426292e-06+5.5010829456205e-06i,1.93241410430843e-05+5.58070405659712e-07i,6.45870417824539e-07-9.45811982818201e-07i,-7.70311869856794e-06-1.36540247804825e-07i,3.59489257656782e-07+1.02903607981153e-06i,-3.49793277810265e-06+1.03545673354463e-06i,5.90641132345638e-06+1.1233280637376e-06i,3.06992965485464e-06-2.23103248765874e-06i,-7.31765957527783e-09-9.45656680845505e-07i,-1.06934288467915e-06-8.20421343094345e-07i,-1.91812449750945e-06+1.18447016885397e-07i,8.48707939777242e-08+3.91323646958819e-07i,6.81534223858884e-07+1.48011742552296e-07i,4.72363270072091e-07-9.55125815586402e-08i,-9.61796901806968e-08-9.01957472486246e-08i,-9.52064685583251e-08-5.56068195017242e-08i,3.84202153077459e-07-8.31596705245593e-08i
6.13764994510367e-06-1.02327296139742e-06i,-2.838599222858e-05-4.92030237387064e-07i,-4.159284723085e-06-2.00130144605562e-06i,-1.56453551407079e-05+1.51883975982849e-06i,3.19060473492874e-05+4.67781150086857e-07i,7.87377072579412e-07-7.38324105298971e-07i,-9.85603400524278e-06-5.77249850551936e-06i,-1.29632325939974e-05-5.49313318524977e-07i,-6.59886360976128e-06+1.03688030738192e-06i,4.06515071661856e-06+3.9688927790976e-06i,4.12411361522408e-06+3.50509639588901e-06i,1.06739775223046e-05-5.10832496305149e-07i,-2.5845937002494e-08-8.11061221171055e-07i,-5.18926312033119e-06-1.41604733433834e-07i,-6.39649807593174e-08+3.31608894972178e-07i,1.62050437763907e-06+5.50043289421357e-07i,1.4164201992537e-06-5.23247563710475e-07i,4.12444003776362e-07-2.43459648472539e-07i,-6.99287647155443e-07+5.73108093194123e-08i,7.79747836119196e-07+6.17651091979707e-08i
2.52123158219442e-06-9.91921860293767e-07i,-1.16353534876129e-05-4.86367568463517e-07i,-2.14556672045513e-06-1.12801879781039e-06i,-6.48703317811393e-06+1.38901988412732e-06i,1.31393620727406e-05+4.98070301733493e-07i,3.74049917915025e-07-7.49298641387731e-07i,-5.52042334553189e-06+1.39395673933748e-08i,-2.61817281525571e-06+2.69313070627159e-06i,-2.54293598559807e-06+1.10656457070511e-06i,2.27930773807769e-06+2.60305550537457e-06i,4.51706470839246e-06-1.34619761054633e-07i,4.09325905594371e-06-1.28340308448013e-06i,-2.03634055665193e-08-7.93149534774929e-07i,-2.12981208159546e-06-1.45693644966542e-07i,9.23767265804011e-09+3.18697972094796e-07i,6.42517235926532e-07+2.50046360058068e-07i,5.40046999624685e-07-1.61787550504032e-07i,1.88255111819041e-07-2.26098295886586e-07i,-1.80555505197811e-07+2.89860429768464e-09i,2.46380098187105e-07+1.17125611899256e-08i
3.1266660510984e-06-8.50420213466093e-07i,-1.45655176578879e-05-4.61121241306605e-07i,-7.13337963528851e-06+9.41825824918969e-07i,-1.94403041366517e-06+2.71617047571108e-06i,1.60885910140809e-05+6.36890261812857e-07i,-3.27883257544888e-06-3.62234137738683e-06i,-6.64193829438033e-06-4.83451466897401e-07i,4.73151467044939e-07+4.3908039749427e-07i,-3.55029299657852e-06+9.77054829376161e-07i,5.62998295562047e-06+7.02844922378928e-07i,1.45301487280375e-06-9.07976149270424e-07i,-2.69477147531127e-06-2.66442547416255e-07i,-9.76628013256201e-07+1.07746873252609e-06i,-1.9884758316077e-07+3.21922133388913e-07i,6.78035401030805e-07+8.18922991753832e-08i,5.44616416901574e-07-1.8056144860093e-07i,-1.92725041685166e-07+2.93271070192121e-07i,7.23973511696952e-07+1.50929218460355e-07i,2.62046314654449e-07-2.99170975863564e-07i,2.37746613413752e-08-3.64538254572936e-07i
3.09005779631671e-06-8.35065127082517e-07i,-1.381238035317e-05-4.39466249833037e-07i,-2.83464152449745e-06-1.60375096324226e-06i,-8.0031973400458e-06+1.7893387737363e-06i,1.61409945951535e-05+6.22886926747416e-07i,-1.91936823852963e-07-2.67468577704421e-06i,-7.28092940544445e-06-3.87445550573959e-07i,3.76326099438788e-07+5.58225898036014e-07i,-3.28488841647848e-06+1.29349156237708e-06i,3.48041966831945e-06+3.46000886631228e-06i,6.07417902708456e-06-1.85615737628949e-07i,-3.16608937727219e-07-1.20067724721257e-06i,-2.29036134295065e-06-3.98457847895639e-07i,-8.27740669137829e-07+5.00721276493187e-07i,2.10615051627132e-07+4.54812903205455e-07i,7.27386053350486e-07+1.16135546745221e-07i,4.35359335350348e-07-7.65134071887052e-08i,-7.56711966538626e-08-2.47585287799936e-08i,-1.42934739530838e-08+8.13724103165733e-08i,4.13763510124982e-07-8.33504090708525e-08i
2.96868977508867e-06-7.62683578443928e-07i,-1.38195982593827e-05-4.23739047199243e-07i,-6.51998467380799e-06+9.6883621324544e-07i,-1.70750639499732e-06+2.36996003753931e-06i,1.49421980557504e-05+5.97304799628086e-07i,-5.82578542322559e-06+1.39672891715465e-07i,-4.91164197965624e-06+2.05873366751561e-06i,4.47288269472487e-07+3.46559955398015e-07i,-3.24831906601913e-06+8.65855669873755e-07i,5.10240526840379e-06+5.95962112622216e-07i,1.24264301894619e-06-7.26451604551185e-07i,-2.46337997035453e-06-2.36232746918667e-07i,-3.39693264362934e-07+6.72890896597766e-07i,-1.25918770926566e-07+2.62904831191504e-07i,6.12958592057972e-07+6.60040194435964e-08i,3.14454618166914e-07-2.37804204026806e-07i,-1.9133169640203e-07+2.3081583176883e-07i,5.98787576926613e-07+1.24003157659013e-07i,1.92812188144286e-07-2.32084071326226e-07i,-1.28975416513232e-07-2.62163240180362e-07i
2.86967485300045e-06-8.42591538133504e-07i,-1.30256650048328e-05-4.28528907939142e-07i,-1.83876994308773e-06-2.14565838630263e-07i,-7.36546668394853e-06+1.26560053945349e-06i,1.52526476045617e-05+5.3912429733928e-07i,5.34180374032737e-07-9.13339264123033e-07i,-6.93887422133001e-06-1.36038611816741e-07i,1.98858816809923e-07+1.10057359649136e-06i,-2.5833420351143e-06+1.56823080287281e-06i,3.61252682615724e-07+2.72704448140354e-06i,5.16719299390099e-06+1.48332489946102e-07i,1.9105463629245e-07-1.20128436030138e-06i,-3.05139346513106e-07-8.31990112069103e-07i,-2.45352474745532e-06-1.09612348484038e-07i,2.19977371588555e-08+3.11981383472975e-07i,6.81979118767446e-07+1.36889300491952e-07i,4.81356051291448e-07-4.44227827612116e-08i,1.69701918715306e-07-2.18016505518844e-07i,-2.27723758273523e-07+3.65720477290681e-08i,2.96719823714586e-07+4.92678265007997e-08i
