20,-31.2043955686662
20.5,-31.4258725342381
21,-31.2107864317943
21.5,-30.9782811485923
22,-31.0394773210339
22.5,-30.8805181401207
23,-30.6780553284097
23.5,-30.2997771807502
24,-30.0968090257979
24.5,-29.9510533442483
25,-29.5154144519391
25.5,-28.8603246013188
26,-28.7295971606756
26.5,-28.4520354653419
27,-27.9832696861799
27.5,-27.2839301770269
28,-26.8569453604214
28.5,-25.7625608291279
29,-25.1960800980416
29.5,-24.33540643462
30,-23.7918957411987
30.5,-22.4728532619039
31,-20.6083585810152
31.5,-18.1562279076304
32,-15.4399296458833
32.5,-11.2931924449246
33,-9.28911190382627
33.5,-13.5793004596301
34,-18.6341193122569
34.5,-22.1203298315585
35,-22.7319393941078
35.5,-26.145508909005
36,-28.2795973985553
36.5,-30.5887772185016
37,-33.7269091992296
37.5,-35.5737478974564
38,-36.2327680687779
38.5,-42.5835572767936
39,-44.5374529004509
39.5,-45.1858426798579
40,-41.4647146799607
40.5,-37.6589647536384
41,-35.2815964593872
41.5,-32.7987411062359
42,-30.3178743665898
42.5,-27.7596043954755
43,-24.8359840350565
43.5,-22.2247544067188
44,-18.2012670695121
44.5,-12.8345710200892
45,-3.90657786070165
45.5,-8.9324210511387
46,-15.0847495382533
46.5,-18.4093740609781
47,-20.4520899970489
47.5,-22.3278500506134
48,-23.275593448514
48.5,-24.6264622802698
49,-25.7185687405357
49.5,-26.4542036505543
50,-27.3702900611263
50.5,-27.6744134766923
51,-28.4975228130092
51.5,-28.755414889811
52,-29.3859279195498
52.5,-29.8282691085805
53,-30.1285534434381
53.5,-30.3019091154795
54,-30.7075351235256
54.5,-30.8050823391059
55,-31.2574171756777
55.5,-31.6855808694762
56,-31.9431613434051
56.5,-32.1834981811623
57,-32.0094924835478
57.5,-32.4147553972096
58,-32.3979090315752
58.5,-32.7865006335878
59,-32.7718629223871
59.5,-32.8566165630263
60,-33.062270525467
60.5,-33.5306417721783
61,-33.372295997038
61.5,-33.3873706394935
62,-33.4258428735853
62.5,-33.6721566082362
63,-33.596765834742
63.5,-33.8743762119123
64,-33.760551290041
64.5,-33.7608022122751
65,-33.7673997972622
65.5,-33.7768296882729
66,-33.9409502566269
66.5,-33.5756469509573
67,-33.7612711470467
67.5,-34.1062664420878
68,-33.8488950386778
68.5,-34.071625380695
69,-33.4976155347759
69.5,-33.6418787865379
70,-33.86092869588
70.5,-32.9999826926851
71,-32.9472830507434
71.5,-32.5056744447911
72,-32.9757226355965
72.5,-32.8059368473017
73,-32.4686674487421
73.5,-32.4904713404043
74,-32.7657790894967
74.5,-32.1939847765833
75,-32.6433706850659
75.5,-32.3087801496551
76,-31.7612698955086
76.5,-31.8446715037275
77,-31.6753016525626
77.5,-31.3310971610615
78,-31.5703449690596
78.5,-30.3122473970197
79,-30.5770542221604
79.5,-30.2744590456969
80,-29.4835746840573
80.5,-29.886697382718
81,-29.5245547800964
81.5,-29.1462272096709
82,-28.720327214471
82.5,-28.3013326197172
83,-27.8905337117743
83.5,-27.4241499068036
84,-26.7629325088614
84.5,-26.6472078677979
85,-25.8761798145615
85.5,-25.4723930397541
86,-24.9716508312846
86.5,-23.8587131731317
87,-23.2484383667096
87.5,-22.5137575828422
88,-21.7528051532098
88.5,-20.1988084292981
89,-19.2661686822602
89.5,-17.8106838272598
90,-16.1137761333126
90.5,-14.4165205223792
91,-12.1282916068416
91.5,-10.161101889314
92,-8.21435383332528
92.5,-8.43377393268821
93,-10.7261558097584
93.5,-12.8367244073133
94,-14.8727006206863
94.5,-16.8830783768807
95,-18.6630765041829
95.5,-19.8300955745326
96,-21.1587705427437
96.5,-22.0843206490065
97,-23.277957597413
97.5,-24.0607519476105
98,-24.5631106592706
98.5,-25.764213091893
99,-26.8380965661109
99.5,-28.0519312281493
100,-29.0320483004985
100.5,-30.0345865263456
101,-30.6746988025245
101.5,-31.6425772359477
102,-32.4564915717847
102.5,-31.7195154812588
103,-28.73398475069
103.5,-27.5776554697017
104,-27.3170199999677
104.5,-27.8932205060577
105,-28.7033936008022
105.5,-30.1295891281719
106,-30.3700890408975
106.5,-30.8386445039409
107,-31.3562356870372
107.5,-31.1846625264227
108,-31.5790030455839
108.5,-31.9190662646438
109,-32.3179130373314
109.5,-32.4808546974141
110,-32.5994899265208
110.5,-32.9512087043047
111,-33.0511682614665
111.5,-33.5436408773288
112,-33.9554778574035
112.5,-34.0181750594589
113,-33.9717977256601
113.5,-34.3953865984695
114,-34.33291230516
114.5,-34.3718347093157
115,-34.5942249873243
115.5,-34.7498943759576
116,-35.0744328873963
116.5,-34.7726807384269
117,-34.9055482783999
117.5,-35.0362464483221
118,-34.9213105343611
118.5,-35.0928491962298
119,-35.4792213904707
119.5,-35.3770017888676
120,-35.6321596612815
120.5,-35.501912534055
121,-35.9873388877638
121.5,-36.2253410535361
122,-35.9013989453916
122.5,-36.0979804545568
123,-35.6775575902607
123.5,-35.86713169692
124,-35.987096711471
124.5,-36.1204131688922
125,-36.0198241742197
125.5,-36.4815596069358
126,-36.3124319631801
126.5,-36.4948456986748
127,-36.6610684233147
127.5,-36.6072365296881
128,-36.8281143100629
128.5,-36.6376392189295
129,-37.0490174508322
129.5,-37.2226276889908
130,-37.5459556330655
130.5,-37.2320463970093
131,-37.5631304794108
131.5,-37.8415774251943
132,-38.1646152011254
132.5,-38.3958961612879
133,-37.4681780273409
133.5,-35.4376303460571
134,-33.9613916003287
134.5,-33.9796739166918
135,-34.0612664467516
135.5,-34.4505391580975
136,-34.5791596921451
136.5,-34.2678721628997
137,-34.8111173477972
137.5,-34.4545454370737
138,-34.5977710855943
138.5,-34.4968386957989
139,-34.5885981797278
139.5,-34.0687422119129
140,-34.0968908451177
140.5,-33.8605071611466
141,-34.0541754980205
141.5,-34.038446669285
142,-33.6317773680103
142.5,-33.7360902851966
143,-33.2268266640554
143.5,-33.4928834588745
144,-33.1487494448813
144.5,-33.2108882094133
145,-32.9091176652194
145.5,-32.8992231253248
146,-32.836943806234
146.5,-32.9470630679479
147,-32.3697116433658
147.5,-32.5707279898495
148,-31.9548269310009
148.5,-31.6773189713159
149,-31.3675420532571
149.5,-30.6813496331665
150,-31.0059104488078
150.5,-30.7982398043524
151,-30.0461509774861
151.5,-29.8049839288984
152,-29.6462758550033
152.5,-29.4062529680475
153,-28.9678981187395
153.5,-28.3016417064946
154,-28.0430476054499
154.5,-27.8077025681707
155,-27.3183069957248
155.5,-27.0596409804679
156,-26.4932118476961
156.5,-25.6428067662021
157,-24.9785034982908
157.5,-24.4190846067853
158,-23.6426231087979
158.5,-22.5598982678046
159,-21.8507530419138
159.5,-20.8489231457243
160,-19.972476987946
160.5,-18.6706024403599
161,-17.460381632533
161.5,-15.6147401860602
162,-14.2348257301551
162.5,-12.5981435129278
163,-11.4280254223191
163.5,-11.3727545339303
164,-12.6704577253567
164.5,-14.3830147919001
165,-16.3795282102153
165.5,-17.6610379000791
166,-18.9661172320465
166.5,-20.5957995009294
167,-21.2269101318867
167.5,-22.670442183862
168,-23.2520909075744
168.5,-24.2250223261526
169,-24.7174728835931
169.5,-25.5428903158581
170,-26.3629193659989
170.5,-27.0273587049947
171,-27.6938502608976
171.5,-28.1790405811034
172,-28.3786337049858
172.5,-29.2112684610298
173,-29.5514499042618
173.5,-29.9504803466767
174,-30.4029811099068
174.5,-30.7812122139624
175,-31.3193430413262
175.5,-31.7093390425661
176,-31.6625857337091
176.5,-31.5781210139925
177,-31.5710481271877
177.5,-31.6232378540926
178,-31.9833723467616
178.5,-32.2272822144951
179,-32.6903180046247
179.5,-33.2364796228487
180,-33.5555166745266
180.5,-33.6264236207106
181,-33.871983621991
181.5,-34.239322301441
182,-34.1766765712396
182.5,-34.532994278738
183,-34.724495253411
183.5,-34.8575064958161
184,-34.9868355468644
184.5,-35.0532363839823
185,-35.1355098037785
185.5,-35.366901549664
186,-35.5988524293416
186.5,-35.9768301112512
187,-36.0824184769508
187.5,-36.3190286390821
188,-36.2724298205225
188.5,-36.5199971505972
189,-36.7101320333286
189.5,-37.0261319651026
190,-36.6701854616704
190.5,-36.9185381753169
191,-37.1747648210226
191.5,-37.0025120397961
192,-37.1522022976737
192.5,-37.405123843944
193,-37.5828418803407
193.5,-37.4628529138117
194,-37.6062887901209
194.5,-37.8524420303851
195,-37.8567158168298
195.5,-38.3354507434401
196,-38.3101035478134
196.5,-38.2880586386058
197,-38.1739309316638
197.5,-38.1729966931468
198,-38.3142106513735
198.5,-38.7067400713109
199,-38.4461504569028
199.5,-38.7296143148855
200,-38.8380652574734
200.5,-38.9064062776902
201,-38.5325679258346
201.5,-38.8000047837664
202,-38.8948380630125
202.5,-38.7531739233124
203,-38.5910405874207
203.5,-38.866087156516
204,-39.1742907805523
204.5,-39.0306704219802
205,-38.7120898224894
205.5,-38.9930184493406
206,-38.9250485168324
206.5,-38.7014653825522
207,-38.8736368871614
207.5,-39.0405294882545
208,-38.7345658371241
208.5,-39.0276274016394
209,-38.7286415311114
209.5,-38.7389981195032
210,-39.1983481607377
210.5,-39.3171562602137
211,-39.2869312457259
211.5,-39.0819960035406
212,-39.2747468597358
212.5,-38.7212879672143
213,-38.8607159013783
213.5,-38.8872925805437
214,-38.8809022975773
214.5,-39.0895675445073
215,-38.7177804782393
215.5,-38.7492736804491
216,-38.6431955414855
216.5,-39.0724373878768
217,-38.4437995509418
217.5,-38.4094456819035
218,-38.8490458303139
218.5,-38.4278717644669
219,-38.4342558723789
219.5,-38.2898707962291
220,-38.2477137134027
220.5,-38.1466989709396
221,-38.2635579133412
221.5,-37.9253173296087
222,-38.0950027182865
222.5,-37.8748986065718
223,-37.4684536073505
