20,-32.7176808656433
20.5,-32.4030158721798
21,-32.6208139904597
21.5,-32.4744146687508
22,-32.2439582735686
22.5,-32.4687911669437
23,-32.426015415446
23.5,-32.4656007543616
24,-32.1914118872699
24.5,-32.3377272495389
25,-32.1296753795513
25.5,-32.0312155004295
26,-32.1940193796523
26.5,-31.7107297971806
27,-31.7163158634035
27.5,-31.5940379439248
28,-31.3034775909956
28.5,-31.0324593660787
29,-31.0735958549763
29.5,-30.5999146934056
30,-30.2231849921987
30.5,-29.821076870221
31,-29.6492768127207
31.5,-29.023445610075
32,-30.1502053177704
32.5,-29.2749803288974
33,-28.5183595904665
33.5,-27.979796357973
34,-27.6932238779834
34.5,-27.4550272344742
35,-26.355253497711
35.5,-25.728771122675
36,-25.4246586864245
36.5,-23.6239044514398
37,-23.6680015495998
37.5,-22.5986299543486
38,-20.9613195076962
38.5,-20.2325200340665
39,-17.136958286697
39.5,-16.6594715723672
40,-21.3634358415692
40.5,-13.4305624342044
41,-12.1913269834282
41.5,-18.6341003630293
42,-11.1187877301318
42.5,-1.49018938729262
43,-5.10533493485468
43.5,-11.2545339893999
44,-14.5703254156439
44.5,-16.779983919906
45,-18.7555446702067
45.5,-20.0626102897143
46,-21.3971575630833
46.5,-22.5163199317973
47,-23.2817444239946
47.5,-24.5250503217766
48,-25.5471921233271
48.5,-25.9902121973094
49,-26.4366715952086
49.5,-26.9599802695453
50,-27.6597225412669
50.5,-27.7674752118598
51,-28.4731357383608
51.5,-28.8489438031867
52,-29.2213107163485
52.5,-29.6283880842036
53,-29.8925329972796
53.5,-30.1081425387476
54,-30.6519474311337
54.5,-30.8720972629902
55,-31.17635679581
55.5,-31.5082795611862
56,-31.5037309690354
56.5,-31.7848027796532
57,-31.9065881183033
57.5,-31.9727377032503
58,-32.1243413409061
58.5,-32.4474412044031
59,-32.7150223416098
59.5,-33.051940101117
60,-33.4200963255536
60.5,-33.4811448975267
61,-33.6318924945099
61.5,-33.830739567657
62,-33.7227835205096
62.5,-33.9738494155223
63,-34.4253370817984
63.5,-32.2315457171148
