20,-32.8635536167175
20.5,-32.6902426992968
21,-32.6900181154144
21.5,-32.7662258058992
22,-32.6272950126054
22.5,-32.3394480449199
23,-32.8217634635243
23.5,-32.5736424825248
24,-32.4326091102482
24.5,-32.3025976445287
25,-32.2163903524291
25.5,-31.9949595405243
26,-31.9057786115381
26.5,-31.6926815959916
27,-31.5607785200687
27.5,-31.3219472025102
28,-31.0222912488646
28.5,-30.7298253584109
29,-30.6737972566447
29.5,-30.2144932257355
30,-29.8290050841898
30.5,-29.7355791856246
31,-29.5754083965072
31.5,-29.1980888770536
32,-28.6898404240208
32.5,-27.9333659480112
33,-27.2821161186114
33.5,-26.3421669511184
34,-25.9562480375778
34.5,-25.1286319233859
35,-24.3444231762193
35.5,-22.8190130131944
36,-18.1095675309777
36.5,-28.459467964375
37,-23.0155347334918
37.5,-21.1673460186731
38,-18.9072548537795
38.5,-16.492802403493
39,-13.016945810531
39.5,-8.04118333028003
40,-7.12444635237728
40.5,-14.3117178297893
41,-20.6660022612426
41.5,-26.9370771132462
42,-19.1200463166396
42.5,-8.91926195715462
43,-13.2480966333088
43.5,-17.6033891123213
44,-19.2648459647901
44.5,-21.486151370234
45,-22.8029802110995
45.5,-24.0192763313785
46,-25.0968190427664
46.5,-25.8234079959043
47,-26.7235418311612
47.5,-27.5145050367808
48,-28.0255793788613
48.5,-28.7852644669906
49,-29.0450777129226
49.5,-29.8158000971918
50,-30.2420235722297
50.5,-30.5547361664945
51,-31.0138028021827
51.5,-31.4808170010392
52,-31.7962383363542
52.5,-32.1707316588914
53,-32.4889144371485
53.5,-32.5153948075198
54,-33.0421444793126
54.5,-33.2743141918333
55,-33.3657578919779
55.5,-33.6659751960288
56,-34.0004771069696
56.5,-34.0023658919187
57,-34.2395740852571
57.5,-34.5725461529568
58,-34.7515867231077
58.5,-34.9276891045001
59,-34.8802534716459
59.5,-35.0504348733623
60,-35.2190989011727
60.5,-35.2947335324513
61,-35.7118752560043
61.5,-35.6752244807219
62,-36.0066812251673
62.5,-36.210498393069
63,-35.9655584680742
63.5,-35.9347135225163
64,-36.3938342463461
64.5,-36.2164384033824
65,-36.297542870473
65.5,-36.2859242804992
66,-36.1122768766046
66.5,-36.5007623186585
67,-36.7929694555599
67.5,-36.6057795197553
68,-36.4266225124771
68.5,-36.4444460173109
69,-36.7965707684007
69.5,-36.7193132997351
70,-36.7734324038756
70.5,-36.6158903264933
71,-35.9096513106077
71.5,-35.2205568762211
72,-36.0032857843942
72.5,-35.4778750952586
73,-35.6730590545477
73.5,-35.8376462514053
74,-35.6805037278684
74.5,-35.7164076592463
75,-35.593472986538
75.5,-35.4181532915434
76,-35.125154800194
76.5,-35.0417258095302
77,-34.8981950196723
77.5,-34.8523075817312
78,-34.513012167749
78.5,-34.3794323246246
79,-34.2524976435028
79.5,-34.2044975783185
80,-33.6745395691828
80.5,-33.4102269965542
81,-33.3915983851919
81.5,-32.8335122843296
82,-32.4761825903711
82.5,-31.9831149846627
83,-31.9739088557758
83.5,-31.2815433889523
84,-30.7929464923427
84.5,-30.884330422263
85,-29.846678274429
85.5,-29.5854682588893
86,-28.7137236543213
86.5,-28.2560721424534
87,-27.3670058012885
87.5,-26.2484248324614
88,-25.5455412799627
88.5,-24.2017088660958
89,-23.059232976188
89.5,-20.9433028114378
90,-20.1833450206102
90.5,-21.0919300713061
91,-15.8089818247824
91.5,-12.870450873681
92,-12.5377751441765
92.5,-15.0479030353765
93,-17.8996254452307
93.5,-20.5146336477147
94,-22.6365245097438
94.5,-24.1612756734644
95,-25.6384749254052
95.5,-26.6884935781625
96,-27.9567069418009
96.5,-28.9031644022174
97,-29.6095538624597
97.5,-30.6921544558464
98,-31.3942388683558
98.5,-31.9526103461511
99,-32.6296357068335
99.5,-32.9873314515756
100,-33.6583230375941
100.5,-33.9666212454718
101,-34.8236121381222
101.5,-35.1214569526222
102,-35.2520325251685
102.5,-35.7719200626192
103,-35.7453222415227
103.5,-36.0892610945975
104,-36.0701805084456
104.5,-35.9141060038486
105,-35.9439473128485
105.5,-35.8284453107395
106,-35.5201501261004
106.5,-35.2500161541093
107,-34.6112144101222
107.5,-34.1469797630499
108,-33.5052354878022
108.5,-32.1307681809905
109,-34.7018647283504
109.5,-32.190075757068
110,-30.5274879609765
110.5,-32.3635710055943
111,-35.0273676390604
111.5,-37.2949413072467
112,-39.4009535168361
112.5,-41.2224839169541
113,-42.4059099952939
113.5,-43.4427548323009
114,-43.8281764235696
114.5,-44.3556704271438
115,-44.6342642437742
115.5,-45.0121346440787
116,-44.5629563796946
116.5,-44.7505465783594
117,-43.7637329386097
117.5,-43.2656176979547
118,-42.0964072048981
118.5,-41.7739131615514
119,-42.5211189659146
119.5,-41.4986218094843
120,-43.0725459290783
120.5,-41.6588472648326
121,-38.1614736983629
121.5,-32.9669381492792
122,-34.0475469412726
122.5,-37.1212179675105
123,-35.3659138280604
123.5,-38.4152625288393
124,-40.7448474587434
124.5,-42.1646256296452
125,-42.6285904665023
125.5,-45.5969614069478
126,-47.2419488999903
126.5,-48.8768942212114
127,-54.6116520069684
127.5,-52.4061527838677
128,-49.372736541165
128.5,-47.3881030830991
129,-46.5448220998668
129.5,-44.8948838069908
130,-43.3717321820765
130.5,-42.115871081691
131,-40.807545770302
131.5,-39.4176794710518
132,-38.3411342333752
132.5,-37.4947824069894
133,-35.8941601902335
133.5,-33.9076554585956
134,-34.8037582557673
134.5,-36.9867397501508
135,-34.0411789313066
135.5,-32.1263445653301
136,-30.046385124373
136.5,-28.0983306197682
137,-26.5167258911067
137.5,-24.9769926834572
138,-23.4107240936725
138.5,-22.1488293021387
139,-21.8220599397194
139.5,-22.0563572416229
140,-22.6849296686483
140.5,-24.2305480294243
141,-25.4122851539145
141.5,-26.4312814268727
142,-27.3195794710587
142.5,-28.290731597958
143,-29.0254663593302
143.5,-29.7119225041616
144,-29.9274986597501
144.5,-30.8416206703612
145,-31.5745333477905
145.5,-31.9372390163952
146,-32.4601887093701
146.5,-32.6981726043283
147,-32.9510024309642
147.5,-33.3731566853645
148,-34.1257265642539
148.5,-35.140094597573
149,-32.296975532508
149.5,-32.4468179827654
150,-32.9318993344003
150.5,-33.4323864051343
151,-33.6612887431907
151.5,-34.0733101922485
152,-34.1932268592197
152.5,-34.2149419806481
153,-34.4860526954169
153.5,-34.46267745179
154,-34.5372795750171
154.5,-34.7212315064738
155,-34.8856372679888
155.5,-34.7295766969808
156,-34.7680836698955
156.5,-34.5299230738601
157,-34.7138881929268
157.5,-34.582498043128
158,-34.6379859391027
158.5,-34.5387683921657
159,-34.5715824089805
159.5,-34.695730954415
160,-34.7883211183736
160.5,-34.5279254251602
161,-34.6947696510119
161.5,-34.6088321716637
162,-34.4129887422486
162.5,-34.0345434010082
163,-33.9242738358191
163.5,-34.0440777265823
164,-34.0253466038171
164.5,-33.5990177838673
165,-33.2898642414867
165.5,-33.1724867065495
166,-32.8087891044543
166.5,-32.4827463289639
167,-32.4293891726466
167.5,-31.8431529939245
168,-31.5425641339411
168.5,-31.1575105931528
169,-30.7159007867756
169.5,-30.1852659801811
170,-29.8970533270995
170.5,-29.112865682243
171,-28.5420234384014
171.5,-28.1791375705851
172,-26.6918153933876
172.5,-25.9184818372618
173,-24.8592212404474
173.5,-23.7409980880522
174,-22.1959318181614
174.5,-20.5450996771253
175,-19.2908606629817
175.5,-18.7956547107226
176,-19.1523675619251
176.5,-20.7478540858206
177,-22.6354724849095
177.5,-24.3731827206748
178,-26.2248045227514
178.5,-27.9655878810727
179,-29.2077470462039
179.5,-30.3768040398576
180,-31.7058020160894
180.5,-33.002929773781
181,-34.0076455347161
181.5,-35.1250052638957
182,-35.9736547549511
182.5,-36.775424554504
183,-37.3196104108284
