[%] f1,[%] f2,[%] f3,[%] f4,[%] f5,[%] f6,[%] f7,[%] f8
4.95128068340536,1.08939951406655,-3.89465328852805,-1.46118383333699,-4.60071992386969,-4.95142175782747,-6.81487986239412,-8.29803285961932
