f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
1.10829373694403e-20,5.29443114962325e-21,6.96970422146154e-18,9.08791214455527e-19,6.9783599892394e-20,2.74348903924023e-18,6.95582419511483e-19,2.2837786707566e-18,1.66551228727718e-18,4.04155615831204e-17,4.64667577558033e-17,9.91894084167622e-18,1.10666999338953e-16,0.0840334916316561,6.50058059094425e-09
0.00014856224313911,0.101300286128804,0.0887638850001514,0.000770099034627461,0.00263910637328716,0.00264259789671537,0.000427089044244602,0.0329185860004792,0.00187785113429866,0.0259776079390907,0.00102738337203558,0.0643279417961055,0.00114389924166137,0.0209740667773712,0.0513576519110112
0.000278014691416045,0.000172977769942676,0.000286497834569378,0.000141238478756701,0.00219694819108818,0.000687348948325019,0.0016191310305347,0.000563438281595189,0.000668839396602622,9.32714771566336e-05,0.00039902314814437,0.000341248691554573,0.191058332595154,0.0290541688392617,0.00103037056802922
0.000306821379626206,0.00494885850790673,0.000551021605315052,0.00421568066589259,0.00540413442489789,0.00456606354833328,0.00126924200030072,0.00277523363387304,0.00117185530802349,0.00111043710340121,0.00225822593478321,0.000836466319382479,0.0269768832310203,0.0337141569475973,0.00226088580313838
7.30147113849069e-05,0.00307832622809371,0.00263076390636976,0.000219877867179652,0.00341701250635239,0.00291913936030955,0.000412612054142618,0.00185150708265019,0.000370030816952511,0.00154014015851011,0.000354314948237421,0.00050210396385912,0.004632750912934,0.052247949753721,0.00239253358734009
0.00158954927562644,0.00247476128220343,0.00221371569281711,0.00268854330467286,0.00534668970143378,0.00397029902242151,0.00460363143531722,0.00417543965872511,0.00199248431989779,0.000950525376498086,0.0029349846305813,0.00613235487310572,0.00916071886352286,0.00412859715761551,0.00420092240180017
7.38747626033269e-05,3.30239619740057e-05,5.15005970070987e-05,0.000290352446568454,0.00125713542633927,0.00119848716104198,0.000696158769034563,0.000698512232622325,0.000821396643953633,0.000513906008953668,0.00147845092268669,0.000672074789579076,0.00910732104880343,0.0577318306790366,0.00249906501694302
3.48358924959918e-05,0.000205824439194276,0.000268124708508622,0.000666991130519809,0.00360455653081427,0.0417367520599037,0.000675705677080353,0.00165528091989019,0.000800328071673716,0.00211310695633232,0.0920914754605562,0.00261391935111298,0.0174459787288688,0.00849673982895951,0.000988943720245022
0.000933417601174421,0.0409769432277754,0.0482673614116169,0.0106633803475783,0.00109051192360989,0.00381264183246353,0.00402235590561764,0.0420038272655079,0.00829971369470668,0.0487844917326655,0.0305846071215583,0.0042798019312219,0.00625945650156125,0.0238991454756143,0.0108607659268708
0.000484028622048751,0.00630501078566835,0.00547768016360869,0.00118865245014848,0.00445339695677101,0.00380264196706686,0.00489522788768251,0.00213490286810487,0.00326982570608529,0.00155690402191905,0.0043922662444881,0.00293119745132263,0.00790709647457439,0.00446471674623862,0.00463728422980652
