[%] f1,[%] f2,[%] f3,[%] f4,[%] f5,[%] f6,[%] f7,[%] f8
6.29693079485302,0.262103951867843,0.501792218993714,-1.0171997585655,-1.38842178117027,-2.93737582074592,-1.37814441425234,-3.40476260249888
6.47207449972474,0.691816753533836,0.826754779196994,-0.735675322212415,-1.14230308917385,-2.71640825799771,-1.08050781305101,-3.15247411694921
6.69429285836437,0.623275095093527,0.71589697597625,-0.654055851742464,-1.12602523615072,-2.62599122008025,-1.1870598793108,-3.20293119741436
7.01846568683059,0.599485481576238,0.613488897445696,-0.50275149471697,-1.07383647011175,-2.4793117565269,-1.29586932670589,-3.25274499674789
7.5588346080056,0.0501729598664942,0.0258334790515553,-0.486819679551375,-1.24085747198673,-2.40711582197817,-1.84664023084922,-3.64058100224273
4.19420793767762,0.538817146361848,0.460216630795212,-1.94441268111934,-2.174629243646,-4.05123328190954,-1.3955571380248,-3.71717272764444
5.87984666785324,-0.422149418034239,0.0734664618185329,-1.52541701414966,-1.79175485535848,-3.34936055907559,-1.75290332591934,-3.77386888409089
6.00160371602054,0.69448125910511,0.348621028564165,-0.989566244491073,-1.57580414387338,-3.10335693951194,-1.48196320858612,-3.55060977620016
6.53998374365776,0.813743076429785,0.568673969763949,-0.637486429140372,-1.25567018544127,-2.69608066588621,-1.25293473864387,-3.26645477965078
6.92762457407868,0.870620441073665,0.373649666002218,-0.409076803363822,-1.22601949396128,-2.50092083935906,-1.37039099902845,-3.29789580487678
6.3169642330359,0.314301236757618,-0.998760740461922,-0.986940462264035,-2.27187129630407,-3.26959421698459,-2.70635247019843,-4.48946015991187
6.30390082969971,-2.24055696809626,-0.215096139615192,-2.13024422854968,-1.80859013422419,-3.40409574019411,-1.93013819046033,-3.85729928981219
6.22747561069568,-0.661110270351496,-0.525448287734973,-1.45373909292811,-2.01686281379487,-3.31537246414475,-2.22171045724405,-4.10678282638881
6.35689930205498,-0.360300963840202,-0.784290027455646,-1.28018351345735,-2.14083106418605,-3.31275965759752,-2.58431309116642,-4.39851627722749
6.01335281488407,-0.757818085998374,-0.81746018968477,-1.60779454975158,-2.26184985861892,-3.51472646669099,-2.51279533146634,-4.3674951075748
6.13168440846096,2.61999526059871,0.0913342519850034,-0.0897468113721742,-1.68764406301067,-2.84862060170667,-1.79195184471733,-3.77373729973489
8.75700183175071,0.0267851863877219,-0.6420545520075,0.0653018934009681,-1.22652301655813,-1.94572077694083,-2.39485806644198,-3.92704399831715
6.4626727815579,-0.163332309135832,-1.12305604354371,-1.13152288751938,-2.28846379742678,-3.28473808750594,-2.79507385110984,-4.54479820547387
6.89326168297336,0.115532979322742,-1.20950073373367,-0.790054131193863,-2.19648396087343,-3.04052913273189,-2.86655242768581,-4.55747434638564
7.51066702503407,0.911836098515803,-1.03007580940411,-0.134355645854167,-1.87439064502682,-2.57090543223172,-2.71358245384831,-4.34675586716772
4.53210964401689,0.612292583225261,-0.395211525496811,-1.74395191179819,-2.54150210491541,-4.04854369703349,-2.14240623567477,-4.27504847091395
6.50129735394617,0.37612877297208,0.0778079997310692,-0.864316873571954,-1.56102828217291,-2.91396051432308,-1.7274444474672,-3.67749323498867
6.49033893199984,1.20415740265008,0.0192016934742109,-0.487039834257564,-1.58392123036862,-2.79046651683811,-1.68361873673739,-3.62620691836894
6.92615142553451,2.00062068324485,0.207729866831138,0.0604915523614384,-1.3351896637816,-2.4508963196809,-1.60587399018267,-3.52236424550673
8.9944072014635,0.821224016553519,-0.113241975468449,0.550149807612058,-0.817419805256438,-1.57979659348383,-1.88732596563902,-3.48006450182659
7.93953013102503,0.762168664646692,-0.926600435832058,0.0364359647790151,-1.67062148226025,-2.29840227040149,-2.60281585196534,-4.18808786065343
6.47526227917999,0.711205197824691,0.0245151331899695,-0.736708016079856,-1.60033435963526,-2.90518080972364,-1.76902944047667,-3.71366390157886
7.74813347410998,2.44466560855234,0.0339568569437815,0.658481072966778,-1.1500151131319,-2.00508340414486,-1.80056745752357,-3.57118865390327
6.4446662862119,2.12461678290496,-0.517307513831358,-0.134790297530032,-1.91125240448024,-2.85219139783514,-2.16772326596042,-4.02580497912038
5.90500305698594,3.21083276777491,-0.788711420067709,0.0458185934452693,-2.23931112310436,-3.06915278723989,-2.32758216061542,-4.21757455562949
7.53532645837962,2.7901659299796,0.77209962413066,0.716946775670027,-0.779238693561402,-1.88073134270403,-1.07586563148971,-3.00247717824187
7.21593313778817,2.99341241061282,1.24118057397415,0.640190099115334,-0.608317476798082,-1.91582272152508,-0.651426074251719,-2.6875534318724
6.97224770583709,0.812248400236292,-0.614768228360839,-0.43924440648567,-1.80821307739973,-2.76511275709583,-2.33179840445859,-4.10470797000625
8.16626073104667,0.148238595586949,-0.230082704746102,-0.135715797075046,-1.15082734760955,-2.08982490704259,-1.84989850549304,-3.54679430011947
5.2300354545872,1.78179187090081,-0.0534893377983863,-0.882663013729481,-2.07695859662295,-3.43173245536012,-1.77214439527012,-3.87311571397598
5.47338679294477,2.80224875596332,0.101511732464022,-0.349614273107467,-1.91441453678506,-3.18016847675081,-1.77338535203479,-3.84728690850403
7.46989801133488,0.791815484728744,-0.149548072807098,-0.191652403292648,-1.34685554047185,-2.37070381238787,-1.83945452677028,-3.63017311677198
6.07882105044685,1.97112879351988,1.09268696424301,-0.365081763731244,-1.10205453280558,-2.68185964927702,-0.737667426725732,-2.918429792222
7.02591876672569,2.41523678032443,0.195481215577086,0.311733571502669,-1.29035054125528,-2.30558096566218,-1.52741392934015,-3.42425950729515
5.89276343761043,0.294853509883431,-0.638919423291853,-1.19331697031964,-2.18632846447491,-3.38785998463778,-2.28485318803182,-4.19421875373938
7.30820610755857,0.770678202467715,-1.24625930127636,-0.291243230471969,-2.06982991658814,-2.73498627560469,-2.87893980304888,-4.50249207599273
6.38082157503386,1.66694366310817,0.491664522968476,-0.347555515764472,-1.34767050425892,-2.69650717053145,-1.28923044894303,-3.3244188324352
6.8515044001196,2.63039677469452,-0.199610746763093,0.311657807953137,-1.58100148534001,-2.46407092809466,-1.85113402904352,-3.70482768359871
5.48394232730455,0.582543868255624,-0.196557442698426,-1.25031666283819,-2.06015509778579,-3.43303851681982,-1.78099228460601,-3.82795833401289
7.23550678562359,2.8075142189092,0.567502156997526,0.581799553565316,-0.998750571129875,-2.06783547685453,-1.19965752010584,-3.13357699194545
6.89458946281338,2.16152319500411,0.261385580284237,0.128668826900028,-1.30034040963248,-2.40378960765737,-1.47587165633664,-3.40358146132737
6.27396294832169,0.379761408346891,0.200928765523721,-0.967750562315777,-1.56490469238622,-2.99361256633806,-1.57607189637238,-3.57997974712847
6.70589173068486,2.05340966661872,-0.0998789735843205,-0.0130542703601469,-1.57728714683914,-2.59756032976926,-1.78322347481678,-3.67410915679318
6.16417742110166,0.988978428026451,-0.256922165478874,-0.733370258275789,-1.84711644069664,-3.02447958381598,-1.83853588919119,-3.77399859457413
8.08837629465343,1.05950471843534,-0.0398207421822531,0.239891499646897,-1.06278757769771,-1.96093285260984,-1.70312229875686,-3.42230438495456
6.48634978689634,2.08258914809623,0.639082853860482,-0.0898537120793739,-1.20159045418076,-2.49922188686258,-1.01386887074362,-3.05794429999092
6.96480491242877,1.84068553239855,0.101532487007893,0.0285980412512237,-1.36305144663878,-2.42616150289638,-1.56389232231583,-3.45255778344894
7.20397764575073,2.16347932499945,0.138465356752226,0.288612229813128,-1.25584271905765,-2.24634860395953,-1.51492405650557,-3.37728634526201
6.53600846946693,2.36491481408471,-0.295697507219561,0.0320513442303379,-1.73882165782335,-2.69717828317527,-1.89643709946152,-3.79320151686876
6.344424515262,3.13697194398692,-0.626489774065146,0.257234333265676,-1.98961374511213,-2.79174400825006,-2.15075107232299,-4.03341170947866
7.11431581794603,1.67793068561687,-0.547326304651561,0.0399110188318617,-1.68706224297467,-2.49883405563718,-2.07478458198047,-3.84201679053067
5.28919053201172,2.41255249832983,-0.120616217931347,-0.57811898601795,-2.08002545337084,-3.31716803401351,-1.74754795372857,-3.83340355873153
7.83741314927205,3.26494437636113,0.0496710504443059,1.0715841007999,-1.08804961602754,-1.81955367233689,-1.66419230424064,-3.43001981089833
6.05692049943429,1.23342391357631,-0.134941925478002,-0.685869033120195,-1.8202455653867,-3.03827506511652,-1.75184556549153,-3.72899504294285
8.20011838855685,1.17859454502514,-0.0284893595559049,0.346942331241448,-1.01772066208923,-1.88561530948095,-1.69750830598667,-3.40373161873865
5.99271686240049,2.09978657838739,-0.0976460632670939,-0.350710301798158,-1.81848358940783,-2.96707064923255,-1.73536170302161,-3.72707257607871
5.71272890508207,3.06721043921328,0.00861603305965043,-0.075946285309017,-1.84445453106055,-2.95556926275188,-1.589168379296,-3.62951759323635
4.87260899419552,4.26490352701569,0.0864498496539918,-0.0137127008161254,-2.08852977653295,-3.23906315240364,-1.46556698169174,-3.63111655873518
5.89580679757508,2.02822385329937,-0.426202897909504,-0.420306852170464,-2.02978443658405,-3.07239921739773,-1.93633445739657,-3.88252508993619
6.69750460417154,3.12934225161475,-0.0898132245630252,0.447512112167919,-1.55570217805283,-2.45080722459427,-1.70693360817845,-3.59794576150345
6.6877019133441,3.79723301271874,0.0634564760621707,0.717449688934551,-1.47423228852031,-2.35758991246437,-1.59451796760424,-3.51919175190401
6.2936489022115,1.66942692337947,-0.177031803716059,-0.377001826616986,-1.75473819325345,-2.85976688566456,-1.77808231587807,-3.71086494869035
6.91668374615561,2.55029791190724,-0.111195874782438,0.31633197519567,-1.49301358577766,-2.3985289763492,-1.70788503023241,-3.56555930949424
5.76969155682386,3.14642511132842,0.428355353738338,-0.0255577667259818,-1.58646326569153,-2.84579112677122,-1.28662997820701,-3.38955418514369
5.62842149935411,2.52476664643348,-0.285356747878519,-0.356807676048948,-2.03872715035956,-3.13893116922916,-1.81446974754976,-3.82130734293247
