force,acceleration
-0.000864,-0.003748
-0.01684,-0.003058
0.010147,-0.001233
-0.012738,-0.005129
-0.020079,-0.004537
-0.007772,-0.00074
-0.004534,-0.00148
-0.023317,-0.004587
-0.011443,-0.001529
0.008636,-0.001282
-0.006693,-0.00069
-0.004102,-0.001825
-0.004966,-0.001184
0.002807,0.00148
-0.00108,-0.000641
-0.004102,0.000148
-0.019647,0.001825
0.002807,0.001775
-0.011875,-0.000986
0.008852,-0.000444
-0.008636,0.001578
-0.001511,0.000789
-0.016408,0.002417
0.019431,-0.003255
-0.006261,0.002811
-0.01209,-0.000444
-0.014034,0.000542
-0.013602,0.001085
0.013602,-0.000592
-0.006693,0.000789
-0.012954,4.9e-05
0.008636,-0.001233
0.014034,-0.000197
-0.004318,0.002811
-0.013818,9.9e-05
-0.012738,-0.005524
0.008204,-0.000838
-0.006693,-0.001726
0.00842,-0.000296
0.00842,0.000986
-0.003023,-0.000986
0.003454,0.001923
-0.001295,-0.000641
0.00475,0.001825
0.000864,0.001677
0.002591,-0.000197
0.007341,0.000395
0.005398,-0.003008
0.030658,-0.000592
0.153506,0.002959
0.370487,0.001923
0.823447,0.00148
1.625305,0.000296
2.590815,0.002663
3.628869,-0.000296
4.561346,-0.001923
5.348306,0.001726
5.972477,0.009124
6.33735,0.012181
6.493447,0.022883
6.469697,0.030577
6.244944,-0.002121
5.861072,-0.084284
5.339238,-0.127091
4.71917,-0.099079
4.095431,-0.024757
3.492635,0.055975
2.918337,0.11565
2.419606,0.158457
1.946566,0.167778
1.511309,0.151602
1.170185,0.128669
0.911535,0.120286
0.713338,0.135327
0.539537,0.161515
0.432882,0.163981
0.343283,0.051882
0.267502,-0.160331
0.203811,-0.348281
0.175528,-0.345321
0.153074,-0.25507
0.143358,-0.131185
0.128029,-0.238105
0.104928,0.147459
0.079883,-0.068995
0.084849,-0.219611
0.058077,0.116389
0.039942,0.239535
0.044907,0.908972
0.006693,0.449529
0.002807,-0.230806
-0.029363,-0.599553
-0.045339,-0.799536
-0.031522,-0.656614
-0.078804,-0.526465
-0.073406,-0.643052
-0.082906,-0.596742
-0.094133,-0.303155
-0.086576,0.280074
-0.082258,1.204285
-0.083122,1.838361
-0.056782,1.702491
-0.052032,0.970471
-0.042533,0.074568
-0.030658,-0.761759
-0.018568,-1.267609
0.014034,-1.345925
0.020295,-1.016829
0.028715,-0.226368
0.058293,0.569322
0.063475,1.275302
0.102769,1.943161
0.109894,2.566189
0.090679,2.928821
0.112053,2.815243
0.077509,2.315114
0.105792,1.544922
0.068009,0.697153
0.056134,-0.128768
0.042317,-0.980384
0.020727,-2.061819
0.006477,-3.516637
0.015329,-4.987977
-0.001511,-6.362013
-0.007988,-7.414598
-0.00108,-7.768303
-0.002159,-8.250086
0.030226,-8.336392
0.056566,-7.90585
0.0706,-7.743595
0.086145,-7.319168
0.109678,-6.847298
0.124791,-6.124155
0.106008,-4.823651
