force,acceleration
-0.019215,-0.002515
0.00475,-0.005622
0.004534,-0.004143
0.000648,-0.005277
0.026124,-0.003354
-0.000648,-0.007052
-0.005613,-0.006707
0.006693,-0.000345
0.002159,-0.001677
-0.008852,-0.003206
0.008204,-0.002318
0.013602,-0.003304
-0.009931,-0.003945
-0.00475,-0.004439
0.000864,-0.003058
-0.006477,-0.002318
0.002375,-0.001332
0.006693,-0.005672
-0.011227,-0.003354
0.008852,-0.005819
0.00367,-0.004636
0.01684,-0.00577
-0.009716,-0.00217
-0.011659,-0.005573
0.01792,-0.005326
-0.003239,-0.005672
-0.003886,-0.006115
0.017056,-0.002811
-0.002807,-0.006954
0.00108,-0.005228
-0.003023,-0.002762
0.011443,-0.005376
-0.008636,-0.006658
0.002591,-0.005967
0.005182,-0.006461
-0.000864,-0.004587
0.002807,-0.000542
0.000432,-0.003452
-0.010795,-0.0036
-0.003239,-0.003452
0.003239,-0.004291
0.015329,-0.003748
-0.00108,-0.003403
-0.004318,-0.003847
0.00475,-0.003699
0.00842,-0.003945
-0.004102,-0.002959
0.015761,-0.003945
0.013386,-0.00577
0.165596,-0.000296
0.604308,-0.000197
1.108221,-0.003896
1.623146,-0.002367
2.075891,-0.000888
2.486535,-0.004439
2.918985,-0.003502
3.293574,-0.007299
3.653049,-0.004734
3.935664,-0.009568
4.094352,-0.008187
4.16452,0.044435
4.119612,0.060907
3.989424,-0.01302
3.767045,-0.085369
3.464784,-0.094936
3.150647,-0.056715
2.78599,0.028358
2.42198,0.047887
2.073732,0.05928
1.745994,0.060266
1.477628,0.104948
1.215308,0.087539
1.01927,0.132368
0.876127,0.173351
0.728883,0.188788
0.626545,0.057307
0.556593,-0.051192
0.491391,-0.102383
0.418633,-0.141936
0.376532,-0.180897
0.349328,-0.080437
0.31392,-0.089807
0.300103,0.258621
0.283694,0.176409
0.291683,-0.397401
0.285421,0.310701
0.258434,0.069439
0.242889,-0.025842
0.230151,-0.374517
0.213742,-0.145142
0.198845,-0.09321
0.191289,-0.240176
0.188266,-0.305522
0.169482,-0.682654
0.15696,-0.436559
0.144654,0.021354
0.113132,0.498255
0.120257,0.644975
0.088735,0.396562
0.065418,0.004932
0.075134,-0.701542
0.069304,-0.735769
0.059157,-0.150172
