force,acceleration
-0.003239,-0.004685
-0.000864,-0.004093
0.02159,-0.003058
-0.013602,-0.002219
0.00842,-0.004537
-0.004966,-0.001578
-0.002807,-0.001529
-0.007557,-0.005178
-0.002375,-0.005967
-0.012738,-0.002219
-0.005613,-0.001085
-0.003454,-0.005326
-0.003886,-0.004833
-0.011011,-0.003354
-0.009068,-0.001923
-0.009716,-0.003354
0.015761,-0.0072
-0.007341,-0.001627
0.006477,-0.00794
0.013602,-0.004093
-0.013386,4.9e-05
0.016408,-9.9e-05
0.005398,-0.003896
0.000216,-0.003255
-0.001295,0.001923
0.002375,-0.005869
-0.002807,0.002614
-0.000864,-0.000247
0.006477,-0.002565
-0.015545,-0.004784
0.017704,-0.002663
0.007125,-0.003502
-0.006477,-0.00577
-0.004318,-0.001775
-0.001943,-0.003748
0.011443,-0.002466
0.001511,-0.001726
-0.002807,-0.005672
-0.001943,-0.004143
-0.003023,-0.001825
-0.000432,-0.008187
0.003454,-0.006263
0.016624,-0.004734
-0.019215,-0.002121
-0.000432,-0.005228
0.01317,-0.002367
0.004102,-0.002367
0.00475,-0.003847
0.004534,-0.008384
0.082906,-0.004734
0.313273,-0.006855
0.704918,-0.005474
1.111676,-0.006904
1.589465,-0.004044
2.11756,-0.001085
2.615428,0.004143
3.042697,-0.000148
3.372378,-0.005277
3.632755,-0.006609
3.800294,0.001677
3.854917,0.021502
3.819509,0.040638
3.713502,0.015042
3.511418,-0.049268
3.253416,-0.068995
2.918337,-0.052967
2.587793,-0.063126
2.230476,-0.051093
1.895613,-0.021502
1.589681,0.045471
1.312896,0.156238
1.105199,0.242938
0.926648,0.221239
0.775517,0.17631
0.63367,0.135525
0.558321,0.056912
0.494414,0.001184
0.431587,-0.046654
0.386679,-0.070623
0.370918,-0.199194
0.329681,-0.213841
0.321909,-0.097994
0.317159,0.067614
0.296864,0.046112
0.30075,0.129064
0.278944,-0.071165
0.295137,0.311095
0.267502,0.033487
0.245912,-0.331463
0.232957,-0.263849
0.230583,-0.155498
0.198197,-0.242051
0.180925,-0.500968
0.171426,-0.38083
0.123927,-0.456483
0.130404,-0.165115
0.087656,0.102926
0.080963,0.271444
0.055918,0.303993
0.043612,0.369586
0.00367,0.198306
0.021806,-0.14095
0.000648,-0.142774
-0.004534,0.212756
0.004534,0.574549
0.000648,0.953456
0.012738,1.192054
0.028715,1.291183
0.042533,1.034781
0.036056,0.581848
0.071679,0.061598
0.072327,-0.252111
0.077724,-0.357503
0.085713,-0.299308
0.102985,-0.162994
0.110326,0.090892
0.111621,0.239535
0.117882,0.229179
0.157392,0.029837
0.164733,-0.390052
0.201004,-1.054952
0.228424,-1.794024
0.238355,-2.419026
0.26707,-3.223099
0.264479,-3.450897
0.287365,-3.577347
0.299239,-4.143956
0.284774,-4.233961
0.308955,-4.148592
0.28024,-4.548015
0.282399,-5.185444
0.258866,-5.287532
0.250445,-4.902658
0.239003,-4.157025
0.188698,-3.308073
0.180278,-2.257955
0.158687,-0.825033
0.144006,1.039663
0.131268,2.905593
0.108598,4.705042
0.10903,6.58626
0.076213,8.332496
0.074486,9.922592
0.061748,11.276951
0.061964,12.514081
0.042317,13.724679
0.046419,14.70886
0.032385,15.095461
0.040158,14.893012
0.039726,14.187919
0.02634,12.89861
0.028067,11.057093
0.03951,9.180856
0.04426,7.906096
0.023749,7.401824
0.047498,7.614284
0.055487,8.11323
0.058941,8.412686
0.059805,8.141045
0.054191,6.875606
0.086792,4.218771
0.082042,0.596496
0.085065,-3.023659
0.115507,-6.09777
0.113348,-8.329241
0.125439,-9.361457
0.153938,-9.362937
0.168619,-8.443608
0.168619,-6.936168
0.164085,-5.540284
0.194743,-4.360017
0.19172,-3.506132
0.211151,-3.245539
0.215469,-3.597863
0.201004,-4.346898
0.17855,-5.686511
0.147461,-7.569948
0.12587,-9.917759
0.103417,-12.545694
0.072759,-15.246767
0.064123,-17.88205
0.057646,-20.036487
0.020295,-21.388774
0.020079,-21.663966
0.021158,-21.143124
0.032385,-20.043638
0.023533,-18.433913
0.031953,-16.458844
0.023965,-14.393425
0.021158,-12.567147
0.022022,-11.279318
0.000216,-10.389136
0.011011,-9.78401
0.018352,-9.427839
0.000432,-9.434595
0.020511,-9.604938
0,-9.718812
0.011659,-9.697408
-0.000432,-9.520161
0.005613,-9.171091
0.008852,-8.834154
0.010363,-8.486514
-0.002807,-8.108939
-0.011227,-7.701478
-0.032385,-7.197206
-0.016193,-6.626996
-0.010147,-6.091506
-0.004318,-5.655243
0.004966,-5.161081
-0.021374,-4.747011
-0.009716,-4.366724
-0.022454,-3.885483
-0.014249,-3.092013
-0.023965,-1.929746
-0.022022,-0.753128
-0.020727,0.108055
-0.020079,0.380682
-0.00842,-0.038813
-0.015977,-0.763386
-0.010579,-1.462167
0.001943,-1.370189
-0.023317,0.0217
-0.009716,2.98169
-0.016624,7.04008
-0.003239,11.290365
0.000648,14.646769
0.001943,16.155985
0.007341,15.14172
0.010795,11.94619
0.010147,7.212938
-0.008204,2.317875
0.020295,-1.944591
0.022454,-4.606802
0.010579,-5.412502
0.015329,-4.323817
0.011227,-1.889503
0.007772,1.253849
0.007125,4.373382
-0.002159,6.990615
-0.008852,8.625491
-0.007341,9.128925
-0.014465,8.57356
-0.00108,7.244255
-0.005613,5.310168
-0.010795,2.8906
-0.004534,0.12211
-0.010795,-2.787379
-0.000432,-5.449096
-0.014249,-7.366217
-0.008852,-8.09444
0.006693,-7.364392
-0.005182,-5.05998
-0.00108,-1.298383
0.000864,3.50485
-0.003454,8.821134
-0.003239,14.03104
0,18.492552
-0.008204,21.81325
-0.009931,23.85909
-0.007772,24.593429
-0.006909,24.054092
0.013386,22.617521
-0.011443,20.332935
-0.01209,17.680095
-0.018999,14.95096
0.003454,12.518125
0.000648,10.496648
-0.012522,9.125522
-0.002159,8.504022
-0.006693,8.558567
-0.001943,9.044937
0.029147,9.650211
-0.014249,10.225994
-0.004966,10.67
-0.007125,10.975571
0.004534,11.147147
0.00475,11.272413
0.001727,11.425249
0.003023,11.611028
0.000648,11.761348
0.015113,11.729143
0.003454,11.477476
0.021374,10.969604
0.000648,10.249568
0.005398,9.351051
-0.001727,8.347636
0.014897,7.294312
-0.005829,6.255783
-0.001511,5.327134
0.006693,4.514479
0.004534,3.908465
-0.002375,3.403552
-0.00108,2.99614
-0.000864,2.521754
0.007557,1.845857
-0.004102,1.005683
0.001943,-0.087983
0.000648,-1.260359
-0.020295,-2.460847
-0.00475,-3.365035
0.003886,-3.918329
0.000216,-3.837645
-0.005182,-3.146854
-0.008204,-1.895668
-0.012306,-0.269915
-0.008852,1.53348
0.002159,3.242629
-0.014034,4.854721
-0.01209,6.204542
-0.004966,7.277741
-0.000864,8.105388
0.004534,8.68122
0.007988,9.09894
-0.000648,9.405991
-0.009068,9.7486
-0.000648,10.148269
-0.004534,10.797929
-0.007341,11.621039
0.005182,12.682747
-0.002591,13.776907
-0.006045,14.9011
0.00367,15.815793
-0.010363,16.433347
0.000216,16.619422
0.009931,16.330964
-0.00367,15.672476
0.013602,14.651553
0.010795,13.471335
-0.002591,12.083145
-0.000864,10.659643
-0.005613,9.05125
-0.011227,7.423327
-0.015113,5.761276
-0.008852,4.218771
-0.010579,2.797045
-0.008204,1.536686
-0.008636,0.435079
-0.003239,-0.577755
0.004318,-1.502213
-0.016408,-2.529596
-0.001943,-3.58652
-0.002591,-4.732019
0.003023,-5.728529
-0.003023,-6.703833
-0.004318,-7.400394
-0.027204,-7.986188
-0.01209,-8.473199
-0.00367,-8.95582
-0.006045,-9.520309
-0.007125,-10.102749
0.001727,-10.596073
-0.019431,-10.855434
0.000648,-10.772186
-0.002591,-10.253266
-0.003454,-9.466109
0.000432,-8.487254
-0.012306,-7.609402
-0.015329,-6.891881
-0.009284,-6.62458
-0.001295,-6.648548
-0.009284,-6.981047
-0.004534,-7.361433
0.001943,-7.727764
0.007772,-7.836805
-0.002807,-7.772248
0.010363,-7.462682
0.002807,-7.03214
0.016624,-6.613089
0.008852,-6.239311
-0.00367,-6.173521
0.000216,-6.38322
-0.004102,-6.926699
-0.010579,-7.590069
-0.008636,-8.217142
-0.004102,-8.543575
0,-8.400159
0.012738,-7.765245
0,-6.681443
-0.011875,-5.319391
-0.000648,-3.869701
0.000432,-2.413699
-0.001295,-1.107426
-0.006261,0.114515
0.001295,1.191759
0.004318,2.199908
-0.007772,3.121308
0.005182,3.876014
0.00108,4.444448
0.004534,4.756086
-0.007341,4.876174
0.002807,4.809003
0.016408,4.721613
-0.008852,4.720183
-0.00367,4.861132
0.009284,5.269038
-0.003886,5.769413
0.00842,6.381789
-0.003023,6.913433
-0.000864,7.296679
0.010579,7.445717
0.010579,7.291156
-0.007557,6.861255
-0.007772,6.145312
-0.003454,5.291872
-0.017056,4.360608
0.000864,3.462388
-0.006909,2.638538
-0.00108,1.961803
0.007125,1.374529
-0.007772,0.949659
-0.015329,0.599652
0.010579,0.248807
-0.005613,-0.153871
-0.009931,-0.729801
0.005829,-1.370288
-0.005398,-2.166668
-0.006909,-2.926109
0.011875,-3.671248
0.006693,-4.286188
0.010363,-4.813738
0.005613,-5.204678
0.003023,-5.510989
-0.003454,-5.725126
-0.011659,-5.870514
-0.005829,-5.98863
0.002159,-6.065664
0.013818,-6.21337
-0.015977,-6.322066
-0.019863,-6.475641
-0.009931,-6.546806
-0.012522,-6.414536
0.003023,-6.140873
0.007988,-5.511779
-0.007772,-4.775616
0.007341,-3.827387
0.001511,-2.928673
0.013386,-2.035582
-0.007988,-1.309184
-0.009068,-0.672839
0.004102,-0.070278
-0.016624,0.592649
0.0095,1.434352
-0.010147,2.505479
-0.000432,3.825414
-0.011875,5.362889
-0.007988,6.994807
-0.004966,8.642654
-0.015113,10.157146
-0.003023,11.485367
-0.016193,12.519358
-0.007557,13.252365
0.004966,13.656621
0.000216,13.781296
-0.015977,13.65233
-0.004102,13.331076
0.009716,12.940728
-0.003023,12.509889
0.011443,12.183407
0.015113,11.942787
-0.008636,11.846766
0.000432,11.849478
-0.012738,11.912111
0.00367,11.984016
-0.004534,11.992844
-0.008852,11.945746
-0.001943,11.810468
-0.008852,11.617834
-0.000432,11.338598
0.013818,10.975374
-0.024613,10.542267
-0.004318,10.039524
-0.012954,9.516955
-0.003454,9.03532
-0.012306,8.635799
-0.015329,8.341028
-0.006909,8.122798
-0.007341,7.921187
0,7.659262
-0.011659,7.273007
-0.0095,6.67878
-0.003454,5.939855
0.00367,5.091988
-0.016193,4.260494
-0.005182,3.530052
-0.012306,3.011971
-0.000864,2.72874
-0.014034,2.650818
-0.00367,2.756654
-0.011659,2.942186
0.001511,3.189169
-0.005182,3.431959
-0.019215,3.632188
0.009068,3.738122
-0.022022,3.752671
-0.008204,3.629772
-0.007125,3.333176
0.003023,2.856818
-0.003886,2.171698
-0.014249,1.255575
-0.001511,0.126204
0.002807,-1.202263
-0.011227,-2.713599
-0.011875,-4.391087
0.000432,-6.160403
-0.0095,-7.955562
0.011011,-9.642025
-0.023533,-11.199226
0.010795,-12.447651
-0.005398,-13.349126
-0.00475,-13.86119
-0.001295,-13.97181
-0.021374,-13.724531
0.011011,-13.123153
-0.010363,-12.351827
0.004966,-11.358571
0.001295,-10.401268
-0.004534,-9.438836
-0.001511,-8.659619
-0.001511,-7.97519
-0.001727,-7.459477
-0.013386,-7.059906
-0.005613,-6.737616
-0.00475,-6.395648
-0.005398,-6.017283
0.018568,-5.516562
-0.011227,-4.885791
-0.016408,-4.111456
-0.00842,-3.240656
-0.023749,-2.323054
0.002159,-1.409791
0.012522,-0.587865
0.004102,0.0614
-0.006261,0.51019
-0.007988,0.785924
0.002159,0.794802
-0.011011,0.743265
-0.007988,0.600688
0.007988,0.41264
0.001295,0.292256
-0.006909,0.154364
0.003023,0.080585
-0.006477,-0.02239
0.019215,-0.148544
0.001295,-0.36564
0.001727,-0.682062
-0.005182,-1.11073
-0.003023,-1.649524
0.007125,-2.279063
-0.009931,-2.957771
0.008204,-3.680322
-0.003239,-4.354986
-0.002375,-5.065553
-0.002591,-5.714622
-0.012306,-6.386129
0.000432,-7.053889
-0.007557,-7.703845
-0.017488,-8.34882
-0.011011,-8.97821
0.009931,-9.677237
-0.013818,-10.373404
-0.027419,-11.18088
0.01684,-12.071456
0.000432,-13.132228
-0.004318,-14.303667
0.003023,-15.63894
-0.011227,-16.999463
0.0095,-18.397961
0.007125,-19.690278
-0.003886,-20.821425
-0.005398,-21.716391
0.008204,-22.305588
0.005182,-22.595476
-0.018568,-22.540092
0.001943,-22.18762
-0.001727,-21.528836
0.006045,-20.595649
