force,acceleration
0.005182,0.001627
-0.000432,-0.002219
0.006909,-0.000986
-0.00367,-0.002022
0.005613,-0.001874
-0.003886,0.001381
0.000864,-0.003206
0.027419,-0.003206
0.00108,0.002712
0.011443,-0.001973
0.026988,0.001923
0.015761,0.002219
0.008204,-0.00148
0.017056,0.000247
-0.007341,-0.000395
0.010579,0.000789
-0.00475,-0.004044
0.000216,-0.002121
0.009716,-0.001825
0.016408,-0.003847
-0.000648,0.002565
0.003239,0.004981
0.012522,0.001134
0.001943,0.003255
0.028067,-0.001184
0.013602,-0.001184
0.018999,-0.00069
-0.005613,0.001529
0.014249,-0.003156
0.011227,0.000641
0.009716,0.001825
0.000432,0.000148
0.001511,0.002318
0.011227,0.002071
0.021158,0.000197
0.017488,-0.000197
0.007772,0.002367
0.020079,0.002071
0.004102,0.003255
0.010579,0.003255
0.006477,0.000444
0.009284,0.000789
0.015545,0.003156
0.010579,0.002022
0.004534,-0.002663
0.006477,0.004044
0.007341,-0.001184
0.02634,0.001134
0.017704,0.001627
0.112916,0.002614
0.375452,0.003896
0.878718,-0.0036
1.560966,0.000838
2.17758,0.004734
2.739571,-0.00074
3.206997,-0.002762
3.684139,0.000641
4.098454,0.001282
4.477361,0.002071
4.739896,0.011688
4.896641,0.011639
4.894266,-0.007841
4.772066,-0.039849
4.541267,-0.028801
4.211802,-0.015732
3.798567,0.004192
3.368707,0.004932
2.946189,0.019332
2.578293,0.038418
2.181251,0.079648
1.84207,0.119003
1.515411,0.148397
1.20624,0.154857
0.965295,0.145585
0.769256,0.140654
0.619853,0.077281
0.466779,-0.010998
0.357533,-0.104997
0.266206,-0.123491
0.217413,-0.167433
0.132995,-0.081374
0.115507,-0.018494
0.079668,0.078908
0.077724,-0.014154
0.045555,-0.580172
0.031953,-0.297829
0.025692,0.216356
0.007341,0.764817
-0.002807,0.732168
-0.015977,-0.426843
-0.014034,-0.829916
-0.045123,-0.824737
-0.05268,-0.155745
-0.063691,0.123787
-0.07535,-0.160677
-0.058293,-0.540866
-0.068657,-0.494113
-0.072111,0.094197
-0.075565,0.738876
-0.072975,1.047505
-0.053544,0.625988
-0.055055,0.072694
-0.042748,-0.188788
-0.055055,-0.192092
-0.041453,-0.174091
-0.004534,-0.287867
0.01317,-0.249596
0.018783,0.260594
0.037351,0.765951
0.036703,0.917553
0.056566,0.781387
0.071463,0.647046
0.080099,0.735029
0.089599,1.068958
0.080531,1.421874
0.089599,1.594338
0.087224,1.435387
0.066713,0.950053
0.082474,0.263898
0.066282,-0.508217
0.033249,-1.406438
0.034976,-2.411036
0.014681,-3.4109
0.01684,-4.347441
0.010363,-4.818078
-0.003239,-5.140911
-0.018568,-5.577371
-0.019647,-5.528744
-0.018352,-5.668362
-0.040374,-5.924665
-0.043828,-5.728628
-0.031737,-5.408951
-0.047498,-4.897233
-0.035624,-4.20659
-0.039726,-3.006842
-0.031737,-1.409545
-0.027635,0.254281
-0.02526,1.789635
-0.00475,3.307087
-0.010363,4.906356
-0.012738,6.43954
-0.010579,8.004682
0.001727,9.527559
-0.015329,11.161597
-0.018136,12.619621
-0.004318,13.220703
-0.006477,12.842931
-0.011011,12.061741
0.001511,11.674253
-0.00108,12.204959
0.014034,13.661356
0.014249,15.409959
0.002159,16.671945
0.019431,16.809295
0.009284,15.610188
0.028067,13.221295
0.029794,10.08026
0.034976,6.841873
