force,acceleration
-0.001727,-0.003945
0.01792,0.000641
-0.02267,-0.003304
-0.005182,-0.007299
-0.001727,-0.005721
-0.00842,-0.002565
0.004534,-0.004143
0.012738,-0.007496
0.008204,-0.001529
0.004534,-0.002022
0.016408,-0.006263
0.004966,-0.00291
0.01209,-0.004143
0.00842,-0.000641
-0.000432,-0.001973
0.012522,-0.002121
-0.012306,-0.000592
0,0.001578
0.019215,-0.004044
-0.003239,-0.00143
-0.002159,-0.004636
0.004102,-0.004734
-0.019647,-0.003008
-0.001727,-0.003551
-0.000648,-0.0036
-0.005829,-0.003304
0.003886,-0.005573
-0.009068,-0.002022
-0.001295,-0.003354
0.0095,-0.00148
-0.002375,-0.003995
-0.009716,-0.00434
-0.006477,-0.003995
0.005829,-0.003058
0.000432,-0.002565
0.000648,-0.003797
-0.008852,9.9e-05
0.00842,-0.00503
0.008636,-0.006362
0.004966,-0.001923
0.00842,-0.004439
-0.009284,-0.0072
0.013386,-0.000345
-0.008204,-0.005819
0.009931,0.000641
0.000648,-0.005573
-0.001943,-0.001134
-0.001511,-0.006559
0.008636,-0.006954
0.109894,-0.001134
0.460086,-0.005967
1.048201,-0.005918
1.643009,0.000345
2.417015,-0.00434
3.263348,-0.006362
3.977333,0.00069
4.499814,-0.006806
4.827336,-0.000838
4.933128,0.021996
4.881096,0.033339
4.665842,-0.000148
4.306367,-0.039503
3.867871,-0.038073
3.384468,-0.082706
2.923087,-0.123738
2.464729,-0.083001
2.045233,0.00291
1.665894,0.065346
1.315702,0.122357
0.998543,0.171378
0.748314,0.179171
0.528742,0.164079
0.365521,0.197418
0.261456,0.220992
0.182005,0.163537
0.143358,0.024905
0.079452,-0.08024
0.079236,-0.251273
0.045987,-0.219266
0.039726,-0.313314
0.033681,-0.209649
0.049657,-0.001677
0.015113,0.351782
0.045555,-0.495099
0.020079,-0.382901
0.01209,0.328356
-0.009068,0.123639
-0.019431,0.627516
-0.018999,-0.110718
-0.028715,-0.037185
-0.044044,0.040884
-0.061748,-0.280222
-0.066498,-0.701394
-0.062827,-0.899749
-0.058725,-0.87588
-0.0706,-0.585399
-0.056134,-0.100904
-0.067361,0.399571
-0.059805,0.985167
-0.062611,1.223667
-0.049873,1.13026
-0.045771,0.999568
-0.039942,0.582342
-0.031737,-0.285499
-0.012522,-1.061018
0.022886,-1.246649
0.023533,-0.853489
0.036487,-0.292404
