force,acceleration
-0.120905,-0.002712
-0.146813,-0.004241
-0.127814,-0.000395
-0.131484,-0.00434
-0.150267,-0.003354
-0.14962,-0.001381
-0.125439,0.001085
-0.125655,-0.004833
-0.138825,0.000247
-0.14854,-0.003847
-0.151347,-0.00069
-0.13645,-0.002417
-0.128893,-0.000444
-0.141847,0.00148
-0.124791,0.001233
-0.125223,-0.003156
-0.13904,-0.000197
-0.146813,-0.001085
-0.125655,-0.003008
-0.13645,-0.001726
-0.14487,0.00074
-0.14379,-0.001529
-0.13904,-0.000986
-0.134291,-0.000493
-0.147245,-0.002022
-0.142495,-0.00148
-0.149404,-0.001677
-0.128893,0.000986
-0.134291,-0.001134
-0.136018,0.001825
-0.139688,0.001578
-0.131052,0.000345
-0.12587,-0.00286
-0.114428,0.004143
-0.133643,-9.9e-05
-0.133859,-0.001233
-0.127382,-0.000345
-0.131268,-0.000542
-0.131268,-0.001085
-0.130188,0.002515
-0.118746,0.002367
-0.121552,0.002071
-0.134075,0.002466
-0.144654,0.00286
-0.137961,0.001332
-0.132995,0.000641
-0.128245,0.001085
-0.133643,0
-0.107735,0.000296
0.024181,-0.00069
0.787608,0.003206
2.007018,-9.9e-05
3.282563,0.001529
4.471315,0.000148
5.391271,0.000888
6.10029,-0.001233
6.528207,-0.001184
6.73137,-0.006609
6.748642,-0.011195
6.520218,0.007743
6.065314,-0.051044
5.472665,-0.264441
4.789986,-0.34034
4.060671,-0.385811
3.357697,-0.234949
2.75123,0.02022
2.205863,0.40544
1.719006,0.51093
1.29109,0.693898
0.926216,0.722897
0.639931,0.64892
0.457927,0.516601
0.316511,0.456878
0.199493,0.49722
0.101258,0.492534
0.060021,0.452291
-0.011011,-0.019974
-0.008204,-0.813345
-0.05268,-1.147176
-0.04793,-1.063878
-0.050521,-0.624163
-0.052464,-0.46536
-0.042748,-0.053707
-0.067793,-0.605028
-0.056134,-1.115563
-0.063907,0.191106
-0.070384,0.542197
-0.080747,0.917553
-0.106655,-1.83407
-0.145733,-1.622646
-0.172937,-1.791559
-0.191936,-0.633731
-0.215469,0.198848
-0.211151,0.672889
-0.202299,1.628416
-0.199709,2.449405
-0.212663,3.330167
