force,acceleration
0.004534,-0.001085
-0.005182,-0.000542
0.002375,0.002614
-0.014681,-0.00069
0.006045,-0.000592
-0.002159,-0.000641
0.016408,-0.000197
-0.005829,0.002318
-0.003239,-0.00074
0.001727,0.001036
0.012738,-9.9e-05
0.010363,0
-0.01792,0.000296
-0.011443,0.002565
-0.000648,0.001381
0.000216,0.00069
-0.008204,0.001775
-0.011875,-0.002417
0.000864,0.003995
-0.007341,-0.00069
0.00367,-0.000148
0.001727,0.002565
0.002591,4.9e-05
0.006909,0.000888
-0.000864,0.003995
-0.011875,0.000493
-0.000432,0.000395
0.007557,0.004685
0.006693,9.9e-05
-0.007341,-0.002515
0.010363,-0.000986
-0.014681,0.000592
0.008636,-0.000542
0.002159,-0.004241
0.003886,-0.000493
-0.006045,9.9e-05
0.001295,0.00069
-0.002159,-0.001973
-0.003239,4.9e-05
0.001295,0.003649
-0.002375,-0.002367
-0.009716,0.002022
0.006477,0.001282
0.006693,0.002712
-0.010147,0.000444
-0.006261,-0.001381
-0.004318,-0.000838
0.009931,0.00217
0.022886,-0.001381
0.053112,0.004241
0.211583,0.000493
0.362714,-0.002121
0.598262,0.00217
0.916501,0.001874
1.434664,0.000296
2.00637,0.001036
2.607871,-0.001184
3.273279,-0.007989
3.839804,-0.01376
4.282833,-0.017163
4.550551,-0.00794
4.704057,0.010258
4.702761,0.039701
4.596538,0.010258
4.423601,-0.073385
4.163008,-0.112296
3.862042,-0.060562
3.520054,-0.022144
3.168783,-0.000592
2.821398,0.024018
2.484808,0.084481
2.154047,0.145191
1.814434,0.108499
1.537001,0.099227
1.275545,0.147016
1.052087,0.245503
0.847197,0.193374
0.715065,0.072497
0.591138,-0.014746
0.495278,-0.110866
0.417985,-0.18642
0.3666,-0.536032
0.326659,-0.400656
0.276138,-0.266611
0.233389,-0.342757
0.206618,0.356369
0.164949,0.435129
0.136234,0.882488
0.121552,0.253147
0.093053,0.153821
0.064339,-0.008236
0.034976,-0.58821
0.014034,-0.796725
-0.004966,-0.895163
-0.022886,-0.587816
-0.032601,-0.331463
-0.054407,0.226072
-0.073622,0.381126
-0.053544,0.613362
-0.060452,0.532383
-0.069952,0.230362
-0.063259,-0.13079
-0.058941,-0.251865
-0.047714,0.081275
-0.055487,0.344286
-0.038215,0.434882
-0.022238,0.340439
-0.0095,0.329244
0.003454,0.01879
0.013602,-0.323868
0.036056,-0.555168
0.071032,-0.697104
0.072975,-0.391039
0.094781,0.051192
0.08744,0.835291
0.096508,1.54433
0.091542,2.135253
0.082906,2.350918
0.104712,2.208834
0.069952,1.779969
0.053328,1.258485
0.046635,0.563108
0.033681,-0.013809
0.019215,-0.357207
0.003239,-0.820792
-0.016624,-1.347405
-0.011227,-1.850592
-0.035624,-2.627195
-0.032601,-3.46007
-0.036919,-4.250482
-0.043828,-4.931952
-0.041237,-6.023497
-0.041669,-7.147001
-0.046203,-7.562254
-0.044044,-7.528669
-0.03001,-7.303584
-0.036703,-6.462572
-0.027204,-5.245957
-0.030442,-4.035507
-0.023317,-2.886556
-0.01792,-1.718717
-0.022454,-1.162513
-0.027419,-0.991283
-0.012954,-0.609614
-0.001511,0.185779
-0.017704,1.302378
-0.019863,2.724893
-0.001511,4.766985
-0.001943,7.115881
-0.009284,9.123253
0.009931,10.503306
0.015329,11.676521
0.012522,12.749967
0.020511,13.797472
0.034544,15.111489
0.041237,17.074574
0.039294,19.532314
0.032817,21.809798
0.046203,23.364583
0.050737,23.593219
0.042964,22.202465
0.030226,19.071737
0.059805,14.654019
0.050953,9.688038
0.04426,5.047109
0.053975,1.499352
0.068657,-0.400163
0.04793,-0.367909
0.055055,1.307556
0.04426,4.191055
0.051385,7.556583
0.045555,10.660284
0.059373,12.608426
0.053112,12.827297
0.046203,10.896959
0.039294,6.934294
0.063691,1.283686
0.055055,-5.411516
0.076645,-12.296098
0.072111,-18.501873
0.085281,-23.429239
0.094133,-26.764782
0.094349,-28.263641
0.097371,-28.035448
0.084201,-26.376011
0.088304,-23.825357
0.102121,-20.906646
0.082258,-18.068816
0.110541,-15.665473
0.100394,-13.897093
0.106439,-12.876023
0.089383,-12.648866
0.096724,-13.1631
0.107519,-14.262783
0.103201,-15.873839
0.102337,-17.578451
0.084201,-19.166378
0.087008,-20.183453
0.094133,-20.493118
0.105144,-20.472257
0.100826,-20.155441
0.102337,-19.909544
0.108814,-19.496411
0.099962,-19.228419
0.077077,-19.030409
0.07535,-19.128206
0.085281,-19.069123
0.058725,-18.95012
0.051169,-18.705752
0.054839,-18.271659
0.057214,-17.276825
0.046635,-15.721399
0.030658,-13.826816
0.030442,-11.76046
0.032169,-9.751855
0.013602,-7.826498
0.012522,-6.247153
-0.004534,-5.053076
0.030874,-4.181586
0.018136,-3.358377
0.004966,-2.528215
0.006909,-1.599516
0.00367,-0.720135
-0.014249,0.098389
0.00108,0.739171
0.005829,1.132084
-0.012738,1.031329
0.015545,0.754608
0.007125,0.017015
0.007988,-0.832677
0.005613,-2.033215
0.02634,-3.120173
0.012306,-4.086896
0.005182,-4.515613
0.015761,-4.241013
0.025476,-3.082051
0.030442,-1.127251
0.015545,1.481992
0.025692,4.493322
0.005829,7.477872
0.015113,10.199806
0.006909,12.458648
0.001511,13.943748
0.025692,14.551192
0.020727,14.189399
0.012738,13.107569
0.025692,11.440734
0.041669,9.650162
0.017272,7.925379
0.042317,6.662012
0.032601,6.092542
0.038646,6.211644
0.036703,7.119777
0.060236,8.616318
0.052248,10.554991
0.045339,12.629928
0.081395,14.579106
0.054623,16.144642
0.054191,17.082119
0.075781,17.212811
0.059373,16.581448
0.070816,15.385645
0.061748,13.708207
0.057646,11.880499
0.030226,9.933491
0.035624,8.168318
0.055271,6.72282
0.028499,5.755802
0.033249,5.341091
0.030874,5.503247
0.021374,6.196849
0.034328,7.184531
0.02159,8.317848
0.007988,9.383699
0.015977,10.440426
-0.002807,11.323211
0.010795,12.230703
0.010363,13.006961
-0.004318,13.753382
0.009284,14.508286
0.007557,15.306244
-0.00367,16.062232
-0.013386,16.718797
-0.005613,17.140807
0.011875,17.164134
-0.000864,16.797606
0.004966,16.119539
0.017056,15.413657
0.007341,15.013199
0.000216,15.12584
0.014897,15.845235
-0.004966,17.110132
-0.009931,18.721928
-0.020511,20.49514
0.003239,21.960365
-0.00475,22.886844
-0.009716,23.037016
0,22.440224
0.008204,21.176068
-0.018783,19.525705
-0.008852,17.924858
-0.011227,16.452975
-0.000432,15.465244
-0.014681,14.84907
0.002807,14.556962
-0.006261,14.436627
-0.005829,14.208534
-0.029147,13.742236
-0.011443,12.805351
0.00475,11.483098
-0.01209,9.786229
-0.000864,7.911028
-0.001295,5.979901
-0.014897,4.236871
-0.000432,2.797735
-0.014897,1.801669
-0.001511,1.222878
-0.009068,0.994834
-0.00108,0.991381
0.005398,1.117684
0.00842,1.105108
-0.004318,0.985808
-0.003023,0.442083
-0.006261,-0.564193
0.001943,-2.022414
0.001295,-3.862156
-0.002807,-5.815377
0.000648,-7.72298
-0.020079,-9.218929
-0.021806,-10.173816
0.006045,-10.220815
-0.007772,-9.433115
-0.00475,-7.749266
-0.025476,-5.34114
0.015761,-2.500202
-0.003239,0.510782
0.015113,3.325877
0.004966,5.585607
0.011875,7.272218
-0.005829,8.141883
-0.008204,8.289885
-0.015329,7.685943
-0.006045,6.605001
0.004966,5.195653
-0.008204,3.659559
-0.006693,2.20844
-0.029578,0.908281
0.000864,-0.016423
-0.022886,-0.691136
-0.00842,-0.897629
0.002807,-0.775025
-0.006477,-0.296201
0.006261,0.400853
-0.002159,1.18801
0.004534,1.94178
-0.006045,2.502027
-0.006261,2.728
-0.002807,2.683023
-0.004966,2.349143
-0.012306,1.851874
-0.002159,1.37157
0.005398,0.820447
-0.00475,0.489625
-0.005398,0.172957
0.006261,0.022489
0.003454,-0.066431
-0.010579,-0.090695
-0.020295,-0.033487
-0.00367,0.071264
0.014249,0.263997
-0.004966,0.510733
0.00475,0.80432
-0.018783,1.105897
-0.014249,1.413688
0.004102,1.682764
0.000432,1.845561
0.000864,1.856707
-0.016193,1.647749
-0.007341,1.266771
-0.006909,0.760822
-0.018352,0.210241
0.007557,-0.312229
-0.005182,-0.760427
0.011443,-1.047949
0.001295,-1.193041
-0.019215,-1.078082
0.000432,-0.808463
-0.004966,-0.332006
-0.007988,0.20018
-0.015329,0.714858
-0.02526,1.033992
0.001511,1.155313
-0.015761,1.018161
-0.010147,0.683295
-0.0095,0.158457
0.00108,-0.398732
0.00367,-0.870405
-0.015545,-1.181155
0.003454,-1.156792
0.001295,-0.872921
0.002591,-0.222866
0.006261,0.675453
-0.009284,1.785394
-0.00108,2.932569
-0.023101,3.986535
0.001943,4.721662
-0.01209,4.989555
-0.001727,4.658733
-0.006477,3.725793
0.00475,2.228956
-0.005182,0.331019
-0.009284,-1.791953
-0.005182,-3.903188
-0.005829,-5.738689
0.007988,-7.114155
-0.002807,-7.869601
0.003454,-7.940224
-0.005829,-7.464753
-0.002375,-6.556916
-0.004102,-5.487662
-0.010579,-4.511273
0.019431,-3.815304
-0.006693,-3.57498
0.011011,-3.806575
-0.019647,-4.515811
-0.008852,-5.637193
-0.006909,-7.08851
0.008852,-8.763975
-0.005182,-10.564263
0.007988,-12.307392
0.005829,-13.955683
0.004102,-15.248542
-0.010147,-16.164961
-0.009931,-16.682302
-0.006909,-16.737636
0.011659,-16.446712
0.001943,-15.75528
0.006045,-14.814893
-0.009716,-13.643157
-0.000432,-12.348473
0.000432,-11.012263
-0.010147,-9.741794
0.001727,-8.61839
-0.006045,-7.73531
-0.028283,-7.1001
0.001727,-6.830924
0.002375,-6.885815
0.004318,-7.189808
0.007772,-7.76056
-0.011011,-8.370914
-0.001727,-9.003116
0.003454,-9.467391
0.011011,-9.648436
0.001727,-9.493875
-0.015545,-8.921742
-0.013386,-7.99689
0.007557,-6.74886
0.016624,-5.33389
-0.007988,-3.847804
0.005398,-2.418878
-0.007988,-1.197825
-0.016193,-0.182524
0.013602,0.491844
-0.005829,0.922731
-0.008852,1.09194
0.000216,1.14249
-0.003239,1.091989
-0.013386,1.04928
0.015545,0.991973
-0.013386,0.984871
0.009284,1.006867
-0.014034,1.07601
0.006693,1.123996
0.007341,1.260606
-0.004318,1.399583
-0.005829,1.545316
0.004966,1.685329
-0.003023,1.737457
-0.003886,1.71704
0.000864,1.531507
0.000648,1.318603
0.00108,0.939154
-0.011227,0.538991
0.004966,0.176754
-0.002159,-0.053608
-0.000648,0.048972
-0.009716,0.453869
0.014034,1.244775
0.001295,2.281183
0.001943,3.451143
0.011011,4.648869
0.002375,5.641336
0.013602,6.416854
-0.015977,6.796599
0.002375,6.854104
-0.021158,6.716656
-0.01209,6.402947
-0.00475,6.199315
0,6.115721
0.017704,6.398015
-0.010147,6.947906
-0.004534,7.929522
-0.002375,9.190079
-0.00367,10.637647
0.003886,12.219212
-0.003023,13.783269
0.000648,15.315417
0.015113,16.797163
-0.012954,18.233092
0.005613,19.707046
-0.005613,21.185093
-0.012522,22.711718
0.00475,24.16481
0.005829,25.609518
0.014465,26.842457
0.006261,27.851247
-0.023317,28.486901
0.000216,28.729346
-0.006909,28.566154
0.00475,28.007781
0.008636,27.101916
-0.008204,25.938614
0.003239,24.562408
-0.0095,23.061724
-0.001511,21.403175
0.012522,19.704777
-0.002591,17.887524
0.000864,16.026083
0.006261,14.082922
0.006909,12.097545
0.007557,10.075082
0.006261,8.163978
-0.004318,6.253416
-0.0095,4.553489
0.009716,2.937008
0.010795,1.44673
-0.011659,0.152786
-0.016624,-1.117486
0.004966,-2.171008
-0.003454,-3.299739
0.00367,-4.27519
-0.002591,-5.40619
0.00108,-6.475345
0.01317,-7.629178
0.012306,-8.852599
-0.019863,-10.188858
0.004102,-11.531133
0.007772,-12.934908
-0.019431,-14.342135
-0.000432,-15.651319
0.005182,-16.848009
0.004534,-17.842547
-0.019647,-18.595182
0.007557,-19.127466
-0.018783,-19.412817
-0.002807,-19.56871
0.000864,-19.568661
-0.001943,-19.616499
-0.003239,-19.692596
0.005398,-19.824767
0.003454,-20.064154
-0.005829,-20.307339
0.009068,-20.537504
-0.005182,-20.620653
0,-20.578388
-0.007125,-20.248996
0.001943,-19.782009
0.015113,-19.148771
-0.014681,-18.463948
-0.014034,-17.86109
0.001295,-17.399823
-0.005398,-17.170447
-0.010363,-17.201221
0.00108,-17.385126
-0.013386,-17.737007
0.000648,-18.040409
0.011659,-18.257998
-0.007125,-18.183627
0.012306,-17.788149
-0.011011,-16.966272
0.003454,-15.774317
-0.006261,-14.236447
0.003023,-12.422745
-0.002375,-10.525351
-0.002159,-8.609315
0.010579,-6.831664
0.007341,-5.269432
0.006477,-4.052867
-0.013818,-3.198391
0.014897,-2.690716
0.006261,-2.584733
0.005829,-2.783236
-0.002159,-3.212446
0.000216,-3.8337
-0.009716,-4.491152
-0.004102,-5.0911
-0.00842,-5.548274
0.003239,-5.754865
-0.001727,-5.707421
-0.013386,-5.382813
-0.004102,-4.780005
0.003886,-3.926959
0.017056,-3.005461
0.003023,-2.034891
-0.01209,-1.194816
-0.000864,-0.635358
0.000216,-0.264539
-0.012954,-0.236231
-0.000648,-0.403615
0.015977,-0.813246
0.005398,-1.307211
0.006909,-1.808869
-0.001511,-2.222841
-0.008636,-2.428939
0.014034,-2.484273
0.005829,-2.341055
-0.019215,-2.068723
-0.018352,-1.700913
0.001727,-1.293501
0.006477,-0.888752
-0.011875,-0.58175
-0.015977,-0.369832
-0.005613,-0.32229
0.000216,-0.419199
0.004102,-0.6829
-0.003886,-1.154129
-0.005829,-1.732575
-0.008636,-2.47727
0.004966,-3.240262
-0.007341,-3.953837
-0.014034,-4.501262
-0.005829,-4.750858
-0.002591,-4.681468
-0.006693,-4.221484
-0.006693,-3.441527
0.012522,-2.38041
-0.011227,-1.213014
0.020295,-0.054101
0.021374,0.900095
-0.011011,1.560013
-0.014681,1.835796
0.001943,1.714771
0.02267,1.269039
-0.007341,0.593833
-0.011875,-0.210685
0.004966,-1.00302
-0.005613,-1.695439
-0.004534,-2.198675
0.003886,-2.503457
-0.001727,-2.610378
0.004102,-2.576793
0.003454,-2.395008
-0.015113,-2.131307
0.01209,-1.843786
0.01317,-1.494568
-0.017488,-1.147521
-0.007772,-0.7624
0.004102,-0.371706
-0.018999,0.045027
0.002159,0.482819
-0.015545,0.893042
-0.000648,1.288668
0.003239,1.659289
-0.006693,1.97359
-0.004534,2.249669
0.004318,2.47436
0.013602,2.65215
-0.014897,2.779685
0.005182,2.867174
0.03001,2.910229
0.005182,2.905395
-0.002375,2.867766
-0.019647,2.787132
-0.001727,2.655208
0.002807,2.453301
0.006045,2.171353
0.016624,1.787663
-0.00108,1.279889
-0.002375,0.666773
0.009068,-0.060069
0.007341,-0.882291
-0.012954,-1.761574
0.005829,-2.631979
-0.027635,-3.450206
0.004534,-4.141392
-0.009284,-4.660952
0.005829,-4.981615
-0.002375,-5.074973
0.001511,-4.976338
0.006909,-4.700209
0.009931,-4.325445
-0.003454,-3.936428
-0.01792,-3.581539
-0.000648,-3.326271
0.014465,-3.205
-0.011659,-3.203224
-0.008204,-3.304078
0.003239,-3.487885
-0.002375,-3.676278
-0.008204,-3.846917
-0.006693,-3.966857
-0.00842,-4.044779
0.008204,-4.100261
0.00108,-4.179218
0,-4.308578
-0.001727,-4.505849
0.002591,-4.798597
0.003239,-5.19368
-0.006261,-5.616332
-0.003454,-6.071681
-0.012522,-6.478156
-0.009931,-6.781607
0.014465,-6.953873
0.006045,-6.945637
-0.001511,-6.767551
0.005829,-6.433869
0.005829,-5.976449
0.010363,-5.461425
0.014249,-4.914099
0.013818,-4.386895
-0.006909,-3.883658
-0.000864,-3.437088
0.003023,-3.010245
-0.001511,-2.622658
-0.005829,-2.245329
-0.01209,-1.873426
-0.007125,-1.463991
0,-1.010418
-0.009716,-0.498798
0.006693,0.080979
0.019215,0.729407
0.00367,1.453043
-0.007988,2.250705
-0.002375,3.114157
-0.005182,4.030477
-0.01209,4.914888
-0.001295,5.809015
-0.00367,6.607072
0.015545,7.28795
-0.006045,7.947178
-0.00842,8.439811
0.005829,8.925885
-0.009068,9.316677
0.012738,9.759696
0.004102,10.185849
0.013818,10.722326
0.003239,11.327994
-0.005182,12.010007
-0.016408,12.773689
-0.005829,13.543043
-0.017704,14.284532
-0.008204,14.931332
-0.006477,15.442114
-0.002375,15.790197
-0.004966,15.979626
0.00367,15.980858
-0.002159,15.885824
0.002159,15.674054
-0.008204,15.428601
-0.015113,15.172988
-0.001727,14.912246
-0.003023,14.694065
-0.000648,14.495956
0.002807,14.348349
-0.001295,14.193591
-0.001943,14.031681
0.004966,13.751311
-0.007988,13.380443
0.001943,12.801701
-0.012954,12.039005
-0.011011,11.033717
0.001511,9.803589
0.004102,8.362037
0.003239,6.787673
-0.009068,5.119556
-0.000432,3.424315
-0.003886,1.828645
-0.003886,0.301971
0.014897,-0.989162
-0.020079,-2.131751
0.007772,-3.061831
-0.013386,-3.834883
-0.014034,-4.469452
0.001943,-5.07231
0.005829,-5.653813
-0.017056,-6.285374
-0.003886,-6.990269
0.004102,-7.80756
-0.00842,-8.670666
0.003023,-9.620769
-0.011659,-10.560515
-0.014465,-11.491679
-0.006909,-12.330571
-0.003886,-13.041681
-0.003239,-13.600399
-0.007557,-13.94651
-0.00367,-14.080456
0.001295,-13.981377
-0.004966,-13.690552
-0.006909,-13.219816
0.003454,-12.613358
0.015761,-11.92449
0.005829,-11.212838
0.001943,-10.449304
0.002807,-9.750425
-0.002807,-9.020821
-0.014249,-8.39942
-0.0095,-7.747984
0.000216,-7.201201
-0.011011,-6.688988
-0.001295,-6.213469
-0.013602,-5.815723
-0.004318,-5.417434
-0.014249,-5.057663
-0.003886,-4.702478
-0.003454,-4.317061
0.004534,-3.898454
0.011011,-3.435608
-0.00475,-2.941841
0.006909,-2.451082
-0.002159,-1.955589
0.007341,-1.506947
0.00475,-1.120002
0.005398,-0.860443
-0.00475,-0.757468
-0.020511,-0.793766
-0.007772,-0.947587
0.000648,-1.281763
0.0095,-1.6657
0,-2.111383
-0.012738,-2.52496
-0.01792,-2.842565
-0.003239,-3.037912
0.004966,-3.10232
-0.005829,-3.009998
-0.000432,-2.820372
0.003239,-2.478897
-0.000864,-2.102456
-0.00108,-1.645677
0,-1.261346
0.012522,-0.870701
0.004534,-0.54417
0.00108,-0.26952
0,-0.007299
-0.005829,0.187259
0.003239,0.385565
-0.008852,0.524541
-0.000648,0.68147
-0.002375,0.799142
0.006261,0.893881
-0.010147,0.935455
0.002591,0.910994
0.005613,0.844908
0.009716,0.732366
-0.00842,0.598912
0.001295,0.444746
-0.001943,0.308826
0.007988,0.217244
0.002375,0.181341
-0.00842,0.243629
-0.006693,0.411308
-0.007341,0.69232
-0.008204,1.089819
-0.00842,1.593105
-0.002375,2.189601
0.004966,2.839951
-0.017272,3.545192
0.023101,4.250877
-0.008636,4.93792
-0.008852,5.578061
0.015545,6.1317
-0.012306,6.613434
-0.010363,6.990171
-0.001295,7.225563
-0.006477,7.343235
0.020727,7.310439
-0.018136,7.163867
-0.004534,6.896665
0.005182,6.553562
0.007341,6.135695
-0.003454,5.692577
-0.016624,5.253996
-0.005398,4.891906
-0.018352,4.553489
-0.006909,4.313214
-0.006909,4.136066
-0.005613,4.061843
-0.001943,4.047738
-0.005398,4.101099
-0.010147,4.139468
-0.016624,4.17912
-0.012306,4.188934
0.001727,4.153672
0.012522,4.067514
-0.006045,3.937661
0.001295,3.753065
0.000216,3.553625
0.004534,3.332288
0.001511,3.089695
-0.002159,2.824712
0.004534,2.545377
-0.003886,2.209919
-0.014681,1.855819
0.001943,1.426362
-0.003239,0.912424
0.006693,0.355481
-0.003023,-0.290628
0.009068,-0.96978
-0.011875,-1.685279
-0.003454,-2.417744
-0.002159,-3.132601
0.004966,-3.840407
0.00108,-4.476406
-0.010579,-5.083061
-0.009931,-5.625554
-0.011659,-6.104773
0.00475,-6.539606
0.007772,-6.907564
0.002159,-7.215897
-0.009931,-7.445421
0.000648,-7.623655
0.004102,-7.736296
-0.001295,-7.795724
0.002375,-7.823391
-0.003886,-7.788178
-0.02634,-7.806869
-0.003239,-7.771262
0.001295,-7.839616
-0.003239,-7.898008
-0.004534,-8.047243
-0.003239,-8.247965
-0.006693,-8.437296
-0.014249,-8.718356
-0.0095,-8.978802
-0.000432,-9.225982
0.013386,-9.426408
-0.007125,-9.561933
-0.000864,-9.611152
0.001943,-9.642616
0.004534,-9.532688
-0.007557,-9.3981
0.011875,-9.181596
0.001943,-8.928252
-0.017488,-8.687483
0.004534,-8.400702
-0.012738,-8.188883
0.006909,-7.943578
-0.007341,-7.759672
0.006045,-7.58928
-0.023749,-7.448577
0.011011,-7.314039
-0.012522,-7.194247
-0.015113,-7.056256
0.003239,-6.92591
-0.0095,-6.722574
-0.003886,-6.536351
0.006909,-6.317775
0.001727,-6.048452
-0.01684,-5.827362
0.001943,-5.498857
-0.011443,-5.245267
-0.004966,-4.889835
-0.010147,-4.560739
-0.005398,-4.145189
0.009716,-3.686487
-0.007988,-3.183201
-0.000432,-2.60441
-0.007557,-2.027247
-0.012522,-1.411912
-0.002591,-0.822469
0.001295,-0.291911
-0.009931,0.15175
-0.00367,0.51379
0.006693,0.793322
-0.00475,0.983343
0.030658,1.121678
0.015761,1.215678
-0.017056,1.325212
0.006477,1.463942
0.009931,1.65776
0.016408,1.9367
0.001295,2.263971
-0.000864,2.665071
-0.010363,3.081607
-0.007988,3.509092
-0.011875,3.926219
-0.001295,4.253392
0.001511,4.523258
0.004966,4.678065
-0.00475,4.763434
-0.005398,4.782273
0.025045,4.728616
0.005829,4.687584
-0.004318,4.594028
-0.010579,4.58382
0.00367,4.553933
-0.003454,4.596001
0.000216,4.646847
0.001727,4.716139
-0.006045,4.790559
-0.011443,4.844068
-0.002807,4.892399
-0.000432,4.930621
0.009068,4.939202
0.007557,4.963614
-0.010363,4.975845
0.000216,5.047996
0.005829,5.128729
-0.009068,5.229485
0.008636,5.385476
0.014034,5.555622
-0.002375,5.755111
-0.013818,5.924517
-0.003239,6.108866
-0.011011,6.263822
0.012306,6.358906
0.008636,6.451968
0.003239,6.508881
-0.00108,6.534575
-0.001511,6.526142
-0.012738,6.48797
-0.003886,6.41858
0.006693,6.33839
-0.003239,6.201238
0.005829,6.062902
0.003886,5.873178
0.018136,5.68725
-0.008204,5.484111
-0.007341,5.271503
-0.017272,5.094059
0.002375,4.898663
-0.003886,4.735816
-0.003239,4.583376
-0.015113,4.433549
0.006261,4.312031
0.017272,4.164522
0.004966,4.012574
0.014681,3.842873
0.002375,3.619168
0.007772,3.394872
-0.011011,3.110754
0.02159,2.810311
0.001727,2.473078
-0.011659,2.122627
0.023749,1.77918
0.00367,1.438692
0.015545,1.120051
0.006045,0.843034
0.007557,0.595855
0.002591,0.421468
0.004102,0.267794
0.005613,0.19219
-0.004102,0.144648
-0.002159,0.141147
-0.010795,0.191204
0.002159,0.249547
-0.011659,0.393357
0.008204,0.561283
0.013386,0.812852
