force,acceleration
0.016408,0.000444
0.007988,-0.003008
0.017056,0.000395
-0.001943,0
-0.007772,-0.003748
0.019431,9.9e-05
0.00367,-0.003797
0.0095,-0.001184
0.008636,-0.000296
0.011875,-0.002565
0.018352,-0.00143
0.009284,-0.002071
0.020511,-0.000296
0.01317,-0.003304
0.029794,-0.000247
0.009931,-0.003649
0.019863,-0.004488
0.015545,-0.003797
0.024613,-0.003797
0.008204,-0.003551
0.017488,-0.004439
0.024397,-0.003748
0.016408,-0.00143
0.024613,-0.000247
0.006477,-0.002515
0.00842,-0.002614
0.006477,-0.004389
0.029794,-0.001973
0.012738,-0.00148
0.009068,-0.00508
0.003239,-0.004044
0.009716,-0.00069
0.005398,-0.002762
0.017056,-0.002466
0.016624,-0.003354
0.024181,-0.002712
0.00475,-0.005869
-0.001727,-0.00148
0.011659,-0.005326
0.02159,0.002663
0.006477,-0.003255
0.011227,-0.002466
0.018352,-0.000345
0.003454,-0.002712
0.010795,0.00069
0.014681,-0.002022
0.023965,0.000148
0.005829,-0.004685
0.012522,-0.002071
0.039078,-0.002269
0.239003,-0.0036
0.479301,0.001134
0.702759,-0.001282
1.014088,-0.005967
1.404222,-0.004192
1.839479,-0.00434
2.277758,-0.002762
2.712368,-0.000247
3.065366,0.000197
3.360071,0.013217
3.560212,0.009321
3.639664,-0.003206
3.639232,-0.02747
3.537974,-0.018741
3.339129,0.003748
3.098183,0.046901
2.794194,0.074075
2.444434,0.051537
2.10439,0.038912
1.750743,0.041723
1.441357,0.084136
1.155504,0.119348
0.91758,0.169061
0.691532,0.164425
0.506936,0.107315
0.39877,0.045915
0.304637,0.032993
0.239435,-0.003847
0.150915,-0.061548
0.12587,-0.180552
0.104496,-0.313364
0.079452,-0.411703
0.068873,-0.386058
0.043396,-0.500968
0.05268,-0.331907
0.034328,0.112247
0.016408,0.018149
-0.004966,0.132072
0.002159,0.198996
0.000432,0.286091
-0.012306,0.204323
0.001511,0.108351
-0.010795,-0.05494
-0.026556,-0.391384
-0.041021,-0.43863
-0.048146,-0.314103
-0.027635,0.039355
-0.022886,0.172118
-0.043396,0.287669
-0.027419,0.365838
-0.029794,0.486912
-0.021806,0.637676
-0.015329,0.63161
0.002591,0.546586
-0.005613,0.329786
0.00367,-0.022144
0.022022,-0.449973
0.015977,-0.69878
0.023749,-0.658143
0.029794,-0.379844
0.053544,-0.02022
0.049873,0.290678
0.076645,0.556992
0.060021,0.808265
0.063907,1.084493
0.075565,1.203299
0.074054,1.105354
0.061532,0.785234
0.074054,0.225776
0.049873,-0.585991
0.038646,-1.478096
0.032601,-2.071978
0.011227,-2.615458
0.022454,-3.29461
0.023533,-3.591403
0.00108,-3.520435
0.018352,-3.688312
0.046851,-3.813578
0.034112,-3.303832
0.068441,-2.513962
0.074486,-1.948388
0.079236,-1.514345
0.108167,-0.917405
0.127598,-0.177691
0.126518,0.468566
0.13645,0.910747
0.140552,1.298284
0.163005,1.649573
0.17596,1.912781
0.163869,2.004068
0.163005,2.064728
0.162358,2.294893
0.136881,2.731304
0.151994,3.264575
0.144438,3.641016
0.133211,3.873696
0.158256,4.077279
0.132563,4.212163
0.109246,4.336147
0.113996,4.888602
0.118098,6.115524
0.103633,7.612854
0.127166,9.063678
0.10536,10.538864
0.115075,11.959703
0.122848,12.846432
0.129973,12.98536
0.14962,12.482321
0.140336,11.592632
0.15221,10.254154
0.145086,8.442375
0.151347,6.460352
0.16646,4.577704
0.162574,3.199525
0.150915,2.307815
0.166028,2.008605
0.138177,2.364037
0.168187,2.918366
0.137097,3.312512
0.137745,3.374701
0.132563,3.115242
0.116371,2.210314
0.128029,0.784593
0.125007,-1.256759
0.112269,-4.065048
0.098235,-7.538483
0.10061,-11.38397
0.082906,-15.292188
0.071463,-18.837134
0.07427,-21.775177
0.067577,-23.830634
0.05268,-24.861519
0.062611,-24.93806
0.033896,-23.967293
0.030874,-22.126466
0.037567,-19.511157
0.04318,-16.520886
0.037783,-13.279095
0.041237,-10.581721
0.031522,-8.277655
0.029363,-6.742399
0.037999,-5.812616
0.026556,-5.533922
0.016624,-5.831997
0.036703,-6.703291
0.024613,-8.104156
0.021806,-9.892558
0.01684,-11.797399
0.018352,-13.622345
0.0095,-15.103006
0.012738,-16.256001
0.007125,-17.000548
0.001295,-17.200975
-0.00367,-16.929827
0.01317,-16.179904
0.014681,-15.135408
0.004534,-13.622543
0.012306,-11.63036
-0.006693,-9.451856
-0.001943,-7.549728
-0.003023,-6.024336
0.004966,-4.666032
0.000864,-3.263934
0.001727,-2.179836
0.002159,-1.266277
0.010795,-0.446768
-0.010147,0.456582
-0.001943,1.044348
0.006693,1.438889
-0.026772,1.75605
0.000648,1.937193
-0.009284,2.124896
0.006477,2.024042
0.002807,1.90928
0.017272,1.692973
-0.000864,1.502311
0.001295,1.320724
0.013386,1.60065
0.015761,2.313881
0.013602,3.511311
0.011227,4.869861
0.012522,6.44753
0.026124,8.055331
0.013386,9.531751
0.01792,10.846606
0.026772,11.947472
0.029578,12.793712
0.022022,13.091245
0.020295,12.837506
0.023965,11.981846
0.03001,10.644897
0.007341,9.038575
