force,acceleration
-0.007341,-0.011195
0.002807,-0.008433
-0.000648,-0.01228
0.003023,-0.010307
-0.004318,-0.008483
-0.002807,-0.009962
0.017056,-0.008039
0.001727,-0.01228
0.010795,-0.010998
0.005182,-0.009469
0.000432,-0.009124
-0.024397,-0.010061
0.004318,-0.010702
-0.006261,-0.009913
-0.005182,-0.008335
-0.000648,-0.010406
-0.007772,-0.008926
-0.017056,-0.011096
0.005829,-0.004734
-0.012738,-0.009814
0.001295,-0.013513
-0.006261,-0.010554
-0.006477,-0.010653
-0.007557,-0.00794
0.007557,-0.01011
-0.001511,-0.010554
0.012306,-0.011195
0.014681,-0.011096
-0.001727,-0.008532
-0.007125,-0.010406
-0.003886,-0.009469
-0.015113,-0.007841
0.01684,-0.008433
-0.003454,-0.008729
0.014034,-0.012181
-0.005829,-0.008926
-0.003023,-0.010455
0.012306,-0.010455
0.006261,-0.007694
-0.010147,-0.008384
0.006693,-0.009568
0.0095,-0.008187
-0.014465,-0.009716
-0.008852,-0.008236
-0.019647,-0.009568
-0.010147,-0.009864
-0.013602,-0.006461
0.005398,-0.006806
0.037783,-0.009666
0.153938,-0.012872
0.414962,-0.011294
0.649215,-0.010406
0.869003,-0.007052
1.233444,-0.009321
1.807957,-0.010061
2.461059,-0.008384
3.048958,-0.008828
3.508827,-0.026138
3.873485,-0.055877
4.057864,-0.072201
4.147463,-0.023327
4.114646,0.06071
4.004969,0.100016
3.818214,-0.000542
3.55611,-0.137991
3.235281,-0.146276
2.926326,-0.021848
2.576998,0.002466
2.254009,-0.017015
1.933612,0.01736
1.612782,0.132319
1.321748,0.189922
1.097426,0.142429
0.879582,0.066973
0.721758,0.166891
0.612512,0.242938
0.497437,0.145931
0.426837,-0.175077
0.356237,-0.426104
0.321909,-0.480008
0.285206,-0.196826
0.241378,-0.19298
0.203811,0.156386
0.193016,0.088377
0.164733,-0.13661
0.148972,0.31292
0.113564,1.051056
0.090894,0.324509
0.10061,-0.582194
0.062395,-0.858224
0.039726,-0.523259
0.030442,-0.274354
0.019647,-0.353952
-0.021806,-0.44085
-0.016193,-0.260594
-0.027204,0.305621
-0.045555,0.641819
-0.040805,0.606113
-0.061748,0.168469
-0.050521,-0.131283
-0.066066,-0.400606
-0.053759,-0.456039
-0.040589,0.050353
-0.042964,0.81226
-0.034112,0.932003
-0.037999,0.412689
-0.024613,-0.134292
0.015761,-0.352768
0.014681,-0.272923
0.047498,-0.215222
0.058077,-0.386403
0.084849,-0.54708
0.063043,-0.248708
0.078588,0.609417
0.080099,1.460095
0.077293,2.110397
0.079668,2.197689
0.063691,1.891575
0.060452,1.43519
0.034112,1.006522
0.026556,0.497762
0.024181,-0.053855
0.022454,-0.515023
0.001943,-0.694835
-0.006045,-1.246797
-0.018136,-2.018567
-0.024181,-2.44837
-0.0611,-2.997767
-0.049225,-3.944565
-0.051816,-4.425214
-0.040805,-5.003117
-0.042101,-6.303572
-0.049441,-7.17812
-0.055703,-6.722327
-0.050089,-5.941926
-0.045771,-5.250297
-0.029363,-4.481338
-0.025908,-3.65009
-0.008204,-2.75039
-0.028931,-1.615594
-0.023749,-0.790708
-0.011443,-0.743659
0.015329,-0.853243
-0.007772,0.019727
-0.002375,1.865782
-0.007557,3.675538
-0.014681,5.012241
-0.005398,6.576988
0.002591,8.634911
-0.007341,10.263327
0.015113,10.890942
0.007988,11.242231
0.020295,11.983967
0.017488,13.089568
0.021806,14.63518
0.033681,16.711054
0.032385,19.017981
0.037135,20.73655
0.034328,21.075608
0.037135,19.60052
0.024397,16.420968
0.005182,12.024309
0.018783,7.307677
0.01792,3.141281
0.013602,-0.00651
0.018783,-1.676156
0.014465,-1.434647
-0.004966,0.630081
-0.01684,3.584202
0.001295,6.577629
0.003023,8.958779
-0.014465,10.518052
-0.000432,10.696582
-0.009716,9.030339
-0.010795,5.423451
0.009284,0.313462
0.005829,-5.592906
0.009284,-11.594753
0.01792,-16.999858
0.00842,-21.246049
0.025045,-24.230205
0.02634,-25.607348
0.024613,-25.3796
0.044044,-23.565996
0.035192,-20.756129
0.041237,-17.590879
0.041237,-14.794969
0.032817,-12.614295
0.041021,-11.111589
0.045339,-10.225254
0.054191,-9.97048
0.055703,-10.395745
0.049873,-11.499471
0.085497,-13.17612
0.076213,-15.141671
0.075997,-17.132719
0.058941,-18.523967
0.067145,-18.805768
0.052464,-18.235657
0.059589,-17.465119
0.054839,-17.328115
0.057214,-17.327326
0.066066,-16.75904
0.069304,-15.859537
0.06218,-15.244301
0.049225,-15.338843
0.063259,-15.517076
0.048146,-15.307279
0.050305,-14.688098
0.065418,-13.900496
0.04793,-12.810529
0.040158,-11.15923
0.037999,-9.311794
0.039294,-7.61458
0.026988,-5.937488
0.03109,-4.720922
0.027635,-3.63929
0.016624,-3.038651
-0.000648,-2.659449
0.019215,-2.197097
0.015329,-1.283884
0.01792,-0.273022
0.017488,0.521977
0.0095,0.933137
0.000432,1.075862
0.021158,0.95464
0.024397,0.607839
0.017704,0.049811
0.030874,-0.658439
0.028715,-1.634482
0.035192,-2.631239
0.023101,-3.448727
0.048146,-3.770228
0.033249,-3.282675
0.018783,-2.166964
0.023965,-0.317901
0.010795,2.000961
0.030226,4.729109
0.024181,7.390136
0.013386,9.741893
0.018999,11.559096
0.016624,12.754554
0.028283,13.179227
0.036919,12.695471
0.011443,11.482654
0.031737,9.719897
0.045771,7.876802
0.024613,6.188662
0.026988,4.988421
0.05268,4.396857
0.045123,4.561972
0.057214,5.373344
0.054623,6.726223
0.052464,8.441241
0.079668,10.367387
0.061748,12.272968
0.060884,13.893395
0.077293,14.959147
0.083986,14.984249
0.077509,14.138306
0.070168,12.572079
0.067793,10.872152
0.071247,9.231752
0.0516,7.641064
0.057646,6.076859
0.05635,4.719147
0.037567,3.945108
0.033033,3.817326
0.032385,4.298271
0.01792,5.187368
0.024181,6.261356
0.025045,7.297666
0.03001,8.283819
0.002159,9.20009
0.003886,10.157245
0.015977,11.039388
0.002375,11.667398
-0.007341,12.037378
-0.007988,12.347191
-0.005182,12.892199
-0.006693,13.652774
0.013386,14.385485
0.004966,14.81869
-0.022238,14.747328
0.004534,14.346771
0.006477,13.614504
-0.001295,12.958334
0.001727,12.537458
-0.000432,12.694337
-0.011443,13.541119
-0.007125,14.912591
-0.010363,16.712583
0.003023,18.43416
-0.020511,19.734516
-0.006909,20.336486
0.000216,20.175661
-0.00108,19.350085
