force,acceleration
0.002591,-0.004093
-0.004318,-0.001775
0.005398,-0.003945
0.000432,-9.9e-05
0.011659,-0.003896
0.000432,-0.006658
0.004534,-0.003551
-0.01209,-0.001726
0.002159,-0.001529
0.001943,-0.007348
-0.002591,-0.00217
-0.005829,-0.004981
-0.008636,0.002121
-0.018136,-0.005622
0.002159,-0.006066
0.014465,-0.000542
-0.011227,-0.002663
0.013602,-0.0036
-0.002375,-0.005869
0.018352,-0.004981
-0.000432,-0.004981
0.006261,-0.004784
-0.012306,-0.003452
0.005398,-0.00286
-0.008204,-0.002367
0.001943,-0.004093
-0.018783,-0.003551
0.004102,-0.002417
0.006261,0.000345
0,-0.003995
0.001727,-0.004044
-0.009068,-0.010209
0.006477,0
-0.009068,-0.006362
-0.006261,-0.002811
-0.001727,-0.000493
0.00367,-0.003255
0.001295,-0.004587
0.019431,-0.001529
-0.005398,-0.001726
0.0095,-0.00291
0.006693,-0.007003
0.002159,-0.004784
0.002159,-0.001677
-0.003454,-0.004587
0.004102,-0.000789
-0.006693,-0.002565
-0.006261,-0.006017
0.009284,-0.005819
0.056998,-0.002219
0.234469,-0.005474
0.518811,-0.004833
0.904626,-0.004192
1.261727,-0.00069
1.686405,-0.003255
2.133536,-0.003058
2.489558,-0.003551
2.831761,-0.001332
3.048958,0.000986
3.215418,0.013809
3.322073,0.020713
3.334811,0.010702
3.237655,-0.027815
3.085229,-0.043646
2.84709,-0.024609
2.597508,0.03324
2.26977,0.110817
1.960599,0.15535
1.650133,0.150369
1.362553,0.12211
1.108653,0.087785
0.888866,0.11417
0.701247,0.145536
0.549253,0.189774
0.448643,0.147312
0.345874,0.045175
0.282399,-0.104455
0.234037,-0.240078
0.186107,-0.422553
0.163869,-0.518821
0.131268,-0.523555
0.128245,-0.388228
0.102121,-0.265427
0.085929,-0.076886
0.091326,-0.077626
0.090463,0.035163
0.07427,0.292996
0.057862,0.020319
0.059373,0.046605
0.037135,0.310059
0.031737,0.180552
0.02526,-0.002367
0.010363,-0.124034
-0.009931,-0.494902
-0.01792,-0.655627
-0.03584,-0.425808
-0.02267,0.179072
-0.025908,0.691876
-0.013602,0.949955
-0.043828,0.947538
-0.031306,0.730245
-0.034328,0.381767
-0.023965,0.038468
-0.018352,-0.159394
-0.012522,-0.299062
-0.005829,-0.284661
0.020511,-0.394097
0.027419,-0.495
0.022454,-0.436608
0.038215,-0.165756
0.050521,0.253295
0.047498,0.690002
0.056998,1.03049
0.067361,1.174202
0.04901,1.088438
0.066498,0.819904
0.041237,0.391187
0.056782,-0.091484
0.036487,-0.5456
0.045123,-1.087403
0.030658,-1.755705
0.006261,-2.387068
0.015977,-2.760994
0.011227,-3.128212
-0.003023,-3.405821
-0.00475,-3.111198
0.005829,-2.679768
-0.011875,-2.724844
0.001295,-2.540889
-0.012306,-1.819028
0.009284,-1.260557
0.014897,-0.907492
0.015113,-0.300048
0.024181,0.375011
0.03951,0.816649
0.030442,1.031674
0.048578,1.100965
0.044476,1.172969
0.049873,1.280826
0.051169,1.383456
0.056134,1.480809
0.045987,1.72715
0.063907,2.242173
0.04793,2.969952
0.047066,3.678843
0.037135,4.120777
0.029147,4.284659
0.03951,4.26513
0.030658,4.101839
0.043612,4.232531
0.045339,5.27249
0.044692,7.210768
0.052896,9.478784
0.040158,11.630804
0.075134,13.340545
0.05268,13.970182
0.061316,13.03813
0.073622,11.027601
0.073406,8.661888
0.06952,6.53275
0.077077,4.875878
0.080531,3.753411
0.079236,3.171414
0.100178,2.867322
0.079236,2.738998
0.094781,2.665219
0.107087,2.689039
0.093053,2.885619
0.11011,2.97804
0.097587,2.7497
0.107087,2.23591
0.089815,1.205913
0.115291,-0.573021
0.108598,-2.897554
0.104712,-5.736667
0.101258,-9.15092
0.091542,-12.755096
0.091758,-16.165355
0.101905,-19.108134
0.090031,-21.154269
0.073406,-22.228011
0.086361,-22.015058
0.077293,-21.051196
0.055271,-19.280449
0.048362,-17.240379
0.050305,-14.987307
0.044044,-12.686644
0.034544,-10.52402
0.042748,-8.470733
0.059157,-7.020748
0.014249,-6.120604
0.023965,-5.911596
0.02526,-6.322806
0.018352,-7.194839
0.020727,-8.288554
0.018136,-9.51084
0.019215,-10.86801
-0.003239,-12.152189
0.019647,-13.380739
0.006261,-14.391305
0.011011,-14.957569
-0.012954,-15.096792
0.003886,-14.682475
0.004966,-13.815917
-0.002591,-12.56912
-0.002591,-11.157849
-0.010363,-9.685868
-0.004102,-8.034815
-0.002591,-6.253465
-0.001727,-4.71239
-0.005829,-3.661927
-0.015977,-3.000282
-0.005829,-2.493693
-0.001295,-2.193694
-0.006261,-1.960323
-0.023965,-1.474397
-0.006261,-0.536378
-0.010147,0.512508
-0.015113,1.222385
-0.017488,1.589653
-0.005613,1.603264
-0.017056,1.201967
-0.010147,0.646553
-0.006477,0.232236
0.006693,0.093013
-0.011227,0.295067
-0.003239,0.733549
0.003886,1.46409
-0.004966,2.549471
0.001727,3.906986
0.009716,5.477158
-0.000648,7.053199
0.01684,8.573165
0.020295,9.795057
0.010795,10.603322
0.018136,11.107101
0.003239,11.291351
0.007557,11.21052
0.006045,10.70102
0.018568,9.798065
0.003886,8.405535
0.020295,6.755567
0.009068,5.078031
0.010795,3.778415
-0.010147,3.031303
0.00475,2.929413
-0.002591,3.384072
-0.002591,4.192879
0.002807,5.103627
-0.008204,5.979358
-0.006693,6.598096
-0.002807,7.028441
0.005398,7.304669
0.00842,7.488968
-0.001943,7.620301
-0.013602,7.720021
-0.002807,7.73965
-0.013818,7.746455
-0.002375,7.622323
-0.006909,7.441969
0.020295,7.175506
-0.011011,6.870132
-0.001727,6.649239
-0.011011,6.375921
-0.001727,6.149553
0.009068,6.01753
0.006261,6.208142
0.010579,6.676314
0.004966,7.45341
0,8.588306
-0.002159,10.059054
-0.011443,11.734667
0.003886,13.455948
0.003239,15.062714
0.004102,16.489273
0.000216,17.56484
0.001727,18.124791
0.002375,18.164837
-0.002591,17.739867
-0.004102,16.902751
0.005829,15.649001
-0.005613,14.105707
0.011011,12.424126
-0.00108,10.715027
0.010147,9.062938
0.013602,7.539568
0.005398,6.215836
0.009284,5.097166
0.000864,4.125117
-0.012306,3.291453
0.019647,2.653383
0.000864,2.138508
-0.002159,1.784112
-0.005182,1.511484
-0.00475,1.374727
-0.019431,1.266672
-0.000864,1.203989
-0.007125,1.212669
-0.004534,1.179084
-0.017272,1.161132
-0.015977,1.146436
-0.010579,1.001639
-0.011227,0.758307
-0.003454,0.353853
0.001727,-0.165312
-0.01209,-0.801509
0.00108,-1.358353
-0.000648,-1.857299
-0.014034,-2.19108
0.011443,-2.471943
0.003239,-2.539854
-0.000648,-2.600712
0.006477,-2.533886
-0.026556,-2.435646
0.012738,-2.206516
-0.009284,-1.856954
0.010795,-1.399879
-0.001727,-0.745731
-0.005829,-0.014351
0.00367,0.941571
-0.001727,1.912535
0.003239,2.987854
-0.00842,3.923803
0.014681,4.759834
0.009716,5.506797
-0.00367,6.077796
0.003239,6.724497
0.006909,7.227635
0.006261,7.809335
-0.022454,8.313804
-0.003454,8.784097
0.011443,9.176023
-0.001511,9.51015
0.002375,9.856951
0.001943,10.215834
0.004534,10.605837
0.004318,10.964573
-0.002807,11.304273
0.007341,11.420711
-0.004102,11.253821
-0.006477,10.684302
0.001727,9.727985
-0.008852,8.414955
-0.006693,6.795366
-0.003454,4.977522
0.007557,3.002452
-0.00475,0.963073
0.012738,-1.149592
0.016624,-3.27582
-0.015329,-5.356921
0.005398,-7.346243
-0.01792,-9.015297
-0.00842,-10.435445
-0.004318,-11.345403
-0.006909,-11.799667
-0.002159,-11.775748
-0.003454,-11.264473
-0.00108,-10.471003
-0.004102,-9.324222
-0.00842,-8.10741
0.006261,-6.765579
0.011011,-5.45531
0.019647,-4.193471
-0.004966,-3.001614
-0.006477,-1.90494
-0.012738,-0.920857
0.007988,-0.074815
0.015761,0.610847
0.011875,1.076651
-0.008204,1.301934
0.013386,1.250545
0.008852,0.933384
0.014897,0.315484
0.009068,-0.491844
0.015545,-1.532247
0.020511,-2.664529
0.016193,-3.883954
0.017488,-5.071225
0.018999,-6.225403
0.01684,-7.189364
0.029147,-7.886369
0.023101,-8.151747
0.011227,-7.955019
0.01317,-7.156963
0.010147,-5.931865
0.009716,-4.326629
0.028067,-2.538226
-0.003886,-0.771129
-0.003023,0.878395
0.000864,2.255834
0.010363,3.347922
-0.001295,4.10465
0.012522,4.485628
-0.006261,4.504714
0.003886,4.167037
0.010147,3.498784
-0.011443,2.620439
-0.014681,1.601193
-0.001511,0.676489
0.011443,-0.090646
0.007557,-0.556105
-0.006045,-0.674812
-0.00108,-0.495789
-0.007988,-0.09104
-0.014681,0.443661
