f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f22,f22 peak N,f13,f13 peak N,f30,f30 peak N,f23,f23 peak N,f31,f31 peak N,f04,f04 peak N,f14,f14 peak N,f32,f32 peak N,f24,f24 peak N,f33,f33 peak N,f05,f05 peak N,f15,f15 peak N,f40,f40 peak N,f41,f41 peak N,f34,f34 peak N,f25,f25 peak N
1.31546806923563e-06,1,3.54861785176081e-06,2,2.33706701123779e-06,3,2.77969524338225e-06,4,4.60832794297362e-06,5,7.08042269129117e-07,6,2.64426549502621e-06,7,1.32697605540162e-06,8,2.37872131025902e-06,9,4.30512475975791e-06,10,4.45209265124296e-06,11,1.79917766145449e-06,12,9.70978524538348e-07,13,2.28420949768024e-06,14,3.86878203730466e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.08714951271545e-05,1,4.21082821823882e-05,2,7.41626297198128e-06,3,2.24112838819511e-05,4,5.18903483173934e-05,5,2.31576827101154e-06,6,2.77599197777317e-05,7,2.83979591581016e-06,8,2.16089730146547e-05,9,7.86764554587552e-06,10,3.48713662718871e-05,11,2.50476101580611e-06,12,1.12687924517578e-06,13,1.86742152294566e-05,14,3.70612901548049e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.36931582512299e-06,1,8.35940399271056e-06,2,5.3475063746233e-06,4,5.49026350224297e-06,3,1.06848219951749e-05,5,1.21872078283373e-06,6,6.31053454382503e-06,7,8.73056399250963e-07,8,5.56994821782635e-06,9,4.16080165811554e-06,11,9.526342335083e-06,10,1.17752863363574e-06,12,3.82074653101007e-06,13,2.21600080360366e-06,14,6.64887730632876e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.14937351762727e-06,1,3.15039613251956e-06,2,1.24491253086883e-06,3,2.1597301106011e-06,4,3.98624532563678e-06,5,7.31452890609861e-07,6,2.30291405522316e-06,7,8.02498846067307e-07,8,2.07602989192723e-06,9,2.68217343235295e-06,10,3.51213005090442e-06,11,1.19463109454255e-06,12,8.90587696681618e-07,13,1.88150194454977e-06,14,3.40669047359755e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.297491058183e-06,1,3.77523680987843e-06,2,1.08766061628083e-06,3,2.54017926181863e-06,4,5.08712074414814e-06,5,8.29269473950661e-07,6,3.16099704345093e-06,7,8.47635163591158e-07,8,3.07674786650291e-06,9,2.93863684110692e-06,10,5.46691406620641e-06,11,1.30009703098269e-06,12,1.04627406979383e-06,13,3.27001556654619e-06,14,3.71690185514601e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.85075660639097e-06,1,6.36178471383346e-06,2,1.63712150480934e-06,3,3.90473242090625e-06,4,8.37632877298911e-06,5,9.62962902111455e-07,6,5.0400898799308e-06,7,8.93178841131939e-07,8,4.71878706845751e-06,9,3.69046066595706e-06,10,7.99990490699357e-06,11,1.16805995738366e-06,12,1.30156327540099e-06,13,4.22945064862199e-06,14,4.0093982306285e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.64332701640707e-06,1,9.45774972799946e-06,2,2.55510795832893e-06,3,5.61957476972033e-06,4,1.18429574224404e-05,5,8.59508298324816e-07,6,6.38791794649936e-06,7,1.9291645826146e-06,8,5.14790522669967e-06,9,4.62243890194742e-06,10,8.56601822690144e-06,11,2.59984347490214e-06,12,9.55119416297262e-07,13,4.5871124623587e-06,14,3.80708101613852e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.21614308595839e-06,1,7.62897062369009e-06,2,2.17224006708468e-06,3,4.20702793284313e-06,4,8.18700658248662e-06,5,6.87604818985881e-07,6,3.62959258252747e-06,7,1.87537674240929e-06,8,2.44877041984947e-06,9,2.99594151689335e-06,10,3.95277937970433e-06,11,3.40684876142146e-06,12,8.48557878105923e-07,13,1.94505009512406e-06,14,3.35701089184139e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.91688603691746e-06,1,5.78629907536395e-06,2,3.86343033319181e-06,4,3.68275264548274e-06,3,5.94511431736033e-06,5,7.56789394425374e-07,6,2.47695127748101e-06,7,1.63657106395295e-06,8,1.74166682142179e-06,9,2.67184399948182e-06,11,2.99716403340787e-06,10,1.62701803487934e-06,12,9.48197997078955e-07,13,1.26466462804295e-06,14,3.7855871586764e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.40661348915055e-06,1,4.38616559682096e-06,2,1.82316266841038e-06,3,3.02700273214091e-06,4,5.84476589166952e-06,5,7.75277982624464e-07,6,3.60741591555791e-06,7,8.92846059212944e-07,8,3.56830328499654e-06,9,4.59012770135961e-06,10,6.36561113578591e-06,11,1.10552193947017e-06,12,1.14123251362843e-06,13,3.40570699647383e-06,14,3.86113296298436e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.49831915994742e-06,1,4.42957152129316e-06,2,1.46764805764722e-06,3,2.85396222600296e-06,4,5.29745049230424e-06,5,8.04294023190146e-07,6,2.74739503169614e-06,7,9.75071182776039e-07,8,2.05147827331336e-06,9,2.7904781812084e-06,10,3.42236037733557e-06,11,1.32305722775569e-06,12,9.96619771488851e-07,13,1.69610288523919e-06,14,3.71252306564616e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.4696840509597e-06,1,4.63607824095552e-06,2,1.29844357924138e-06,3,3.04170402515061e-06,4,6.23475139494173e-06,5,9.03267036745745e-07,6,3.87978459736122e-06,7,8.33375764994057e-07,8,3.75888716870067e-06,9,3.21991000697628e-06,10,6.59635837519543e-06,11,1.29289281670223e-06,12,1.12209195371779e-06,13,3.89602166991328e-06,14,3.8079638281388e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.49851915180078e-06,1,4.14223277285555e-06,2,1.05140082988921e-06,3,2.617430184534e-06,4,5.1205401477619e-06,5,7.65203656090013e-07,6,2.57512564633693e-06,7,1.89050375232658e-06,8,1.73497089421747e-06,9,2.01675730793485e-06,10,3.2530967890929e-06,12,3.25956616131386e-06,11,9.96597919705737e-07,13,1.84398873243233e-06,14,3.71620410000561e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.60142442024946e-06,1,5.31925669360275e-06,2,1.61082803284975e-06,3,3.36306263090944e-06,4,7.10299952286158e-06,5,8.76386195680589e-07,6,4.42152600524394e-06,7,8.91870268131809e-07,8,4.51484602095972e-06,9,3.97707800815826e-06,10,7.78480117797307e-06,11,1.13302889250304e-06,12,1.26005376866089e-06,13,4.31386751553395e-06,14,3.94069171562137e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.04251744206859e-06,1,7.14502099020162e-06,2,1.4055260773508e-06,3,4.20702677834974e-06,4,9.2653083834899e-06,5,1.25509808244658e-06,6,5.37522701350548e-06,7,8.1319501051516e-07,8,4.27065517630169e-06,10,1.2356588436913e-06,9,7.70902126725107e-06,11,1.53833735604215e-06,12,1.13386398046797e-06,13,4.24456031318077e-06,14,3.75682908207277e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.74704041528542e-06,1,5.54248143597144e-06,2,3.42080829840451e-06,4,3.57034833214105e-06,3,7.13497587317946e-06,5,9.55949651679754e-07,6,4.27158656836803e-06,7,8.8084367539678e-07,8,3.80900269276255e-06,9,3.1582995190198e-06,11,6.57400854773939e-06,10,1.12514028292413e-06,12,2.14421239015587e-06,13,2.61988156908481e-06,14,5.54040824721206e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.19378978835002e-06,1,3.38925283405013e-06,2,2.3814423441512e-06,3,2.65219019594628e-06,4,4.40968005942497e-06,5,2.03939971298714e-06,6,2.63761658479331e-06,7,4.53229451139275e-07,8,2.86865699946296e-06,9,5.59500489837205e-06,11,5.73206080790455e-06,10,1.95137286722075e-06,12,7.89406045096005e-07,14,2.82317417703219e-06,13,8.06639281367986e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.29168653096155e-06,1,3.56931070748297e-06,2,1.56688241562674e-06,3,2.51375077263467e-06,4,4.46206840451657e-06,5,6.85055245902957e-07,6,2.41738600717883e-06,7,1.12992860551955e-06,8,2.01275099481528e-06,9,3.1716750339373e-06,10,3.51251758875357e-06,11,1.4099524155317e-06,12,9.06670124162542e-07,13,1.76517537273972e-06,14,3.53876557515907e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.68697751345409e-06,1,1.30356383289244e-05,2,2.58602347855211e-06,3,6.65295838822235e-06,4,1.34119136150047e-05,5,8.38261722371232e-07,6,5.6667486992887e-06,7,2.95612034879005e-06,8,3.63479027223146e-06,9,3.48874361323767e-06,10,5.74539218833218e-06,11,5.42851527854855e-06,12,9.5415948840086e-07,13,2.85037841780031e-06,14,3.74896424835696e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.42731139331637e-06,1,4.47693270359837e-06,2,3.27221284968506e-06,3,3.53202692398682e-06,4,5.93570931960864e-06,5,1.10372513899199e-06,6,3.71693866353587e-06,7,6.06437486502707e-07,8,3.60492211339069e-06,9,7.28890045305067e-06,11,7.31349122340557e-06,10,1.05379230029102e-06,12,2.67421257778741e-06,13,1.83963873248856e-06,14,5.33994049155057e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.90175721193657e-06,1,2.63813321853464e-05,2,4.96865203425791e-06,3,1.57384155013953e-05,4,3.67508761181609e-05,5,1.0529753445177e-06,6,2.15010974476375e-05,8,3.43352515254567e-06,7,1.85475323714634e-05,10,1.02204993038416e-05,11,3.36997179009812e-05,12,8.28704971466842e-06,9,1.92164647891161e-06,13,2.12062262726186e-05,14,4.7419138479833e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.66760899067827e-06,1,5.34854587594008e-06,2,3.64150379228675e-06,3,3.71529081473102e-06,4,5.95585506466545e-06,5,7.31477307979634e-07,6,2.85172672054816e-06,7,8.59481845813226e-07,8,2.01671004468292e-06,9,3.58210611402254e-06,11,3.7052698301881e-06,10,1.0074512077543e-06,12,1.02347410999245e-06,13,1.4418874851098e-06,14,3.59129618196884e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.36105718800655e-06,1,3.82637132806614e-06,2,2.94016254120841e-06,4,2.68306600030209e-06,3,4.98073115014109e-06,5,8.47307182332219e-07,6,3.12413758636348e-06,7,8.3301066155597e-07,8,3.11867057494655e-06,9,3.39615621244851e-06,11,5.58288539774623e-06,10,1.07379340197075e-06,12,1.74233847989367e-06,13,2.38274634887349e-06,14,5.19764185010699e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.14367123682339e-06,1,6.46710843794815e-06,2,3.21335471358231e-06,4,3.8843659188596e-06,3,8.5530253974538e-06,5,8.53900150031442e-07,6,4.74900509075814e-06,8,2.05961996826986e-06,7,4.24810553135304e-06,9,2.68550786191085e-06,12,7.0597614472369e-06,11,3.72576012420041e-06,10,1.02312317196652e-06,13,4.13586962828262e-06,14,5.50473863307292e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.68113180540182e-06,1,9.4421367671408e-06,2,4.54555875434885e-06,4,5.58006831448811e-06,3,1.09439966852621e-05,5,9.52730202704267e-07,6,5.51229214166031e-06,7,9.54242595361259e-07,8,4.0559567721943e-06,9,3.44206934244851e-06,11,6.73804786951074e-06,10,1.01698837206661e-06,12,1.59018487642478e-06,13,2.66252894492941e-06,14,4.50630735418686e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.62941834335874e-06,1,9.16668026358621e-06,2,1.67495808699833e-06,3,5.01160197075925e-06,4,1.05734755319625e-05,5,8.06874163553129e-07,6,5.03936570789218e-06,7,2.11637379069375e-06,8,2.29677606260162e-06,10,2.17685120606908e-06,9,5.37886578594211e-06,12,5.35702155212839e-06,11,9.79536586139339e-07,13,2.87138636928082e-06,14,3.52085417930233e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.37948354792005e-06,1,4.41341841664603e-06,2,1.17945941589053e-06,3,2.73981090826785e-06,4,5.72797837592846e-06,5,6.95961505109317e-07,6,3.32358529741737e-06,7,9.85656347257689e-07,8,2.95543086866748e-06,9,2.71607754328262e-06,10,4.99231575208342e-06,11,1.57965290412393e-06,12,8.44952048396677e-07,13,2.84589957973514e-06,14,3.2268162819655e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0986225802034e-06,1,6.82932100387675e-06,2,1.29819610312271e-06,3,3.93440895793298e-06,4,7.64272275662835e-06,5,1.08641646428666e-06,6,3.67836214298178e-06,7,7.3129912186377e-07,8,1.68357424152347e-06,10,3.8928610216507e-07,9,3.54840876384189e-06,11,1.35988836990094e-06,12,1.08258899643062e-06,13,1.83204057717225e-06,14,3.5720375355531e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.72441560815354e-06,1,5.25249227476184e-06,2,2.29003316600606e-06,4,2.58999510953117e-06,3,4.93942111477227e-06,5,7.26227660644556e-07,6,1.98138944338278e-06,7,6.90365648355045e-07,8,1.33216650360373e-06,9,1.16328395732147e-06,11,2.02311969779995e-06,10,8.37933175809428e-07,12,8.88398845130284e-07,13,7.40784606575443e-07,14,3.00857241022093e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.27832319364816e-06,1,3.67047007299542e-06,2,9.14367207375207e-07,3,2.43818195005878e-06,4,4.93139590109789e-06,5,8.88202715093952e-07,6,3.01747050407865e-06,7,7.71018255044917e-07,8,2.07827210771982e-06,10,2.06478752307973e-06,9,5.00011392834561e-06,11,1.27771420067865e-06,12,1.04772034286388e-06,13,2.9230961589307e-06,14,3.63795763236639e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.51500799182824e-06,1,4.65894477922891e-06,2,2.65444930335019e-06,3,3.31133843732961e-06,4,5.53203949624213e-06,5,7.71081302189993e-07,6,2.86657247467495e-06,7,8.37796652704306e-07,8,2.1661189379424e-06,9,4.03553529177265e-06,10,4.01462351134645e-06,11,1.03263603039531e-06,12,1.1022491963313e-06,13,1.63005933413613e-06,14,3.79831269569521e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.33065821256497e-06,1,3.52965502334394e-06,2,7.91912517241186e-07,3,2.35937677998122e-06,4,4.94595684036042e-06,5,8.20921928922561e-07,6,2.87868171920594e-06,7,2.00351790751029e-06,8,3.04454660321282e-06,10,9.47822678463596e-07,9,5.22844338180159e-06,12,3.22378253430946e-06,11,2.07767729668623e-06,13,3.46197725745351e-06,14,3.80216768676011e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.7816152123511e-06,1,6.04032204380071e-06,2,2.72777046929276e-06,3,4.09409620692633e-06,4,7.86864653760434e-06,5,1.43734000957813e-06,6,4.83346642147088e-06,7,7.08150760557103e-07,8,4.71553664384029e-06,9,6.98916145948494e-06,10,8.62644027768255e-06,11,1.18726986669105e-06,12,3.06274387496662e-06,13,2.35646484194813e-06,14,5.60040938827358e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.35012388688115e-06,1,4.00500871081012e-06,2,1.02662600723317e-06,3,2.73500996823341e-06,4,5.43738631686302e-06,5,1.02159703755668e-06,6,3.39566945587864e-06,7,6.95345960318584e-07,8,2.33533345850391e-06,9,2.3672718814227e-06,10,5.73018568564475e-06,11,1.20419914524504e-06,12,1.23748126807247e-06,13,3.32531445345674e-06,14,3.86538767586284e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.87749226073266e-06,1,1.070461426938e-05,2,3.22371582018313e-06,3,6.21859289687931e-06,4,1.32326358994246e-05,5,4.22020988785054e-06,6,7.21492098814157e-06,7,8.28279117406369e-07,8,6.30905003195203e-06,9,8.10228250055639e-06,10,1.101654780767e-05,11,2.24325692305316e-06,12,1.34901868321986e-06,14,4.8383043002348e-06,13,8.2500851182394e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50228969721244e-06,1,2.53693036512916e-05,2,5.94718571837911e-06,4,1.38730155342082e-05,3,3.27798286778476e-05,5,2.90192809610511e-06,6,2.02734394938837e-05,7,2.0520158435477e-06,8,1.89147200271587e-05,9,6.78254638392507e-06,11,3.21570742362891e-05,10,1.69659450245089e-06,12,3.08544055270394e-06,14,1.74679051770015e-05,13,1.03130484901318e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.28037311376649e-06,1,1.60295944837132e-05,2,3.10336730660835e-06,3,9.66365024099962e-06,4,2.19990822073321e-05,5,1.40217465694004e-06,6,1.34630086982662e-05,7,2.31948054948319e-06,8,1.19041146082182e-05,9,7.67777329592759e-06,10,2.22110967016479e-05,11,9.97352984003682e-06,12,1.23063657812811e-06,13,1.40450303902655e-05,14,4.64318545399552e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.48065943032369e-06,1,1.26695595366821e-05,2,3.58557470375073e-06,3,8.10044932328894e-06,4,1.71154658144977e-05,5,1.15422864732261e-06,6,1.01760054514919e-05,7,3.0637658683713e-06,8,9.20045076759831e-06,9,6.59209933815176e-06,10,1.58503211765513e-05,11,4.2053338529982e-06,12,9.74572750460409e-07,13,9.5004554585359e-06,14,4.00696625418302e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.27846266455054e-06,1,7.97390298184304e-06,2,1.6554549139347e-06,3,4.91902696071568e-06,4,1.08616658623219e-05,5,8.96019098573214e-07,6,6.46298968770218e-06,7,2.63276205389542e-06,8,4.61503786486321e-06,10,2.5759828449126e-06,9,1.03233530936901e-05,12,3.59767159370366e-06,11,1.22347095045328e-06,13,6.51204065404108e-06,14,4.04417583409303e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.27171988296533e-06,1,8.2549601455106e-06,2,3.18649459072894e-06,3,5.05591784941339e-06,4,1.01061478682105e-05,5,9.20797384470087e-07,6,5.51798271541117e-06,7,8.3954603721317e-07,8,4.45792786158609e-06,9,7.33888434490791e-06,10,8.13312006563844e-06,11,9.39911888157322e-07,12,1.51764688608218e-06,13,3.00374296965226e-06,14,3.98686998284658e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.40498848460286e-06,1,1.23850626015984e-05,2,9.34748995415281e-06,4,9.28268015367927e-06,3,1.61244405935881e-05,5,1.0698778759781e-06,6,9.19331179404255e-06,7,3.05482880321573e-06,8,8.01046592860543e-06,9,8.22720367404997e-06,11,1.40256205457363e-05,10,2.62065488367672e-06,12,1.05028754579644e-06,13,7.65988302039092e-06,14,4.36722382712089e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.13213647069494e-06,1,2.96509169831265e-06,2,2.33755946963299e-06,4,2.10056056898993e-06,3,3.75413615588986e-06,5,7.58554889033754e-07,6,2.25605542561426e-06,7,6.61439849731664e-07,8,2.10483773790507e-06,9,2.60132077630472e-06,11,3.74957162169905e-06,10,9.36577048793912e-07,12,1.3876510102097e-06,13,1.45856080756811e-06,14,4.4875942553857e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.52066735545638e-06,1,8.35780361363499e-06,2,4.71874099702357e-06,3,5.29006374441707e-06,4,8.04811849797663e-06,5,7.42070787182913e-07,6,3.30496626763845e-06,7,1.13360297699152e-06,8,2.02973526269336e-06,9,3.70422424687241e-06,10,3.67151458325387e-06,11,1.29777285799532e-06,12,9.23309105115059e-07,13,1.48420594233117e-06,14,3.41252371467332e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.62104312188392e-06,1,4.7679104363623e-06,2,3.47021721128827e-06,4,3.44729772889978e-06,3,5.51415984106521e-06,5,7.36572292142888e-07,6,2.69002257051662e-06,7,1.32533417690244e-06,8,2.02906537596859e-06,9,3.40542868315695e-06,11,3.68820862502619e-06,10,1.38292273004737e-06,12,1.01771551635343e-06,13,1.59571993200855e-06,14,3.91783703398732e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.03695840625407e-06,1,2.72903841177775e-06,2,2.02233223938285e-06,3,2.12465411301135e-06,4,3.51536744408919e-06,5,1.29171218733564e-06,6,2.18756616474703e-06,7,4.44550674416558e-07,8,2.31612960787145e-06,9,4.20202028521501e-06,11,4.53656942677563e-06,10,1.26145742316488e-06,12,8.86065737180849e-07,14,2.10997912915067e-06,13,6.03443934448585e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.36378737607195e-06,1,4.16293084950796e-06,2,1.45112149179277e-06,3,2.86048779147852e-06,4,5.54205391800441e-06,5,8.36751136539016e-07,6,3.39926693805099e-06,7,7.89934567110884e-07,8,3.23717175705841e-06,9,3.27772339405491e-06,10,5.5921861211791e-06,11,1.13001695733605e-06,12,1.15072343620318e-06,13,3.0883069498492e-06,14,3.81888049818282e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.6469581287823e-06,1,4.39353575933843e-06,2,1.06056246161303e-06,3,2.88336232959894e-06,4,6.2975822516682e-06,5,9.36836311636221e-07,6,3.75455614725455e-06,8,1.70721428341614e-06,7,2.74782401651727e-06,10,2.85799739286158e-06,11,6.52628773175547e-06,12,4.97925391281344e-07,9,3.47253101102081e-06,13,4.40028317354422e-06,14,4.86582044928988e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.89496092845588e-06,1,1.45586172747094e-05,2,3.11846671678351e-06,3,8.74794143167297e-06,4,1.97380105619344e-05,5,1.11861700582334e-06,6,1.17784227296004e-05,7,3.21316480722362e-06,8,1.09875106708641e-05,9,5.3719892839109e-06,10,1.86449180804147e-05,11,6.15167634598005e-06,12,9.56909850161312e-07,13,1.1463568712122e-05,14,3.89494885099205e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.7112584775398e-05,1,0.000275051359826625,2,0.000102796034858866,4,0.000139059799088628,3,0.000231120492319094,5,1.1867401847846e-05,6,8.56805703087016e-05,7,6.6716831563587e-06,8,4.75749192766048e-05,9,1.70015295212522e-05,11,7.37464327521753e-05,10,1.4644697060843e-06,12,6.08361384529861e-06,14,3.0188886686225e-05,13,8.2346814747416e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.40740141018734e-06,1,4.29650193904358e-06,2,9.46542688145828e-07,3,2.59175270323639e-06,4,5.27950752484401e-06,5,6.89763638634752e-07,6,2.73591816686832e-06,7,1.38374871278849e-06,8,1.4090597888015e-06,10,7.81685063450426e-07,9,3.29190088021106e-06,12,3.18174727583978e-06,11,9.20439918166162e-07,13,1.87695977502471e-06,14,3.2261884973968e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.34824379724174e-06,1,3.53991260389379e-06,2,2.75986384934404e-06,4,2.68986746202067e-06,3,4.60111574761204e-06,5,7.31227107696752e-07,6,2.71984832375649e-06,7,1.21368479347667e-06,8,2.60154892164903e-06,9,3.83422170257744e-06,11,4.81209262224486e-06,10,1.27297057014889e-06,12,1.14173935431263e-06,13,2.40137998349291e-06,14,4.41815056451904e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.01194843785801e-06,1,7.19014761671699e-06,2,2.41615075327074e-06,3,4.34510266413372e-06,4,9.1396306712459e-06,5,1.39031689501325e-06,6,5.43795885106685e-06,7,7.89469694665727e-07,8,5.08983920119824e-06,9,5.37017333647804e-06,10,8.70278282771125e-06,11,1.1188877246603e-06,12,2.36217601598825e-06,13,3.12379850349579e-06,14,4.83319400175257e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.4428530948552e-06,1,1.28178473491087e-05,2,6.82272236797314e-06,4,7.42177159382844e-06,3,1.47551019884427e-05,5,1.25725066760035e-06,6,7.54911517165278e-06,7,9.76638601438267e-07,8,5.6612662740952e-06,9,5.75638786457367e-06,11,9.54441006523064e-06,10,1.08619087431308e-06,12,2.54767773222736e-06,13,2.75751840808331e-06,14,5.2098940668474e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.502711718183e-06,1,3.25525580057502e-05,2,6.04012221370761e-06,3,1.94894060730045e-05,4,4.48739807307145e-05,5,1.43005444708382e-06,6,2.60084772243754e-05,8,6.66857527632489e-06,7,2.37174959636386e-05,11,8.26605659577391e-06,9,3.97355535950483e-05,12,2.04323046688119e-05,10,2.10321765228676e-06,13,2.45796513822336e-05,14,4.94788826555728e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
