f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
684.599546716804,789.303632666336,1331.48945573308,1552.22448221865,1640.1070021259,1785.36722839811,2182.91816421651,2313.11160229784,2399.76579836424,2540.79662300909,2813.41738973518,2985.5632689391,3005.48211072174,3246.922767609,3427.82644616543
654.370510658681,754.433197821803,1278.19590527609,1461.8432647746,1567.12842979959,1693.20038526653,2065.77460323683,2219.45475119835,2302.68219941922,2421.80026768831,2770.8384306405,2878.21805933698,2943.32397321808,3037.68464289153,3313.53265120996
753.823466255207,787.781883188499,1387.3656948947,1537.40603360401,1653.62734375128,1792.44762199169,2214.88492588827,2326.07638748941,2519.35574028109,2562.68817713433,2620.22416635838,2822.65647240463,2992.00762156109,3270.62428720847,3333.45548994394
567.227399604399,695.281013672977,1145.15761813702,1432.08725453251,1553.62650260875,1713.9758852355,1897.45474222528,2046.34877624611,2107.04955064292,2224.45550262707,2679.16460639666,2770.27911228564,2813.72758420499,2919.59577996464,3049.11405628926
663.179381832564,849.189629673399,1336.46123719928,1651.19693666706,1700.14395201939,1857.74210046314,2187.56832024803,2348.00437758324,2507.81130912743,2608.79458202639,3009.42327990887,3013.96844223956,3177.53116769459,3197.96293960476,3547.76470136678
702.729441666083,853.240191039689,1409.12667333296,1762.34573824245,1775.92388021734,1989.66652154595,2381.35444317163,2492.08293410913,2526.31204382176,2757.11269276201,3188.03991789662,3272.28876093797,3378.33610731477,3588.74988300057,3813.43257376718
735.496228865393,768.059236772697,1377.84146983802,1508.82565919226,1631.2433789378,1777.65130211519,2198.94177282615,2347.82914571095,2429.10825470758,2534.66538477158,2732.13269816953,2931.43994293593,3038.80776148034,3261.61683500618,3418.33831359348
677.07703625965,688.899358887111,1282.82630248338,1424.35274514411,1481.38652384338,1676.18254088727,2011.1142504149,2190.2025422087,2215.11056338273,2320.35274545821,2709.31605290504,2867.52846453528,2889.96801074689,2945.79568809033,3169.84461612755
649.561914240609,689.000410724409,1294.40838257537,1451.07838141225,1504.03738080133,1755.55583226635,2035.8814073211,2066.73266225025,2256.72753410993,2346.80095049258,2821.90512305701,2965.27803992972,3010.34197196329,3040.25066702671,3180.38237464278
591.162285662563,739.999166379453,1327.38273339438,1343.78924270631,1492.06064696309,1744.22581736536,1943.22255443204,1995.6418655328,2122.243110206,2294.61049293286,2685.29573481875,2757.60351034802,2847.25114889588,2878.94383137505,2949.12406533211
787.650601612378,948.062996712809,1527.00041598226,1567.05173481857,1856.63103739067,1949.09497343357,2516.56987919187,2578.61379985845,2855.86209969523,2858.73440807534,2985.76065458692,3087.34475238264,3354.09674077573,3644.28826404208,3855.71909643399
771.846565026649,789.898842419142,1430.85345826888,1601.20325636654,1691.22552282708,1872.50001481518,2304.44255617389,2441.20985320619,2502.80571498205,2634.42951334765,2788.19956694636,3003.91093047176,3158.39212114947,3452.96636541062,3537.24901780213
762.316828992429,865.487148423356,1350.34946493679,1412.54041881668,1649.35044269841,1784.09243357888,2260.15973105261,2340.17584577127,2386.08372481088,2593.67660240889,2714.50788663056,2746.43038931146,3023.56754957342,3176.63146006897,3279.50287561216
636.852527419683,764.685740712088,1212.61512665865,1309.16850050225,1504.44663597769,1548.8614033557,1966.45266651176,2007.20413520798,2219.84425298277,2335.64990897326,2378.62437749871,2395.98479577912,2580.97972091543,2800.07401971841,2950.34279225944
