f1,f2,f3,f4,f5,f6,f7,f8
3.68634083037166e-09+1.83141320189516e-08i,-8.46755049509635e-09-5.3362885872029e-08i,-1.06448911487569e-10-1.2682983113666e-09i,9.29621085084826e-11+2.60535370842535e-09i,4.02512160247524e-09+1.1088154116988e-08i,-5.61717933155481e-10+2.32432552825933e-09i,7.8576574326257e-11+1.7453455307499e-09i,6.2630674526662e-10-3.07951444630073e-09i
8.33323871598175e-09+2.91610278652501e-08i,-4.60495138225765e-08-1.1143080855439e-07i,-2.36100646587817e-10-2.4335471083733e-09i,6.37473086665112e-10+5.33376611266959e-09i,3.79254667276831e-10-5.00827105727753e-09i,-3.9638452716845e-10+4.16235623118772e-09i,2.24209189291157e-10+3.92954607460166e-09i,3.83895125024067e-09+1.9786984046923e-09i
2.47472860968178e-08+5.06597791792816e-08i,-1.22184217826159e-07-1.49783694328563e-07i,-1.84915581620607e-09-8.5594852244066e-09i,3.54020143036629e-09+1.15411804768807e-08i,-9.01441795066098e-10-6.02699494342867e-09i,9.37329956084481e-10+6.08959160175368e-09i,2.29263424689219e-08+6.24687227934854e-09i,2.07515313189778e-11-3.45696303251867e-09i
3.86735679116914e-08+6.08875528839604e-08i,-1.57686377793816e-07-1.51778866665714e-07i,-3.16508498320939e-09-1.14164968232915e-08i,5.00510902627378e-09+1.33409633144182e-08i,-1.63936057500941e-09-7.01429386005105e-09i,1.98457906399212e-09+8.34729545155292e-09i,1.12349240639029e-08-1.05869212057638e-08i,-2.75896128915826e-11-3.33725652049031e-09i
5.11932864353644e-08+6.65654152721083e-08i,-1.76243820974528e-07-1.49230203217641e-07i,-5.32749916191621e-09-1.47886510773146e-08i,7.06636768512433e-09+1.53049540938699e-08i,-2.45659064936085e-09-7.79427464584703e-09i,2.98836530271055e-09+9.60108508899523e-09i,6.2092517667918e-09-7.40258163014663e-09i,-5.12260371994813e-11-3.33738659842907e-09i
7.52655232422557e-08+7.09963046679428e-08i,-2.02980125002243e-07-1.41315458910619e-07i,-8.51273042234964e-09-1.82615684994305e-08i,9.0035661240162e-09+1.66935995084489e-08i,-3.74805801377215e-09-8.88129217706616e-09i,4.8193780619636e-09+1.14431538453135e-08i,4.62237128913363e-09-5.03498269895059e-09i,-8.63827540678635e-11-3.37598633763211e-09i
1.25721727069212e-07+5.35600211585277e-08i,-2.81572806421185e-07-6.90795412411862e-08i,-2.72692234160146e-08-2.51591560761653e-08i,2.64164522257723e-08+1.86956493901562e-08i,-1.18467881190208e-08-1.05685549109188e-08i,1.48812371156687e-08+1.4334959376986e-08i,6.21973278781266e-09-1.0752176142487e-09i,-1.18988501994113e-10-3.43269313324572e-09i
1.56066239644467e-07-6.10726919772023e-09i,-3.0019973945228e-07-3.84097571055091e-09i,-5.3605424820161e-08+1.0633344010182e-09i,3.98737040331949e-08+1.88514661243783e-10i,-2.07600618334372e-08-2.13183159600383e-11i,2.68578292800598e-08+2.13554040971543e-09i,1.16403466086708e-08-5.78654562906384e-09i,-1.59032609672897e-10-3.5580105869736e-09i
